Kode Item Baru,Nama Item,MPQ Olah,MPQ Kemas,MPQ Supply,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,Sum,MPQ Kemas,MPQ Supply
"EL-PNB-MO1,2G","MAKE OVER Eye Liner Pencil Navy Blue 1,2 g (Pc(s))",1,1,1,0,0,0,4530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4530,1,1
EL-PNS-MO1.2G,"MAKE OVER Eye Liner Pencil Nude Sleek 1,2 g (Pc(s))",1,1,1,4932,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9932,1,1
EL-PPLCB-MO2.7G,MAKE OVER Powerstay Precision Liquid Liner Cobalt Blue 2.7 g,5,1660,1760,0,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,0,0,0,4980,1660,1760
EL-PPLJB-MO2.7G,MAKE OVER Powerstay Precision Liquid Liner Jet Black 2.7 g,5,1660,1760,1660,0,0,0,0,0,0,1660,0,0,0,0,0,1660,0,0,0,0,0,1660,0,0,0,0,0,1660,0,0,0,0,0,1660,0,0,0,0,0,1660,0,0,0,0,0,1660,0,0,0,0,0,1660,0,0,0,0,0,0,1660,0,0,0,0,0,1660,0,0,0,0,0,0,18260,1660,1760
EL-PSL-MO1.2G,"MAKE OVER Eye Liner Pencil Silver Lines 1,2 g (Pc(s))",1,1,1,0,0,0,0,0,0,0,0,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200,1,1
"EL-PWT-MO1,2G","MAKE OVER Eye Liner Pencil White Techno 1,2 g (Pc(s))",1,1,1,5000,0,0,0,0,0,0,0,5000,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,1,1
EL-R2IPHPB-W,Instaperfect Hypergetic Revamp Black,packing only,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,10000,0,0,0,0,0,0,10000,0,0,0,0,10000,0,0,0,0,0,10000,0,0,0,0,0,10000,0,0,0,70000,1,1
EL-W1B-WTA,Wardah Eye Liner Black,1,1,1,0,0,0,0,39010,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209010,1,1
EO-BOBR01-B,Beyondly Gentle Breeze Blend Essential Oil 10 ml,20,"2,088","2,150",0,0,0,0,0,0,0,0,0,0,0,"2,088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,264","2,088","2,150"
EO-BOCR01-B,Beyondly Rain Away Blend Essential Oil 10 ml,20,2088,2150,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,8352,2088,2150
EO-BOHF01-B,Beyondly Hocus Focus Blend Essential Oil 10 ml,25,"2,555","2,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,110","2,555","2,600"
EO-BOLC01-B,Beyondly Balancia Blend Essential Oil 10 ml,25,2555,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555,2555,2600
EO-BOMB01-B,Beyondly Ignite Up Blend Essential Oil 10 ml,25,2555,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555,2555,2600
EO-BORF01-B,Beyondly Roomify Blend Essential Oil 10 ml,25,2555,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555,2555,2600
EO-BOSH01-B,Beyondly Shield Up Blend Essential Oil 10 ml,20,2088,2150,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6264,2088,2150
EO-BOSN01-B,Beyondly Serenity Blend Essential Oil 10 ml,20,2088,2150,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6264,2088,2150
EO-BOTB01-B,Beyondly Tum Tum Buddy Blend Essential Oil 10 ml,20,2088,2150,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6264,2088,2150
EO-OKDS01-B,Beyondly Essential Oil Kit Daily Synergy 3 x 10 ml,20,2088,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,4176,2088,2150
EO-OKPT01-B,Beyondly Essential Oil Kit Primary Three 3 x 10 ml,5,432,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,2160,432,450
EO-SOCB01-B,Beyondly Clove Bud Single Essential Oil 10 ml,5,432,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,450
EO-SOEC01-B,Beyondly Eucalyptus Single Essential Oil 10 ml,5,432,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,"1,296",432,450
EO-SOLD01-B,Beyondly Lavender Single Essential Oil 10 ml,20,"2,088","2,150",0,0,0,0,0,0,0,0,0,0,0,0,"2,088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,088",0,0,0,0,0,0,0,0,0,0,0,"6,264","2,088","2,150"
EO-SOLG01-B,Beyondly Lemongrass Single Essential Oil 10 ml,5,432,450,0,0,432,0,0,432,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,2592,432,450
EO-SOLM01-B,Beyondly Lemon Single Essential Oil 10 ml,20,2088,2150,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,8352,2088,2150
EO-SOOR01-B,Beyondly Orange Single Essential Oil 10 ml,5,432,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,450
EO-SOPM01-B,Beyondly Peppermint Single Essential Oil 10 ml,20,2088,2150,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,8352,2088,2150
EO-SOTT01-B,Beyondly Tea Tree Single Essential Oil 10 ml,5,432,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,432,432,450
ES-CLPNB-W,Wardah COLORFIT QUAD EYE PALETTE 01 BRUNETTE DAWN 6 g,14,4860,4870,0,9720,0,0,0,0,0,0,4860,0,0,0,0,0,4860,0,0,0,4860,0,0,0,0,4860,0,0,0,4860,0,0,0,4860,0,0,0,4860,0,0,0,4860,0,0,0,4860,0,0,0,4860,0,0,0,4860,0,0,0,4860,0,0,0,4860,0,0,0,4860,0,0,0,0,0,77760,4860,4870
ES-CLPPB-W,Wardah COLORFIT QUAD EYE PALETTE 02 ROSÉ AURORA 6 g,9,4320,4330,0,4320,0,0,0,0,4320,0,0,0,0,0,4320,0,0,4320,0,0,4320,0,0,4320,0,0,4320,0,0,4320,0,0,4320,0,0,4320,0,0,4320,0,0,4320,0,0,4320,0,0,4320,0,0,4320,0,0,4320,0,0,4320,0,0,4320,0,0,4320,0,0,4320,0,0,0,0,0,86400,4320,4330
ES-CLPWP-W,Wardah COLORFIT QUAD EYE PALETTE 03 SUNLIT BLAZE 6 g,9,4620,4630,4620,4620,4620,0,0,0,0,4620,0,0,0,0,4620,0,0,4620,0,0,4620,0,0,4620,0,0,4620,0,0,4620,0,0,4620,0,0,4620,0,0,4620,0,0,0,4620,0,0,4620,0,0,4620,0,0,4620,0,0,4620,0,0,4620,0,0,4620,0,0,4620,0,0,4620,0,0,0,0,101640,4620,4630
"ES-ECL-W3,3GR","Wardah EyeXpert Eyeshadow Classic 3,3 gr",7,4080,4090,0,8160,4080,4080,4080,4080,4080,4080,4080,4080,0,0,4080,0,4080,4080,4080,0,4080,4080,4080,0,4080,4080,4080,0,4080,4080,4080,0,4080,4080,0,4080,4080,4080,0,4080,4080,4080,0,4080,4080,0,4080,4080,4080,0,4080,4080,0,4080,4080,4080,0,4080,4080,4080,0,4080,4080,0,4080,4080,0,4080,0,0,4080,204000,4080,4090
ES-EP01-W,Wardah Exclusive Eyeshadow Palette 01 Sunset Brown 10 g,9,4428,4438,0,8856,8856,4428,4428,0,0,4428,0,4428,0,0,4428,0,4428,0,4428,0,0,4428,0,4428,4428,0,4428,0,4428,0,4428,0,4428,0,4428,0,4428,0,4428,0,4428,0,4428,0,4428,0,4428,4428,0,4428,0,4428,0,4428,0,4428,0,4428,0,4428,0,4428,0,4428,0,4428,0,4428,0,0,0,159408,4428,4438
ES-EP02-W,Wardah Exclusive Eyeshadow Palette 02 Rose Glow 10 g,9,4428,4438,0,4428,8856,0,4428,0,4428,0,0,4428,0,0,4428,0,0,4428,0,4428,0,0,4428,0,4428,0,4428,0,4428,0,4428,0,0,4428,0,4428,0,4428,0,4428,0,0,4428,0,4428,0,4428,0,4428,0,4428,0,0,4428,0,4428,0,4428,0,4428,0,0,4428,0,4428,0,0,4428,0,0,0,132840,4428,4438
"ES-EPS-W3,3GR","Wardah EyeXpert Eyeshadow Passionate 3,3 gr",3,1800,1810,0,0,0,1800,0,1800,0,1800,0,0,1800,0,1800,0,1800,0,1800,0,0,1800,0,1800,0,1800,0,1800,0,0,1800,0,1800,0,1800,0,1800,0,1800,0,0,1800,0,1800,0,1800,0,0,1800,0,1800,0,1800,0,1800,0,0,1800,0,1800,0,1800,0,0,1800,0,1800,0,0,0,1800,52200,1800,1810
ES-IPA-W,Instaperfect Spectrum Eyeshadow Palette Rosette Hue 6 x 2 g,1,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,6000,6000
ES-IPB-W,Instaperfect Spectrum Eyeshadow Palette Peachstellar 6 x 2 g,1,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,6000,6000
ES-IPSCP-W,Wardah Instaperfect SPOTLIGHT Chromatic Eye Palette 10 g,3,2048,2058,0,2048,0,2048,0,0,0,0,2048,0,0,0,2048,0,0,0,0,2048,0,0,0,0,2048,0,0,0,2048,0,0,0,2048,0,0,0,0,2048,0,0,0,0,0,2048,0,0,0,0,0,2048,0,0,0,0,0,2048,0,0,0,0,0,2048,0,0,0,0,0,2048,0,0,0,28672,2048,2058
ES-PARR-MO,MAKE OVER Powerstay Royal Rose Eye Palette 12 x 0.4 g,1,1,1,0,0,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300,1,1
ES-PAUB-MO,MAKE OVER Powerstay Uptown Bae Eye Palette 12 x 0.4 g,1,1,1,0,0,12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,32600,1,1
ES-PEP24K-MO,Make Over Powerstay Eye Palette Hall Of Stars 12 x 1.5 g,0,1,1,0,0,9000,0,0,0,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,6000,0,0,0,0,0,0,0,6000,0,61200,1,1
ES-PEPFTG-MO,Make Over Powerstay Eye Palette Futurist Gleam 12 x 1.5 g,0,1,1,0,0,3000,0,0,0,9000,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,41000,1,1
ES-PNU-MO10G,MAKE OVER Eye Shadow Palette Nudes 10 g (Pc(s)),2,920,930,0,1840,0,0,920,0,920,920,920,920,0,0,0,920,0,920,0,920,0,920,0,920,920,0,920,0,920,0,920,0,920,0,920,0,920,0,920,0,920,920,0,920,0,920,0,920,0,920,0,920,0,920,0,920,920,0,920,0,920,0,920,0,920,0,920,0,0,0,920,33120,920,930
ES-PPR-MO,MAKE OVER Powerstay Eyeshadow Primer 7 g,3,288,324,288,0,0,288,0,288,0,288,0,288,0,288,0,0,288,0,288,0,288,0,288,0,288,0,288,0,288,0,288,0,288,0,288,0,0,288,0,288,0,288,0,288,0,288,0,288,0,288,0,288,0,288,0,0,288,0,288,0,288,0,288,0,288,0,288,0,0,0,0,8928,288,324
ES-PRPBK-EM3.3GR,Emina Pop Rouge Pressed Eye Shadow Brick 3.3 gr (Pc(s)),2,864,874,864,0,0,864,0,0,864,0,864,0,864,0,0,0,864,0,0,864,0,864,0,0,864,0,0,864,0,864,0,0,864,0,0,864,0,864,0,0,864,0,0,864,0,864,0,0,864,0,0,864,0,0,864,0,864,0,0,864,0,0,864,0,0,864,0,0,0,0,864,21600,864,874
ES-PRPBS-EM3.3GR,Emina Pop Rouge Pressed Eye Shadow Blue 3.3 gr (Pc(s)),2,882,892,0,0,0,0,882,0,0,0,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,6174,882,892
ES-PRPCB-EM3.3GR,Emina Pop Rouge Pressed Eye Shadow Colorful 3.3 gr (Pc(s)),1,756,766,0,0,0,0,0,0,0,0,0,756,0,0,0,0,0,0,0,756,0,0,0,0,0,0,756,0,0,0,0,0,0,0,756,0,0,0,0,0,0,756,0,0,0,0,0,0,756,0,0,0,0,0,0,0,756,0,0,0,0,0,0,756,0,0,0,0,0,0,0,6048,756,766
ES-PRPGI-EM3.3GR,Emina Pop Rouge Pressed Eye Shadow Gelato 3.3 gr (Pc(s)),2,864,874,0,0,0,864,0,864,0,0,864,0,864,0,0,0,0,864,0,0,864,0,0,864,0,0,864,0,0,864,0,0,864,0,0,864,0,0,864,0,0,864,0,0,864,0,0,864,0,0,864,0,0,0,864,0,0,864,0,864,0,0,0,864,0,0,864,0,0,0,0,18144,864,874
ES-PRPNS-EM3.3GR,Emina Pop Rouge Pressed Eye Shadow Nude 3.3 gr (Pc(s)),3,1512,1522,0,1512,0,0,1512,0,1512,0,1512,0,1512,0,0,1512,0,1512,0,0,1512,0,1512,0,1512,0,1512,0,1512,0,0,1512,0,1512,0,1512,0,1512,0,0,1512,0,1512,0,1512,0,1512,0,1512,0,0,1512,0,1512,0,1512,0,1512,0,0,1512,0,1512,0,1512,0,1512,0,0,0,0,43848,1512,1522
ES-PRPPH-EM3.3GR,Emina Pop Rouge Pressed Eye Shadow Posh 3.3 gr (Pc(s)),2,864,874,0,0,864,0,864,0,864,0,864,0,864,0,864,0,864,864,0,864,0,864,0,864,0,864,0,864,864,0,864,0,864,0,864,0,864,0,864,0,864,0,864,0,864,0,864,0,864,0,864,0,864,0,864,864,0,0,864,864,0,864,0,864,0,864,0,864,0,0,0,"29,376",864,874
ES-PRPRP-EM3.3GR,Emina Pop Rouge Pressed Eye Shadow Romantic 3.3 gr (Pc(s)),2,864,874,0,0,0,0,0,864,0,864,0,0,0,0,0,864,0,0,0,864,0,0,0,864,0,0,864,0,0,0,864,0,0,0,864,0,0,864,0,0,0,864,0,0,0,864,0,0,864,0,0,0,864,0,0,0,864,0,0,864,0,0,0,864,0,0,0,864,0,0,0,14688,864,874
ES-PSM-MO10G,MAKE OVER Eye Shadow Palette Smokey 10 g (Pc(s)),1,560,570,0,560,0,0,0,560,0,560,0,0,0,0,0,0,560,0,0,0,0,560,0,0,0,560,0,0,0,0,560,0,0,0,560,0,0,0,560,0,0,0,0,560,0,0,0,560,0,0,0,0,560,0,0,0,560,0,0,0,560,0,0,0,0,560,0,0,0,0,0,8400,560,570
ES-RTBG-MO,Make Over Trivia Eyeshadow Relaunch 06 Black Goddiva,2,756,778.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,778.68
ES-RTEB-MO,Make Over Trivia Eyeshadow Relaunch 02 Emperor Brown,9,3600,3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3708
ES-RTGE-MO,Make Over Trivia Eyeshadow Relaunch 05 Golden Espress,3,900,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,945
ES-RTIS-MO,Make Over Trivia Eyeshadow Relaunch 01 Indian Summer,9,3600,3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3708
ES-RTLAFS-MO,Make Over Trivia Eyeshadow Relaunch 07 Love at First Sight,2,756,778.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,778.68
ES-RTNN-MO,Make Over Trivia Eyeshadow Relaunch 03 Natural Nude,3,936,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,981
ES-RTSB-MO,Make Over Trivia Eyeshadow Relaunch 09 Skycrapping Blue,2,756,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,806
ES-SPG-MO2G,MAKE OVER Sparkling Powder Gold 2 g (Pc(S)),1,432,442,0,0,0,0,0,432,0,0,0,0,432,0,0,0,0,0,0,432,0,0,0,0,0,432,0,0,0,0,0,0,432,0,0,0,0,0,432,0,0,0,0,0,432,0,0,0,0,0,432,0,0,0,0,0,432,0,0,0,0,0,432,0,0,0,0,0,0,0,0,4320,432,442
ES-SPS-MO2G,MAKE OVER Sparkling Powder Silver 2 g (Pc(s)),1,432,442,432,0,0,0,0,0,432,0,0,432,0,0,0,432,0,0,432,0,0,0,432,0,0,432,0,0,0,432,0,0,432,0,0,0,432,0,0,432,0,0,0,432,0,0,432,0,0,0,432,0,0,432,0,0,0,432,0,0,432,0,0,0,432,0,0,432,0,0,0,8208,432,442
ES-TBG-MO6G,MAKE OVER Trivia Eye Shadow Black Goddiva 6 g (Pc(s)),1,396,406,0,0,0,0,0,0,396,0,0,396,0,0,0,0,0,0,396,0,0,0,0,396,0,0,0,0,0,396,0,0,0,0,396,0,0,0,0,396,0,0,0,0,0,396,0,0,0,0,396,0,0,0,0,396,0,0,0,0,396,0,0,0,0,0,396,0,0,0,0,4752,396,406
ES-TDOC-MO6G,MAKE OVER Trivia Eye Shadow Dolly Crush 6 g (Pc(s)),1,396,406,0,396,0,0,0,0,0,0,396,0,0,0,0,0,396,0,0,0,0,0,396,0,0,0,0,0,396,0,0,0,0,0,396,0,0,0,0,0,396,0,0,0,0,0,396,0,0,0,0,0,396,0,0,0,0,0,396,0,0,0,0,0,396,0,0,0,0,0,0,4356,396,406
ES-TEB-MO6G,MAKE OVER Trivia Eye Shadow Emperor Brown 6 g (Pc(s)),3,972,982,0,972,0,972,0,972,972,972,972,972,0,0,972,972,0,972,972,0,972,972,0,972,972,0,972,972,0,972,972,0,972,972,0,972,972,0,972,972,0,972,972,0,972,972,0,972,972,0,972,972,972,0,972,972,0,972,972,0,972,972,0,972,972,0,972,972,0,0,0,42768,972,982
ES-TENS-MO6G,MAKE OVER Trivia Eye Shadow Enchanting Nude Spell 6 g (Pc(s)),2,756,766,0,0,0,0,0,756,0,0,0,756,0,0,0,756,0,0,0,756,0,0,756,0,0,0,756,0,0,0,756,0,0,0,756,0,0,0,756,0,0,0,756,0,0,0,756,0,0,0,756,0,0,0,756,0,0,0,756,0,0,756,0,0,0,756,0,0,0,0,0,12096,756,766
ES-TGE-MO6G,MAKE OVER Trivia Eye Shadow Golden Espress 6 g (Pc(s)),1,288,298,288,864,0,288,288,288,288,288,288,864,0,0,288,288,288,288,288,288,288,288,288,288,576,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,576,288,288,288,288,288,288,288,0,0,0,19872,288,298
ES-TIS-MO6G,MAKE OVER Trivia Eye Shadow Indian Summer 6 g (Pc(s)),9,3600,3610,0,3600,0,0,0,3600,0,3600,0,3600,0,0,0,3600,0,0,3600,0,3600,0,0,3600,0,0,3600,0,3600,0,0,3600,0,0,3600,0,3600,0,0,3600,0,0,3600,0,3600,0,0,3600,0,0,3600,0,3600,0,0,3600,0,0,3600,0,3600,0,0,3600,0,0,3600,0,0,0,3600,90000,3600,3610
ES-TLFS-MO6G,MAKE OVER Trivia Eye Shadow Love At First Sight 6 g (Pc(s)),1,396,406,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,396,0,0,0,0,0,0,396,0,0,0,0,0,0,396,0,0,0,0,0,0,396,0,0,0,0,0,0,396,0,0,0,0,0,0,396,0,0,0,0,0,0,396,0,0,0,0,0,0,396,0,0,0,"3,564",396,406
