Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity,BoM Lines/Product Unit of Measure,,Tidak ada BOM
L-MLCM-OMG/2,L-MLCM-OMG,STIC-BMKLCCE13R1-OMG,Packaging Material,1.00,Pc(s),,
L-MLCM-OMG/2,L-MLCM-OMG,DUS-MKLCCER0-OMG,Packaging Material,1.00,Pc(s),,
L-MLCM-OMG/2,L-MLCM-OMG,STIC-VMKLCCE13R0-OMG,Packaging Material,1.00,Pc(s),,
L-MLCM-OMG/2,L-MLCM-OMG,IBOX-RRPMKLCR2-OMG,Packaging Material,0.08,Pc(s),,
L-MLCM-OMG/2,L-MLCM-OMG,KB-NEONR0-OMG,Packaging Material,0.01,Pc(s),,
L-MLCN-OMG/2,L-MLCN-OMG,BOTO-MKLCCEKIMR0-OMG,Packaging Material,1.00,Pc(s),,
L-MLCN-OMG/2,L-MLCN-OMG,CAPA-MKLCCEKIMR0-OMG,Packaging Material,1.00,Pc(s),,
L-MLCN-OMG/2,L-MLCN-OMG,STIC-BMKLCCE14R1-OMG,Packaging Material,1.00,Pc(s),,
L-MLCN-OMG/2,L-MLCN-OMG,DUS-MKLCCER0-OMG,Packaging Material,1.00,Pc(s),,
L-MLCN-OMG/2,L-MLCN-OMG,STIC-VMKLCCE14R0-OMG,Packaging Material,1.00,Pc(s),,
L-MLCN-OMG/2,L-MLCN-OMG,IBOX-RRPMKLCR2-OMG,Packaging Material,0.08,Pc(s),,
L-MLCN-OMG/2,L-MLCN-OMG,KB-NEONR0-OMG,Packaging Material,0.01,Pc(s),,
L-MLCO-OMG/2,L-MLCO-OMG,BOTO-MKLCCEKIMR0-OMG,Packaging Material,1.00,Pc(s),,
L-MLCO-OMG/2,L-MLCO-OMG,CAPA-MKLCCEKIMR0-OMG,Packaging Material,1.00,Pc(s),,
L-MLCO-OMG/2,L-MLCO-OMG,STIC-BMKLCCE15R1-OMG,Packaging Material,1.00,Pc(s),,
L-MLCO-OMG/2,L-MLCO-OMG,DUS-MKLCCER0-OMG,Packaging Material,1.00,Pc(s),,
L-MLCO-OMG/2,L-MLCO-OMG,STIC-VMKLCCE15R0-OMG,Packaging Material,1.00,Pc(s),,
L-MLCO-OMG/2,L-MLCO-OMG,IBOX-RRPMKLCR2-OMG,Packaging Material,0.08,Pc(s),,
L-MLCO-OMG/2,L-MLCO-OMG,KB-NEONR0-OMG,Packaging Material,0.01,Pc(s),,
L-NFSCLAD17-W/PS1',L-NFSCLAD17-W,BOTO-PSNCLADR0-W,Packaging Material,1.00,Pc(s),,
L-NFSCLAD17-W/PS1',L-NFSCLAD17-W,WIPE-PSNCLADR0-W,Packaging Material,1.00,Pc(s),,
L-NFSCLAD17-W/PS1',L-NFSCLAD17-W,CAPA-PSNCLADR0-W,Packaging Material,1.00,Pc(s),,
L-NLCALE1REG-EM/1,L-NLCALE1REG-EM,BOTO-WPM06R0-E,Packaging Material,1.00,Pc(s),,
L-NLCALE1REG-EM/1,L-NLCALE1REG-EM,CAPA-PM06R0-E,Packaging Material,1.00,Pc(s),,
L-NLCALE1REG-EM/1,L-NLCALE1REG-EM,STIC-BPM06RR0-E,Packaging Material,1.00,Pc(s),,
L-NLCALE1REG-EM/1,L-NLCALE1REG-EM,DUS-PM06RR0-E,Packaging Material,1.00,Pc(s),,
L-NLCALE1REG-EM/1,L-NLCALE1REG-EM,IBOX-12EH-EDNF,Packaging Material,0.08,Pc(s),,
L-NLCALE1REG-EM/1,L-NLCALE1REG-EM,KB-ECR1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-NLCCLE3REG-EM/1,L-NLCCLE3REG-EM,BOTO-WPM08R0-E,Packaging Material,1.00,Pc(s),,
L-NLCCLE3REG-EM/1,L-NLCCLE3REG-EM,CAPA-PM08R0-E,Packaging Material,1.00,Pc(s),,
L-NLCCLE3REG-EM/1,L-NLCCLE3REG-EM,STIC-BPM08RR0-E,Packaging Material,1.00,Pc(s),,
L-NLCCLE3REG-EM/1,L-NLCCLE3REG-EM,DUS-PM08RR0-E,Packaging Material,1.00,Pc(s),,
L-NLCCLE3REG-EM/1,L-NLCCLE3REG-EM,IBOX-12EH-EDNF,Packaging Material,0.08,Pc(s),,
L-NLCCLE3REG-EM/1,L-NLCCLE3REG-EM,KB-ECR1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-PTMCDB-MO/1,L-PTMCDB-MO,BOTP-PTMLER0-MO,Intermediate,1.00,Pc(s),,
L-PTMCDB-MO/1,L-PTMCDB-MO,CAPA-PTMLCR1-MO,Packaging Material,1.00,Pc(s),,
L-PTMCDB-MO/1,L-PTMCDB-MO,STIC-BPTMLE3R0-MO,Packaging Material,1.00,Pc(s),,
L-PTMCDB-MO/1,L-PTMCDB-MO,DUS-PTMLER0-MO,Packaging Material,1.00,Pc(s),,
L-PTMCDB-MO/1,L-PTMCDB-MO,STIC-VPTMLE3R0-MO,Packaging Material,1.00,Pc(s),,
L-PTMCDB-MO/1,L-PTMCDB-MO,IBOX-CR0-MO,Packaging Material,0.08,Pc(s),,
L-PTMCDB-MO/1,L-PTMCDB-MO,KB-MOCC36R1-270CF,Packaging Material,0.01,Pc(s),,
L-PVW01-MO/5,L-PVW01-MO,BOTO-PVLSR0-MO,Packaging Material,1.00,Pc(s),,
L-PVW01-MO/5,L-PVW01-MO,CAPA-WPVLSR0-MO,Packaging Material,1.00,Pc(s),,
L-PVW01-MO/5,L-PVW01-MO,STIC-BTPVLS1R0-MO,Packaging Material,1.00,Pc(s),,
L-PVW01-MO/5,L-PVW01-MO,DUS-PVLSPUR2-MO,Packaging Material,1.00,Pc(s),,
L-PVW01-MO/5,L-PVW01-MO,STIC-VPVLS1R0-MO,Packaging Material,1.00,Pc(s),,
L-PVW01-MO/5,L-PVW01-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,
L-PVW01-MO/5,L-PVW01-MO,KB-MOBOPR1-MO,Packaging Material,0.01,Pc(s),,
L-PVW02-MO/3,L-PVW02-MO,BOTO-PVLSR0-MO,Packaging Material,1.00,Pc(s),,
L-PVW02-MO/3,L-PVW02-MO,STIC-BTPVLS2R0-MO,Packaging Material,1.00,Pc(s),,
L-PVW02-MO/3,L-PVW02-MO,CAPA-WPVLSR0-MO,Packaging Material,1.00,Pc(s),,
L-PVW02-MO/3,L-PVW02-MO,DUS-PVLSPUR2-MO,Packaging Material,1.00,Pc(s),,
L-PVW02-MO/3,L-PVW02-MO,STIC-VPVLS2R1-MO,Packaging Material,1.00,Pc(s),,
L-PVW02-MO/3,L-PVW02-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,
L-PVW02-MO/3,L-PVW02-MO,KB-MOBOPR1-MO,Packaging Material,0.01,Pc(s),,
L-PVW03-MO/4,L-PVW03-MO,BOTO-PVLSR0-MO,Packaging Material,1.00,Pc(s),,
L-PVW03-MO/4,L-PVW03-MO,CAPA-WPVLSR0-MO,Packaging Material,1.00,Pc(s),,
L-PVW03-MO/4,L-PVW03-MO,STIC-BTPVLS3R0-MO,Packaging Material,1.00,Pc(s),,
L-PVW03-MO/4,L-PVW03-MO,DUS-PVLSPUR2-MO,Packaging Material,1.00,Pc(s),,
L-PVW03-MO/4,L-PVW03-MO,STIC-VPVLS3R0-MO,Packaging Material,1.00,Pc(s),,
L-PVW03-MO/4,L-PVW03-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,
L-PVW03-MO/4,L-PVW03-MO,KB-MOBOPR1-MO,Packaging Material,0.01,Pc(s),,
L-PVW04-MO/3,L-PVW04-MO,BOTO-PVLSR0-MO,Packaging Material,1.00,Pc(s),,
L-PVW04-MO/3,L-PVW04-MO,CAPA-WPVLSR0-MO,Packaging Material,1.00,Pc(s),,
L-PVW04-MO/3,L-PVW04-MO,STIC-BTPVLS4R0-MO,Packaging Material,1.00,Pc(s),,
L-PVW04-MO/3,L-PVW04-MO,DUS-PVLSPUR2-MO,Packaging Material,1.00,Pc(s),,
L-PVW04-MO/3,L-PVW04-MO,STIC-VPVLS4R0-MO,Packaging Material,1.00,Pc(s),,
L-PVW04-MO/3,L-PVW04-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,
L-PVW04-MO/3,L-PVW04-MO,KB-MOBOPR1-MO,Packaging Material,0.01,Pc(s),,
L-PVW05-MO/5,L-PVW05-MO,BOTO-PVLSR0-MO,Packaging Material,1.00,Pc(s),,
L-PVW05-MO/5,L-PVW05-MO,CAPA-WPVLSR0-MO,Packaging Material,1.00,Pc(s),,
L-PVW05-MO/5,L-PVW05-MO,STIC-BTPVLS5R0-MO,Packaging Material,1.00,Pc(s),,
L-PVW05-MO/5,L-PVW05-MO,DUS-PVLSPUR2-MO,Packaging Material,1.00,Pc(s),,
L-PVW05-MO/5,L-PVW05-MO,STIC-VPVLS5R0-MO,Packaging Material,1.00,Pc(s),,
L-PVW05-MO/5,L-PVW05-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,
L-PVW05-MO/5,L-PVW05-MO,KB-MOBOPR1-MO,Packaging Material,0.01,Pc(s),,
L-PVW06-MO/3,L-PVW06-MO,CAPA-WPVLSR0-MO,Packaging Material,1.00,Pc(s),,
L-PVW06-MO/3,L-PVW06-MO,BOTO-PVLSR0-MO,Packaging Material,1.00,Pc(s),,
L-PVW06-MO/3,L-PVW06-MO,STIC-BTPVLS6R0-MO,Packaging Material,1.00,Pc(s),,
L-PVW06-MO/3,L-PVW06-MO,DUS-PVLSPUR2-MO,Packaging Material,1.00,Pc(s),,
L-PVW06-MO/3,L-PVW06-MO,STIC-VPVLS6R1-MO,Packaging Material,1.00,Pc(s),,
L-PVW06-MO/3,L-PVW06-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,
L-PVW06-MO/3,L-PVW06-MO,KB-MOBOPR1-MO,Packaging Material,0.01,Pc(s),,
L-PVW07-MO/5,L-PVW07-MO,BOTO-PVLSR0-MO,Packaging Material,1.00,Pc(s),,
L-PVW07-MO/5,L-PVW07-MO,CAPA-WPVLSR0-MO,Packaging Material,1.00,Pc(s),,
L-PVW07-MO/5,L-PVW07-MO,STIC-BTPVLS7R0-MO,Packaging Material,1.00,Pc(s),,
L-PVW07-MO/5,L-PVW07-MO,DUS-PVLSPUR2-MO,Packaging Material,1.00,Pc(s),,
L-PVW07-MO/5,L-PVW07-MO,STIC-VPVLS7R0-MO,Packaging Material,1.00,Pc(s),,
L-PVW07-MO/5,L-PVW07-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,
L-PVW07-MO/5,L-PVW07-MO,KB-MOBOPR1-MO,Packaging Material,0.01,Pc(s),,
L-PVW08-MO/3,L-PVW08-MO,BOTO-PVLSR0-MO,Packaging Material,1.00,Pc(s),,
L-PVW08-MO/3,L-PVW08-MO,CAPA-WPVLSR0-MO,Packaging Material,1.00,Pc(s),,
L-PVW08-MO/3,L-PVW08-MO,STIC-BTPVLS8R0-MO,Packaging Material,1.00,Pc(s),,
L-PVW08-MO/3,L-PVW08-MO,DUS-PVLSPUR2-MO,Packaging Material,1.00,Pc(s),,
L-PVW08-MO/3,L-PVW08-MO,STIC-VPVLS8R1-MO,Packaging Material,1.00,Pc(s),,
L-PVW08-MO/3,L-PVW08-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,
L-PVW08-MO/3,L-PVW08-MO,KB-MOBOPR1-MO,Packaging Material,0.01,Pc(s),,
L-REMA01-W/4,L-REMA01-W,CONT-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA01-W/4,L-REMA01-W,CAPC-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA01-W/4,L-REMA01-W,STIC-BTEMA01R0-WCNF,Packaging Material,1.00,Pc(s),,
L-REMA01-W/4,L-REMA01-W,DUS-EMAR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMA01-W/4,L-REMA01-W,STIC-BCEMA01R1-WRL,Packaging Material,1.00,Pc(s),,
L-REMA01-W/4,L-REMA01-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMA01-W/4,L-REMA01-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMA02-W/4,L-REMA02-W,CAPC-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA02-W/4,L-REMA02-W,CONT-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA02-W/4,L-REMA02-W,STIC-BTEMA02R0-WCNF,Packaging Material,1.00,Pc(s),,
L-REMA02-W/4,L-REMA02-W,DUS-EMAR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMA02-W/4,L-REMA02-W,STIC-BCEMA02R1-WRL,Packaging Material,1.00,Pc(s),,
L-REMA02-W/4,L-REMA02-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMA02-W/4,L-REMA02-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMA03-W/5,L-REMA03-W,CAPC-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA03-W/5,L-REMA03-W,CONT-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA03-W/5,L-REMA03-W,STIC-BTEMA03R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMA03-W/5,L-REMA03-W,DUS-EMAR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMA03-W/5,L-REMA03-W,STIC-BCEMA03R1-WRL,Packaging Material,1.00,Pc(s),,
L-REMA03-W/5,L-REMA03-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMA03-W/5,L-REMA03-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMA04-W/5,L-REMA04-W,CAPC-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA04-W/5,L-REMA04-W,CONT-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA04-W/5,L-REMA04-W,STIC-BTEMA04R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMA04-W/5,L-REMA04-W,DUS-EMAR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMA04-W/5,L-REMA04-W,STIC-BCEMA04R1-WRL,Packaging Material,1.00,Pc(s),,
L-REMA04-W/5,L-REMA04-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMA04-W/5,L-REMA04-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMA05-W/5,L-REMA05-W,CONT-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA05-W/5,L-REMA05-W,CAPC-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA05-W/5,L-REMA05-W,STIC-BTEMA05R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMA05-W/5,L-REMA05-W,DUS-EMAR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMA05-W/5,L-REMA05-W,STIC-BCEMA05R1-WRL,Packaging Material,1.00,Pc(s),,
L-REMA05-W/5,L-REMA05-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMA05-W/5,L-REMA05-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMA06-W/5,L-REMA06-W,CAPC-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA06-W/5,L-REMA06-W,CONT-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA06-W/5,L-REMA06-W,STIC-BTEMA06R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMA06-W/5,L-REMA06-W,DUS-EMAR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMA06-W/5,L-REMA06-W,STIC-BCEMA06R1-WRL,Packaging Material,1.00,Pc(s),,
L-REMA06-W/5,L-REMA06-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMA06-W/5,L-REMA06-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMA09-W/4,L-REMA09-W,CAPC-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA09-W/4,L-REMA09-W,CONT-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA09-W/4,L-REMA09-W,STIC-BTEMA09R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMA09-W/4,L-REMA09-W,DUS-EMAR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMA09-W/4,L-REMA09-W,STIC-BCEMA09R1-WRL,Packaging Material,1.00,Pc(s),,
L-REMA09-W/4,L-REMA09-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMA09-W/4,L-REMA09-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMA12-W/5,L-REMA12-W,CONT-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA12-W/5,L-REMA12-W,CAPC-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA12-W/5,L-REMA12-W,STIC-BTEMA12R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMA12-W/5,L-REMA12-W,STIC-BCEMA12R1-WRL,Packaging Material,1.00,Pc(s),,
L-REMA12-W/5,L-REMA12-W,DUS-EMAR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMA12-W/5,L-REMA12-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMA12-W/5,L-REMA12-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMA13-W/5,L-REMA13-W,CAPC-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA13-W/5,L-REMA13-W,CONT-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA13-W/5,L-REMA13-W,STIC-BTEMA13R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMA13-W/5,L-REMA13-W,DUS-EMAR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMA13-W/5,L-REMA13-W,STIC-BCEMA13R1-WRL,Packaging Material,1.00,Pc(s),,
L-REMA13-W/5,L-REMA13-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMA13-W/5,L-REMA13-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMA16-W/5,L-REMA16-W,CONT-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA16-W/5,L-REMA16-W,CAPC-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA16-W/5,L-REMA16-W,STIC-BCEMA16R1-WRL,Packaging Material,1.00,Pc(s),,
L-REMA16-W/5,L-REMA16-W,DUS-EMAR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMA16-W/5,L-REMA16-W,STIC-BTEMA16R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMA16-W/5,L-REMA16-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMA16-W/5,L-REMA16-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMA17-W/4,L-REMA17-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMA17-W/4,L-REMA17-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMA17-W/4,L-REMA17-W,STIC-BCEMA17R1-WRL,Packaging Material,1.00,Pc(s),,
L-REMA17-W/4,L-REMA17-W,DUS-EMAR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMA17-W/4,L-REMA17-W,STIC-BTEMA17R0-WCNF,Packaging Material,1.00,Pc(s),,
L-REMA17-W/4,L-REMA17-W,CONT-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA17-W/4,L-REMA17-W,CAPC-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA18-W/5,L-REMA18-W,CONT-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA18-W/5,L-REMA18-W,CAPC-ELRLR0-WASBS,Packaging Material,1.00,Pc(s),,
L-REMA18-W/5,L-REMA18-W,STIC-BTEMA18R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMA18-W/5,L-REMA18-W,DUS-EMAR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMA18-W/5,L-REMA18-W,STIC-BCEMA18R1-WRL,Packaging Material,1.00,Pc(s),,
L-REMA18-W/5,L-REMA18-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMA18-W/5,L-REMA18-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMO20-W/5,L-REMO20-W,CONT-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
L-REMO20-W/5,L-REMO20-W,CAPC-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
L-REMO20-W/5,L-REMO20-W,STIC-BTEMO20R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMO20-W/5,L-REMO20-W,DUS-EMOR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMO20-W/5,L-REMO20-W,STIC-BCEMO20R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMO20-W/5,L-REMO20-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMO20-W/5,L-REMO20-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMO21-W/5,L-REMO21-W,CAPC-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
L-REMO21-W/5,L-REMO21-W,CONT-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
L-REMO21-W/5,L-REMO21-W,STIC-BTEMO21R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMO21-W/5,L-REMO21-W,DUS-EMOR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMO21-W/5,L-REMO21-W,STIC-BCEMO21R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMO21-W/5,L-REMO21-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMO21-W/5,L-REMO21-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMO23-W/5,L-REMO23-W,CAPC-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
L-REMO23-W/5,L-REMO23-W,CONT-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
L-REMO23-W/5,L-REMO23-W,STIC-BTEMO23R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMO23-W/5,L-REMO23-W,DUS-EMOR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMO23-W/5,L-REMO23-W,STIC-BCEMO23R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMO23-W/5,L-REMO23-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMO23-W/5,L-REMO23-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMO26-W/5,L-REMO26-W,CONT-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
L-REMO26-W/5,L-REMO26-W,CAPC-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
L-REMO26-W/5,L-REMO26-W,STIC-BTEMO26R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMO26-W/5,L-REMO26-W,DUS-EMOR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMO26-W/5,L-REMO26-W,STIC-BCEMO26R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMO26-W/5,L-REMO26-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMO26-W/5,L-REMO26-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMO29-W/5,L-REMO29-W,CAPC-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
L-REMO29-W/5,L-REMO29-W,CONT-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
L-REMO29-W/5,L-REMO29-W,STIC-BTEMO29R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMO29-W/5,L-REMO29-W,DUS-EMOR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMO29-W/5,L-REMO29-W,STIC-BCEMO29R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMO29-W/5,L-REMO29-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMO29-W/5,L-REMO29-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMO30-W/5,L-REMO30-W,CONT-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
L-REMO30-W/5,L-REMO30-W,CAPC-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
L-REMO30-W/5,L-REMO30-W,STIC-BTEMO30R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMO30-W/5,L-REMO30-W,DUS-EMOR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMO30-W/5,L-REMO30-W,STIC-BCEMO30R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMO30-W/5,L-REMO30-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMO30-W/5,L-REMO30-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMO32-W/5,L-REMO32-W,CONT-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
L-REMO32-W/5,L-REMO32-W,CAPC-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
L-REMO32-W/5,L-REMO32-W,STIC-BTEMO32R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMO32-W/5,L-REMO32-W,DUS-EMOR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMO32-W/5,L-REMO32-W,STIC-BCEMO32R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMO32-W/5,L-REMO32-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMO32-W/5,L-REMO32-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMO35-W/5,L-REMO35-W,CONT-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
L-REMO35-W/5,L-REMO35-W,CAPC-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
L-REMO35-W/5,L-REMO35-W,STIC-BTEMO35R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMO35-W/5,L-REMO35-W,DUS-EMOR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMO35-W/5,L-REMO35-W,STIC-BCEMO35R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMO35-W/5,L-REMO35-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMO35-W/5,L-REMO35-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMO36-W/5,L-REMO36-W,CONT-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
L-REMO36-W/5,L-REMO36-W,CAPC-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
L-REMO36-W/5,L-REMO36-W,STIC-BTEMO36R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMO36-W/5,L-REMO36-W,DUS-EMOR0-WIMVG,Packaging Material,1.00,Pc(s),,
L-REMO36-W/5,L-REMO36-W,STIC-BCEMO36R1-WCNF,Packaging Material,1.00,Pc(s),,
L-REMO36-W/5,L-REMO36-W,IBOX-12ELRLR1-W,Packaging Material,0.08,Pc(s),,
L-REMO36-W/5,L-REMO36-W,KB-WLER1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-REMO41-W/5,L-REMO41-W,CAPC-EMLRLR0-WRL,Packaging Material,1.00,Pc(s),,
