SKU code;SKU Description;COGS Currency;COGS;Uom1;Coef Uom2;Uom2;Coef Uom3;Uom3;Coef Uo4;Uom4;Coef Uom5;Uom5;Coef Uom6;Uom6;Coef Uom7;Uom7;Attribute 1;Attribute 2;Attribute 3;Attribute 4;Attribute 5;Attribute 6;Attribute 7;Attribute 8;Attribute 9;Attribute 10;Attribute 11;Attribute 12;Attribute 13;Attribute 14;Attribute 15;Attribute 16;Attribute 17;Attribute 18;Attribute 19;Attribute 20;Attribute 21;Attribute 22;Attribute 23;Attribute 24;Attribute 25;Attribute 26;Attribute 27;Attribute 28;Attribute 29;Attribute 30
B-BMCF1-EM14GR;Emina Bare With Me Mineral Compact Powder 01 Fair 14 gr (Pc(s));IDR;21545.454;Pc(s);14.0;g;;g;;;36;KOLI;;PLT;936;TRL;FG;sellable;Emina;inactive;;JTK01;FACE MAKE UP;COMPACT POWDER;EMINA BARE WITH ME MINERAL COMPACTPOWDER;B-BMCF1-EM14GR;c;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-BMCLB2-EM14GR;Emina Bare With Me Mineral Compact Powder 02 Light Beige 14 gr (Pc(s));IDR;21545.454;Pc(s);14.0;g;;g;;;36;KOLI;;PLT;936;TRL;FG;sellable;Emina;inactive;;JTK01;FACE MAKE UP;COMPACT POWDER;EMINA BARE WITH ME MINERAL COMPACTPOWDER;B-BMCLB2-EM14GR;c;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-BMLPA3-EM8GR;Emina Bare With Me Mineral Loose Powder 03 Amber 8 gr (Pcs));IDR;28363.632;Pc(s);8.0;g;;g;;;48;KOLI;;PLT;1440;TRL;FG;sellable;Emina;inactive;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA BARE WITH ME MINERAL LOOSE POWDER;B-BMLPA3-EM8GR;c;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-BMLPE4-EM8GR;Emina Bare With Me Mineral Loose Powder 04 Ebony 8 gr (Pcs));IDR;28363.632;Pc(s);8.0;g;;g;;;48;KOLI;;PLT;1440;TRL;FG;sellable;Emina;inactive;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA BARE WITH ME MINERAL LOOSE POWDER;B-BMLPE4-EM8GR;c;y;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-BMLPF1-EM8GR;Emina Bare With Me Mineral Loose Powder 01 Fair 8 gr (Pcs));IDR;28363.632;Pc(s);8.0;g;;g;;;48;KOLI;;PLT;1440;TRL;FG;sellable;Emina;inactive;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA BARE WITH ME MINERAL LOOSE POWDER;B-BMLPF1-EM8GR;c;y;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-BMLPLB2-EM8GR;Emina Bare With Me Mineral Loose Powder 02 Light Beige 8 gr (Pcs));IDR;28363.632;Pc(s);8.0;g;;g;;;48;KOLI;;PLT;1440;TRL;FG;sellable;Emina;inactive;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA BARE WITH ME MINERAL LOOSE POWDER;B-BMLPLB2-EM8GR;c;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-BSLP-EM;Emina Bright Stuff Loose Powder 55 g;IDR;11454.546;Pc(s);55.0;g;;g;;;36;KOLI;;PLT;1080;TRL;FG;sellable;Emina;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA BRIGHT STUFF LOOSE POWDER;B-BSLP-EM;b;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-CLCLPA-W;Wardah Colorfit Mattifying Powder 22N Light Ivory 15 g;;;Pc(s);15.0;g;;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH COLORFIT LOOSE POWDER;B-CLCLPA-W;a;x;;202101;202106;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-CLCLPB-W;Wardah Colorfit Mattifying Powder 23W Warm Ivory 15 g;;;Pc(s);15.0;g;;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH COLORFIT LOOSE POWDER;B-CLCLPB-W;a;x;;202101;202106;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-CLCLPC-W;Wardah Colorfit Mattifying Powder 32N Neutral Beige 15 g;;;Pc(s);15.0;g;;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH COLORFIT LOOSE POWDER;B-CLCLPC-W;a;x;;202101;202106;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-CLCLPD-W;Wardah Colorfit Mattifying Powder 43W Golden Sand 15 g;;;Pc(s);15.0;g;;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH COLORFIT LOOSE POWDER;B-CLCLPD-W;b;x;;202101;202106;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-CPGR01-W;WARDAH CRYSTALLURE Precious Glow Radiance Powder 12 IVORY 18 g;;;Pc(s);20.0;g;;g;;;48;KOLI;;PLT;1344;TRL;FG;sellable;Crystallure;new product;;JTK01;FACE MAKE UP;FACE POWDER;CRYSTALLURE FACE POWDER;B-CPGR01-W;b;y;;202134;202140;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-CPGR02-W;WARDAH CRYSTALLURE Precious Glow Radiance Powder 13 BEIGE 18 g;;;Pc(s);20.0;g;;g;;;48;KOLI;;PLT;1344;TRL;FG;sellable;Crystallure;new product;;JTK01;FACE MAKE UP;FACE POWDER;CRYSTALLURE FACE POWDER;B-CPGR02-W;b;y;;202134;202140;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-DMCP01-EM;Emina Daily Matte Compact Powder 01 Light 11 g;;;Pc(s);11.0;g;;g;;;36;KOLI;;PLT;;TRL;FG;sellable;Emina;new product;;JTK01;FACE MAKE UP;COMPACT POWDER;EMINA DAILY MATTE COMPACT POWDER;B-DMCP01-EM;a;y;;202137;202142;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-DMCP02-EM;Emina Daily Matte Compact Powder 02 Natural 11 g;;;Pc(s);11.0;g;;g;;;36;KOLI;;PLT;;TRL;FG;sellable;Emina;new product;;JTK01;FACE MAKE UP;COMPACT POWDER;EMINA DAILY MATTE COMPACT POWDER;B-DMCP02-EM;a;y;;202137;202142;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-DMCP03-EM;Emina Daily Matte Compact Powder 03 Caramel 11 g;;;Pc(s);11.0;g;;g;;;36;KOLI;;PLT;;TRL;FG;sellable;Emina;new product;;JTK01;FACE MAKE UP;COMPACT POWDER;EMINA DAILY MATTE COMPACT POWDER;B-DMCP03-EM;a;y;;202135;202142;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-DMCP04-EM;Emina Daily Matte Compact Powder 04 Mocca 11 g;;;Pc(s);11.0;g;;g;;;36;KOLI;;PLT;;TRL;FG;sellable;Emina;new product;;JTK01;FACE MAKE UP;COMPACT POWDER;EMINA DAILY MATTE COMPACT POWDER;B-DMCP04-EM;a;y;;202137;202142;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-DMLP01-EM;Emina Daily Matte Loose Powder 01 Light Beige 20 g;IDR;18000.0;Pc(s);20.0;g;;g;;;32;KOLI;;PLT;1536;TRL;FG;sellable;Emina;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA DAILY MATTE LOOSE POWDER;B-DMLP01-EM;a;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-DMLP02-EM;Emina Daily Matte Loose Powder 02 Natural Beige 20 g;IDR;18000.0;Pc(s);20.0;g;;g;;;32;KOLI;;PLT;1536;TRL;FG;sellable;Emina;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA DAILY MATTE LOOSE POWDER;B-DMLP02-EM;b;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-ESFBBLP-W8GR;Wardah Everyday Shine Free BB Loose Powder 8 gr (Pc(s));IDR;30000.0;Pc(s);8.0;g;;g;;;81;KOLI;;PLT;2268;TRL;FG;sellable;Wardah;to be discontinued;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH EVERYDAY BB LOOSE POWDER;B-ESFBBLP-W8GR;b;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-HRFP-MO;MAKE OVER Hydrastay Radiant Finishing Powder 8 gr;;;Pc(s);8.0;g;;g;;;36;KOLI;;PLT;;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;MAKE OVER HYDRASTAY FINISHING POWDER;B-HRFP-MO;b;x;;202044;202046;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-IPQSP11-W;Instaperfect QUICKMATTE Loose Powder 11 Fair Pink 9 g;;;Pc(s);8.0;g;;g;;;;KOLI;;PLT;;TRL;FG;sellable;Instaperfect;new product;;JTK01;FACE MAKE UP;LOOSE POWDER;INSTAPERFECT LOOSE POWDER;B-IPQSP11-W;b;x;;202221;202228;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-IPQSP12-W;Instaperfect QUICKMATTE Loose Powder 22 Light Ivory 9 g;;;Pc(s);10.0;g;;g;;;;KOLI;;PLT;;TRL;FG;sellable;Instaperfect;new product;;JTK01;FACE MAKE UP;LOOSE POWDER;INSTAPERFECT LOOSE POWDER;B-IPQSP12-W;a;x;;202222;202228;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-IPQSP13-W;Instaperfect QUICKMATTE Loose Powder 32 True Beige 9 g;;;Pc(s);8.0;g;;g;;;;KOLI;;PLT;;TRL;FG;sellable;Instaperfect;new product;;JTK01;FACE MAKE UP;LOOSE POWDER;INSTAPERFECT LOOSE POWDER;B-IPQSP13-W;b;x;;202222;202228;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-IPQSP14-W;Instaperfect QUICKMATTE Loose Powder 33 Warm Olive 9 g;;;Pc(s);10.0;g;;g;;;;KOLI;;PLT;;TRL;FG;sellable;Instaperfect;new product;;JTK01;FACE MAKE UP;LOOSE POWDER;INSTAPERFECT LOOSE POWDER;B-IPQSP14-W;a;x;;202224;202228;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-IPQSP15-W;Instaperfect QUICKMATTE Loose Powder 43 Creme Sand 9 g;;;Pc(s);10.0;g;;g;;;;KOLI;;PLT;;TRL;FG;sellable;Instaperfect;new product;;JTK01;FACE MAKE UP;COMPACT POWDER;INSTAPERFECT LOOSE POWDER;B-IPQSP15-W;a;x;;202223;202228;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-IPQSP16-W;Instaperfect QUICKMATTE Loose Powder 52 Almond 9 g;;;Pc(s);10.0;g;;g;;;;KOLI;;PLT;;TRL;FG;sellable;Instaperfect;new product;;JTK01;FACE MAKE UP;LOOSE POWDER;INSTAPERFECT LOOSE POWDER;B-IPQSP16-W;a;x;;202223;202228;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-L01LB-W20G;Wardah Lightening Loose Powder 01 Light Beige 20 g;IDR;19090.908;Pc(s);20.0;g;;g;;;28;KOLI;;PLT;1344;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH LIGHTENING LOOSE POWDER;B-L01LB-W20G;c;z;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-L02B-W20G;Wardah Lightening Loose Powder 02 Beige 20 g;IDR;19090.908;Pc(s);20.0;g;;g;;;28;KOLI;;PLT;1344;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH LIGHTENING LOOSE POWDER;B-L02B-W20G;c;z;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-L03I-W20G;Wardah Lightening Loose Powder 03 Ivory 20 g;IDR;19090.908;Pc(s);20.0;g;;g;;;28;KOLI;;PLT;1344;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH LIGHTENING LOOSE POWDER;B-L03I-W20G;c;z;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-L04N-W20G;Wardah Lightening Loose Powder 04 Natural 20 g;IDR;19090.908;Pc(s);20.0;g;;g;;;28;KOLI;;PLT;1344;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH LIGHTENING LOOSE POWDER;B-L04N-W20G;c;z;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-PBTUBB-W;Wardah Perfect Bright BB Powder 50 g;IDR;12545.454;Pc(s);50.0;g;;g;;;25;KOLI;;PLT;1000;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH PERFECT BRIGHT LOOSE POWDER;B-PBTUBB-W;a;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-PMT-MO11G;MAKE OVER Powerstay Mattifying Transparent Powder 11 g;IDR;65454.54;Pc(s);11.0;g;;g;;;42;KOLI;;PLT;1176;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;MAKE OVER POWERSTAY MATTIFYING TRANSPARENT POWDER;B-PMT-MO11G;b;x;;;;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-PT01-MO35G;MAKE OVER Silky Smooth Translucent Powder 01 Porcelain 35 g (Pc(s));IDR;62727.27;Pc(s);35.0;g;;g;;;34;KOLI;;PLT;952;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;MAKE OVER LOOSE POWDER;B-PT01-MO35G;b;x;;;;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-PT02-MO35G;MAKE OVER Silky Smooth Translucent Powder 02 Rosy 35 g (Pc(s));IDR;62727.27;Pc(s);35.0;g;;g;;;34;KOLI;;PLT;952;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;MAKE OVER LOOSE POWDER;B-PT02-MO35G;a;x;;;;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-PT03-MO35G;MAKE OVER Silky Smooth Translucent Powder 03 Champagne 35 g (Pc(s);IDR;62727.27;Pc(s);35.0;g;;g;;;34;KOLI;;PLT;952;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;MAKE OVER LOOSE POWDER;B-PT03-MO35G;b;x;;;;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-PT04-MO35G;MAKE OVER Silky Smooth Translucent Powder 04 Toffee 35 g (Pc(s));IDR;62727.27;Pc(s);35.0;g;;g;;;34;KOLI;;PLT;952;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;MAKE OVER LOOSE POWDER;B-PT04-MO35G;b;x;;;;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-PT05-MO35G;MAKE OVER Silky Smooth Translucent Powder 05 Snow 35 g (Pc(s));IDR;62727.27;Pc(s);35.0;g;;g;;;34;KOLI;;PLT;952;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;MAKE OVER LOOSE POWDER;B-PT05-MO35G;b;x;;;;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-PT06-MO35G;MAKE OVER Silky Smooth Translucent Powder 06 Buttermilk 35 g;IDR;62727.27;Pc(s);35.0;g;;g;;;34;KOLI;;PLT;952;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;MAKE OVER LOOSE POWDER;B-PT06-MO35G;a;x;;;;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-PT07-MO35G;MAKE OVER Silky Smooth Translucent Powder 07 Vanilla 35 g;IDR;62727.27;Pc(s);35.0;g;;g;;;34;KOLI;;PLT;952;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;MAKE OVER LOOSE POWDER;B-PT07-MO35G;a;x;;;;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-R3L01LB-W;Wardah Lightening Matte Powder 01 Light Beige 20 g;IDR;17454.546;Pc(s);20.0;g;;g;;;28;KOLI;;PLT;1344;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH LIGHTENING LOOSE POWDER;B-R3L01LB-W;a;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-R3L02B-W;Wardah Lightening Matte Powder 02 Beige 20 g;IDR;17454.546;Pc(s);20.0;g;;g;;;28;KOLI;;PLT;1344;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH LIGHTENING LOOSE POWDER;B-R3L02B-W;b;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-R3L03I-W;Wardah Lightening Matte Powder 03 Ivory 20 g;IDR;17454.546;Pc(s);20.0;g;;g;;;28;KOLI;;PLT;1344;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH LIGHTENING LOOSE POWDER;B-R3L03I-W;b;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-R3L04N-W;Wardah Lightening Matte Powder 04 Natural 20 g;IDR;17454.546;Pc(s);20.0;g;;g;;;28;KOLI;;PLT;1344;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH LIGHTENING LOOSE POWDER;B-R3L04N-W;a;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-RBMLP01-EM;Emina Bare With Me Mineral Loose Powder 01 Fair 8 g;IDR;28363.2;Pc(s);8.0;g;;g;;;72;KOLI;;PLT;2160;TRL;FG;sellable;Emina;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA BARE WITH ME MINERAL LOOSE POWDER;B-RBMLP01-EM;b;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-RBMLP02-EM;Emina Bare With Me Mineral Loose Powder 02 Light Beige 8 g;IDR;28363.2;Pc(s);8.0;g;;g;;;72;KOLI;;PLT;2160;TRL;FG;sellable;Emina;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA BARE WITH ME MINERAL LOOSE POWDER;B-RBMLP02-EM;b;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-RBMLP03-EM;Emina Bare With Me Mineral Loose Powder 03 Amber 8 g;IDR;28363.2;Pc(s);8.0;g;;g;;;72;KOLI;;PLT;2160;TRL;FG;sellable;Emina;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA BARE WITH ME MINERAL LOOSE POWDER;B-RBMLP03-EM;b;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-RBMLP04-EM;Emina Bare With Me Mineral Loose Powder 04 Ebony 8 g;IDR;28363.2;Pc(s);8.0;g;;g;;;72;KOLI;;PLT;2160;TRL;FG;sellable;Emina;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA BARE WITH ME MINERAL LOOSE POWDER;B-RBMLP04-EM;b;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-SFLP-EM8G;Emina Sebum Fighter Loose Powder 8 g;IDR;31090.908;Pc(s);8.0;g;;g;;;72;KOLI;;PLT;2160;TRL;FG;sellable;Emina;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA SEBUM FIGHTER LOOSE POWDER;B-SFLP-EM8G;b;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-SPB-MO13GR;MAKE OVER Shimmering Powder Bronzed 13 gr;IDR;57272.73;Pc(s);13.0;g;;g;;;48;KOLI;;PLT;1344;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;HIGHLIGHTER;MAKE OVER SHIMMERING POWDER;B-SPB-MO13GR;c;z;;;;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-SPB-MO24GR;MAKE OVER Shimmering Powder Bronzed 24 gr (pc(s));IDR;81818.184;Pc(s);24.0;g;;g;;;24;KOLI;;PLT;;TRL;FG;sellable;Make Over;inactive;;JTK01;FACE MAKE UP;HIGHLIGHTER;MAKE OVER SHIMMERING POWDER;B-SPB-MO24GR;c;x;;;;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-SPC-MO13GR;MAKE OVER Shimmering Powder Chrystalist 13 gr;IDR;57272.73;Pc(s);13.0;g;;g;;;48;KOLI;;PLT;1344;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;HIGHLIGHTER;MAKE OVER SHIMMERING POWDER;B-SPC-MO13GR;b;y;;;;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-SPC-MO24GR;MAKE OVER Shimmering Powder Chrystalist 24 gr (Pc(s));IDR;81818.184;Pc(s);24.0;g;;g;;;24;KOLI;;PLT;408;TRL;FG;sellable;Make Over;inactive;;JTK01;FACE MAKE UP;HIGHLIGHTER;MAKE OVER SHIMMERING POWDER;B-SPC-MO24GR;c;x;;;;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-SPG-MO13GR;MAKE OVER Shimmering Powder Goldinx 13 gr;IDR;57272.73;Pc(s);13.0;g;;g;;;48;KOLI;;PLT;1344;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;HIGHLIGHTER;MAKE OVER SHIMMERING POWDER;B-SPG-MO13GR;c;y;;;;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-SPG-MO24GR;MAKE OVER Shimmering Powder Goldinx 24 gr (Pc(s));IDR;81818.184;Pc(s);24.0;g;;g;;;24;KOLI;;PLT;408;TRL;FG;sellable;Make Over;to be discontinued;;JTK01;FACE MAKE UP;HIGHLIGHTER;MAKE OVER SHIMMERING POWDER;B-SPG-MO24GR;c;y;;;;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-SPQ-MO13GR;MAKE OVER Shimmering Powder Quartza 13 gr;IDR;57272.73;Pc(s);13.0;g;;g;;;48;KOLI;;PLT;1344;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;HIGHLIGHTER;MAKE OVER SHIMMERING POWDER;B-SPQ-MO13GR;c;y;;;;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-SPQ-MO24GR;MAKE OVER Shimmering Powder Quartza 24 gr (pc(s));IDR;81818.184;Pc(s);24.0;g;;g;;;24;KOLI;;PLT;;TRL;FG;sellable;Make Over;inactive;;JTK01;FACE MAKE UP;HIGHLIGHTER;MAKE OVER SHIMMERING POWDER;B-SPQ-MO24GR;c;x;;;;;;local;STD;False;;;;MASSTIGE;False;;Pc(s);;;
B-SSOL-TA;TAVI Smooth + Set Optimizer Powder Light;;;Pc(s);12.0;g;;g;;;;KOLI;;PLT;;TRL;FG;sellable;Tavi;new product;;JTK01;FACE MAKE UP;TWC;TAVI SMOOTH + SET OPTIMIZER POWDER;B-SSOL-TA;a;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-SSOM-TA;TAVI Smooth + Set Optimizer Powder Medium;;;Pc(s);12.0;g;;g;;;;KOLI;;PLT;;TRL;FG;sellable;Tavi;new product;;JTK01;FACE MAKE UP;TWC;TAVI SMOOTH + SET OPTIMIZER POWDER;B-SSOM-TA;a;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-SSON-TA;TAVI Smooth + Set Optimizer Powder Natural;;;Pc(s);12.0;g;;g;;;;KOLI;;PLT;;TRL;FG;sellable;Tavi;new product;;JTK01;FACE MAKE UP;TWC;TAVI SMOOTH + SET OPTIMIZER POWDER;B-SSON-TA;a;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-SSOT-TA;TAVI Smooth + Set Optimizer Powder Tan;;;Pc(s);12.0;g;;g;;;;KOLI;;PLT;;TRL;FG;sellable;Tavi;new product;;JTK01;FACE MAKE UP;TWC;TAVI SMOOTH + SET OPTIMIZER POWDER;B-SSOT-TA;a;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-W3ELCP01-W14G;Wardah Evd Lum Compact Powder 01 Light Beige 14 g (Pc(s));IDR;22363.638;Pc(s);14.0;g;;g;;;44;KOLI;;PLT;2112;TRL;FG;sellable;Wardah;to be discontinued;;JTK01;FACE MAKE UP;COMPACT POWDER;WARDAH EVERYDAY COMPACT POWDER;B-W3ELCP01-W14G;b;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-W3ELCP02-W14G;Wardah Evd Lum Compact Powder 02 Beige 14 g (Pc(s));IDR;22363.638;Pc(s);14.0;g;;g;;;44;KOLI;;PLT;2112;TRL;FG;sellable;Wardah;to be discontinued;;JTK01;FACE MAKE UP;COMPACT POWDER;WARDAH EVERYDAY COMPACT POWDER;B-W3ELCP02-W14G;b;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-W3ELCP03-W14G;Wardah Evd Lum Compact Powder 03 Ivory 14 g (Pc(s));IDR;22363.638;Pc(s);14.0;g;;g;;;44;KOLI;;PLT;2112;TRL;FG;sellable;Wardah;to be discontinued;;JTK01;FACE MAKE UP;COMPACT POWDER;WARDAH EVERYDAY COMPACT POWDER;B-W3ELCP03-W14G;b;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-W3ELCP04-W14G;Wardah Evd Lum Compact Powder 04 Natural 14 g (Pc(s));IDR;22363.638;Pc(s);14.0;g;;g;;;44;KOLI;;PLT;2112;TRL;FG;sellable;Wardah;to be discontinued;;JTK01;FACE MAKE UP;COMPACT POWDER;WARDAH EVERYDAY COMPACT POWDER;B-W3ELCP04-W14G;b;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-W3ELFP01-W30G;Wardah Evd Lum Face Powder 01 Light Beige 30 g (Pc(s));IDR;21818.178;Pc(s);30.0;g;;g;;;48;KOLI;;PLT;960;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH EVERYDAY LOOSE POWDER;B-W3ELFP01-W30G;b;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-W3ELFP02-W30G;Wardah Evd Lum Face Powder 02 Beige 30 g (Pc(s));IDR;21818.178;Pc(s);30.0;g;;g;;;48;KOLI;;PLT;960;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH EVERYDAY LOOSE POWDER;B-W3ELFP02-W30G;b;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-W3ELFP03-W30G;Wardah Evd Lum Face Powder 03 Ivory 30 g (Pc(s));IDR;21818.178;Pc(s);30.0;g;;g;;;48;KOLI;;PLT;960;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH EVERYDAY LOOSE POWDER;B-W3ELFP03-W30G;b;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
B-W3ELFP04-W30G;Wardah Evd Lum Face Powder 04 Natural 30 g (Pc(s));IDR;21818.178;Pc(s);30.0;g;;g;;;48;KOLI;;PLT;960;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH EVERYDAY LOOSE POWDER;B-W3ELFP04-W30G;b;x;;;;;;local;STD;False;;;;MASS;False;;Pc(s);;;
