Korporat Code,Variant Seller/Vendor/Reference,Variant Seller/Percentage,Variant Seller/Delivery Lead Time,Variant Seller/QC Leadtime in days,Variant Seller/Min Qty,Variant Seller/Lot Size,Variant Seller/Vendor/Display Name,Variant Seller/Purchase Start Date,Variant Seller/Purchase End Date,Variant Seller/Incoterms,Variant Seller/Company/Display Name
KB-WSPA150221-KMM125,2200007,1,3,2,1000,100,"ALPO SEJAHTERA, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
KB-WSPA150221-KMM125,2200007,1,3,2,1000,100,"ALPO SEJAHTERA, PT",2022-04-04,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
KB-WSPA150R1-W,2306205,1,3,2,5000,100,"SATYAMITRA KEMAS LESTARI, PT",2021-10-22,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
KB-WT100R0-KMM125BF,2200012,1,3,2,5000,100,"ASIA CARTON LESTARI, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
KB-WT100R1-KMM125BF,2306205,1,3,2,5000,100,"SATYAMITRA KEMAS LESTARI, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
KB-WT100R1-KMM125BF,2306205,1,3,2,5000,100,"SATYAMITRA KEMAS LESTARI, PT",2021-01-25,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
KB-WTHETAR0-KMM125,2200095,1,4,2,1000,100,"TRI ""R"" JAYA PURNAMA, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
KB-WTHETAR1-W,2306205,1,3,2,5000,100,"SATYAMITRA KEMAS LESTARI, PT",2021-01-25,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
KB-WW2430R12421-K125,2200095,1,4,2,1000,100,"TRI ""R"" JAYA PURNAMA, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
KB-WW2430R2-W,2306205,1,3,2,5000,100,"SATYAMITRA KEMAS LESTARI, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
KB-WW2430R2-W,2306205,1,3,2,5000,100,"SATYAMITRA KEMAS LESTARI, PT",2021-01-25,2022-01-11,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
KB-XENONR0-OMG,2200007,1,3,2,1000,100,"ALPO SEJAHTERA, PT",2022-01-18,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
KB-XENONR0-OMG,2200007,1,3,2,1000,100,"ALPO SEJAHTERA, PT",2022-04-04,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
KUAS-BOBKWC-BTS,2304171,1,15,2,10000,100,BRILLIANT INTERNATIONAL ENTERPRISE,2021-01-25,2022-01-28,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
KUAS-BOBKWC-BTS,2309571,1,15,2,10000,100,"SHENZHEN BRILLIANT COSMETIC TOOLS CO.,LIMITED",2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
KUAS-BOMOBK-TRHG,2303688,1,19,2,30000,100,JIEYANG SEN FA PLASTIC CO. LTD,2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
KUAS-BOMOBK-TRHG,2310113,1,18,2,30000,100,JIEYANG JIAOGUAN PLASTIC COMPANY LIMITED,2022-01-19,2022-06-09,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
KUAS-ESMO2KSNBR-THG,2303688,1,19,2,10000,100,JIEYANG SEN FA PLASTIC CO. LTD,2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
KUAS-ESMO2KSNBR-THG,2310113,1,18,2,10000,100,JIEYANG JIAOGUAN PLASTIC COMPANY LIMITED,2022-01-19,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
KUAS-ESMO2KSNBR-THG,2310113,1,18,2,10000,100,JIEYANG JIAOGUAN PLASTIC COMPANY LIMITED,2022-01-19,2022-06-09,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
KUAS-ESSNBRWP2K-BT,2200060,1,9,2,20000,1000,"MS UNION INTERNASIONAL, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
KUAS-ESSNBRWP2K-BT,2200060,1,9,2,20000,1000,"MS UNION INTERNASIONAL, PT",2021-01-25,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
KUAS-HMBKWH-HPHGP,2200060,1,8,2,5000,1000,"MS UNION INTERNASIONAL, PT",2021-01-25,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
KUAS-HMBKWH-HPHGP,2200060,1,8,2,5000,1000,"MS UNION INTERNASIONAL, PT",2022-01-07,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
KUAS-LIPP10BH-BP,2303688,1,19,2,12000,100,JIEYANG SEN FA PLASTIC CO. LTD,2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
KUAS-LIPP10BH-BP,2310113,1,18,2,12000,100,JIEYANG JIAOGUAN PLASTIC COMPANY LIMITED,2022-01-19,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
KUAS-LIPP10BT-BP,2303688,1,19,2,12000,100,JIEYANG SEN FA PLASTIC CO. LTD,2021-01-25,2021-01-25,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
KUAS-LIPP10BT-BP,2310113,1,18,2,12000,100,JIEYANG JIAOGUAN PLASTIC COMPANY LIMITED,2022-01-19,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
LCB-MFTDQ-E02,2302897,1,19,6,3000,1,"SHANGHAI AONLY MANFAC CO.,LTD",2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
LCB-MFTLQ-E10,2302897,1,19,6,3168,1,"SHANGHAI AONLY MANFAC CO.,LTD",2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
LCB-MFTPQ-E08,2302897,1,19,6,3168,1,"SHANGHAI AONLY MANFAC CO.,LTD",2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
LCB-MFTSHQ-E04,2302897,1,19,6,3168,1,"SHANGHAI AONLY MANFAC CO.,LTD",2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
LCB-MFTSMQ-E09,2302897,1,19,6,3168,1,"SHANGHAI AONLY MANFAC CO.,LTD",2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-3SSSFTBR0-ERL,2200037,1,4,2,1000,100,"INDAH KENCANA, CV",2021-01-25,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-CDPPA-WACLD,2303140,1,4,2,5500,100,"TATANAN ELOK KARYA ASRI, PT",2021-02-22,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-CDPPB-WACLD,2303140,1,4,2,5500,100,"TATANAN ELOK KARYA ASRI, PT",2021-02-22,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-CDPR22-W,2306986,1,4,2,1000,100,"REDPOD INDONESIA, PT",2021-12-06,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-CRYABER0-W,2200043,1,4,2,50000,100,"KALINGGA JAYA, CV",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-CRYABER0-W,2200152,1,4,2,50000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-CRYSAHGR0-W,2200043,1,4,2,50000,100,"KALINGGA JAYA, CV",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-CRYSAHGR0-W,2200152,1,4,2,50000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-CRYSAOCR0-W,2200043,1,4,2,50000,100,"KALINGGA JAYA, CV",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-CRYSAOCR0-W,2200152,1,4,2,50000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-CRYSROSR0-W,2200043,1,4,2,50000,100,"KALINGGA JAYA, CV",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-CRYSROSR0-W,2200152,1,4,2,50000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-CRYSRRCR0-W,2200043,1,4,2,50000,100,"KALINGGA JAYA, CV",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-CRYSRRCR0-W,2200152,1,4,2,50000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-CSCSPR0-W,2200070,1,4,2,39000,100,"PRINTINDO UTAMA, PT",2022-03-30,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-CSPR22-W,2306986,1,4,2,2000,100,"REDPOD INDONESIA, PT",2021-12-06,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-FP22-L,2200097,1,4,2,550,100,"WARNA KREASI SELARAS, PT",2022-02-03,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-HUEP-L,2200152,1,2,2,2400,100,"KALINGGA JAYA PRIMA, PT",2022-06-21,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-HUMP-L,2200152,1,2,2,4500,100,"KALINGGA JAYA PRIMA, PT",2022-06-21,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-KAPACK-K,2200043,1,4,2,10000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-KAPACK-K,2200152,1,4,2,10000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-LPAR0-WILD,2303752,1,4,2,22000,100,"KRISANTHIUM OFFSET PRINTING, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-LPBR0-WILD,2303752,1,4,2,22000,100,"KRISANTHIUM OFFSET PRINTING, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-LPCR0-WILD,2303752,1,4,2,22000,100,"KRISANTHIUM OFFSET PRINTING, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-LPDR0-WILD,2303752,1,4,2,22000,100,"KRISANTHIUM OFFSET PRINTING, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-LSEBTR0-W,2200037,1,4,2,25000,100,"INDAH KENCANA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-LSECCR0-W,2200037,1,4,2,25000,100,"INDAH KENCANA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-LSR125050-WAP,2200043,1,4,2,10000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-LSR125050-WAP,2200152,1,4,2,10000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-MOAC15011-41LGL,2200053,1,4,2,5000,100,"MEGA PUTRA, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-MOBSPR22-MO,2200097,,4,2,1000,100,"WARNA KREASI SELARAS, PT",2021-12-13,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-MOSSPR22-MO,2200097,,4,2,3000,100,"WARNA KREASI SELARAS, PT",2021-12-13,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-MUKPR0-WAP,2200097,1,4,2,1000,100,"WARNA KREASI SELARAS, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-MUKSER0-WAP,2200097,1,4,2,1000,100,"WARNA KREASI SELARAS, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-NLLPR0-W,2200070,1,4,2,80000,100,"PRINTINDO UTAMA, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-PCTWCMO-ALD,2200043,1,4,2,10000,100,"KALINGGA JAYA, CV",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-PCTWCMO-ALD,2200152,1,4,2,10000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-WR22-W,2305654,1,4,2,50000,100,PERUM PERCETAKAN NEGARA RI,2021-12-06,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-WSBP-WLD,2303752,1,4,2,6000,100,"KRISANTHIUM OFFSET PRINTING, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-WSGRAND-WAP,2200043,1,4,2,50000,100,"KALINGGA JAYA, CV",,2021-02-22,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEAF-WSGRAND-WAP,2200152,1,4,2,50000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEL-BLR1MO-X,2301890,1,24,2,10000,1,"KIRANA ANINDITA, PT",2022-07-11,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEL-BLR1MO-X,2301890,1,24,2,20000,1,"KIRANA ANINDITA, PT",2022-07-12,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LEL-BLR1MO-X,2301890,1,24,2,5000,1,"KIRANA ANINDITA, PT",2022-07-11,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LINE-BOPALMOLDC-F410,2200102,1,2,2,50000,50000,"YOSSY, IBU",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LINE-BOPALMOLDC-F410,2200102,1,2,2,50000,50000,"YOSSY, IBU",2021-01-25,2022-07-15,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LINE-ESMOI25-18LP,2200075,1,4,2,5000,100,PUTRA MAS PERDANA,,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
LINE-GPSFMR0-X,2200129,1,13,2,10000,100,"FUZHOU KINGLONG COMMODITY & COSMETIC CO., LTD",2021-02-22,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
LINE-PGCTKHG10-W,2308663,1,2,2,30000,100,"ALTINEX, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
M-LSA8-W,2307359,1,1,2,40000,1,"ECOBLISS KEMASINDO, PT",2021-08-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
M-UVSESG30-W,2307359,1,1,2,40000,1,"ECOBLISS KEMASINDO, PT",2021-08-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
MASK-PM45-K,2302863,1,4,2,4680,100,"SENAESIS INDONESIA, PT",2022-01-26,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
MASQ-EMFMAVR0-X,2300964,1,4,2,10000,1,"COSMAX INDONESIA, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
MASQ-EMFMAVR1-X,2300964,1,4,2,10000,1,"COSMAX INDONESIA, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
MASQ-EMFMCHR1-X,2300964,1,10,2,10000,100,"COSMAX INDONESIA, PT",2021-04-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
MASQ-EMFMPR0-X,2300964,1,4,2,10000,1,"COSMAX INDONESIA, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
MASQ-EMFMPR1-X,2300964,1,4,2,10000,1,"COSMAX INDONESIA, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
MASQ-EMFMPR3-X,2300964,1,12,2,10000,1,"COSMAX INDONESIA, PT",2022-07-29,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
MASQ-EMFMRR0-X,2300964,1,4,2,10000,1,"COSMAX INDONESIA, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
MASQ-EMFMRR1-X,2300964,1,4,2,10000,1,"COSMAX INDONESIA, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
MASQ-EMFMRR3-X,2300964,1,12,2,10000,1,"COSMAX INDONESIA, PT",2022-07-29,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
MASQ-EMFMSR0-X,2300964,1,4,2,10000,1,"COSMAX INDONESIA, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
MASQ-EMFMSR1-X,2300964,1,4,2,10000,1,"COSMAX INDONESIA, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
MASQ-EMFMTTOR0-X,2300964,1,4,2,10000,1,"COSMAX INDONESIA, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
MASQ-EMFMTTOR1-X,2300964,1,4,2,10000,1,"COSMAX INDONESIA, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
MASQ-EMFMTTOR3-X,2300964,,12,2,10000,,"COSMAX INDONESIA, PT",2022-07-29,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
MELT-ML301MOR0-X,2303771,1,19,2,6000,100,"ZHONGSHAN FULIN COSMETICS CO.,",2022-01-18,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
MELT-ML302MOR0-X,2303771,1,19,2,6000,100,"ZHONGSHAN FULIN COSMETICS CO.,",2022-01-18,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
MELT-ML303MOR0-X,2303771,1,19,2,6000,100,"ZHONGSHAN FULIN COSMETICS CO.,",2022-01-18,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
MELT-ML304MOR0-X,2303771,1,19,2,6000,100,"ZHONGSHAN FULIN COSMETICS CO.,",2022-01-18,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
MFIX-MB01R0MO-X,2303771,1,14,2,6000,1,"ZHONGSHAN FULIN COSMETICS CO.,",2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
MFIX-MB02R0MO-X,2303771,1,14,2,6000,1,"ZHONGSHAN FULIN COSMETICS CO.,",2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
MFIX-MB03R0MO-X,2303771,1,14,2,6000,1,"ZHONGSHAN FULIN COSMETICS CO.,",2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
MFIX-MB04R0MO-X,2303771,1,14,2,6000,1,"ZHONGSHAN FULIN COSMETICS CO.,",2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
MFIX-MB05R0MO-X,2303771,1,14,2,6000,1,"ZHONGSHAN FULIN COSMETICS CO.,",2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
NFSB-PBCFHFS-W,2200105,1,4,2,100000,1,LF BEAUTY MANUFACTURING IND.PT,,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NFSK-ASR0-W,2200105,1,4,2,173100,1,LF BEAUTY MANUFACTURING IND.PT,,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NFSP-ADSP10R1-W,2200105,1,4,2,100000,1,LF BEAUTY MANUFACTURING IND.PT,,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NFSP-ADSP10R2-W,2200105,1,4,2,100000,1,LF BEAUTY MANUFACTURING IND.PT,,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NFSP-DFSP10R0-W,2200105,1,4,2,200000,1,LF BEAUTY MANUFACTURING IND.PT,,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NFSP-DFSP10R2-W,2200105,1,4,2,200000,1,LF BEAUTY MANUFACTURING IND.PT,,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NFSP-HTSP10R0-W,2200105,1,4,2,200000,1,LF BEAUTY MANUFACTURING IND.PT,,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NFSP-HTSP10R2-W,2200105,1,4,2,100000,1,LF BEAUTY MANUFACTURING IND.PT,,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NFSP-NSSP10R0-W,2200105,1,4,2,200000,1,LF BEAUTY MANUFACTURING IND.PT,,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NFSS-CSBDC3-W,2200106,1,2,2,65000,100,LF BEAUTY MANUFACTURING IND. PT,2021-09-17,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NFSS-CSFC3-W,2200106,1,2,2,200000,100,LF BEAUTY MANUFACTURING IND. PT,2021-09-17,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NFSS-LSPR0-W,2200105,1,4,2,200000,1,LF BEAUTY MANUFACTURING IND.PT,,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NFSS-PBMNSR0-W,2200105,1,4,2,200000,1,LF BEAUTY MANUFACTURING IND.PT,,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NFSS-PBMSPFR0-W,2200105,1,4,2,200000,1,LF BEAUTY MANUFACTURING IND.PT,,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NFSS-PBPCR0-W,2200105,1,4,2,100000,1,LF BEAUTY MANUFACTURING IND.PT,,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NFSS-PBTUCR0-W,2200105,1,4,2,100000,1,LF BEAUTY MANUFACTURING IND.PT,,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NFSS-RYSPR0-W,2200105,1,4,2,100000,1,LF BEAUTY MANUFACTURING IND.PT,,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NFSS-WSSPR0-W,2200105,1,4,2,100000,1,LF BEAUTY MANUFACTURING IND.PT,,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NPOL-WB01TTR0-X,2300695,1,9,6,3000,1,"BEAUTY LINK, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NPOL-WB02BRR0-X,2300695,1,9,6,3000,1,"BEAUTY LINK, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NPOL-WB03MBR0-X,2300695,1,9,6,3000,1,"BEAUTY LINK, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NPOL-WB04YTR0-X,2300695,1,9,6,3000,1,"BEAUTY LINK, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NPOL-WB05WSR0-X,2300695,1,9,6,3000,1,"BEAUTY LINK, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NPOL-WB06WCR0-X,2300695,1,9,6,3000,1,"BEAUTY LINK, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NPOL-WB07PCR0-X,2300695,1,9,6,3000,1,"BEAUTY LINK, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NPOL-WB09FCR0-X,2300695,1,9,6,3000,1,"BEAUTY LINK, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NPOL-WB11LFR0-X,2300695,1,9,6,3000,1,"BEAUTY LINK, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NPOL-WB12SKR0-X,2300695,1,9,6,3000,1,"BEAUTY LINK, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NPOL-WB13GGR0-X,2300695,1,9,6,3000,1,"BEAUTY LINK, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NPOL-WB14PSR0-X,2300695,1,9,6,3000,1,"BEAUTY LINK, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NPOL-WB15SHR0-X,2300695,1,9,6,3000,1,"BEAUTY LINK, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NPOL-WB16BDR0-X,2300695,1,9,6,3000,1,"BEAUTY LINK, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NPOL-WB17WWR0-X,2300695,1,9,6,3000,1,"BEAUTY LINK, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NPOL-WB18FCR0-X,2300695,1,9,6,3000,1,"BEAUTY LINK, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
NPOL-WB19DSR0-X,2300695,1,9,6,3000,1,"BEAUTY LINK, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
