"Korporat Code","Variant Seller/Vendor/Reference","Variant Seller/Percentage","Variant Seller/Delivery Lead Time","Variant Seller/QC Leadtime in days","Variant Seller/Min Qty","Variant Seller/Lot Size","Variant Seller/Vendor/Display Name","Variant Seller/Purchase Start Date","Variant Seller/Purchase End Date","Variant Seller/Incoterms","Variant Seller/Company/Display Name"
"","2100062","1.0","8","","20.0","20.0","NARDEVCHEM KEMINDO, PT","2022-04-04","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-DM65-X","2100062","1.0","14","2","25.0","25.0","NARDEVCHEM KEMINDO, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-DM65-X","2100062","1.0","6","2","25.0","25.0","NARDEVCHEM KEMINDO, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-BRO12-X","2100050","1.0","20","2","1.0","1.0","KEMIKO INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"TIT-401-X","2100050","1.0","20","2","25.0","25.0","KEMIKO INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100050","1.0","20","2","1.0","1.0","KEMIKO INDONESIA, PT","2021-01-25","2021-06-18","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-BYO12-X","2100050","1.0","20","2","1.0","1.0","KEMIKO INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100050","1.0","20","2","1.0","1.0","KEMIKO INDONESIA, PT","2021-01-25","2022-03-23","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-BCPL-X","2100079","1.0","10","7","1.0","1.0","SINERGI MULTI LESTARINDO, PT","2021-01-25","2021-06-28","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100079","1.0","6","7","1.0","1.0","SINERGI MULTI LESTARINDO, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"EXTR-BMBE-X","2100041","1.0","4","","25.0","25.0","INDOKEMIKA JAYATAMA, PT","2022-01-03","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"BASI-LP20H-X","2100050","1.0","20","7","10.0","10.0","KEMIKO INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-BUTV-X","2100085","1.0","6","2","0.1","0.1","TRITUNGGAL ARTHA MAKMUR, PT","","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-BEUT-X","2100085","1.0","12","7","1.0","1.0","TRITUNGGAL ARTHA MAKMUR, PT","","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","12","7","1.0","1.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-06-16","2021-06-16","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"MOIS-RQPO260-X","2100021","1.0","4","2","25.0","25.0","DKSH INDONESIA, PT","2021-01-25","2021-08-31","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","4","7","25.0","25.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-BDP-X","2100021","1.0","20","2","150.0","150.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","150.0","150.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMO-BSLDMZ-X","2100021","1.0","20","2","200.0","200.0","DKSH INDONESIA, PT","2021-02-22","2022-01-05","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","200.0","200.0","DKSH INDONESIA, PT","2021-02-22","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-BDM3-X","2100021","1.0","20","2","190.0","190.0","DKSH INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMO-BLSLDM-X","2100021","1.0","20","2","200.0","200.0","DKSH INDONESIA, PT","2021-06-14","2021-06-18","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","200.0","200.0","DKSH INDONESIA, PT","2021-06-21","2021-07-08","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","200.0","200.0","DKSH INDONESIA, PT","2021-06-21","2022-01-05","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","200.0","200.0","DKSH INDONESIA, PT","2021-06-21","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-BLSDE-X","2100021","1.0","16","","180.0","180.0","DKSH INDONESIA, PT","2022-01-03","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMO-BSLDMA-X","2100021","1.0","20","2","200.0","200.0","DKSH INDONESIA, PT","2021-02-22","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-BLSEGAB-X","2100021","1.0","20","2","760.0","190.0","DKSH INDONESIA, PT","2021-08-02","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","760.0","190.0","DKSH INDONESIA, PT","2021-08-02","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","150.0","25.0","DKSH INDONESIA, PT","2021-08-13","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","150.0","15.0","DKSH INDONESIA, PT","2021-08-02","2021-08-13","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","150.0","25.0","DKSH INDONESIA, PT","2021-08-13","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","150.0","15.0","DKSH INDONESIA, PT","2021-08-02","2021-08-13","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-BEGAEIB-X","2100021","1.0","20","2","15.0","15.0","DKSH INDONESIA, PT","2021-02-22","2021-12-16","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","15.0","15.0","DKSH INDONESIA, PT","2021-02-22","2022-04-04","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","15.0","15.0","DKSH INDONESIA, PT","2021-02-22","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-BE6-X","2100021","1.0","20","2","25.0","25.0","DKSH INDONESIA, PT","2021-01-25","2022-01-14","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","25.0","25.0","DKSH INDONESIA, PT","2021-01-25","2022-06-24","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","25.0","25.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-BELEG5-X","2100021","1.0","20","2","15.0","15.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","15.0","15.0","DKSH INDONESIA, PT","2021-01-25","2022-01-14","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-BPF-X","2100021","1.0","20","","840.0","210.0","DKSH INDONESIA, PT","2021-07-12","2021-10-29","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","8","","840.0","210.0","DKSH INDONESIA, PT","2021-07-12","2021-10-29","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","210.0","210.0","DKSH INDONESIA, PT","2021-07-12","2022-07-01","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","210.0","210.0","DKSH INDONESIA, PT","2021-07-12","2021-10-29","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","210.0","210.0","DKSH INDONESIA, PT","2021-07-12","2021-10-29","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","8","2","210.0","210.0","DKSH INDONESIA, PT","2021-07-12","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","25.0","25.0","DKSH INDONESIA, PT","2021-07-12","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","8","2","25.0","25.0","DKSH INDONESIA, PT","2021-07-12","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-BEL803-X","2100021","1.0","20","2","14.0","14.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","14.0","14.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-BDM2-X","2100021","1.0","20","2","5.0","5.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"BENE-K200-X","2100021","1.0","20","2","18.14","18.14","DKSH INDONESIA, PT","2021-01-25","2022-01-05","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","18.14","18.14","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"BENT-38V-X","2100021","1.0","20","2","5.0","5.0","DKSH INDONESIA, PT","2021-01-25","2022-03-23","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","5.0","5.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","5.0","5.0","DKSH INDONESIA, PT","2021-01-25","2022-02-03","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"THIC-BGV-X","2100021","1.0","20","7","25.0","25.0","DKSH INDONESIA, PT","2021-01-25","2022-01-05","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","7","25.0","25.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-BTGLGCV-X","2100021","1.0","6","2","15.0","15.0","DKSH INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"BENT-BGISDV-X","2100021","1.0","20","2","80.0","80.0","DKSH INDONESIA, PT","2021-01-25","2022-04-04","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","80.0","80.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"BENT-BGVS5PC-X","2100021","1.0","20","2","25.0","25.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","25.0","25.0","DKSH INDONESIA, PT","2021-01-25","2022-04-04","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PWD-BNTNT-X","2309638","1.0","2","7","25.0","25.0","KOBAYASHI COSTALC INDONESIA, PT","2021-07-12","2022-07-29","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2309638","1.0","2","7","25.0","25.0","KOBAYASHI COSTALC INDONESIA, PT","2021-06-29","2021-07-08","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2309638","1.0","2","7","25.0","25.0","KOBAYASHI COSTALC INDONESIA, PT","2021-06-29","2021-06-29","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"BEN-BEN-WT","2100013","1.0","20","7","22.68","22.68","BRONSON & JACOBS INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMU-BE1-X","2100021","1.0","20","2","15.88","15.88","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"BETA-A98MR-X","2100083","1.0","8","2","25.0","25.0","TIGAKA DISTRINDO PERKASA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"BIO-HYAL-BIL","2100058","1.0","12","2","100.0","100.0","MENJANGAN SAKTI, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100058","1.0","12","2","100.0","100.0","MENJANGAN SAKTI, PT","2021-01-25","2022-04-19","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100058","1.0","12","2","100.0","100.0","MENJANGAN SAKTI, PT","2021-01-25","2021-12-23","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100058","1.0","12","2","100.0","100.0","MENJANGAN SAKTI, PT","2021-01-25","2022-02-25","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SCRU-BMBMV-X","2100018","1.0","8","","20.0","20.0","COLORINDO CHEMTRA, PT","2022-03-07","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-BGM103BP-X","2100018","1.0","14","2","10.0","10.0","COLORINDO CHEMTRA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-BGM103RP-X","2100018","1.0","14","2","10.0","10.0","COLORINDO CHEMTRA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-BGM103YP-X","2100018","1.0","14","2","10.0","10.0","COLORINDO CHEMTRA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"A-BGSA200-X","2100018","1.0","14","7","20.0","20.0","COLORINDO CHEMTRA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"A-BGFA200-X","2100018","1.0","8","","10.0","10.0","COLORINDO CHEMTRA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"BUTT-EBUSA-SBUR","2100052","1.0","20","2","25.0","25.0","LAUTAN LUAS, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-BWCTA-X","2100018","1.0","14","7","20.0","20.0","COLORINDO CHEMTRA, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"OIL-BLWHMO-X","2100099","1.0","16","2","177.0","177.0","CONNELL BERSAUDARA CHEMINDO, PT","2021-01-25","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100099","1.0","16","2","177.0","177.0","CONNELL BERSAUDARA CHEMINDO, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-6000-","2100085","1.0","12","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-6400-","2100085","1.0","12","2","5.0","5.0","TRITUNGGAL ARTHA MAKMUR, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-6000G-","2100085","1.0","12","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"PARF-BLMODA-X","2100054","1.0","2","2","1.0","1.0","MANE INDONESIA, PT","2021-03-01","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100054","1.0","2","2","1.0","1.0","MANE INDONESIA, PT","2021-03-01","2021-07-08","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"BRSB-850074-X","2304999","1.0","4","","20.0","20.0","INDESSO AROMA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PARF-BRCE-X","2100054","1.0","2","2","25.0","25.0","MANE INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"MOIS-MNL-X","2100040","1.0","2","2","25.0","25.0","IMCD INDONESIA, PT","2021-01-25","2021-03-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-14032-X","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-CSR28-X","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2022-06-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-CSR22-X","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-C19011-R7CL-K","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2022-02-18","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-C19012-DCR6-K","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2022-03-23","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-TPA502-X","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2022-05-13","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-TOA506-X","2100085","1.0","20","2","15.0","15.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2021-07-16","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","15.0","15.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2021-07-16","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-ABIO-X","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-A407-X","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-A450-X","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2022-03-23","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2022-07-22","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2021-06-17","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-C335138--K","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2022-04-04","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2021-06-17","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-TE-A40BIOSC-K","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2022-02-21","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-TOA403-KF","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2022-04-04","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-BL98-X","2100085","1.0","2","2","20.0","20.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2022-04-01","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-SCRVLT-X","2100085","1.0","24","","1.0","1.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-10-04","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-DCY10AL-X","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-FW108S-X","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-IRGLS-X","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2022-04-04","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-C811RD-X","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2021-05-31","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","20.0","20.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-6278MRN-X","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2022-04-04","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SERI-790-","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2022-04-04","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"CABO-M5-X","2100012","1.0","14","2","10.0","10.0","BRENNTAG ,PT","2021-01-25","2021-12-16","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100012","1.0","14","2","10.0","10.0","BRENNTAG ,PT","2021-01-25","2022-02-18","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100012","1.0","14","2","10.0","10.0","BRENNTAG ,PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-CES1104-X","2100006","1.0","28","2","16.0","16.0","BAHTERA ADI JAYA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PARF-CFLS-X","2100054","1.0","2","","25.0","25.0","MANE INDONESIA, PT","2022-04-11","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100054","1.0","2","","25.0","25.0","MANE INDONESIA, PT","","2022-03-08","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PARF-CFTME-X","2100054","1.0","2","2","25.0","25.0","MANE INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"CHEM-1789-X","2100112","1.0","8","","25.0","25.0","NAMSIANG TRADING INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PARF-CLMRER-X","2100054","1.0","2","2","1.0","1.0","MANE INDONESIA, PT","2021-04-12","2022-05-06","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100054","1.0","2","2","1.0","1.0","MANE INDONESIA, PT","2021-04-12","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PARF-CWGT-X","2100100","1.0","8","","50.0","25.0","INDOWAN ADISENTOSA, PT","2021-10-04","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"VITC-VCE-X","2100055","1.0","8","2","1.0","1.0","MARGA DWI KENCANA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"TITA-CROTS-X","2100042","1.0","16","2","25.0","25.0","INFINISIA SUMBER SEMESTA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"CRO1-CRMLAB-X","2308095","1.0","20","2","180.0","180.0","CRODA TRADING INDONESIA, PT","2021-01-25","2022-04-15","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2308095","1.0","20","2","180.0","180.0","CRODA TRADING INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EXTR-CNDWLHB-X","2100058","1.0","12","2","1.0","1.0","MENJANGAN SAKTI, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
