Code/Header;Type;Component code;Type;Coefficient;UOM of Header;UOM of Component;Loos%;No.;Start date;End date
TC-RR3LEC01-W;FG;PLAS-DM55R0-W;PM;1;Pc(s);Pc(s);0.02994791667;9387;;
TC-RR3LEC01-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02994791667;9388;;
TC-RR3LEC01-W;FG;STIC-BLPRE01R0-W;PM;1;Pc(s);Pc(s);0.02994791667;9389;;
TC-RR3LEC02-W;FG;CONT-LRTWCRER1-W;PM;1;Pc(s);Pc(s);0.0299382716;9390;;
TC-RR3LEC02-W;FG;DUS-LPRE02R1-W;PM;1;Pc(s);Pc(s);0.0299382716;9391;;
TC-RR3LEC02-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.0299382716;9392;;
TC-RR3LEC02-W;FG;IBOX-CR1-W;PM;0.08333;Pc(s);Pc(s);0.0299382716;9393;;
TC-RR3LEC02-W;FG;KB-WBETAR1-W;PM;0.00694;Pc(s);Pc(s);0.0299382716;9394;;
TC-RR3LEC02-W;FG;PLAS-DMCTWCRP-P85;PM;1;Pc(s);Pc(s);0.0299382716;9395;;
TC-RR3LEC02-W;FG;PLAS-DM55R0-W;PM;1;Pc(s);Pc(s);0.0299382716;9395;;
TC-RR3LEC02-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.0299382716;9396;;
TC-RR3LEC02-W;FG;STIC-BLPRE02R0-W;PM;1;Pc(s);Pc(s);0.0299382716;9397;;
TC-RR3LEC03-W;FG;CONT-LRTWCRER1-W;PM;1;Pc(s);Pc(s);0.02994791667;9398;;
TC-RR3LEC03-W;FG;DUS-LPRE03R1-W;PM;1;Pc(s);Pc(s);0.02994791667;9399;;
TC-RR3LEC03-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02994791667;9400;;
TC-RR3LEC03-W;FG;IBOX-CR1-W;PM;0.08333;Pc(s);Pc(s);0.02994791667;9401;;
TC-RR3LEC03-W;FG;KB-WBETAR1-W;PM;0.00694;Pc(s);Pc(s);0.02994791667;9402;;
TC-RR3LEC03-W;FG;PLAS-DMCTWCRP-P85;PM;1;Pc(s);Pc(s);0.02994791667;9403;;
TC-RR3LEC03-W;FG;PLAS-DM55R0-W;PM;1;Pc(s);Pc(s);0.02994791667;9403;;
TC-RR3LEC03-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02994791667;9404;;
TC-RR3LEC03-W;FG;STIC-BLPRE03R0-W;PM;1;Pc(s);Pc(s);0.02994791667;9405;;
TC-RR3LEC04-W;FG;CONT-LRTWCRER1-W;PM;1;Pc(s);Pc(s);0.02994791667;9406;;
TC-RR3LEC04-W;FG;DUS-LPRE04R1-W;PM;1;Pc(s);Pc(s);0.02994791667;9407;;
TC-RR3LEC04-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02994791667;9408;;
TC-RR3LEC04-W;FG;IBOX-CR1-W;PM;0.08333;Pc(s);Pc(s);0.02994791667;9409;;
TC-RR3LEC04-W;FG;KB-WBETAR1-W;PM;0.00694;Pc(s);Pc(s);0.02994791667;9410;;
TC-RR3LEC04-W;FG;PLAS-DMCTWCRP-P85;PM;1;Pc(s);Pc(s);0.02994791667;9411;;
TC-RR3LEC04-W;FG;PLAS-DM55R0-W;PM;1;Pc(s);Pc(s);0.02994791667;9411;;
TC-RR3LEC04-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02994791667;9412;;
TC-RR3LEC04-W;FG;STIC-BLPRE04R0-W;PM;1;Pc(s);Pc(s);0.02994791667;9413;;
TC-RR3LLF01-W;FG;CONT-LRTWCRE-WPPPB;PM;1;Pc(s);Pc(s);0.02997874924;9414;;
TC-RR3LLF01-W;FG;CONT-LRTWCRER1-W;PM;1;Pc(s);Pc(s);0.02997874924;9414;;
TC-RR3LLF01-W;FG;DUS-LPRL01R0-W;PM;1;Pc(s);Pc(s);0.02997874924;9415;;
TC-RR3LLF01-W;FG;DUS-LPRL01R1-W;PM;1;Pc(s);Pc(s);0.02997874924;9415;;
TC-RR3LLF01-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02997874924;9416;;
TC-RR3LLF01-W;FG;IBOX-CR1-W;PM;0.08333;Pc(s);Pc(s);0.02997874924;9417;;
TC-RR3LLF01-W;FG;KB-WBETAR1-W;PM;0.00694;Pc(s);Pc(s);0.02997874924;9418;;
TC-RR3LLF01-W;FG;PLAS-DMCTWCRP-P85;PM;1;Pc(s);Pc(s);0.02997874924;9419;;
TC-RR3LLF01-W;FG;PLAS-DM55R0-W;PM;1;Pc(s);Pc(s);0.02997874924;9419;;
TC-RR3LLF01-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02997874924;9420;;
TC-RR3LLF01-W;FG;STIC-BLPRL01R0-W;PM;1;Pc(s);Pc(s);0.02997874924;9421;;
TC-RR3LLF02-W;FG;CONT-LRTWCRER1-W;PM;1;Pc(s);Pc(s);0.01999389499;9422;;
TC-RR3LLF02-W;FG;DUS-LPRL02R1-W;PM;1;Pc(s);Pc(s);0.01999389499;9423;;
TC-RR3LLF02-W;FG;DUS-LPRL02R2-W;PM;1;Pc(s);Pc(s);0.01999389499;9423;;
TC-RR3LLF02-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.01999389499;9424;;
TC-RR3LLF02-W;FG;IBOX-CR1-W;PM;0.08333;Pc(s);Pc(s);0.01999389499;9425;;
TC-RR3LLF02-W;FG;KB-WBETAR1-W;PM;0.00694;Pc(s);Pc(s);0.01999389499;9426;;
TC-RR3LLF02-W;FG;PLAS-DMCTWCRP-P85;PM;1;Pc(s);Pc(s);0.01999389499;9427;;
TC-RR3LLF02-W;FG;PLAS-DM55R0-W;PM;1;Pc(s);Pc(s);0.01999389499;9427;;
TC-RR3LLF02-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.01999389499;9428;;
TC-RR3LLF02-W;FG;STIC-BLPRL02R0-W;PM;1;Pc(s);Pc(s);0.01999389499;9429;;
TC-RR3LLF03-W;FG;CONT-LRTWCRER1-W;PM;1;Pc(s);Pc(s);0.00716374269;9430;;
TC-RR3LLF03-W;FG;CONT-LRTWCRER1-W;PM;1;Pc(s);Pc(s);0.00716374269;9431;;
TC-RR3LLF03-W;FG;DUS-LPRL03R1-W;PM;1;Pc(s);Pc(s);0.00716374269;9432;;
TC-RR3LLF03-W;FG;DUS-LPRL03R2-W;PM;1;Pc(s);Pc(s);0.00716374269;9432;;
TC-RR3LLF03-W;FG;DUS-LPRL03R2-W;PM;1;Pc(s);Pc(s);0.00716374269;9433;;
TC-RR3LLF03-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.00716374269;9434;;
TC-RR3LLF03-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.00716374269;9435;;
TC-RR3LLF03-W;FG;IBOX-CR1-W;PM;0.08333;Pc(s);Pc(s);0.00716374269;9436;;
TC-RR3LLF03-W;FG;IBOX-CR1-W;PM;0.08333;Pc(s);Pc(s);0.00716374269;9437;;
TC-RR3LLF03-W;FG;KB-WBETAR1-W;PM;0.00694;Pc(s);Pc(s);0.00716374269;9438;;
TC-RR3LLF03-W;FG;KB-WBETAR1-W;PM;0.00694;Pc(s);Pc(s);0.00716374269;9439;;
TC-RR3LLF03-W;FG;PLAS-DMCTWCRP-P85;PM;1;Pc(s);Pc(s);0.00716374269;9440;;
TC-RR3LLF03-W;FG;PLAS-DMCTWCRP-P85;PM;1;Pc(s);Pc(s);0.00716374269;9441;;
TC-RR3LLF03-W;FG;PLAS-DM55R0-W;PM;1;Pc(s);Pc(s);0.00716374269;9441;;
TC-RR3LLF03-W;FG;PLAS-DM55R0-W;PM;1;Pc(s);Pc(s);0.00716374269;9441;;
TC-RR3LLF03-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.00716374269;9442;;
TC-RR3LLF03-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.00716374269;9443;;
TC-RR3LLF03-W;FG;STIC-BLPRL03R0-W;PM;1;Pc(s);Pc(s);0.00716374269;9444;;
TC-RR3LLF03-W;FG;STIC-BLPRL03R0-W;PM;1;Pc(s);Pc(s);0.00716374269;9445;;
TC-RR3LLF04-W;FG;CONT-LRTWCRER1-W;PM;1;Pc(s);Pc(s);0.01296542553;9446;;
TC-RR3LLF04-W;FG;DUS-LPRL04R1-W;PM;1;Pc(s);Pc(s);0.01296542553;9447;;
TC-RR3LLF04-W;FG;DUS-LPRL04R2-W;PM;1;Pc(s);Pc(s);0.01296542553;9447;;
TC-RR3LLF04-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.01296542553;9448;;
TC-RR3LLF04-W;FG;IBOX-CR1-W;PM;0.08333;Pc(s);Pc(s);0.01296542553;9449;;
TC-RR3LLF04-W;FG;KB-WBETAR1-W;PM;0.00694;Pc(s);Pc(s);0.01296542553;9450;;
TC-RR3LLF04-W;FG;PLAS-DMCTWCRP-P85;PM;1;Pc(s);Pc(s);0.01296542553;9451;;
TC-RR3LLF04-W;FG;PLAS-DM55R0-W;PM;1;Pc(s);Pc(s);0.01296542553;9451;;
TC-RR3LLF04-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.01296542553;9452;;
TC-RR3LLF04-W;FG;STIC-BLPRL04R0-W;PM;1;Pc(s);Pc(s);0.01296542553;9453;;
TC-RR3LLF05-W;FG;CONT-LRTWCRER1-W;PM;1;Pc(s);Pc(s);0.02997633447;9454;;
TC-RR3LLF05-W;FG;DUS-LPRL05R2-W;PM;1;Pc(s);Pc(s);0.02997633447;9455;;
TC-RR3LLF05-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02997633447;9456;;
TC-RR3LLF05-W;FG;IBOX-CR1-W;PM;0.08333;Pc(s);Pc(s);0.02997633447;9457;;
TC-RR3LLF05-W;FG;KB-WBETAR1-W;PM;0.00694;Pc(s);Pc(s);0.02997633447;9458;;
TC-RR3LLF05-W;FG;PLAS-DMCTWCRP-P85;PM;1;Pc(s);Pc(s);0.02997633447;9459;;
TC-RR3LLF05-W;FG;PLAS-DM55R0-W;PM;1;Pc(s);Pc(s);0.02997633447;9459;;
TC-RR3LLF05-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02997633447;9460;;
TC-RR3LLF05-W;FG;STIC-BLPRL05R0-W;PM;1;Pc(s);Pc(s);0.02997633447;9461;;
TC-RR3LLF06-W;FG;CONT-LRTWCRE-WPPPB;PM;1;Pc(s);Pc(s);0.01993727599;9462;;
TC-RR3LLF06-W;FG;CONT-LRTWCRER1-W;PM;1;Pc(s);Pc(s);0.01993727599;9462;;
TC-RR3LLF06-W;FG;DUS-LPRL06R2-W;PM;1;Pc(s);Pc(s);0.01993727599;9463;;
TC-RR3LLF06-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.01993727599;9464;;
TC-RR3LLF06-W;FG;IBOX-CR1-W;PM;0.08333;Pc(s);Pc(s);0.01993727599;9465;;
TC-RR3LLF06-W;FG;KB-WBETAR1-W;PM;0.00694;Pc(s);Pc(s);0.01993727599;9466;;
TC-RR3LLF06-W;FG;PLAS-DMCTWCRP-P85;PM;1;Pc(s);Pc(s);0.01993727599;9467;;
TC-RR3LLF06-W;FG;PLAS-DM55R0-W;PM;1;Pc(s);Pc(s);0.01993727599;9467;;
TC-RR3LLF06-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.01993727599;9468;;
TC-RR3LLF06-W;FG;STIC-BLPRL06R0-W;PM;1;Pc(s);Pc(s);0.01993727599;9469;;
TC-RR3LLF07-W;FG;CONT-LRTWCRER1-W;PM;1;Pc(s);Pc(s);0.03001792115;9470;;
TC-RR3LLF07-W;FG;DUS-LPRL07R2-W;PM;1;Pc(s);Pc(s);0.03001792115;9471;;
TC-RR3LLF07-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.03001792115;9472;;
TC-RR3LLF07-W;FG;IBOX-CR1-W;PM;0.08333;Pc(s);Pc(s);0.03001792115;9473;;
TC-RR3LLF07-W;FG;KB-WBETAR1-W;PM;0.00694;Pc(s);Pc(s);0.03001792115;9474;;
TC-RR3LLF07-W;FG;PLAS-DMCTWCRP-P85;PM;1;Pc(s);Pc(s);0.03001792115;9475;;
TC-RR3LLF07-W;FG;PLAS-DM55R0-W;PM;1;Pc(s);Pc(s);0.03001792115;9475;;
TC-RR3LLF07-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.03001792115;9476;;
TC-RR3LLF07-W;FG;STIC-BLPRL07R0-W;PM;1;Pc(s);Pc(s);0.03001792115;9477;;
TC-RRE01-W;FG;CONT-ELERLR0-WPP;PM;1;Pc(s);Pc(s);0.03127079175;9478;;
TC-RRE01-W;FG;DUS-ETWCR1R3-W;PM;1;Pc(s);Pc(s);0.03127079175;9479;;
TC-RRE01-W;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.03127079175;9480;;
TC-RRE01-W;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.03127079175;9480;;
TC-RRE01-W;FG;KB-W6040R2-W;PM;0.02222;Pc(s);Pc(s);0.03127079175;9481;;
TC-RRE01-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.03127079175;9482;;
TC-RRE01-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.03127079175;9483;;
TC-RRE01-W;FG;STIC-BTETCR1R0-WRL;PM;1;Pc(s);Pc(s);0.03127079175;9484;;
TC-RRE02-W;FG;CONT-ELERLR0-WPP;PM;1;Pc(s);Pc(s);0.0298989899;9485;;
TC-RRE02-W;FG;DUS-ETWCR2R3-W;PM;1;Pc(s);Pc(s);0.0298989899;9486;;
TC-RRE02-W;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.0298989899;9487;;
TC-RRE02-W;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.0298989899;9487;;
TC-RRE02-W;FG;KB-W6040R2-W;PM;0.02222;Pc(s);Pc(s);0.0298989899;9488;;
TC-RRE02-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.0298989899;9489;;
TC-RRE02-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.0298989899;9490;;
TC-RRE02-W;FG;STIC-BTETCR2R0-WRL;PM;1;Pc(s);Pc(s);0.0298989899;9491;;
TC-RRE03-W;FG;CONT-ELERLR0-WPP;PM;1;Pc(s);Pc(s);0.0303030303;9492;;
TC-RRE03-W;FG;DUS-ETWCR3R3-W;PM;1;Pc(s);Pc(s);0.0303030303;9493;;
TC-RRE03-W;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.0303030303;9494;;
TC-RRE03-W;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.0303030303;9494;;
TC-RRE03-W;FG;KB-W6040R2-W;PM;0.02222;Pc(s);Pc(s);0.0303030303;9495;;
TC-RRE03-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.0303030303;9496;;
TC-RRE03-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.0303030303;9497;;
TC-RRE03-W;FG;STIC-BTETCR3R0-WRL;PM;1;Pc(s);Pc(s);0.0303030303;9498;;
TC-RRE04-W;FG;CONT-ELERLR0-WPP;PM;1;Pc(s);Pc(s);0.03078982597;9499;;
TC-RRE04-W;FG;DUS-ETWCR4R3-W;PM;1;Pc(s);Pc(s);0.03078982597;9500;;
TC-RRE04-W;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.03078982597;9501;;
TC-RRE04-W;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.03078982597;9501;;
TC-RRE04-W;FG;KB-W6040R2-W;PM;0.02222;Pc(s);Pc(s);0.03078982597;9502;;
TC-RRE04-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.03078982597;9503;;
TC-RRE04-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.03078982597;9504;;
TC-RRE04-W;FG;STIC-BTETCR4R0-WRL;PM;1;Pc(s);Pc(s);0.03078982597;9505;;
TC-RRE05-W;FG;CONT-ELERLR0-WPP;PM;1;Pc(s);Pc(s);0.029390681;9506;;
TC-RRE05-W;FG;DUS-ETWCR5R1-WRL;PM;1;Pc(s);Pc(s);0.029390681;9507;;
TC-RRE05-W;FG;DUS-ETWCR5R2-WRL;PM;1;Pc(s);Pc(s);0.029390681;9507;;
TC-RRE05-W;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.029390681;9508;;
TC-RRE05-W;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.029390681;9508;;
TC-RRE05-W;FG;KB-W6040R2-W;PM;0.02222;Pc(s);Pc(s);0.029390681;9509;;
TC-RRE05-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.029390681;9510;;
TC-RRE05-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.029390681;9511;;
TC-RRE05-W;FG;STIC-BTETCR5R0-WRL;PM;1;Pc(s);Pc(s);0.029390681;9512;;
TC-RVPMW21-MO;FG;CONT-PPFR1-MO;PM;1;Pc(s);Pc(s);0.03;9513;;
TC-RVPMW21-MO;FG;GODE-CPTZB-SMD59A-P;PM;3.33333;Pc(s);Pc(s);0.03;9514;;
TC-RVPMW21-MO;FG;GODE-CPTZ59R1-MO;PM;3.33333;Pc(s);Pc(s);0.03;9514;;
TC-RVPMW21-MO;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.03;9515;;
TC-W1C1RNFSWNL1-W;REFILL;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);;9516;;
TC-W1C212GRRNFS-W;REFILL;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);;9517;;
TC-W1C312GRRNFS-W;REFILL;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);;9518;;
TC-W1I2C412GRRN-W;REFILL;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);;9519;;
TC-W1L04N12RNFS-W;REFILL;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);;9520;;
TC-W1LLF0412RNF-W;REFILL;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);;9521;;
TC-W3ELB2-W12G;FG;CONT-LUMTWCWR1C-HTHS;PM;1;Pc(s);Pc(s);0.02991452991;9522;;
TC-W3ELB2-W12G;FG;DUS-ELTWC02R2-WILG;PM;1;Pc(s);Pc(s);0.02991452991;9523;;
TC-W3ELB2-W12G;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02991452991;9524;;
TC-W3ELB2-W12G;FG;KB-WELTWCB-KMM125CF;PM;0.02778;Pc(s);Pc(s);0.02991452991;9525;;
TC-W3ELB2-W12G;FG;PLAS-DM58R0-W;PM;1;Pc(s);Pc(s);0.02991452991;9526;;
TC-W3ELB2-W12G;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02991452991;9527;;
TC-W3ELB2-W12G;FG;STIC-BOTELTWC2-WC;PM;1;Pc(s);Pc(s);0.02991452991;9528;;
TC-W3ELI3-W12G;FG;CONT-LUMTWCWR1C-HTHS;PM;1;Pc(s);Pc(s);0.02991452991;9529;;
TC-W3ELI3-W12G;FG;DUS-ELTWC03R2-WILG;PM;1;Pc(s);Pc(s);0.02991452991;9530;;
TC-W3ELI3-W12G;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02991452991;9531;;
TC-W3ELI3-W12G;FG;KB-WELTWCB-KMM125CF;PM;0.02778;Pc(s);Pc(s);0.02991452991;9532;;
TC-W3ELI3-W12G;FG;PLAS-DM58R0-W;PM;1;Pc(s);Pc(s);0.02991452991;9533;;
TC-W3ELI3-W12G;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02991452991;9534;;
TC-W3ELI3-W12G;FG;STIC-BOTELTWC3-WC;PM;1;Pc(s);Pc(s);0.02991452991;9535;;
TC-W3ELLB1-W12G;FG;CONT-LUMTWCWR1C-HTHS;PM;1;Pc(s);Pc(s);0.02991452991;9536;;
TC-W3ELLB1-W12G;FG;DUS-ELTWC01R2-WILG;PM;1;Pc(s);Pc(s);0.02991452991;9537;;
TC-W3ELLB1-W12G;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02991452991;9538;;
TC-W3ELLB1-W12G;FG;KB-WELTWCB-KMM125CF;PM;0.02778;Pc(s);Pc(s);0.02991452991;9539;;
TC-W3ELLB1-W12G;FG;PLAS-DM58R0-W;PM;1;Pc(s);Pc(s);0.02991452991;9540;;
TC-W3ELLB1-W12G;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02991452991;9541;;
TC-W3ELLB1-W12G;FG;STIC-BOTELTWC1-WC;PM;1;Pc(s);Pc(s);0.02991452991;9542;;
TC-W3ELLI4-W12G;FG;CONT-LUMTWCWR1C-HTHS;PM;1;Pc(s);Pc(s);0.02991452991;9543;;
TC-W3ELLI4-W12G;FG;DUS-ELTWC04R2-WILG;PM;1;Pc(s);Pc(s);0.02991452991;9544;;
TC-W3ELLI4-W12G;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02991452991;9545;;
TC-W3ELLI4-W12G;FG;KB-WELTWCB-KMM125CF;PM;0.02778;Pc(s);Pc(s);0.02991452991;9546;;
TC-W3ELLI4-W12G;FG;PLAS-DM58R0-W;PM;1;Pc(s);Pc(s);0.02991452991;9547;;
TC-W3ELLI4-W12G;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02991452991;9548;;
TC-W3ELLI4-W12G;FG;STIC-BOTELTWC4-WC;PM;1;Pc(s);Pc(s);0.02991452991;9549;;
TC-W3RELB2-W12G;FG;CONT-ELTCRER0-W;PM;1;Pc(s);Pc(s);0.03208812261;9550;;
TC-W3RELB2-W12G;FG;DUS-ELTWCR2R2-WILG;PM;1;Pc(s);Pc(s);0.03208812261;9551;;
TC-W3RELB2-W12G;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.03208812261;9552;;
TC-W3RELB2-W12G;FG;IBOX-CR1-W;PM;0.08333;Pc(s);Pc(s);0.03208812261;9553;;
TC-W3RELB2-W12G;FG;KB-WGAMMAR0-KMM125CF;PM;0.00694;Pc(s);Pc(s);0.03208812261;9554;;
TC-W3RELB2-W12G;FG;PLAS-DMCTWCRP-P85;PM;1;Pc(s);Pc(s);0.03208812261;9555;;
TC-W3RELB2-W12G;FG;PLAS-DM55R0-W;PM;1;Pc(s);Pc(s);0.03208812261;9555;;
TC-W3RELB2-W12G;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.03208812261;9556;;
TC-W3RELB2-W12G;FG;STIC-BELTCR2R1-W;PM;1;Pc(s);Pc(s);0.03208812261;9557;;
TC-W3RELI3-W12G;FG;CONT-ELTCRER0-W;PM;1;Pc(s);Pc(s);0.03001792115;9558;;
TC-W3RELI3-W12G;FG;DUS-ELTWCR3R2-WILG;PM;1;Pc(s);Pc(s);0.03001792115;9559;;
TC-W3RELI3-W12G;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.03001792115;9560;;
TC-W3RELI3-W12G;FG;IBOX-CR1-W;PM;0.08333;Pc(s);Pc(s);0.03001792115;9561;;
TC-W3RELI3-W12G;FG;KB-WGAMMAR0-KMM125CF;PM;0.00694;Pc(s);Pc(s);0.03001792115;9562;;
TC-W3RELI3-W12G;FG;PLAS-DMCTWCRP-P85;PM;1;Pc(s);Pc(s);0.03001792115;9563;;
TC-W3RELI3-W12G;FG;PLAS-DM55R0-W;PM;1;Pc(s);Pc(s);0.03001792115;9563;;
TC-W3RELI3-W12G;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.03001792115;9564;;
TC-W3RELI3-W12G;FG;STIC-BELTCR3R1-W;PM;1;Pc(s);Pc(s);0.03001792115;9565;;
TC-W3RELLB1-W12G;FG;CONT-ELTCRER0-W;PM;1;Pc(s);Pc(s);0.005855119826;9566;;
TC-W3RELLB1-W12G;FG;DUS-ELTWCR1R2-WILG;PM;1;Pc(s);Pc(s);0.005855119826;9567;;
TC-W3RELLB1-W12G;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.005855119826;9568;;
TC-W3RELLB1-W12G;FG;IBOX-CR1-W;PM;0.08333;Pc(s);Pc(s);0.005855119826;9569;;
TC-W3RELLB1-W12G;FG;KB-WGAMMAR0-KMM125CF;PM;0.00694;Pc(s);Pc(s);0.005855119826;9570;;
TC-W3RELLB1-W12G;FG;PLAS-DMCTWCRP-P85;PM;1;Pc(s);Pc(s);0.005855119826;9571;;
TC-W3RELLB1-W12G;FG;PLAS-DM55R0-W;PM;1;Pc(s);Pc(s);0.005855119826;9571;;
TC-W3RELLB1-W12G;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.005855119826;9572;;
TC-W3RELLB1-W12G;FG;STIC-BELTCR1R1-W;PM;1;Pc(s);Pc(s);0.005855119826;9573;;
TC-W3RELLI4-W12G;FG;CONT-ELTCRER0-W;PM;1;Pc(s);Pc(s);0.02993295019;9574;;
TC-W3RELLI4-W12G;FG;DUS-ELTWCR4R2-WILG;PM;1;Pc(s);Pc(s);0.02993295019;9575;;
TC-W3RELLI4-W12G;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02993295019;9576;;
TC-W3RELLI4-W12G;FG;IBOX-CR1-W;PM;0.08333;Pc(s);Pc(s);0.02993295019;9577;;
TC-W3RELLI4-W12G;FG;KB-WGAMMAR0-KMM125CF;PM;0.00694;Pc(s);Pc(s);0.02993295019;9578;;
TC-W3RELLI4-W12G;FG;PLAS-DMCTWCRP-P85;PM;1;Pc(s);Pc(s);0.02993295019;9579;;
TC-W3RELLI4-W12G;FG;PLAS-DM55R0-W;PM;1;Pc(s);Pc(s);0.02993295019;9579;;
TC-W3RELLI4-W12G;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02993295019;9580;;
TC-W3RELLI4-W12G;FG;STIC-BELTCR4R1-W;PM;1;Pc(s);Pc(s);0.02993295019;9581;;
TES-LEVLCR-W;FG;IBOX-RRPTEMLSR0-W;PM;1;Pc(s);Pc(s);0.0299796748;9582;;
TES-LEVLCR-W;FG;KB-W200R1-W;PM;0.0625;Pc(s);Pc(s);0.0299796748;9583;;
TES-LEVLCR-W;FG;PART-IRRPTEMLSR0-W;PM;1;Pc(s);Pc(s);0.0299796748;9584;;
TUBF-NFSPBCFBO-W;SFG Packs;TUBE-NFSPBCFO-WPBL;PM;1;Pc(s);Pc(s);;9585;;
TUBF-NFSPBCFBS-W;SFG Packs;TUBE-NFSPBCFS-WPBL;PM;1;Pc(s);Pc(s);;9586;;
TUBS-AASG15-WM;SFG Packs;STIC-PT1AASGR1-WM;PM;1;Pc(s);Pc(s);;9587;;
TUBS-AASG15-WM;SFG Packs;STIC-PT1AASGR1-WM;PM;1;Pc(s);Pc(s);;9587;;
