Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Korporat Code
TC-R3LEC01-W/TC-R3LEC01-BULK,TC-R3LEC01-BULK/9,PARF-AMSKLG-X,0.000412
TC-R3LEC01-W/TC-R3LEC01-BULK,TC-R3LEC01-BULK/9,WARN-YLW3AS-X,0.035553
TC-R3LEC01-W/TC-R3LEC01-BULK,TC-R3LEC01-BULK/9,PEN-SENSC50-X,0.004124
TC-R3LEC01-W/TC-R3LEC01-BULK,TC-R3LEC01-BULK/9,POWD-TDMS-,0.187976
TC-R3LEC01-W/TC-R3LEC01-BULK,TC-R3LEC01-BULK/9,PEN-PRSVPE-X,0.008247
TC-R3LEC01-W/TC-R3LEC01-BULK,TC-R3LEC01-BULK/9,WARN-UNPBRWNL88-X,0.005429
TC-R3LEC01-W/TC-R3LEC01-BULK,TC-R3LEC01-BULK/9,TIT-CR50HD-X,0.185567
TC-R3LEC01-W/TC-R3LEC01-BULK,TC-R3LEC01-BULK/9,CABO-M5-X,0.020619
TC-R3LEC01-W/TC-R3LEC01-BULK,TC-R3LEC01-BULK/9,SERI-CSF-X,0.206186
TC-R3LEC01-W/TC-R3LEC01-BULK,TC-R3LEC01-BULK/9,POWD-GH52-X,0.103093
TC-R3LEC01-W/TC-R3LEC01-BULK,TC-R3LEC01-BULK/9,ZINC-STW-X,0.020619
TC-R3LEC01-W/TC-R3LEC01-BULK,TC-R3LEC01-BULK/9,SERI-202LL-X,0.154639
TC-R3LEC01-W/TC-R3LEC01-BULK,TC-R3LEC01-BULK/9,WARN-TETDMS-BULK,0.003476
TC-R3LEC01-W/TC-R3LEC01-BULK,TC-R3LEC01-BULK/9,EUTA-G-X,0.010309
TC-R3LEC01-W/TC-R3LEC01-BULK,TC-R3LEC01-BULK/9,LAR-LICODDC-BULK,0.010309
TC-R3LEC01-W/TC-R3LEC01-BULK,TC-R3LEC01-BULK/9,IPM-CRDSG-X,0.020619
TC-R3LEC01-W/TC-R3LEC01-BULK,TC-R3LEC01-BULK/9,COSM-168ARV-X,0.010309
TC-R3LEC01-W/TC-R3LEC01-BULK,TC-R3LEC01-BULK/9,BHT-CRTL-X,0.001031
HT-P1Y1-P2/HT-Y1-BULK,HT-Y1-BULK/FS.RND.P002-VER.01,EMUL-DERMSOLP-,0.001
HT-P1Y1-P2/HT-Y1-BULK,HT-Y1-BULK/FS.RND.P002-VER.01,EXTR-CHEN-X,0.01142
HT-P1Y1-P2/HT-Y1-BULK,HT-Y1-BULK/FS.RND.P002-VER.01,PARF-PSVLF-X,0.00415
HT-P1Y1-P2/HT-Y1-BULK,HT-Y1-BULK/FS.RND.P002-VER.01,PANT--DL-K,0.001
HT-P1Y1-P2/HT-Y1-BULK,HT-Y1-BULK/FS.RND.P002-VER.01,SOLV-DEASB-X,0.43634
HT-P1Y1-P2/HT-Y1-BULK,HT-Y1-BULK/FS.RND.P002-VER.01,WARN-K-BULK,0.000822
BO-CLBSNT-EM/BO-CLBSNT-BULK,BO-CLBSNT-BULK/FS.RND.T0099-VER.01,EMU-PS-,0.235
BO-CLBSNT-EM/BO-CLBSNT-BULK,BO-CLBSNT-BULK/FS.RND.T0099-VER.01,SILI-BLSDE-X,0.22
BO-CLBSNT-EM/BO-CLBSNT-BULK,BO-CLBSNT-BULK/FS.RND.T0099-VER.01,MC3-300-SF,0.075
BO-CLBSNT-EM/BO-CLBSNT-BULK,BO-CLBSNT-BULK/FS.RND.T0099-VER.01,WAX-PFRMSW-X,0.05
BO-CLBSNT-EM/BO-CLBSNT-BULK,BO-CLBSNT-BULK/FS.RND.T0099-VER.01,WAX-CDL204--X,0.05
BO-CLBSNT-EM/BO-CLBSNT-BULK,BO-CLBSNT-BULK/FS.RND.T0099-VER.01,COSM-43V--K,0.03
BO-CLBSNT-EM/BO-CLBSNT-BULK,BO-CLBSNT-BULK/FS.RND.T0099-VER.01,EMG-S65PSG-X,0.025
BO-CLBSNT-EM/BO-CLBSNT-BULK,BO-CLBSNT-BULK/FS.RND.T0099-VER.01,POWD-9701-,0.01
BO-CLBSNT-EM/BO-CLBSNT-BULK,BO-CLBSNT-BULK/FS.RND.T0099-VER.01,ORGA-EXD-ARK,0.01
BO-CLBSNT-EM/BO-CLBSNT-BULK,BO-CLBSNT-BULK/FS.RND.T0099-VER.01,POWD-MDMSP-X,0.01
BO-CLBSNT-EM/BO-CLBSNT-BULK,BO-CLBSNT-BULK/FS.RND.T0099-VER.01,PEN-PRSVPE-X,0.008
BO-CLBSNT-EM/BO-CLBSNT-BULK,BO-CLBSNT-BULK/FS.RND.T0099-VER.01,BHT-CRTL-X,0.001
BO-CLBSNT-EM/BO-CLBSNT-BULK,BO-CLBSNT-BULK/FS.RND.T0099-VER.01,VITA-DL E-MS,0.001
BO-CLBSNT-EM/BO-CLBSNT-BULK,BO-CLBSNT-BULK/FS.RND.T0099-VER.01,WARN-CLOG222--K,0.127788
BO-CLBSNT-EM/BO-CLBSNT-BULK,BO-CLBSNT-BULK/FS.RND.T0099-VER.01,WARN-FW108S-X,0.092007
BO-CLBSNT-EM/BO-CLBSNT-BULK,BO-CLBSNT-BULK/FS.RND.T0099-VER.01,WARN-GT0600--K,0.055205
TC-R3LLF04-W/TC-R3LLF04-BULK,TC-R3LLF04-BULK/54,SILD--SI5H52D-K,0.0075
TC-R3LLF04-W/TC-R3LLF04-BULK,TC-R3LLF04-BULK/54,WARN-YLW3AS-X,0.01996
TC-R3LLF04-W/TC-R3LLF04-BULK,TC-R3LLF04-BULK/54,WARN-BLCK3AS-X,0.005855
TC-R3LLF04-W/TC-R3LLF04-BULK,TC-R3LLF04-BULK/54,POWD-TDMS-,0.137401
TC-R3LLF04-W/TC-R3LLF04-BULK,TC-R3LLF04-BULK/54,TIT-CR50HD-X,0.1
TC-R3LLF04-W/TC-R3LLF04-BULK,TC-R3LLF04-BULK/54,PEN-PRSVPE-X,0.008
TC-R3LLF04-W/TC-R3LLF04-BULK,TC-R3LLF04-BULK/54,LAR-LICODDC-BULK,0.045
TC-R3LLF04-W/TC-R3LLF04-BULK,TC-R3LLF04-BULK/54,COSM-222--K,0.04
TC-R3LLF04-W/TC-R3LLF04-BULK,TC-R3LLF04-BULK/54,PEN-SENSC50-X,0.004
TC-R3LLF04-W/TC-R3LLF04-BULK,TC-R3LLF04-BULK/54,PARF-AMSKLG-X,0.0004
TC-R3LLF04-W/TC-R3LLF04-BULK,TC-R3LLF04-BULK/54,VITA-DL E-MS,0.0001
TC-R3LLF04-W/TC-R3LLF04-BULK,TC-R3LLF04-BULK/54,EMO-BSLDMZ-X,0.019
TC-R3LLF04-W/TC-R3LLF04-BULK,TC-R3LLF04-BULK/54,WARN-A450TDMS-BULK,0.022784
TC-R3LLF04-W/TC-R3LLF04-BULK,TC-R3LLF04-BULK/54,SERI-TAS-KSP-X,0.35
TC-R3LLF04-W/TC-R3LLF04-BULK,TC-R3LLF04-BULK/54,POWD-MDMS-,0.17
TC-R3LLF04-W/TC-R3LLF04-BULK,TC-R3LLF04-BULK/54,ASO--KB-K,0.05
TC-R3LLF04-W/TC-R3LLF04-BULK,TC-R3LLF04-BULK/54,POLY-M-MP27-K,0.02
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,VITA-DL E-MS,0.001
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,BENT-BGISDV-X,0.11
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,HAIM-DIS-X,0.04
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,PURO-IDD-X,0.1457
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,POW-SP50S-X,0.02
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,WARN-C19011-R7CL-K,0.0023
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,WARN-C338--K,0.0265
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,SILI-MCMA-X,0.03
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,WARN-CLRG-X,0.048
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,WARN-C196619-R6-K,0.0025
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,WARN-TOA403-KF,0.0155
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,PEN-PRSVPE-X,0.008
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,SILC-AERSLR-X,0.035
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,SILI-DC-PSFCS-X,0.1065
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,BENT-BGVS5PC-X,0.12
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,SILI-BEL803-X,0.11
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,PARF-VMR-X,0.005
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,PEN-SENSC50-X,0.004
L-CLADC05-W/L-CLADC05-BULK,L-CLADC05-BULK/FS.RND.W0325-VER.01,SUCR-AC01-X,0.17
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,SERI-SERFHS-X,0.07
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,TIT-CR50HD-X,0.05
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,ZINC-POWBM-X,0.06
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,WARN-A407-X,0.038237
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,SNSP-SIH51-X,0.02
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,ACTI-VEAC-X,0.0001
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,COSM-168ARV-X,0.01
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,PEN-PRSVPE-X,0.008
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,PEN-SENSC50-X,0.004
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,PARF-AMSKLG-X,0.0001
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,EXTR-DB-,0.001
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,POWD-TGDS-X,0.197632
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,WARN-TETDMS-BULK,0.015675
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,WARN-A450TDMS-BULK,0.040122
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,POLY-M-MP27-K,0.03
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,SERI-C-SI013S200-K,0.18
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,COVB-LH8-,0.02
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,SILI-DC21-,0.02
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,POWD-GHDS-X,0.105134
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,SUNP-170-X,0.03
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,MICA-FHSMLP-X,0.05
TC-PC06-MO12G/TC-PC06-BULK,TC-PC06-BULK/37,SQUA-AMYR-X,0.05
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,COSM-168ARV-X,0.010307
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,TIT-CR50HD-X,0.072167
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,BHT-CRTL-X,0.001033
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,POWD-GH52-X,0.103093
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,WARN-TETDMS-BULK,0.0012
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,WARN-YLW3AS-X,0.0106
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,WARN-UNPBRWNL88-X,0.004218
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,EUTA-G-X,0.010307
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,SERI-202LL-X,0.15464
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,LAR-LICODDC-BULK,0.010307
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,PEN-PRSVPE-X,0.008247
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,PEN-SENSC50-X,0.00412
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,POWD-TDMS-,0.331469
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,SERI-CSF-X,0.206187
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,ZINC-STW-X,0.02062
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,PARF-AMSKLG-X,0.000413
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,IPM-CRDSG-X,0.02062
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,WARN-RED3ASTDMS-BULK,0.009833
TC-R3LEC02-W/TC-R3LEC02-BULK,TC-R3LEC02-BULK/9,CABO-M5-X,0.02062
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,WARN-YLW3AS-X,0.0321
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,SILI-DC749--X,0.07
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,"BUTY--DAI1,3",0.03
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,EMUL-KF6028-X,0.03
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,SUN-MP-X,0.05
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,TIT-T85-X,0.031
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,PURO-IDD-X,0.05
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,SILI-1202-,0.05
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,TITA-CROTS-X,0.0685
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,SILS-034-X,0.036
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,UVIN-MC80-BASF,0.05
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,GARA-RFS-X,0.01
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,SILI-BE6-X,0.03
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,BENT-BGVS5PC-X,0.03
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,MC3-30-SF,0.02
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,CECC---K,0.025
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,SILI-BDP-X,0.03
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,VITA-DL E-MS,0.005
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,PEN-PRSVPE-X,0.008
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,ACTI-HFG-X,0.005
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,SILC-SP500LS-X,0.003
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,BHT-CRTL-X,0.001
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,BASI-LP20H-X,0.0005
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,WARN-BLCK3AS-X,0.0039
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,WARN-RED3AS-X,0.008
F-CLCMH-W/F-CLCMH-BULK,F-CLCMH-BULK/5,ACTM-CTLA-X,0.0005
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,ACTM-CTLA-X,0.02
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,SEPI-SPCA5-X,0.005
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,PARS-1789-,0.02
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,UVIN-MC80-BASF,0.075
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,MATS-MCM100-X,0.04
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,SUN-SSFMBC-X,0.025
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,PR-ZPRDL-X,0.03
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,ARLA-165--K,0.02
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,VITA-B3UPPC-X,0.02
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,SILI-2005-DC-K,0.01
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,SEPI-305-SF-K,0.0225
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,TITA-CROTS-X,0.0125
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,CETY---K,0.015
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,SILI-9546-EDC,0.01
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,PARF-C072-GIV,0.0002
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,PENG-PNX-X,0.005
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,ALAN-SL--X,0.001
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,EDT-DSLV-X,0.0005
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,VITA-DL E-MS,0.001
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,PENG-CLRP-X,0.003
M-BSACNE-EM/M-BSACNE-BULK,M-BSACNE-BULK/6,EXTR-SILVBG30-X,0.001
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,WARN-TE-A40BIOSC-K,0.033385
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,WARN-A450-X,0.060812
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,WARN-A407-X,0.130177
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,TITA-C-STCR5-K,0.062
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,SILI-556-DC-K,0.126184
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,WARN-SLI-X,0.02
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,PARF-AMSKLG-X,0.0002
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,COSM-222--K,0.055
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,COVB-LH8-,0.07
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,EMU-FLRM-X,0.05
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,EMU-CPLS-X,0.159742
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,EMU-ACT-X,0.09
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,PLAS-P-D400-K,0.03
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,VITA-DL E-MS,0.001
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,EXTR-DB-,0.0005
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,WAX-PFRMSW-X,0.022
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,PARS-1789-,0.002
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,SUN-SSFMBC-X,0.005
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,PEN-PRSVPE-X,0.008
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,UVIN-MC80-BASF,0.02
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,WAX-CDL204--X,0.022
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,LILI-HRC22-X,0.028
F-PTCMCC62-MO/F-PTCMCC62-BULK,F-PTCMCC62-BULK/FS.RND.M0113-VER.01,PEN-SENSC50-X,0.004
MY-TCR3LLF03-W/TC-R3LLF03-BULK,TC-R3LLF03-BULK/51,POWD-MDMS-,0.17
MY-TCR3LLF03-W/TC-R3LLF03-BULK,TC-R3LLF03-BULK/51,TIT-CR50HD-X,0.06
MY-TCR3LLF03-W/TC-R3LLF03-BULK,TC-R3LLF03-BULK/51,WARN-BLCK3AS-X,0.000873
MY-TCR3LLF03-W/TC-R3LLF03-BULK,TC-R3LLF03-BULK/51,SERI-TAS-KSP-X,0.35
MY-TCR3LLF03-W/TC-R3LLF03-BULK,TC-R3LLF03-BULK/51,WARN-A407-X,0.003606
MY-TCR3LLF03-W/TC-R3LLF03-BULK,TC-R3LLF03-BULK/51,POLY-M-MP27-K,0.02
MY-TCR3LLF03-W/TC-R3LLF03-BULK,TC-R3LLF03-BULK/51,ASO--KB-K,0.05
MY-TCR3LLF03-W/TC-R3LLF03-BULK,TC-R3LLF03-BULK/51,EMO-BSLDMZ-X,0.019
MY-TCR3LLF03-W/TC-R3LLF03-BULK,TC-R3LLF03-BULK/51,WARN-A450TDMS-BULK,0.007895
MY-TCR3LLF03-W/TC-R3LLF03-BULK,TC-R3LLF03-BULK/51,COSM-222--K,0.04
MY-TCR3LLF03-W/TC-R3LLF03-BULK,TC-R3LLF03-BULK/51,LAR-LICODDC-BULK,0.045
MY-TCR3LLF03-W/TC-R3LLF03-BULK,TC-R3LLF03-BULK/51,POWD-TDMS-,0.213626
MY-TCR3LLF03-W/TC-R3LLF03-BULK,TC-R3LLF03-BULK/51,PARF-AMSKLG-X,0.0004
MY-TCR3LLF03-W/TC-R3LLF03-BULK,TC-R3LLF03-BULK/51,VITA-DL E-MS,0.0001
MY-TCR3LLF03-W/TC-R3LLF03-BULK,TC-R3LLF03-BULK/51,SILD--SI5H52D-K,0.0075
MY-TCR3LLF03-W/TC-R3LLF03-BULK,TC-R3LLF03-BULK/51,PEN-PRSVPE-X,0.008
MY-TCR3LLF03-W/TC-R3LLF03-BULK,TC-R3LLF03-BULK/51,PEN-SENSC50-X,0.004
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,OIL-LXFS-X,0.01
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,SUNS-HYAB-X,0.05
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,ACTI-RBN-X,0.005
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,EMUL-MTVT-X,0.013
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,SUNS-PR340-X,0.04
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,CETY---K,0.005
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,PENG-PNX-X,0.005
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,HALL-BHB-X,0.04
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,KELT-CG-X,0.002
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,PENG-CLRP-X,0.003
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,ACTI-RYKA-X,0.005
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,STA--C18-K,0.005
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,PARF-C072-GIV,0.001
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,EXTR-PONG-X,0.0005
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,EDT-B--K,0.001
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,UVIN-MC80-BASF,0.07
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,SUNS-CHMOS-X,0.05
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,SUNS-PRSHMS-X,0.05
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,SOLV-BGKHN-X,0.04
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,SILI-345-DC-K,0.035
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,SUNS-TNBS-X,0.03
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,PARS-1789-,0.03
MY-UVSAFE-W/SS-UVSAFE-BULK,SS-UVSAFE-BULK/12,SEPP-S400-,0.006
M-RWSDCN1-W/M-RWSDC-BULK,M-RWSDC-BULK/9,AMP-95--K,0.002035
M-RWSDCN1-W/M-RWSDC-BULK,M-RWSDC-BULK/9,PARF-SPRFLR-X,0.0008
M-RWSDCN1-W/M-RWSDC-BULK,M-RWSDC-BULK/9,ALAN--AK-K,0.001
M-RWSDCN1-W/M-RWSDC-BULK,M-RWSDC-BULK/9,EDT-B--K,0.001
M-RWSDCN1-W/M-RWSDC-BULK,M-RWSDC-BULK/9,CHEM-1789-X,0.03
M-RWSDCN1-W/M-RWSDC-BULK,M-RWSDC-BULK/9,SUNS-PTX-X,0.0025
M-RWSDCN1-W/M-RWSDC-BULK,M-RWSDC-BULK/9,HALL-BHB-X,0.03
M-RWSDCN1-W/M-RWSDC-BULK,M-RWSDC-BULK/9,SUNS-OCR-X,0.03
