LIFE CYCLE,FACTORY,Kode Item Baru,Nama Item,MPQ Olah,MPQ Kemas,MPQ Supply,W23/2023,W24/2023,W25/2023,W26/2023,W27/2023,W28/2023,W29/2023,W30/2023,W31/2023,W32/2023,W33/2023,W34/2023,W35/2023,W36/2023,W37/2023,W38/2023,W39/2023,W40/2023,W41/2023,W42/2023,W43/2023,W44/2023,W45/2023,W46/2023,W47/2023,W48/2023,W49/2023,W50/2023,W51/2023,W52/2023,W01/2024,W02/2024,W03/2024,W04/2024,W05/2024,W06/2024,W07/2024,W08/2024,W09/2024,W10/2024,W11/2024,W12/2024,W13/2024,W14/2024,W15/2024,W16/2024,W17/2024,W18/2024,W19/2024,W20/2024,W21/2024,W22/2024,W23/2024,W24/2024,W25/2024,W26/2024,W27/2024,W28/2024,W29/2024,W30/2024,W31/2024,W32/2024,W33/2024,W34/2024,W35/2024,W36/2024,W37/2024,W38/2024,W39/2024,MPQ Kemas,MPQ Supply,Sum
existing,Powder factory,B-R3L03I-W,Wardah Lightening Matte Powder 03 Ivory 20 g,100,4788,4808,4788,4788,4788,4788,4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4788,4808,"23,940"
existing,Powder factory,B-R3L04N-W,Wardah Lightening Matte Powder 04 Natural 20 g,100,4788,4808,"4,788","9,576",0,"9,576","4,788","4,788",392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4788,4808,"33,908"
new product,Powder factory,B-R4L01LB-W,Wardah Lightening Matte Powder 01 Neutral Fair (12N) 20 g,300,13944,14362,0,0,0,0,"13,944",0,"27,888","13,944",0,0,0,0,"13,944","13,944","13,944",0,"13,944",0,"13,944","13,944","13,944",0,"13,944","13,944",0,"13,944",0,"13,944",0,"13,944","13,944",0,"13,944","13,944","13,944","13,944",0,"13,944","13,944","13,944",0,"13,944",0,"13,944","13,944",0,"13,944","13,944","13,944","13,944",0,"13,944","13,944",0,"13,944","13,944",0,"13,944","13,944",0,"13,944","13,944","13,944",0,"13,944",0,"13,944","13,944","13,944",13944,14362,"613,536"
new product,Powder factory,B-R4L02B-W,Wardah Lightening Matte Powder 02 Neutral Beige (32N) 20 g,300,13944,14362,0,0,0,0,"13,944",0,"27,888","13,944",0,0,0,0,"13,944","13,944",0,"13,944","13,944",0,"13,944","13,944",0,"13,944","13,944",0,"13,944",0,"13,944",0,"13,944","13,944",0,"13,944","13,944","13,944",0,"13,944","13,944","13,944","13,944",0,"13,944","13,944",0,"13,944",0,"13,944","13,944","13,944",0,"13,944","13,944","13,944",0,"13,944","13,944",0,"13,944",0,"13,944","13,944","13,944","13,944",0,"13,944",0,"13,944","13,944",0,13944,13944,14362,"599,592"
new product,Powder factory,B-R4L03I-W,Wardah Lightening Matte Powder 03 Warm Ivory (23W) 20 g,300,13944,14362,0,0,0,0,0,13944,0,13944,13944,0,0,0,0,13944,0,0,13944,0,0,13944,0,13944,0,13944,0,0,0,13944,0,0,13944,0,13944,0,13944,0,13944,0,0,13944,0,13944,0,0,13944,0,13944,0,0,13944,0,13944,0,13944,0,0,13944,0,0,13944,0,13944,0,0,13944,0,0,13944,0,13944,14362,"348,600"
new product,Powder factory,B-R4L04N-W,Wardah Lightening Matte Powder 04 Light Ivory (22N) 20 g,300,13944,14362,0,0,0,0,0,13944,0,13944,13944,0,0,0,13944,0,13944,0,13944,0,13944,0,13944,0,13944,0,13944,0,0,13944,0,13944,0,13944,0,13944,0,13944,13944,0,13944,0,13944,0,13944,0,0,13944,13944,0,13944,0,13944,0,13944,0,13944,0,13944,0,13944,0,13944,0,13944,0,13944,0,0,13944,13944,13944,14362,"446,208"
existing,Powder factory,B-RBMLP01-EM,Emina Bare With Me Mineral Loose Powder 01 Fair 8 g,10,1176,1196,0,0,0,0,1176,0,1176,0,0,1176,0,1176,0,0,1176,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,0,1176,0,0,0,0,0,0,0,1176,1196,"24,696"
existing,Powder factory,B-RBMLP02-EM,Emina Bare With Me Mineral Loose Powder 02 Light Beige 8 g,10,1176,1196,1176,0,1176,0,0,1176,0,1176,0,1176,0,1176,0,1176,0,1176,0,1176,0,1176,0,1176,0,1176,0,1176,0,1176,0,1176,0,0,1176,0,1176,0,1176,0,1176,0,1176,0,0,1176,0,1176,0,1176,0,1176,0,1176,0,1176,0,0,1176,0,1176,0,0,1176,0,0,1176,0,0,0,0,1176,1196,"35,280"
existing,Powder factory,B-RBMLP03-EM,Emina Bare With Me Mineral Loose Powder 03 Amber 8 g,10,936,956,936,0,0,0,0,936,0,936,0,0,936,0,936,0,936,0,936,0,0,936,0,0,936,0,936,0,0,936,0,936,0,0,936,0,0,936,0,936,0,0,936,0,0,936,0,936,0,0,936,0,936,0,0,936,0,0,936,0,0,936,0,0,0,936,0,0,0,0,0,936,956,"22,464"
existing,Powder factory,B-RBMLP04-EM,Emina Bare With Me Mineral Loose Powder 04 Ebony 8 g,7,576,596,576,0,0,0,0,576,576,0,576,0,576,576,0,576,576,0,576,0,576,0,576,0,576,0,576,576,0,576,0,576,0,576,0,576,0,576,0,576,0,576,0,576,0,576,0,576,0,576,0,576,576,0,576,0,576,0,0,576,0,576,0,0,0,576,0,0,0,0,0,576,596,"18,432"
new product,Powder factory,B-RBSLP-EM,Emina Bright Stuff Loose Powder 55 g,300,5256,5276,0,0,0,0,0,0,0,0,0,0,0,0,5256,42048,42048,42048,42048,0,0,21024,36792,42048,42048,26280,31536,26280,26280,26280,31536,26280,31536,26280,36792,36792,36792,36792,36792,31536,31536,31536,26280,21024,21024,21024,21024,36792,31536,31536,36792,36792,31536,36792,36792,31536,26280,26280,31536,26280,36792,31536,31536,36792,26280,26280,26280,31536,26280,36792,31536,5256,5276,"1,718,712"
existing,Powder factory,B-SFLP-EM8G,Emina Sebum Fighter Loose Powder 8 g,10,936,956,936,0,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,0,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,0,0,0,0,936,956,"58,968"
existing,Powder factory,B-SPB-MO13GR,MAKE OVER Shimmering Powder Bronzed 13 gr,2,96,116,96,0,0,0,0,0,0,0,0,0,0,96,0,96,96,96,0,96,96,96,0,96,96,96,0,96,96,96,0,96,96,96,0,96,96,96,0,96,96,96,0,96,96,96,0,96,96,96,0,96,96,96,0,96,96,96,0,96,96,96,0,96,96,96,0,0,96,0,0,96,116,"4,032"
existing,Powder factory,B-SPC-MO13GR,MAKE OVER Shimmering Powder Chrystalist 13 gr,2,96,116,0,0,0,0,0,0,0,0,96,96,96,0,96,96,96,0,96,96,96,96,0,96,96,96,0,96,96,96,96,0,96,96,96,0,96,96,96,96,0,96,96,96,96,0,96,96,96,0,96,96,96,96,0,96,96,96,0,96,96,96,96,0,96,96,96,0,0,0,0,96,116,"4,320"
existing,Powder factory,B-SPG-MO13GR,MAKE OVER Shimmering Powder Goldinx 13 gr,2,96,116,0,0,0,0,0,0,0,0,0,0,0,0,96,0,96,0,96,96,0,96,96,0,96,0,96,96,0,96,0,96,96,0,96,96,0,96,0,96,96,0,96,0,96,96,0,96,96,0,96,0,96,96,0,96,0,96,96,0,96,96,0,96,0,96,96,0,0,0,0,96,116,"3,168"
existing,Powder factory,B-SPQ-MO13GR,MAKE OVER Shimmering Powder Quartza 13 gr,2,96,116,96,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,96,96,0,96,0,96,0,96,96,0,96,0,96,0,96,0,96,96,0,96,0,96,0,96,96,0,96,0,96,0,96,0,96,96,0,96,0,96,0,96,96,0,96,0,96,0,96,0,96,0,0,0,0,96,116,"2,880"
existing,Powder factory,B-W3ELFP01-W30G,Wardah Evd Lum Face Powder 01 Light Beige 30 g (Pc(s)),100,3168,3188,3168,3168,3168,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,0,0,3168,0,3168,3188,"304,128"
existing,Powder factory,B-W3ELFP02-W30G,Wardah Evd Lum Face Powder 02 Beige 30 g (Pc(s)),100,3168,3188,3168,6336,0,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,3168,6336,0,3168,0,0,3168,3188,"307,296"
existing,Powder factory,B-W3ELFP03-W30G,Wardah Evd Lum Face Powder 03 Ivory 30 g (Pc(s)),100,3264,3284,3264,3264,3264,0,3264,3264,3264,3264,3264,3264,3264,3264,0,3264,3264,3264,3264,3264,3264,3264,3264,0,3264,3264,3264,3264,3264,3264,3264,3264,0,3264,3264,3264,3264,3264,3264,3264,3264,0,3264,3264,3264,3264,3264,3264,3264,3264,0,3264,3264,3264,3264,3264,3264,3264,3264,0,3264,3264,3264,3264,3264,3264,3264,0,0,0,0,3264,3284,"189,312"
existing,Powder factory,B-W3ELFP04-W30G,Wardah Evd Lum Face Powder 04 Natural 30 g (Pc(s)),100,3264,3284,"3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","6,528","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","6,528","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264","3,264",0,"3,264",0,0,3264,3284,"221,952"
existing,Liquid factory,BBC-EL-W15ML,Wardah Everyday BB Cream Light 15 ml (pc(s)),800,45504,46504,0,0,"45,504",0,0,0,0,"45,504",0,0,0,0,0,"45,504",0,0,0,"45,504",0,0,0,0,"45,504",0,0,0,0,"45,504",0,0,0,"45,504",0,0,0,0,"45,504",0,0,0,0,"45,504",0,0,0,"45,504",0,0,0,0,"45,504",0,0,0,"45,504",0,0,0,0,"45,504",0,0,0,0,"45,504",0,0,0,0,45504,46504,"637,056"
existing,Liquid factory,BBC-EL-W30ML,Wardah Everyday BB Cream Light 30 ml (Pc(s)),1000,31104,32038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31104,32038,"93,312"
existing,Liquid factory,BBC-EN-W15ML,Wardah Everyday BB Cream Natural 15 ml (Pc(s)),1000,56112,57112,56112,0,0,0,56112,0,0,56112,0,0,56112,0,0,0,56112,0,0,56112,0,0,56112,0,0,0,56112,0,0,56112,0,0,56112,0,0,56112,0,0,0,56112,0,0,56112,0,0,56112,0,0,0,56112,0,0,56112,0,0,56112,0,0,0,56112,0,0,56112,0,0,56112,0,0,0,0,0,56112,57112,"1,122,240"
existing,Liquid factory,BBC-EN-W30ML,Wardah Everyday BB Cream Natural 30 ml (Pc(s)),1000,31068,32001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31068,0,0,0,0,0,0,0,0,0,0,0,0,0,31068,0,0,0,0,0,0,0,0,0,0,0,0,0,31068,0,0,0,0,0,0,0,0,0,0,0,0,0,31068,0,0,0,0,0,0,0,0,0,0,0,31068,32001,"124,272"
existing,Liquid factory,BBC-HSBBC-EM,Emina Daily Matte BB Cream 03 Caramel 16 g,100,5280,5439,0,0,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,0,0,0,5280,5439,"105,600"
existing,Liquid factory,BBC-HSBBL-EM,Emina Daily Matte BB Cream 01 Light 16 g,400,22539,23216,0,0,0,0,22539,0,0,0,0,0,0,22539,0,0,0,0,0,0,22539,0,0,0,0,0,0,0,22539,0,0,0,0,0,0,22539,0,0,0,0,0,0,22539,0,0,0,0,0,0,22539,0,0,0,0,0,0,22539,0,0,0,0,0,0,22539,0,0,0,0,0,0,0,22539,23216,"202,851"
existing,Liquid factory,BBC-HSBBN-EM,Emina Daily Matte BB Cream 02 Natural 16 g,500,28076,28919,0,0,0,0,28076,0,0,0,0,28076,0,0,0,0,0,28076,0,0,0,0,28076,0,0,0,0,28076,0,0,0,0,0,28076,0,0,0,0,28076,0,0,0,0,0,28076,0,0,0,0,28076,0,0,0,0,28076,0,0,0,0,0,28076,0,0,0,0,28076,0,0,0,0,0,28076,28919,"336,912"
new product,Liquid factory,BBC-L03N1-W,Wardah Lightening Fresh BB Tint 03 Warm Ivory (23W) 30 ml,400,11419,11564,0,0,0,0,0,0,0,0,0,0,11419,0,0,0,0,0,0,0,11419,0,0,0,0,0,0,0,0,11419,0,0,0,0,0,0,0,0,11419,0,0,0,0,0,0,0,0,11419,0,0,0,0,0,0,0,0,11419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11419,11564,"68,514"
new product,Liquid factory,BBC-L03N2-W,Wardah Lightening Fresh BB Tint 03 Warm Ivory (23W) 15 ml,1000,59625,59779,0,0,0,0,0,0,0,0,0,0,59625,0,59625,0,0,0,0,59625,0,0,0,59625,0,0,59625,0,0,0,0,59625,0,0,0,59625,0,0,0,59625,0,0,0,59625,0,0,0,0,0,59625,0,0,0,59625,0,0,0,0,59625,0,0,0,0,0,0,0,0,0,0,0,0,59625,59779,"715,500"
new product,Liquid factory,BBC-L04N1-W,Wardah Lightening Fresh BB Tint 04 Neutral Beige (32N) 30 ml,150,3677,3744,0,0,0,0,0,0,0,0,0,0,3677,0,0,0,0,0,0,0,3677,0,0,0,0,0,0,0,3677,0,0,0,0,0,0,0,0,3677,0,0,0,0,0,0,0,0,3677,0,0,0,0,0,0,0,3677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3677,3744,"22,062"
new product,Liquid factory,BBC-L04N2-W,Wardah Lightening Fresh BB Tint 04 Neutral Beige (32N) 15 ml,800,46812,46996,0,0,0,0,0,0,0,0,0,0,46812,0,0,0,0,0,0,0,0,46812,0,0,0,0,0,0,0,0,46812,0,0,0,0,0,0,0,0,46812,0,0,0,0,0,0,0,0,0,0,46812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46812,46996,"234,060"
existing,Liquid factory,BBC-LL-W15ML,Wardah Lightening BB Cream Light 15 ml (pc(s)),1000,55440,56440,0,0,55440,0,0,55440,0,0,55440,0,0,11088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55440,56440,"177,408"
existing,Liquid factory,BBC-LL-W30ML,Wardah Lightening BB Cream Light 30 ml (Pc(s)),500,14977,15430,0,14977,0,0,0,0,0,0,0,0,0,5976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14977,15430,"20,953"
existing,Liquid factory,BBC-LN-W15ML,Wardah Lightening BB Cream Natural 15 ml (pc(s)),500,26895,27702,0,26895,26895,0,26895,0,26895,26895,26895,0,26895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26895,27702,"188,265"
existing,Liquid factory,BBC-LN-W30ML,Wardah Lightening BB Cream Natural 30 ml (Pc(s)),200,5976,6156,0,5976,0,0,0,5976,0,0,5976,0,0,5976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5976,6156,"23,904"
new product,Liquid factory,BBC-RL01N1-W,Wardah Lightening Fresh BB Tint 01 Neutral Fair (12N) 30 ml,500,14645,14822,0,0,0,0,0,0,0,0,0,14645,0,0,0,0,0,0,0,0,14645,0,0,0,0,0,0,14645,0,0,0,0,0,0,0,14645,0,0,0,0,0,0,0,14645,0,0,0,0,0,0,0,14645,0,0,0,0,0,0,0,14645,0,0,0,0,0,0,0,14645,0,0,0,14645,14822,"117,160"
new product,Liquid factory,BBC-RL01N2-W,Wardah Lightening Fresh BB Tint 01 Neutral Fair (12N) 15 ml,1000,59625,59779,0,0,0,0,0,0,0,0,0,59625,0,59625,59625,0,0,0,0,0,59625,0,0,59625,0,59625,0,0,59625,0,0,0,59625,0,0,59625,0,59625,0,0,59625,0,0,0,59625,0,0,59625,0,0,0,59625,0,0,59625,0,0,0,59625,0,0,59625,0,0,59625,0,0,0,59625,0,0,59625,59779,"1,132,875"
new product,Liquid factory,BBC-RL02N1-W,Wardah Lightening Fresh BB Tint 02 Light Ivory (22N) 30 ml,300,8193,8305,200,0,0,0,0,0,0,0,0,8193,0,0,0,0,0,0,0,0,0,8193,0,0,0,8193,0,0,0,0,0,0,8193,0,0,0,0,8193,0,0,0,0,0,8193,0,0,0,0,0,8193,0,0,0,0,"8,193",0,0,0,0,0,8193,0,0,0,0,0,8193,0,0,0,0,8193,8305,"82,130"
new product,Liquid factory,BBC-RL02N2-W,Wardah Lightening Fresh BB Tint 02 Light Ivory (22N) 15 ml,1000,59625,59779,0,0,0,0,0,0,0,0,0,59625,0,59625,0,0,0,0,0,0,0,0,59625,0,0,0,0,0,59625,0,0,0,0,0,59625,0,0,0,0,"59,625",0,0,0,0,0,0,0,59625,0,0,0,0,0,59625,0,0,0,0,0,0,59625,0,0,0,0,0,59625,0,0,0,0,59625,59779,"596,250"
existing,Semisolid factory,BO-CLBSNT-EM,Emina Cheek Lit Highlighter Stick Nudetwinkle 7 g,5,576,596,1152,576,576,0,1152,0,0,576,576,576,0,576,576,0,576,576,576,0,576,576,0,576,576,576,0,576,576,576,0,576,576,0,576,576,576,0,576,576,0,576,576,576,0,576,576,0,576,576,576,0,576,576,0,576,576,576,0,576,576,0,576,576,576,0,576,0,0,0,0,576,596,"27,648"
existing,Semisolid factory,BO-CLBSPE-EM,Emina Cheek Lit Blush Stick Peach 7 g,5,576,596,"1,152",576,576,"1,152","1,152",576,576,"1,152",576,"1,152",576,"1,152",576,576,"1,152",576,"1,152",576,"1,152",576,"1,152",576,"1,152",576,576,"1,152",576,"1,152",576,"1,152",576,"1,152",576,"1,152",576,576,"1,152",576,"1,152",576,"1,152",576,"1,152",576,"1,152",576,"1,152",576,576,"1,152",576,"1,152",576,"1,152",576,"1,152",576,"1,152",576,576,"1,152",576,"1,152",576,"1,152",0,576,0,576,576,596,"55,872"
existing,Semisolid factory,BO-CLBSPI-EM,Emina Cheek Lit Blush Stick Pink 7 g,5,576,596,0,576,1152,576,1152,0,0,576,576,576,576,576,576,576,576,576,576,576,576,576,0,576,576,576,576,576,576,576,576,576,576,576,576,0,576,576,576,576,576,576,576,576,576,576,576,576,576,0,576,576,576,576,576,576,576,576,576,576,576,576,576,0,576,576,576,0,0,576,0,576,596,"35,136"
existing,Liquid factory,BO-CLCNB-EM10ML,Emina Cheek Lit Cream Blush Nudie Brown 10 ml,65,4760,4903,4760,0,0,0,0,0,0,0,0,4760,0,0,0,0,0,4760,0,0,0,0,0,4760,0,0,0,0,0,0,4760,0,0,0,0,0,"4,760",0,0,0,0,0,0,4760,0,0,0,0,0,4760,0,0,0,0,0,0,4760,0,0,0,0,0,0,4760,0,0,0,0,0,0,0,4760,4903,"47,600"
existing,Liquid factory,BO-CLCPE-EM10ML,Emina Cheek Lit Cream Blush Peach 10 ml (Pc(s)),65,5040,5192,0,0,0,0,0,0,0,5040,0,0,0,5040,0,0,0,"5,040",0,0,0,0,5040,0,0,0,5040,0,0,0,0,5040,0,0,0,0,"5,040",0,0,0,0,5040,0,0,0,5040,0,0,0,0,5040,0,0,0,0,5040,0,0,0,0,5040,0,0,0,0,"5,040",0,0,0,0,0,5040,5192,"65,520"
existing,Liquid factory,BO-CLCPI-EM10ML,Emina Cheek Lit Cream Blush Pink 10 ml (Pc(s)),65,5040,5192,5040,0,0,5040,0,0,5040,0,5040,0,0,5040,0,0,5040,0,0,5040,0,0,5040,0,0,0,5040,0,0,5040,0,0,5040,0,0,5040,0,0,5040,0,0,0,5040,0,0,5040,0,0,5040,0,0,"5,040",0,0,5040,0,0,5040,0,0,0,5040,0,0,5040,0,0,0,0,0,5040,5040,5192,"110,880"
existing,Liquid factory,BO-CLCVI-EM10ML,Emina Cheek Lit Cream Blush Violet 10 ml,65,4830,4975,0,0,0,0,0,0,0,0,4830,0,0,0,0,0,0,0,0,0,0,4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830,0,0,0,0,0,0,0,0,0,0,0,0,0,4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830,0,0,0,0,4830,4975,"24,150"
new product,Powder factory,BO-CLPBAC-EM,Emina Cheek Lit Pressed Blush Apple Crumble 3.5 g,14,3000,3090,0,0,"3,000",0,"3,000","3,000",0,0,"3,000",0,"3,000","3,000","3,000","3,000",0,0,"3,000",0,0,"3,000",0,"3,000",0,"3,000",0,0,"3,000",0,0,"3,000",0,"3,000",0,"3,000",0,"3,000",0,0,"3,000",0,"3,000",0,0,"3,000",0,"3,000","3,000",0,"3,000",0,"3,000",0,0,"3,000",0,0,"3,000",0,0,"3,000",0,"3,000",0,0,"3,000",0,0,"3,000",0,3000,3090,"90,000"
new product,Powder factory,BO-CLPBCP-EM,Emina Cheek Lit Pressed Blush Cherry Popsicle 3.5 g,14,3000,3090,0,0,0,3000,0,3000,0,0,0,0,3000,3000,0,3000,0,0,3000,0,3000,0,0,0,3000,0,0,0,0,3000,0,0,0,3000,0,0,0,3000,0,0,0,3000,0,0,0,3000,0,0,3000,0,0,0,3000,0,0,0,3000,0,0,0,0,3000,0,0,0,0,3000,0,0,0,0,3000,3090,"54,000"
existing,Powder factory,BO-CLPCS-EM3.5GR,Emina Cheek Lit Pressed Blush Sugarcane 3.5 gr (Pc(s)),7,1440,1460,1440,0,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,1460,"4,320"
existing,Powder factory,BO-CLPPB-EM3.5GR,Emina Cheek Lit Pressed Blush Bittersweet 3.5 gr (Pc(s)),7,1440,1460,1440,0,2880,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,1460,"7,200"
existing,Powder factory,BO-CLPPCCC-EM3.5GR,Emina Cheek Lit Pressed Blush Cotton Candy 3.5 gr (Pc(s)),9,1920,1940,1920,1920,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1940,"5,760"
existing,Powder factory,BO-CLPPMCB-EM3.5GR,Emina Cheek Lit Pressed Blush Cherry Blossoms 3.5 gr (Pc(s)),3,480,500,960,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,500,"2,880"
existing,Powder factory,BO-CLPPPML-EM3.5GR,Emina Cheek Lit Pressed Blush Marshmallow Lady 3.5 gr (Pc(s)),9,1920,1940,1920,1920,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1940,"7,680"
existing,Powder factory,BO-CLPPTVB-EM3.5GR,Emina Cheek Lit Pressed Blush Violet Berry 3.5 gr (Pc(s)),7,1440,1460,1440,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,1460,"2,880"
existing,Powder factory,BO-CM-MO20G,MAKE OVER Cheek Marbles 20 g (Pc(s)),7,1128,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,0,0,0,0,0,0,0,0,0,0,0,1128,0,0,0,0,0,0,0,0,0,0,0,1128,0,0,0,0,0,0,0,0,0,0,0,0,1128,0,0,0,0,0,0,0,0,0,0,1128,1148,"4,512"
existing,Semisolid factory,BO-COCBMM-W,Wardah Colorfit Cream Blush 02 MERRY MAUVE 3 g,15,4320,4340,4320,0,8640,0,4320,4320,4320,4320,4320,4320,0,4320,4320,4320,4320,8640,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,8640,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,8640,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,8640,4320,0,4320,4320,4320,4320,4320,4320,0,0,4320,4320,4340,"293,760"
existing,Semisolid factory,BO-COCBSC-W,Wardah Colorfit Cream Blush 01 SAND CORAL 3 g,10,2880,2900,2880,2880,5760,2880,2880,2880,0,2880,2880,2880,2880,2880,2880,2880,"5,760",2880,2880,2880,5760,"2,880",2880,5760,2880,2880,2880,5760,2880,2880,5760,2880,2880,5760,2880,2880,2880,5760,2880,2880,5760,2880,2880,5760,2880,2880,2880,5760,2880,2880,5760,2880,2880,2880,5760,2880,2880,5760,2880,2880,2880,2880,2880,2880,2880,5760,2880,0,2880,0,2880,2880,2900,"233,280"
