Product Korporat Code,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34
ACTI-IVLNC-X,0,0,0,0,0,386,1063.098094,0,0,0,926.7692308,919.3846154,923.0769231,0.01787076923,923.0769231,0,0,0,926.7692308,923.0769231,0.1360823937,919.3846154,923.0769231,0,0,0.03940387481,923.0769231,926.8265054,0,0,1842.461538,0,0,923.0769231,0.09667851886,926.8086346,0.6612345279,0,923.116327,0.6218306531,1842.500942,0.6791052971,0,926.8086346,0.6218306531,0.03940387481,1846.153846,0.6002975475,0,0.03940387481,920.0458499,0.03940387481,926.8086346,923.6593499,923.1341977,0,0.5824267782,0.1182116244,0,920.006446,1849.885558,0.01787076923,923.6593499,0.03940387481,0,0.7006384027,0.03940387481,0
ACTI-LTL-X,2.366381614,0,0,0,0,0.8,2.366381614,0,0,0,2.366381614,0,0,2.366381614,0,0,2.366381614,0,0,0,2.366381614,0,0,2.366381614,5.439806548,0,0,2.366381614,0,0,2.366381614,0,0,2.366381614,0,0,2.366381614,0,0,2.366381614,0,0,0,7.806188162,0,0,2.366381614,0,0,2.366381614,0,0,2.366381614,0,0,0,2.366381614,0,0,2.366381614,0,5.439806548,2.366381614,0,0,0,0,0
ACTI-LW36-X,2.91240564,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91240564,0,0,0,0,0,0,0,0,0,0,0,2.91240564,0,0,0,0,0,0,0,0,0,0,0,2.91240564,0,0,0,0,0,0,0,0,0,0,0,2.91240564,0,0,0,0,0,0,0,0,0,0,0,2.91240564,0,0,0,0,0
ACTI-MDIC-X,685.6593186,0,291.202346,0,291.202346,0,291.202346,685.6593186,0,0,291.202346,0,0,0,291.202346,685.6593186,0,291.202346,0,0,0,291.202346,0,685.6593186,0,291.202346,0,0,291.202346,0,0,685.6593186,291.202346,0,0,0,291.202346,0,0,685.6593186,291.202346,0,0,0,291.202346,0,0,976.8616647,0,0,0,291.202346,0,0,0,976.8616647,0,0,0,0,0,0,0,976.8616647,0,0,0,0
ACTI-MEBSA-X,982.4572644,972.7905977,19.33333333,3.866666667,11.6250709,10.65422375,8.712525397,5.8,994.1326615,20.60468854,34.92637882,48.27271272,21.5755357,5.8,991.461953,15.75046479,34.19685403,25.45925774,10.65422375,27.40079101,21.5755357,989.2785827,15.75882981,28.37178313,21.33386384,18.66299019,27.40095609,999.2290475,31.28432864,5.8,30.31331641,27.40095609,18.66299019,1002.099392,18.42131834,27.40095609,15.75046479,28.37178313,25.45925774,981.5114882,25.45925774,28.37178313,17.69199807,17.45049129,18.66299019,25.45925774,999.2290475,5.8,28.38014815,25.45925774,28.37178313,15.75046479,998.2582205,20.36285161,15.75046479,28.37178313,27.40095609,18.42131834,986.6077292,15.50879294,30.31348148,301.413224,15.50879294,28.37178313,996.3165221,19.65925774,3.875031686,19.65925774
ACTI-MGCPW-X,0.1800058384,0,0,0,0.0007731543624,0.0007731543624,1.292307692,0,1.293080847,0.001546308725,2.585388539,0.1784595297,2.584615385,0.002319463087,2.584615385,0.0007731543624,2.585388539,0.001546308725,2.763074914,0,2.585388539,0.001546308725,2.585388539,1.293080847,1.469994068,1.293854001,1.293854001,1.292307692,1.293080847,1.293080847,1.294627155,1.292307692,1.292307692,1.471540376,1.293080847,1.293854001,1.292307692,1.293080847,1.470767222,1.293854001,1.293080847,1.293080847,2.584615385,0.001546308725,2.585388539,0.001546308725,2.584615385,0.0007731543624,2.763074914,0.001546308725,2.585388539,0.1776863753,2.585388539,0.001546308725,2.585388539,0.0007731543624,2.585388539,0.0007731543624,2.586161693,1.293080847,1.293080847,1.293080847,1.469994068,1.293080847,1.293854001,0,1.292307692,0
ACTI-MGCS-X,1.151286234,1.174769863,0.7715004096,0,0.003875862069,1.121792194,0.05277758209,1.053439855,0.7444250522,0.1053658537,0.586682929,0.4820422385,0.6806393322,0.1054605089,0.5347251653,0.9801174425,0.7445197075,1.106122782,0.533905347,0.1580487805,0.4860127558,0.1580487805,0.6767634701,0.1581434358,1.826778742,0.9801174425,0.5865882738,1.106217437,0.1628955017,0.1580487805,0.4821368938,0.7405491901,0.733322259,0.5348198206,1.407691755,0.2107317073,0.4869779369,0.1580487805,0.729446397,0.6879609186,0.5874080922,0.1092417157,0.1580487805,1.616353692,1.603232805,0.2146075694,0.4831020748,0.7405491901,0.1053658537,1.111064158,0.1053658537,0.6392712006,0.1581434358,0.4859181006,1.031835188,1.25926388,0.5875027474,0.1102068968,0.1580487805,1.016042241,0.1053658537,1.438999564,0.1054605089,0.5347251653,1.614335598,0.05268292683,0,0
ACTI-MRV-X,0.7618671277,0.1904667819,0.1963063457,0.1904667819,0.1963063457,0.1904667819,0.3867731277,0.1904667819,0.1963063457,0.3867731277,0.1904667819,0.1963063457,0.1904667819,0.3867731277,0.1904667819,0.1963063457,0.1904667819,0.3867731277,0.1963063457,0.1904667819,0.3867731277,0.1904667819,0.1963063457,0.1904667819,0.3867731277,0,0.3867731277,0.3867731277,0.1904667819,0.1963063457,0.1904667819,0.3867731277,0,0.3867731277,0.1904667819,0.3867731277,0.1963063457,0.1904667819,0.3867731277,0,0.3867731277,0.1904667819,0.3867731277,0,0.3867731277,0.3867731277,0.1904667819,0.1963063457,0.1904667819,0.3867731277,0.1904667819,0.1963063457,0.1904667819,0.3867731277,0.3867731277,0,0.3867731277,0.1904667819,0.1963063457,0.1904667819,0.3867731277,0.1904667819,0.1963063457,0.3867731277,0.1904667819,0,0,0
ACTI-PCFL-X,7.42626228,2.85546416,5.71092832,0,2.85546416,2.85546416,2.85546416,782.8930286,2.85546416,2.85546416,2.85546416,2.85546416,2.85546416,20.32869756,2.85546416,11.24799557,0,2.85546416,2.85546416,2.85546416,2.85546416,2.85546416,10.35546416,779.4623607,4.615536887,4.57079812,2.85546416,20.32869756,2.85546416,0,2.85546416,2.85546416,9.532661612,4.57079812,2.85546416,2.85546416,2.85546416,2.85546416,27.78365252,779.4623607,2.85546416,0,2.85546416,2.85546416,2.85546416,2.85546416,2.85546416,2.85546416,11.29273434,20.32869756,2.85546416,2.85546416,2.85546416,2.85546416,0,2.85546416,779.4623607,2.85546416,2.85546416,2.85546416,20.32869756,2.85546416,2.85546416,9.532661612,2.85546416,0,0,0
ACTI-PTLS8951-X,19.04761905,38.09355498,0,0,0.05714285714,0,0,0.05714285714,0,19.04761905,0.05714285714,0,38.09355498,0.05714285714,0,0,0.05714285714,0,0.05714285714,19.04761905,0,0.05714285714,38.09355498,0,0.05714285714,0,0,0.05714285714,0,19.04761905,0.05714285714,0,49.80088047,0,0,0.05714285714,0,0,0.05714285714,0,19.04761905,0.05714285714,0,38.09355498,0.05714285714,0,0,0.05714285714,0,0.05714285714,19.04761905,0,0.05714285714,38.09355498,0,0.05714285714,0,0,0.05714285714,0,19.04761905,0.05714285714,0,38.09355498,11.70732549,0,0,0
ACTI-RBN-X,1967.831569,1571.929532,1146.732344,600.5398021,1639.47127,1211.444898,650.4325722,1859.609282,2488.519082,1001.367238,1291.109012,1587.497327,1528.821651,430.8624247,3062.021223,727.1813694,1323.244287,698.69297,1556.435359,1800.757352,1321.10395,1226.272004,1457.116332,942.3105974,1037.962532,2186.50735,1669.765546,1725.157261,1149.636767,1107.130774,1875.443848,531.2993897,1535.791156,1251.898425,1158.386291,1414.19629,1793.173381,646.0177248,1470.082574,1889.527526,922.2933265,2192.675917,1026.353567,663.9566615,1067.478092,908.2421177,2984.78858,1082.501925,1162.557128,975.0039696,925.5136167,1752.34155,2467.508524,813.2688882,1309.481312,797.8559006,1398.162284,1104.144206,1996.42684,856.5195307,1020.256127,1004.897779,914.2074997,1229.063966,2182.43919,23.17672817,1136.539221,12.86874815
ACTI-RCLRP-X,3.446921331,3.149888212,4.245202007,0.2380668258,0.9518213866,1.189888212,0.9518213866,199.2159719,1.201535399,0.9518213866,1.189888212,1.095313794,1.189888212,10.61996667,4.788241369,13.14762871,0.01164718693,1.189888212,0.9518213866,1.189888212,1.189888212,0.9518213866,6.019899287,195.1035455,4.134989945,1.780899468,5.033622357,7.014299347,0.9518213866,0.2380668258,0.9634685735,1.189888212,12.31855063,5.379252624,1.189888212,0.9518213866,1.201535399,0.9518213866,11.82929541,199.1853465,0.9518213866,0.2380668258,0.9634685735,1.301856084,1.189888212,0.9518213866,1.189888212,0.9518213866,15.25200518,6.787879708,5.033622357,4.788241369,3.281832461,1.189888212,0.1119678715,1.201535399,195.1035455,1.189888212,1.189888212,4.795555532,7.014299347,0.9634685735,1.189888212,12.31855063,0.9518213866,0,0.1119678715,0
ACTI-RDSY-X,191.540339,0,0,0,191.540339,0.2903389831,0,0.2903389831,0.2903389831,0,191.540339,0.2903389831,0,0.2903389831,0.2903389831,191.25,0.2903389831,0.2903389831,0,191.540339,0.2903389831,0,0.2903389831,0.2903389831,191.25,0.2903389831,0.2903389831,0,0.2903389831,191.540339,0.2903389831,0.2903389831,0.2903389831,191.25,0.2903389831,0.2903389831,0.2903389831,0,191.540339,0.2903389831,0.2903389831,0.2903389831,0,191.540339,0.2903389831,0.2903389831,0.2903389831,191.25,0.2903389831,0.2903389831,0.2903389831,0.2903389831,191.25,0.2903389831,0.2903389831,0.2903389831,191.540339,0,0.2903389831,0.2903389831,0.2903389831,0,0.2903389831,191.540339,0.2903389831,0,0,0
ACTI-RNCC-X,22593.76647,9.708502515,45150.76088,5.71418122,30.84536747,15.42268373,6.760881408,5.71418122,5.71418122,15.42268373,2.843924294,22596.27352,16.547793,23.76446143,24.27351655,4.855004677,9.708502515,10.7552027,0,9.708502515,9.708502515,9.710009355,22592.46521,9.710009355,19.41851187,22591.41851,9.710009355,14.56350719,15.61171422,22586.56351,16.01165477,9.710009355,24.27351655,31.62336899,22586.56501,30.5766688,19.42001871,22602.57667,30.17522141,22583.15816,29.12852122,14.56501403,29.12852122,24.27351655,15.61171422,19.41851187,18.90945675,24.27351655,24.27351655,10.75670954,29.12852122,24.27351655,16.01316161,24.27351655,21.91486647,24.27351655,29.12852122,11.15815693,29.12852122,11.15815693,20.46521206,29.12852122,14.56501403,30.5766688,19.41851187,19.42001871,17.05986179,14.56501403
ACTI-RNV-X,0.2366381614,0,0,0,0,0.08,0.2366381614,0,0,0,0.2366381614,0,0,0.2366381614,0,0,0.2366381614,0,0,0,0.2366381614,0,0,0.2366381614,0.5439806548,0,0,0.2366381614,0,0,0.2366381614,0,0,0.2366381614,0,0,0.2366381614,0,0,0.2366381614,0,0,0,0.7806188162,0,0,0.2366381614,0,0,0.2366381614,0,0,0.2366381614,0,0,0,0.2366381614,0,0,0.2366381614,0,0.5439806548,0.2366381614,0,0,0,0,0
ACTI-RYKA-X,19.98342013,390.7346788,57.53245617,14.49555107,46.32345593,34.11849344,42.13096368,234.5904753,59.6046337,43.27586833,39.85802319,27.9525152,397.6120274,13.68071719,278.6919726,23.34526895,41.77766918,26.51760923,44.39245049,224.3007356,30.33994397,43.95045553,410.8699116,52.16254307,36.57289892,50.82886164,38.4813217,25.07738099,287.6107671,21.17887273,25.64361884,36.75713427,1569.725645,35.05489778,231.7219879,38.47195374,46.25379609,30.85924757,53.64520681,35.12901843,31.30365103,29.59590157,37.9740341,673.5025013,32.85619946,19.54772138,23.02390878,24.05840159,20.64467091,221.0891756,29.36881738,30.02245242,27.15015766,410.5628861,34.80453592,28.85666174,31.49885024,20.74738314,269.7384834,25.80394361,25.45514702,23.13744207,31.0571292,410.853225,1387.567886,27.95059997,25.71948877,19.68916519
ACTI-SDMSP-X,0.2912549379,0,0,0.1456174699,0,0.1456284642,0,0.1456174699,0,0,0.1456284642,0.1456174699,0.1456264738,0,0,0.291245934,0,0,0,0.291245934,11.82116244,0,0.1456264738,0.1456174699,0.1456284642,7.880774963,0,4.086004951,0,0.1456284642,0,0.1456174699,0,0,8.172029901,0.1456174699,15.76154993,0,4.086004951,3.940387481,0.1456284642,15.76154993,0.1456174699,3.940387481,3.940387481,0.2912549379,0.1456174699,0,0,3.940387481,16.05279586,3.940387481,0,0,4.086004951,0.1456284642,0,19.84756388,0.1456174699,0,4.086015946,0,0,4.086004951,0,15.76154993,3.940387481,0
ACTI-SKINFLV-X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.225732484,0,0,0,0,0,0,0,0,0.5866909091,0,0,0,0,0,0,0,2.225732484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.812423393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.225732484,0,0,0,0
ACTI-SPM3-X,0,0,0,0,0,0,0,0,0,0,0,0.09710009355,0.02896295148,0.02896295148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02896295148,0,0,0,0,0,0,0.02896295148,0,0,0,0,0,0,0,0,0.02896295148,0,0,0,0,0,0,0,0.02896295148,0,0,0,0,0,0,0,0,0.02896295148,0,0,0,0
ACTI-SRCM-X,7.42626228,2.85546416,5.71092832,0,3.146717705,11.59304035,11.59304035,6.286132081,3.146717705,11.59304035,2.85546416,11.59304035,3.146717705,2.85546416,11.59304035,4.57079812,9.028829735,2.85546416,11.59304035,2.85546416,3.146717705,11.59304035,2.85546416,11.59304035,3.146717705,13.30837431,2.85546416,11.59304035,3.146717705,0,11.59304035,2.85546416,11.59304035,4.859941626,11.59304035,2.85546416,2.85546416,11.59304035,2.85546416,11.59304035,2.85546416,8.73757619,2.85546416,2.85546416,11.59304035,2.85546416,11.59304035,2.85546416,11.59304035,2.85546416,11.59304035,2.85546416,2.85546416,11.59304035,0,11.59304035,2.85546416,11.59304035,2.85546416,2.85546416,11.59304035,2.85546416,2.85546416,11.59304035,2.85546416,0,0,0
ACTI-SYTLA-X,6.14077997,4.146897545,3.032341761,3.176803494,3.022632994,186.9846631,3.246704035,0.04782560207,3.022632994,4.040529167,3.24308407,183.0255456,3.031197327,3.252437275,4.047667023,3.03236524,3.207883204,183.0607264,4.040549287,3.211938881,3.238418386,6.022854701,3.079181324,183.1962445,4.030820401,2.99601658,3.06072635,3.28232186,3.031197327,184.0107449,3.199157117,3.098816347,3.001830058,3.070458596,3.213176006,184.2720291,3.022632994,3.204530156,3.088916929,3.021461721,6.202349098,183.0409061,4.030820401,3.049652301,3.243791425,3.06363896,3.031197327,183.2160614,4.029458477,3.06072635,3.024377691,3.235502416,3.229956776,183.0791847,4.19589106,3.060746843,3.070458596,3.021465081,3.206138507,186.0145691,3.081656855,3.18653574,3.032341761,3.06072635,3.24308407,0.9730066605,0,0
ACTI-TINTT-X,35.66342727,5.575149639,0.1756937799,12.98607673,32.68486041,32.52466831,92.86753463,26.38009224,0.6911132865,19.77730269,115.9528473,46.52335021,66.14630811,33.01949515,60.92639367,19.47540223,19.71540223,4.448123075,122.2572513,46.51875276,33.49560106,46.96244405,65.77380572,0.8419663258,35.91655408,29.9158434,66.20673885,149.0390157,13.60778817,20.20826624,124.5610152,19.44216483,0.7986921435,75.63061433,23.77873401,125.0739366,25.66345503,29.67586202,86.10708361,0.189212828,112.0002863,32.55635837,19.48892128,112.3104017,20.25562457,51.60889371,112.5633273,52.05564432,19.99847961,42.81801831,78.07932218,13.15400509,125.7979792,88.75131946,46.78982821,44.73126153,0.5775008786,19.68798609,10.48550897,78.88724908,139.4082701,20.13478436,78.38964198,19.87719892,19.11049563,0.378425656,19.48892128,19.11049563
ACTI-TXPP-X,349.4839338,0,0,3279.837967,0,2930.354034,349.4839338,2930.354034,2930.354034,0,3279.837967,2992.472996,2930.354034,0,3279.837967,0,0,349.4839338,0,0,2992.472996,349.4839338,2992.472996,0,3341.956929,0,2992.472996,0,349.4839338,2992.472996,0,349.4839338,2992.472996,0,0,3341.956929,0,0,2992.472996,349.4839338,0,2992.472996,349.4839338,0,0,2992.472996,349.4839338,0,2992.472996,349.4839338,0,2992.472996,0,349.4839338,2992.472996,0,0,349.4839338,2992.472996,0,349.4839338,2992.472996,0,0,3341.956929,0,0,0
ACTI-TZP48-X,0,174762.6822,174762.6822,0,174762.6822,0,174762.6822,174762.6822,0,174762.6822,174762.6822,0,174762.6822,0,174762.6822,174762.6822,0,174762.6822,174762.6822,0,174762.6822,0,174762.6822,174762.6822,0,3474.052478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACTI-VCR-X,6.931511471,6.931511471,1.980431849,0,7.921727395,4.951079622,4.951079622,5.941295547,5.941295547,6.931511471,6.827181432,5.941295547,5.941295547,5.941295547,5.941295547,5.941295547,5.941295547,6.931511471,6.827181432,5.941295547,5.941295547,5.941295547,5.941295547,5.941295547,6.931511471,5.941295547,5.941295547,5.941295547,5.941295547,5.941295547,5.941295547,5.941295547,7.817397357,5.941295547,5.941295547,5.941295547,5.941295547,5.941295547,5.941295547,6.931511471,5.941295547,6.827181432,5.941295547,5.941295547,5.941295547,5.941295547,6.931511471,5.941295547,5.941295547,5.941295547,5.941295547,6.827181432,5.941295547,5.941295547,6.931511471,5.941295547,5.941295547,5.941295547,5.941295547,6.827181432,5.941295547,6.931511471,5.941295547,5.941295547,5.941295547,1.980431849,2.970647773,2.866317735
ACTI-VEAC-X,28.67891031,33.2405528,48.84189315,217.0815663,30.5160083,133.6222474,48.4683263,41.07907404,38.17587881,333.4925361,33.49732976,44.00294172,32.64696318,134.4942633,39.68614754,133.2702094,322.0998148,56.43807951,43.63937244,124.3009331,37.35061969,39.46705949,35.27071044,121.1614108,42.60656304,40.84392207,471.080578,30.84613648,48.15556438,137.0384322,223.7607976,43.71472419,25.71866249,144.1560704,30.8361055,50.02893881,131.7681604,23.22395107,134.5999864,118.436878,52.27019998,28.35038061,236.480762,134.2392434,215.8712739,53.57977394,134.2476444,32.65056222,27.23417768,137.0779231,49.13138469,35.63048359,38.09576575,129.5815588,40.90073917,34.04695892,131.2011586,26.32783653,368.9336713,132.0678995,14.84302444,21.62152978,111.3872012,326.2035348,25.49383457,14.69866087,13.75634698,4.18332388
ACTI-WDLS-X,383.2271916,233.0082148,233.4442234,233.0073708,382.790339,0.2903389831,233.0073708,0.2903389831,233.7345624,0,848.8059246,0.2903389831,0,233.2977098,0.7271915727,615.5073708,0.2903389831,0.2903389831,233.4442234,615.7985538,233.2977098,0,0.2903389831,233.7345624,382.5,233.2977098,0.2903389831,466.0155856,0.7271915727,382.790339,233.2977098,0.2903389831,233.2977098,382.9368526,0.2903389831,233.2977098,233.2985538,233.0073708,383.2271916,0.2903389831,233.2977098,0.2903389831,233.0073708,383.2271916,233.2985538,233.2977098,0.2903389831,615.5073708,0.7271915727,0.2903389831,233.2977098,0.2903389831,848.5155856,0.7271915727,0.2903389831,233.2977098,382.790339,233.0073708,0.7271915727,0.2903389831,233.2977098,233.0082148,0.2903389831,615.7977098,0.7271915727,0,0,0
ACTI-YZEX-X,0,0.6744014154,0,0,0.582484127,0.6797421042,0,0.8737329115,0.2912487846,0.3835256467,0.3883288879,0.6795488752,0.582677356,0,1.165161483,0.2914285714,0.6747744313,0.6795488752,0.582677356,0.8741059274,0.9709928018,0.582677356,0.7720189664,0.8741059274,0.582484127,0.8741059274,0.8739126984,0.582677356,0.6799218911,0.9662030027,1.262241586,0.2914285714,1.748391642,1.456769841,1.84545639,1.257811361,2.62230434,1.748571429,2.331248785,2.039626984,1.651107922,1.16534127,1.257631574,1.748018626,0.5828571429,0.8741059274,0.6799218911,1.165161483,0.6749542182,1.262614602,1.16534127,1.262599247,0.8742857143,1.456590054,1.45696307,1.257438345,1.165534499,1.262406018,0.8741059274,0.6799372462,1.456590054,0.6749542182,1.456590054,0.9713504625,1.165534499,1.16534127,0.5828571429,0.5828571429
ACTM-CTLA-X,48.29116097,49.63827514,8.028017646,6.042282565,26.13231063,7.588322292,26.65732044,27.27662004,7.115094267,25.75879723,27.66349731,27.46527074,8.7675556,26.95240713,27.35737148,8.614262854,27.00674162,27.49368389,27.57968003,8.806624726,27.85642329,27.36734972,8.586504324,27.44588888,28.290822,7.126184436,28.16885629,28.67154515,27.09808796,8.268291996,27.84942826,27.91179915,7.321633389,27.82038747,28.26886107,27.05952195,9.27724308,27.36894236,28.29479423,8.099853951,27.73062216,26.52784087,8.924171125,28.18607417,27.78407788,27.76370263,9.109085989,26.69051132,27.68647213,8.653193173,27.05422995,27.04073239,30.02849803,7.012682301,28.16331851,27.39219031,8.029321041,27.20307431,27.80630431,26.95499344,7.392658555,27.00564343,27.12885525,7.179200061,27.41095178,1.589066196,1.323917887,1.745391454
ACTM-Q10-X,1.523734255,0.3809335638,0.3926126915,0.3809335638,0.3926126915,0.3809335638,0.7735462553,0.3809335638,0.3926126915,0.7735462553,0.3809335638,0.3926126915,0.3809335638,0.7735462553,0.3809335638,0.3926126915,0.3809335638,0.7735462553,0.3926126915,0.3809335638,0.7735462553,0.3809335638,0.3926126915,0.3809335638,0.7735462553,0,0.7735462553,0.7735462553,0.3809335638,0.3926126915,0.3809335638,0.7735462553,0,0.7735462553,0.3809335638,0.7735462553,0.3926126915,0.3809335638,0.7735462553,0,0.7735462553,0.3809335638,0.7735462553,0,0.7735462553,0.7735462553,0.3809335638,0.3926126915,0.3809335638,0.7735462553,0.3809335638,0.3926126915,0.3809335638,0.7735462553,0.7735462553,0,0.7735462553,0.3809335638,0.3926126915,0.3809335638,0.7735462553,0.3809335638,0.3926126915,0.7735462553,0.3809335638,0,0,0
AGF-9051-X,16172.75225,6555.714663,28.6143229,2347.734208,5935.955521,1111.722195,5291.070581,6618.099048,3473.550841,3568.240816,7524.828616,2548.062482,3921.114911,5840.735636,4330.930117,3699.616812,4570.316099,6708.533588,3163.003318,5708.394571,1378.277305,4968.555236,7154.359616,3560.327424,1482.801878,9941.275625,1440.829658,6340.49217,4892.126641,5349.685352,3655.534792,4380.0034,6730.973789,5446.148271,3526.744261,3712.924162,4969.280341,3111.927436,6307.103214,4923.055221,5437.529768,1465.750816,6891.007769,5510.447844,5439.332204,5459.881818,5927.270629,2427.201483,9500.127517,2324.240451,5993.424538,2514.47867,5488.577153,8633.418498,2657.667467,3719.731936,5276.06715,5935.382311,1975.941767,7711.804947,1218.754144,5980.576009,3712.269273,7163.277148,4555.02767,193.6552401,5790.815929,1141.928632
AHA-FRBBCR-X,0,0,0,0,4853.854113,0,4873.271513,0,4853.854113,4853.991329,4853.854113,0,4853.854113,19.4173998,4853.854113,9707.845442,0,4853.854113,0,4873.271513,0,9707.845442,0,4853.854113,4853.854113,0,4873.271513,4853.991329,4853.854113,0,4853.854113,0,4873.271513,9707.845442,0,4853.854113,0,4853.854113,0,4873.271513,4853.991329,4853.854113,0,4853.854113,4853.854113,0,9727.262841,0,4853.854113,0,4853.854113,0,9727.262841,4853.854113,0,4853.854113,0,4853.854113,0,4873.271513,0,4853.854113,4853.854113,4853.991329,4853.854113,0,0,0
AHA-MFE-X,397.4193331,199.1295945,152.0811978,246.3091431,249.1635074,349.7544865,249.2217547,2.912611551,250.6198131,297.6682099,152.1394451,249.1732174,249.1664037,153.5501099,299.677771,152.0811978,249.1635074,249.2217547,200.5859003,247.7072016,249.769913,301.3080313,249.1732174,152.0811978,297.7264572,249.1732174,154.0228015,247.7072016,152.1491551,297.6682099,249.1635074,152.1394451,249.1829274,249.1829274,152.1006178,296.2924678,152.1006178,249.1829274,251.1245311,152.1491551,398.3515136,249.1732174,200.6635677,247.7266216,152.0909078,249.779623,249.234361,152.1006178,297.6779199,152.1491551,249.6682254,249.1732174,152.1006178,249.2314647,297.6876299,152.0909078,249.1829274,152.1520514,247.7266216,398.3418036,152.1491551,249.1829274,249.6585154,152.1006178,249.2314647,48.52412254,1.466015785,1.475725794
AIR-RO--L,26313212.87,15133032.57,39513564.37,21491030.11,32859045.46,17226101.31,32060035.19,39082754.73,20761740.48,31966147.28,32183956.63,27950125.53,31409791.44,22941203.06,32204250.86,24834510.05,21850243.8,32493466.24,30021349.97,23211774.8,31081912.99,16750237.84,38598555.12,38386635.29,20217342.86,28930663.23,21182908.8,15314287.76,22532733.25,27310509.51,20667054.74,22019175.83,13799618.12,22019172.48,28946163.86,21944087.41,18298408.34,25230821.02,20755431.64,27318937.33,27983460.99,20862574.64,13481653.81,22158309.84,21624394.91,20496520.26,21973346.49,14538378.91,23132783.94,18716299.31,21533623.74,21122311.23,22165953.3,14145695.53,22062262.57,20839232.46,25219280.23,20895077.88,16418086.29,15845415.31,15377117,14793233.09,15870258.79,19413308.7,17156334.65,5781663.763,6141754.954,2060663.921
AJID--NL-K,73759.66765,9340.046442,126984.1383,6436.777395,10693.87197,18159.8348,7411.35141,25166.45748,6494.544831,15255.34727,30449.7613,72131.61895,10780.8686,9190.243192,37025.09745,9617.170924,11306.28606,33105.7891,8683.384643,30939.54849,32024.65044,18504.52867,73172.45739,32883.85585,15836.07158,72116.17579,34097.4515,10229.43415,15144.62738,94665.22326,11079.77874,14684.67004,31266.54084,13373.05646,69894.07225,35114.90881,10398.18877,93833.24173,32329.19628,70820.70562,18258.36328,15470.32854,37258.82915,16244.39085,14399.52029,37062.95058,19448.20857,18753.9573,39136.59956,11322.75495,15512.55376,31684.59354,14481.93055,12670.92703,36953.8757,32834.38212,14876.56148,29836.87205,11720.3063,19307.18354,33324.24751,7634.680044,14466.87914,34286.94097,12756.85091,7375.63458,1010.52229,7912.37853
AJID-ZN100-X,6448.271712,19590.95626,26518.23123,4.80784859,17484.90502,5.779100774,17772.79629,17672.64107,6.899779463,17482.3136,17481.28541,4518.334409,17670.95224,3.949799067,17922.96512,17480.4549,3.191566906,17481.17773,17479.86941,193.7899012,17480.4488,3.47749982,23913.68175,17670.20717,4.069942353,4865.42271,4.061176255,3.467798736,447.7527155,4517.866203,3.195146035,4.057296648,193.6830838,4.420060835,6437.050664,3.948554396,193.5568779,4518.470339,3.699923909,4517.879056,3.804513491,193.6801481,3.946309044,256.0945714,4.279843747,2112.970714,4.334493414,3.484959823,2.247980596,194.7246354,3.357081511,3.809645187,3.484847385,3.933026173,194.3019665,3.923847386,1922.400075,3.344774792,447.0132719,3.20785354,4.394136684,3.357130461,194.2648212,3.366867434,4.050926947,0.04874099627,1.746574259,0.4291957481
ALAN--AK-K,15349.85819,3085.87803,20136.51878,2028.944458,2724.480127,3333.640094,2785.703775,2523.749004,3230.421572,3865.177304,3601.006846,11661.72839,3137.318532,2365.701588,6022.200857,2274.555965,2875.773721,3750.0082,2248.642214,5842.358517,3632.950158,3633.923256,11860.09001,3701.839523,3496.079638,12951.59171,4227.896527,2690.262516,3170.525503,13348.19964,4287.239066,2647.473192,4745.550807,3414.524957,11249.84683,4359.772645,3635.609408,12937.20829,3997.781715,11820.77376,4693.880545,4300.440877,3958.328496,3667.451177,3402.443593,4397.897033,5759.394356,3244.913335,4925.475107,2189.675152,4362.632671,3224.596606,4870.303955,2999.650825,4593.394136,3589.622423,3606.470386,3928.314287,3084.930699,4496.380559,4093.86451,2535.37722,3436.762534,3604.175743,3413.644065,1034.271289,1368.577415,1122.018564
