Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Quantity,BoM Lines/Product Unit of Measure,Material Type,W23/2023,W24/2023,W25/2023,W26/2023,W27/2023,W28/2023,W29/2023,W30/2023,W31/2023,W32/2023,W33/2023,W34/2023,W35/2023,W36/2023,W37/2023,W38/2023,W39/2023,W40/2023,W41/2023,W42/2023,W43/2023,W44/2023,W45/2023,W46/2023,W47/2023,W48/2023,W49/2023,W50/2023,W51/2023,W52/2023,W01/2024,W02/2024,W03/2024,W04/2024,W05/2024,W06/2024,W07/2024,W08/2024,W09/2024,W10/2024,W11/2024,W12/2024,W13/2024,W14/2024,W15/2024,W16/2024,W17/2024,W18/2024,W19/2024,W20/2024,W21/2024,W22/2024,W23/2024,W24/2024,W25/2024,W26/2024,W27/2024,W28/2024,W29/2024,W30/2024,W31/2024,W32/2024,W33/2024,W34/2024,W35/2024,W36/2024,W37/2024,W38/2024,W39/2024
L-RCLCLS1-W/1,L-RCLCLS1-W,KB-WIOTAR1-W,0.00694,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0
L-RCLCLS1-W/1,L-RCLCLS1-W,STIC-BCFMLI01R0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,0,0
L-RCLCLS1-W/1,L-RCLCLS1-W,STIC-ECLIR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,0,0
L-RCLCLS2-W/1,L-RCLCLS2-W,BOTO-CFMLI02R0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,0
L-RCLCLS2-W/1,L-RCLCLS2-W,CAPA-CMLCR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,0
L-RCLCLS2-W/1,L-RCLCLS2-W,DUS-CFMLI02R0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,0
L-RCLCLS2-W/1,L-RCLCLS2-W,IBOX-AR0-W,0.08333,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,0,229,0,0,0,0
L-RCLCLS2-W/1,L-RCLCLS2-W,KB-WIOTAR1-W,0.00694,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,0
L-RCLCLS2-W/1,L-RCLCLS2-W,STIC-BCFMLI02R0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,0
L-RCLCLS2-W/1,L-RCLCLS2-W,STIC-ECLIR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,0
L-RCLCLS3-W/1,L-RCLCLS3-W,BOTO-CFMLI03R0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,0,0,0,0
L-RCLCLS3-W/1,L-RCLCLS3-W,CAPA-CMLCR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,0,0,0,0
L-RCLCLS3-W/1,L-RCLCLS3-W,DUS-CFMLI03R0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,0,0,0,0
L-RCLCLS3-W/1,L-RCLCLS3-W,IBOX-AR0-W,0.08333,Pc(s),Regular,0,0,0,0,0,0,0,0,229,0,229,0,0,229,0,229,0,229,0,229,0,229,0,229,0,0,229,0,229,0,229,0,229,0,229,0,0,229,0,229,0,229,0,229,0,229,0,229,0,0,229,0,229,0,229,0,229,0,229,0,0,229,0,229,0,0,0,0,0
L-RCLCLS3-W/1,L-RCLCLS3-W,KB-WIOTAR1-W,0.00694,Pc(s),Regular,0,0,0,0,0,0,0,0,20,0,20,0,0,20,0,20,0,20,0,20,0,20,0,20,0,0,20,0,20,0,20,0,20,0,20,0,0,20,0,20,0,20,0,20,0,20,0,20,0,0,20,0,20,0,20,0,20,0,20,0,0,20,0,20,0,0,0,0,0
L-RCLCLS3-W/1,L-RCLCLS3-W,STIC-BCFMLI03R0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,0,0,0,0
L-RCLCLS3-W/1,L-RCLCLS3-W,STIC-ECLIR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,2739,0,2739,0,2739,0,0,2739,0,2739,0,0,0,0,0
L-RCLCLS4-W/1,L-RCLCLS4-W,BOTO-CFMLI04R0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2739,0,0,0,0,0
L-RCLCLS4-W/1,L-RCLCLS4-W,CAPA-CMLCR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2739,0,0,0,0,0
L-RCLCLS4-W/1,L-RCLCLS4-W,DUS-CFMLI04R0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2739,0,0,0,0,0
L-RCLCLS4-W/1,L-RCLCLS4-W,IBOX-AR0-W,0.08333,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0
L-RCLCLS4-W/1,L-RCLCLS4-W,KB-WIOTAR1-W,0.00694,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
L-RCLCLS4-W/1,L-RCLCLS4-W,STIC-BCFMLI04R0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2739,0,0,0,0,0
L-RCLCLS4-W/1,L-RCLCLS4-W,STIC-ECLIR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2739,0,0,0,0,0
L-RCLCLS6-W/1,L-RCLCLS6-W,BOTO-CFMLI06R0-W,1,Pc(s),Regular,0,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,0,0
L-RCLCLS6-W/1,L-RCLCLS6-W,CAPA-CMLCR0-W,1,Pc(s),Regular,0,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,0,0
L-RCLCLS6-W/1,L-RCLCLS6-W,DUS-CFMLI06R0-W,1,Pc(s),Regular,0,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,0,0
L-RCLCLS6-W/1,L-RCLCLS6-W,IBOX-AR0-W,0.08333,Pc(s),Regular,0,0,0,0,229,0,0,229,0,0,229,0,0,0,229,0,0,229,0,0,229,0,0,0,229,0,0,229,0,0,229,0,0,0,229,0,0,229,0,0,229,0,0,0,229,0,0,229,0,0,229,0,0,229,0,0,0,229,0,0,229,0,0,229,0,0,0,0,0
L-RCLCLS6-W/1,L-RCLCLS6-W,KB-WIOTAR1-W,0.00694,Pc(s),Regular,0,0,0,0,20,0,0,20,0,0,20,0,0,0,20,0,0,20,0,0,20,0,0,0,20,0,0,20,0,0,20,0,0,0,20,0,0,20,0,0,20,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,20,0,0,20,0,0,20,0,0,0,0,0
L-RCLCLS6-W/1,L-RCLCLS6-W,STIC-BCFMLI06R0-W,1,Pc(s),Regular,0,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,0,0
L-RCLCLS6-W/1,L-RCLCLS6-W,STIC-ECLIR0-W,1,Pc(s),Regular,0,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,2739,0,0,0,2739,0,0,2739,0,0,2739,0,0,0,0,0
L-RCLCLS7-W/1,L-RCLCLS7-W,BOTO-CFMLI07R0-W,1,Pc(s),Regular,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,0,0
L-RCLCLS7-W/1,L-RCLCLS7-W,CAPA-CMLCR0-W,1,Pc(s),Regular,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,0,0
L-RCLCLS7-W/1,L-RCLCLS7-W,DUS-CFMLI07R0-W,1,Pc(s),Regular,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,0,0
L-RCLCLS7-W/1,L-RCLCLS7-W,IBOX-AR0-W,0.08333,Pc(s),Regular,0,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,0,229,0,0,0,0,0
L-RCLCLS7-W/1,L-RCLCLS7-W,KB-WIOTAR1-W,0.00694,Pc(s),Regular,0,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,0,0
L-RCLCLS7-W/1,L-RCLCLS7-W,STIC-BCFMLI07R0-W,1,Pc(s),Regular,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,0,0
L-RCLCLS7-W/1,L-RCLCLS7-W,STIC-ECLIR0-W,1,Pc(s),Regular,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,0,0
L-RCLCLS8-W/1,L-RCLCLS8-W,BOTO-CFMLI08R0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,0,0,0
L-RCLCLS8-W/1,L-RCLCLS8-W,CAPA-CMLCR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,0,0,0
L-RCLCLS8-W/1,L-RCLCLS8-W,DUS-CFMLI08R0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,0,0,0
L-RCLCLS8-W/1,L-RCLCLS8-W,IBOX-AR0-W,0.08333,Pc(s),Regular,0,0,0,0,0,0,0,229,0,0,0,0,229,0,0,0,229,0,0,0,0,229,0,0,0,229,0,0,0,0,229,0,0,0,229,0,0,0,0,229,0,0,0,229,0,0,0,0,229,0,0,0,229,0,0,0,0,229,0,0,0,229,0,0,0,0,0,0,0
L-RCLCLS8-W/1,L-RCLCLS8-W,KB-WIOTAR1-W,0.00694,Pc(s),Regular,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0
L-RCLCLS8-W/1,L-RCLCLS8-W,STIC-BCFMLI08R0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,0,0,0
L-RCLCLS8-W/1,L-RCLCLS8-W,STIC-ECLIR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,2739,0,0,0,2739,0,0,0,0,0,0,0
L-REMA01-W/4,L-REMA01-W,CAPC-ELRLR0-WASBS,1,Pc(s),Regular,0,0,0,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,0,0
L-REMA01-W/4,L-REMA01-W,CONT-ELRLR0-WASBS,1,Pc(s),Regular,0,0,0,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,0,0
L-REMA01-W/4,L-REMA01-W,DUS-EMAR0-WIMVG,1,Pc(s),Regular,0,0,0,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,0,0
L-REMA01-W/4,L-REMA01-W,IBOX-12ELRLR1-W,0.08333,Pc(s),Regular,0,0,0,0,0,98,0,0,98,0,98,0,0,98,0,0,98,0,98,0,0,98,0,0,98,0,98,0,0,98,0,0,98,0,98,0,0,98,0,0,98,0,0,98,0,98,0,0,98,0,0,98,0,98,0,0,98,0,0,98,0,98,0,0,98,0,0,0,0
L-REMA01-W/4,L-REMA01-W,KB-WLER1-KMK125CF,0.00694,Pc(s),Regular,0,0,0,0,0,9,0,0,9,0,9,0,0,9,0,0,9,0,9,0,0,9,0,0,9,0,9,0,0,9,0,0,9,0,9,0,0,9,0,0,9,0,0,9,0,9,0,0,9,0,0,9,0,9,0,0,9,0,0,9,0,9,0,0,9,0,0,0,0
L-REMA01-W/4,L-REMA01-W,STIC-BCEMA01R1-WRL,1,Pc(s),Regular,0,0,0,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,0,0
L-REMA01-W/4,L-REMA01-W,STIC-BTEMA01R0-WCNF,1,Pc(s),Regular,0,0,0,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,1172,0,1172,0,0,1172,0,0,0,0
L-REMA02-W/5,L-REMA02-W,CAPC-ELRLR0-WASBS,1,Pc(s),Regular,0,0,0,1172,0,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,0,0,0
L-REMA02-W/5,L-REMA02-W,CONT-ELRLR0-WASBS,1,Pc(s),Regular,0,0,0,1172,0,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,0,0,0
L-REMA02-W/5,L-REMA02-W,DUS-EMAR0-WIMVG,1,Pc(s),Regular,0,0,0,1172,0,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,0,0,0
L-REMA02-W/5,L-REMA02-W,IBOX-12ELRLR1-W,0.08333,Pc(s),Regular,0,0,0,98,0,0,98,0,98,0,98,0,98,0,98,0,98,0,98,0,98,98,0,98,0,98,0,98,0,98,0,98,0,98,0,98,0,98,0,98,0,98,0,98,0,98,98,0,98,0,98,0,98,0,98,0,98,0,98,0,98,0,98,0,98,0,0,0,0
L-REMA02-W/5,L-REMA02-W,KB-WLER1-KMK125CF,0.00694,Pc(s),Regular,0,0,0,9,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,0
L-REMA02-W/5,L-REMA02-W,STIC-BCEMA02R1-WRL,1,Pc(s),Regular,0,0,0,1172,0,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,0,0,0
L-REMA02-W/5,L-REMA02-W,STIC-BTEMA02R1-WCNF,1,Pc(s),Regular,0,0,0,1172,0,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,1172,0,0,0,0
L-REMA03-W/5,L-REMA03-W,CAPC-ELRLR0-WASBS,1,Pc(s),Regular,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,4772,0,0,0,0,4772,0,0,0,0,0
L-REMA03-W/5,L-REMA03-W,CONT-ELRLR0-WASBS,1,Pc(s),Regular,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,4772,0,0,0,0,4772,0,0,0,0,0
L-REMA03-W/5,L-REMA03-W,DUS-EMAR0-WIMVG,1,Pc(s),Regular,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,4772,0,0,0,0,4772,0,0,0,0,0
L-REMA03-W/5,L-REMA03-W,IBOX-12ELRLR1-W,0.08333,Pc(s),Regular,398,0,0,0,0,398,0,0,0,0,398,0,0,0,0,398,0,0,0,0,398,0,0,0,398,0,0,0,0,398,0,0,0,0,398,0,0,0,0,398,0,0,0,0,398,0,0,0,0,398,0,0,0,0,398,0,0,0,398,0,0,0,0,398,0,0,0,0,0
L-REMA03-W/5,L-REMA03-W,KB-WLER1-KMK125CF,0.00694,Pc(s),Regular,34,0,0,0,0,34,0,0,0,0,34,0,0,0,0,34,0,0,0,0,34,0,0,0,34,0,0,0,0,34,0,0,0,0,34,0,0,0,0,34,0,0,0,0,34,0,0,0,0,34,0,0,0,0,34,0,0,0,34,0,0,0,0,34,0,0,0,0,0
L-REMA03-W/5,L-REMA03-W,STIC-BCEMA03R1-WRL,1,Pc(s),Regular,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,4772,0,0,0,0,4772,0,0,0,0,0
L-REMA03-W/5,L-REMA03-W,STIC-BTEMA03R1-WCNF,1,Pc(s),Regular,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,0,4772,0,0,0,4772,0,0,0,0,4772,0,0,0,0,0
