Korporat Code,W21/2023,W22/2023,W23/2023,W24/2023,W25/2023,W26/2023,W27/2023,W28/2023,W29/2023,W30/2023,W31/2023,W32/2023,W33/2023,W34/2023,W35/2023,W36/2023,W37/2023,W38/2023,W39/2023,W40/2023,W41/2023,W42/2023,W43/2023,W44/2023,W45/2023,W46/2023,W47/2023,W48/2023,W49/2023,W50/2023,W51/2023,W52/2023,W01/2024,W02/2024,W03/2024,W04/2024,W05/2024,W06/2024,W07/2024,W08/2024,W09/2024,W10/2024,W11/2024,W12/2024,W13/2024,W14/2024,W15/2024,W16/2024,W17/2024,W18/2024,W19/2024,W20/2024,W21/2024,W22/2024,W23/2024,W24/2024,W25/2024,W26/2024,W27/2024,W28/2024,W29/2024,W30/2024,W31/2024,W32/2024,W33/2024,W34/2024,W35/2024,W36/2024
POWD-GHHDI-X,59.564,74.452555,0,41.556566,29.781022,85.401081,171.606973,265.833469,583.03485,518.317335,621.019166,371.538753,300.734003,437.150912,453.286814,419.743061,440.831739,473.657436,406.937827,457.343771,389.93131,518.735345,603.791287,612.767573,548.901074,306.901277,348.298935,304.736986,362.151842,294.544155,413.898287,475.590214,479.995969,424.331018,589.208152,479.808913,484.294177,419.647301,535.538619,534.800729,534.857938,443.6818,409.173766,374.798976,424.632984,349.451491,444.795368,474.068213,462.986197,478.762923,444.79427,502.543773,544.925,441.492247,508.541046,388.823678,318.063676,418.289519,421.199166,364.951975,481.680377,497.048925,482.136218,478.892237,368.6229,285.582459,407.140025,343.791578
POWD-H53-X,13.757557,8.581901,9.786821,9.642961,12.911556,13.455463,11.170759,15.56476,15.879838,9.775682,16.02727,11.863557,16.981985,12.897673,13.269755,17.651002,14.163712,13.367374,13.661394,15.688167,12.887922,14.878018,17.336256,11.835213,13.101177,17.462844,13.459569,12.658794,15.701949,15.030148,14.396555,10.931422,15.589318,15.103786,11.988497,15.113915,13.768385,12.971803,16.943377,14.496435,12.900967,14.953498,14.878266,14.352102,11.269404,17.686874,13.887489,12.825066,15.048275,13.931469,12.257376,16.237283,11.776455,17.287092,13.605102,13.153986,15.314418,13.432336,12.404691,10.663844,14.899364,11.883306,12.390595,13.068292,12.061177,5.470058,4.079602,2.787399
POWD-HTTS-X,16.085,1.552421,7.352151,4.034718,6.249281,11.386869,4.69686,11.386869,6.249281,0,25.791264,0,25.791264,0,17.63615,0,16.083729,4.69686,5.587139,12.049011,0,17.63615,0,16.083729,0,16.083729,0,11.83642,7.352151,8.731578,7.352151,8.731578,8.904572,4.69686,11.386869,4.69686,15.294674,23.308967,4.034718,12.049011,13.742253,19.815594,5.587139,13.601432,0,8.731578,8.904572,8.731578,7.352151,8.731578,8.904572,10.283999,7.352151,8.731578,0,13.601432,4.034718,23.308967,4.034718,4.69686,22.646825,0,4.69686,11.386869,4.69686,1.552421,8.904572,0
POWD-MCSLKDB-X,0.914,0.863396,0.448102,1.203552,0.926844,1.55802,1.422331,1.071868,2.023305,0.592008,2.157666,0.989352,1.591839,1.239429,1.504847,1.244827,1.859514,0.705649,1.979957,0.959668,1.30833,1.796011,1.052656,1.63295,0.799904,1.499852,1.603583,1.40797,1.087135,1.677603,0.977327,1.793114,0.957466,1.226982,1.439068,1.274315,1.653484,1.038643,1.573428,1.287971,1.446091,1.017977,1.666378,1.409424,1.097531,1.635626,0.721677,1.709925,1.386556,1.259049,1.317655,1.3493,1.160168,1.68064,1.140757,1.36008,1.189753,1.475623,1.509723,0.960778,1.907488,0.75525,0.959668,1.538103,1.617352,0.05867,0,0.195349
POWD-MDMS-,599.91907,355.361838,331.395187,364.215868,430.786601,372.57408,298.211624,114.304773,47.726993,16.119785,10.78452,46.087946,32.338141,2.73863,11.860289,11.508765,2.244932,0,47.536436,0,4.07767,25.982815,0,8.15534,39.381096,4.07767,0,8.15534,4.429194,17.475951,8.15534,8.506864,34.951902,8.15534,4.07767,4.429194,4.07767,21.553621,39.381096,8.15534,0,8.506864,4.07767,4.07767,4.07767,56.857047,4.07767,8.15534,0.351524,12.23301,39.029572,17.475951,12.584534,0,4.07767,8.506864,0,39.029572,0.351524,8.15534,21.553621,0,8.506864,4.07767,4.07767,34.951902,4.07767,8.15534
POWD-MDMSP-X,18.499389,17.479216,19.125384,18.622228,24.934754,20.34224,22.843686,27.759296,21.624624,19.85053,19.252463,23.615334,19.191037,16.496564,21.462485,22.765379,13.494248,23.457519,18.492207,17.015071,21.45809,18.526597,19.499058,16.392173,24.588171,15.23435,22.453465,19.357063,21.881993,14.128075,24.65251,19.762536,12.77926,22.036366,18.58832,22.225389,16.783438,24.621978,14.681008,21.133081,18.670789,20.254069,20.008217,21.46918,18.925831,15.468275,19.516191,21.128475,16.466032,21.012737,23.723212,13.237825,20.972982,21.810654,22.37146,13.86023,23.619711,16.840751,16.008781,21.845001,16.931085,19.660219,15.228883,22.928576,14.640664,3.500995,2.515522,0.289933
POWD-SBK-X,2.979,2.978602,0,2.978602,0,2.978602,2.978602,2.978602,0,2.978602,2.978602,0,2.978602,2.978602,2.978602,0,2.978602,2.978602,0,2.978602,2.978602,2.978602,0,2.978602,2.978602,2.978602,0,2.978602,2.978602,0,2.978602,2.978602,2.978602,0,2.978602,2.978602,0,2.978602,2.978602,2.978602,0,2.978602,2.978602,0,2.978602,2.978602,2.978602,0,2.978602,2.978602,2.978602,0,2.978602,2.978602,0,2.978602,2.978602,2.978602,0,2.978602,2.978602,0,2.978602,2.978602,2.978602,0,0,0
POWD-SH219-X,0.243,0,0.148011,0,0,0.148011,4.51247,17.927965,7.87247,10.70494,8.841626,13.220621,10.230849,6.807258,5.29543,8.51518,2.395192,6.057478,5.264872,6.082882,1.701424,7.411453,6.22565,5.9031,7.823021,2.505795,6.469046,3.143934,6.393911,6.699225,5.434679,5.441712,5.424704,3.934905,9.658423,3.460117,8.593831,2.812003,10.306537,6.509879,3.38733,8.624056,4.087648,6.047503,4.647316,3.451144,3.153909,8.45267,2.925942,5.409275,5.162937,5.826086,8.993395,2.277828,8.015609,2.119542,5.080769,6.455829,5.266507,3.485521,6.474289,3.068799,7.310825,3.361926,8.227828,2.927338,4.526344,2.134971
POWD-TDMS-,750.115248,469.857499,400.106745,449.957499,552.253733,482.912846,425.232802,235.55008,177.519375,121.660336,128.151585,97.653932,99.393656,92.779864,90.689792,91.099451,94.991735,94.198151,91.884067,82.213421,94.798039,93.535621,114.761336,82.955933,112.658363,73.152636,102.118864,63.823933,79.291631,99.584994,85.104663,78.762917,100.647263,86.87222,88.401807,102.619745,85.886684,95.340982,86.593602,87.368329,101.245341,75.033089,99.987275,78.448317,97.633707,69.715367,96.936998,95.918022,105.328369,76.752912,91.604655,93.339667,84.258314,89.191399,99.457529,92.413906,66.862501,106.680388,76.449054,87.795442,83.953627,92.541275,90.173165,70.887498,96.683102,24.68053,37.558075,31.069549
POWD-TGDS-X,355.359399,515.588091,195.989946,410.782552,346.053934,498.349558,660.502069,843.101429,1375.642494,1349.550993,1539.148919,1068.178387,984.614485,1187.199242,1159.44368,1156.587521,1086.439212,1248.545575,1147.164697,1141.101432,1145.269879,1298.897659,1500.138626,1488.355738,1309.497122,986.899392,1013.470052,933.138057,1028.822474,900.638078,1173.387846,1220.593742,1224.725307,1112.086533,1499.22873,1245.206355,1259.25151,1176.468797,1319.615658,1384.427048,1342.181053,1155.749092,1137.220251,1070.856156,1171.172778,993.86926,1157.464246,1292.323263,1249.902751,1181.125679,1230.488702,1206.893749,1446.114754,1208.203472,1238.889433,1156.047913,959.141483,1149.017784,1088.357842,1042.882977,1245.324533,1353.916532,1249.164675,1232.612241,1063.875904,520.451405,825.984238,715.816217
POWD-TGHD-X,79.506,119.254512,39.749058,79.505452,99.379982,119.25818,79.505452,119.254512,59.627255,119.254512,79.505452,119.254512,79.505452,119.254512,79.505452,99.379982,99.379982,79.501785,99.379982,99.379982,99.379982,99.379982,99.379982,99.379982,99.379982,99.379982,79.501785,99.379982,99.379982,119.25818,99.379982,99.379982,99.379982,99.379982,99.379982,79.501785,79.505452,119.254512,79.505452,119.254512,79.505452,119.254512,79.505452,99.379982,79.501785,99.379982,99.379982,99.379982,99.379982,99.379982,99.379982,99.379982,99.379982,99.379983,99.379982,99.379982,99.379982,79.505452,119.254512,79.505452,119.254512,79.505452,99.376315,79.505452,119.254512,0,39.749058,19.878197
POWD-TKLTS-X,0,1.397179,0,0,1.397179,0,2.261461,0,3.65864,0,13.502036,0,13.502036,2.261461,3.900973,2.261461,2.503794,2.261461,3.900973,2.261461,2.503794,3.65864,2.503794,2.261461,2.503794,2.261461,2.503794,5.055819,2.503794,2.261461,4.765255,0,6.162434,0,4.765255,0,14.899215,10.13396,4.765255,0,13.502036,6.989924,6.162434,1.397179,4.765255,0,6.162434,0,4.765255,2.261461,3.900973,3.65864,2.503794,2.261461,2.503794,3.65864,2.503794,12.395421,2.503794,2.261461,12.637754,2.261461,2.503794,2.261461,2.503794,1.397179,3.65864,0
PR-TLMPDONV-X,234.286791,146.266584,58.245455,102.363978,102.363978,87.80249,58.680187,58.680187,58.680187,58.680187,58.680187,58.680187,58.680187,58.680187,58.680187,58.680187,58.680187,58.680187,28.794351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR-ZPRDL-X,522.704007,294.00617,226.402615,436.288288,493.052537,200.52749,491.180168,410.036466,489.129436,520.079468,486.765544,696.437778,430.921057,462.448252,500.406984,519.319799,638.897015,393.537077,464.271714,592.829037,419.63465,472.15736,661.678923,339.716008,688.260221,493.148704,362.149323,446.397324,521.306626,474.855304,452.545848,429.708208,494.554508,501.625477,513.638658,525.470938,515.034474,528.923622,555.773641,408.020343,596.199881,502.430986,562.210764,397.799586,483.516426,330.637066,442.089287,673.690271,489.100903,538.279473,529.324936,528.835201,511.817273,489.850156,429.053019,511.885536,499.698276,509.19937,522.634671,423.684909,432.34543,543.564232,504.8721,550.416046,462.703746,233.711827,293.271403,360.767787
PROP-PGESK-X,2825.208452,1790.630638,1014.931449,1550.29141,2164.840363,1890.137334,1888.326016,1835.106934,1627.73322,1555.612557,1940.065233,2124.80214,1722.978383,1895.974196,1600.163603,1727.661861,1809.049935,1635.216855,1609.725645,1603.58748,1190.321235,1229.434673,1661.609702,1189.173165,860.604548,1319.876608,704.22833,783.269182,1037.835025,750.02074,988.852218,878.096777,1077.056153,716.589715,1168.381816,900.506305,870.16503,1012.559558,844.540537,1003.571746,1235.298439,642.082175,976.008286,919.991033,923.04653,1072.112804,919.591286,912.556887,1070.11898,788.001161,868.39726,972.969392,1087.612445,944.497831,1015.282902,768.444143,962.512247,893.573053,859.588794,844.053936,1063.403914,873.667825,817.236878,995.426116,794.389846,484.041455,190.299106,398.846439
PROP-PPGULD-X,58.106,79.229962,1.722512,50.353846,5.167537,36.37355,16.817937,48.02395,38.703446,36.083116,55.014109,16.817937,36.37355,36.592622,574.200127,556.367026,572.477615,558.696922,602.764305,287.097551,314.85854,813.273727,599.826554,811.551215,854.407628,561.634673,316.581052,556.970141,585.850527,848.555886,292.994087,316.576783,285.375039,595.170582,554.644514,854.407628,287.093282,852.685116,547.046522,852.685116,575.003316,852.685116,544.716626,588.180423,279.523297,597.496658,542.28174,585.850527,875.378083,554.640245,854.407628,550.613162,585.138153,545.32401,866.053759,544.716626,602.768574,275.447151,855.015012,550.515284,584.128015,813.273727,316.581052,837.177642,574.200127,558.189648,538.836715,551.199489
PTL-RGCPTPLP-X,3.681677,0,0,0,0,0,0,0,0,2.912365,0,0.769677,0,0,0,0,3.682042,0,0,0,0.769677,0,0,0,0,3.682042,0,0,2.912365,0,0,0,0,0,0,0,0,0,0,0,0,2.912365,2.912365,0,0,0,0,0,0,0,0,0,0,2.912365,0,0,0,0,0,0,0,2.912365,0,0,0,0,0,0
PURA--PH90-K,0.119,0.059413,0.039609,0.099022,0.099022,0,0.049511,0.059413,0.068272,0.059413,0.069315,8.801914,0.059413,0.060153,0.060153,0.060153,0.069012,0.060153,8.811076,0.059413,0.059413,0.059413,0.059413,0.059413,0.059413,8.811076,0.059413,0.059413,0.059413,0.059413,0.068272,0.059413,0.069315,8.801174,0.059413,0.059413,0.059413,0.059413,0.059413,0.068272,8.811076,0.059413,0.059413,0.059413,0.059413,0.059413,0.059413,8.811076,0.059413,0.068272,0.059413,0.059413,0.059413,0.059413,0.059413,8.811076,0.059413,0.068272,0.059413,0.059413,0.059413,0.059413,8.811076,0.059413,0.059413,0.038565,0.029706,0.029706
PURO-IDD-X,1102.840577,725.696432,1464.400548,1006.096843,922.365003,1378.767355,1128.116789,1205.774552,1145.049992,1008.116061,1179.584104,1117.962497,1146.825895,1101.438045,993.727712,1035.582797,1283.426318,1069.297368,1575.258064,1125.1024,1178.58745,1383.099699,994.339305,1188.617057,1115.284041,1119.842694,1111.151527,1054.069919,1036.119596,1273.69697,1053.340664,1073.710948,1032.478061,1166.089062,1200.500791,1017.043442,1145.841262,999.649815,1027.087966,1110.683976,976.086229,1045.518874,1049.272718,1166.449834,1088.447239,862.715682,1065.700933,1318.428655,1089.728522,1092.434188,1120.86287,926.030049,1152.786331,1022.199703,1143.827229,1083.887922,895.41005,1195.791918,1010.718664,1127.074841,978.642935,1054.38568,1223.929339,1007.275784,977.029372,545.344346,488.413951,338.37358
PWD-BNTNT-X,356.478,178.238866,118.825911,297.064777,297.064777,0,148.532389,178.238866,204.815443,178.238866,207.945344,180.458866,178.238866,180.458866,180.458866,180.458866,207.035443,180.458866,207.945344,178.238866,178.238866,178.238866,178.238866,178.238866,178.238866,207.945344,178.238866,178.238866,178.238866,178.238866,204.815443,178.238866,207.945344,178.238866,178.238866,178.238866,178.238866,178.238866,178.238866,204.815443,207.945344,178.238866,178.238866,178.238866,178.238866,178.238866,178.238866,207.945344,178.238866,204.815443,178.238866,178.238866,178.238866,178.238866,178.238866,207.945344,178.238866,204.815443,178.238866,178.238866,178.238866,178.238866,207.945344,178.238866,178.238866,115.69601,89.119433,89.119433
PWD-KALNPD-X,171.238048,72.839362,22.881958,153.349494,54.898007,169.542062,58.752455,172.713406,39.375009,171.445357,58.827785,60.541431,155.837211,74.435931,155.125168,52.591619,165.767115,56.846226,52.591619,164.610629,60.545842,157.922076,52.929199,60.83732,155.505242,57.027796,133.955387,57.027796,155.013793,53.064667,56.736318,154.112552,56.736318,143.390863,56.736318,51.46952,133.956854,64.977608,147.063981,64.977608,133.956854,64.977608,49.979225,142.198144,48.785039,154.112552,56.736318,46.306107,156.214077,57.027796,153.821074,46.306107,153.821074,57.027796,44.82191,154.112552,57.929037,146.16274,52.771722,48.786506,64.68613,135.149573,59.419332,48.786506,64.68613,1.484195,17.092342,7.951279
PWD-MNLGZN-X,33.939,59.271474,50.712388,29.637835,50.268685,32.890064,54.037532,54.671345,52.981052,22.150207,84.89832,53.074301,25.651154,82.904222,2.999826,54.254256,34.377232,73.859813,53.044034,33.63607,73.480527,23.372876,44.142542,73.897616,24.149216,65.747979,42.079837,53.008856,65.156391,43.332773,33.629087,33.411593,73.679648,23.2097,65.224461,72.641028,33.890597,53.560936,23.188827,65.373399,53.525758,24.671475,81.86801,24.757686,55.485488,82.609172,23.957848,33.117313,53.263114,52.562744,27.591487,82.120129,52.340892,24.722291,82.38732,5.179217,54.521447,63.523952,24.416948,52.971053,25.592478,73.226,53.039123,23.988665,35.373569,19.410036,0.741162,1.739354
PWD-SYS-X,59.76,18.776629,22.028261,26.473411,15.130517,23.219821,32.672142,30.009865,31.238665,18.969808,22.205167,35.342613,39.629555,25.334621,34.258749,24.039366,22.046553,41.153126,32.388369,19.758836,33.953528,34.735293,13.224003,40.049602,44.289002,25.990485,18.708338,26.581204,46.978073,20.208821,25.654573,35.611709,25.43849,28.442903,37.081089,14.190418,37.320653,35.959614,15.914087,45.909269,29.984409,23.00242,31.431217,33.6921,25.864437,31.556654,20.717848,33.168794,32.905874,21.166711,28.343962,46.898723,25.628266,25.753221,33.716388,17.221475,36.527359,34.80625,20.708303,21.788175,31.972231,27.631283,22.111856,29.812881,32.882588,7.800343,1.32308,3.472241
