Code,Product,Quantity on Hand,Reserved,Available
1499,MAKE OVER Hyperblack Superstay Liner 1 g ,71480,576,70904
1507,MAKE OVER Brow Styler Eye Definer Mocha 0.13 g,3014,0,3014
1520,Wardah Perfect Bright Creamy Foam Brightening + Oil Control 60 ml (Pc(s)),0,0,0
1524,Wardah Perfect Bright Peel Off Mask 60 ml,1,0,1
1525,Wardah Nature Daily Mineral+ Clarifying Clay Mask 60 ml,3276,72,3204
1528,Wardah Everyday Fruity Sheer Lip Balm Strawberry 4 g,9424,8208,1216
1529,Wardah Everyday Fruity Sheer Lip Balm Grape 4 g,6876,2400,4476
1530,Wardah Everyday Moisture Lip Nutrition Honey 4 g,4392,672,3720
1531,Wardah Everyday Moisture Lip Nutrition Green Tea 4 g,5784,288,5496
1532,"Wardah Everyday Cheek and Lip Tint 01 Red, Set, Glow! 5.5 g",10940,384,10556
1533,Wardah Everyday Cheek and Lip Tint 02 My Baerry! 5.5 g,4536,0,4536
1534,Wardah Everyday Cheek and Lip Tint 03 Pink on Point! 5.5 g,660,12,648
1554,Wardah Nature Daily Seaweed Cleansing Micellar Water 100 ml,13616,504,13112
1555,Wardah Nature Daily Seaweed Cleansing Micellar Water 240 ml,5549,72,5477
1556,MAKE OVER Color Stick Matte Crayon 101 Brooklyn 2.6 g,9859,0,9859
1557,MAKE OVER Color Stick Matte Crayon 102 Iris 2.6 g,4035,0,4035
1558,MAKE OVER Color Stick Matte Crayon 103 Harper 2.6 g,9048,48,9000
1559,MAKE OVER Color Stick Matte Crayon 104 Blake 2.6 g,6815,0,6815
1560,MAKE OVER Color Stick Matte Crayon 105 Skye 2.6 g,128055,96,127959
1571,Wardah EyeXpert The Volume Expert Mascara 7 gr (Pc(s)),68820,2880,65940
1572,Wardah Acnederm Pure Foaming Cleanser 60 ml (Pc(s)),26669,3348,23321
1573,Wardah Acnederm Pore Refining Toner 100 ml (Pc(s)),10052,1420,8632
1574,Wardah Acnederm Day Moisturizer 40 ml (Pc(s)),7532,4290,3242
1575,Wardah Acnederm Acne Spot Treatment Gel 15 ml (Pc(s)),35710,4788,30922
1576,Wardah Acnederm Pore Blackhead Balm 20 g (Pc(s)),4896,144,4752
1577,Wardah Acnederm Face Powder 20 g (Pc(s)),5472,240,5232
1578,Wardah Acnederm Night Treatment Moisturizer 40 ml (Pc(s)),19017,600,18417
1587,MAKE OVER Powerstay Matte Powder Foundation N10 Marble 12 g,1848,528,1320
1589,MAKE OVER Powerstay Matte Powder Foundation C21 Pink Ivory 12 g,1200,0,1200
1590,MAKE OVER Powerstay Matte Powder Foundation W33 Honey Beige 12 g,1200,48,1152
1591,MAKE OVER Powerstay Matte Powder Foundation N30 Natural Beige 12 g,1212,0,1212
1594,MAKE OVER Powerstay Matte Powder Foundation C62 Rich Cocoa 12 g,432,96,336
1595,MAKE OVER Powerstay Mattifying Transparent Powder 11 g,2100,42,2058
1606,Wardah Nature Daily Aloe Hydramild Moisturizer Cream 40 ml,25047,600,24447
1607,Wardah Nature Daily Witch Hazel Purifying Moisturizer Gel 40 ml ,7911,30,7881
1608,Wardah Nature Daily Seaweed Balancing Facial Wash 60 ml ,14324,144,14180
1610,Wardah Nature Daily Seaweed Balancing Facial Scrub 60 ml ,1980,36,1944
1619,Wardah Nature Daily Aloe Hydramild Facial Wash 60 ml ,47124,0,47124
1620,Wardah Nature Daily Aloe Hydramild Facial Wash 100 ml ,8430,570,7860
1621,Wardah Nature Daily Mineral+ Clarifying Facial Foam 60 ml ,10799,36,10763
1622,MAKE OVER Cliquematte Lip Stylo 201 Eclair 2 g,7453,0,7453
1623,MAKE OVER Cliquematte Lip Stylo 202 Hollywood 2 g,6867,0,6867
1624,MAKE OVER Cliquematte Lip Stylo 203 Crush 2 g,10964,0,10964
1626,MAKE OVER Cliquematte Lip Stylo 205 Jetsetter 2 g,4630,0,4630
1627,MAKE OVER Cliquematte Lip Stylo 206 Grandiose 2 g,1609,156,1453
1629,MAKE OVER Cliquematte Lip Stylo 208 Spotlight 2 g,2,0,2
1631,Wardah Nature Daily Mineral+ Clarifying Facial Foam 100 ml ,10828,90,10738
1632,Wardah Lightening Day Cream 30 g (Pc(s)),3,0,3
1639,Emina Magic Potion 01 Scarlet 5.5 ml,7680,0,7680
1640,Emina Magic Potion 02 Sunglow 5.5 ml,648,132,516
1641,Emina Magic Potion 03 Smitten 5.5 ml,2892,0,2892
1642,Emina Cheek Lit Cream Blush Violet 10 ml ,4340,0,4340
1644,Emina Creamatte 08 Pumpkin Spice 5.5 gr ,384,12,372
1645,Emina Creamatte 09 Baby Fox 5.5 gr ,1248,0,1248
1646,Emina Creamatte 10 Starfish 5.5 gr ,1495,0,1495
1647,Emina Creamatte 11 Amazeballs 5.5 gr,4392,144,4248
