Code,Product,Quantity on Hand,Reserved,Available
03004,Malaysia Emina Eye Do! Pencil Eye Liner Brown 1 gr (Pc(s)),1314.0,0.0,1314.0
03005,Malaysia Emina Pop Rouge Pressed Eye Shadow Posh 3.3 gr (Pc(s)),814.0,43.0,771.0
03006,Malaysia Emina Pop Rouge Pressed Eye Shadow Brick 3.3 gr (Pc(s)),464.0,16.0,448.0
03007,Malaysia Emina Pop Rouge Pressed Eye Shadow Gelato 3.3 gr (Pc(s)),760.0,16.0,744.0
03008,Malaysia Emina Pop Rouge Pressed Eye Shadow Nude 3.3 gr (Pc(s)),1270.0,19.0,1251.0
03009,Malaysia Emina Bare With Me Mineral Loose Powder 01 Fair 8 g,1199.0,19.0,1180.0
03010,Malaysia Emina Bare With Me Mineral Loose Powder 02 Light Beige 8 g,1539.0,18.0,1521.0
03011,Malaysia Emina Bare With Me Mineral Loose Powder 03 Amber 8 g,1559.0,12.0,1547.0
03012,Malaysia Emina Bare With Me Mineral Loose Powder 04 Ebony 8 g,1383.0,11.0,1372.0
03013,Malaysia Emina Bright Stuff Loose Powder 55 g,3271.0,280.0,2991.0
03014,Malaysia Emina Cheek Lit Cream Blush Pink 10 ml (Pc(s)),2628.0,25.0,2603.0
03015,Malaysia Emina Cheek Lit Cream Blush Peach 10 ml (Pc(s)),1730.0,37.0,1693.0
03016,Malaysia Emina Cheek Lit Cream Blush Violet 10 ml,1406.0,31.0,1375.0
03017,Malaysia Emina Cheek Lit Cream Blush Nudie Brown 10 ml,737.0,29.0,708.0
03018,Malaysia Emina Cheek Lit Pressed Blush Sugarcane 3.5 gr (Pc(s)),1762.0,12.0,1750.0
03019,Malaysia Emina Cheek Lit Pressed Blush Bittersweet 3.5 gr (Pc(s)),4221.0,13.0,4208.0
03020,Malaysia Emina Cheek Lit Pressed Blush Marshmallow Lady 3.5 gr (Pc(s)),3454.0,10.0,3444.0
03021,Malaysia Emina Cheek Lit Pressed Blush Cotton Candy 3.5 gr (Pc(s)),3472.0,10.0,3462.0
03022,Malaysia Emina Cheek Lit Pressed Blush Cherry Blossoms 3.5 gr (Pc(s)),3130.0,14.0,3116.0
03023,Malaysia Emina Cheek Lit Pressed Blush Violet Berry 3.5 gr (Pc(s)),2783.0,9.0,2774.0
03024,Malaysia Emina Sebum Fighter Loose Powder 8 g,775.0,34.0,741.0
03025,Malaysia Emina Pore Ranger 20 ml (Pc(s)),2455.0,29.0,2426.0
03026,Malaysia Emina Creamytint 01 Brick Town 3.6 g,3804.0,86.0,3718.0
03027,Malaysia Emina Creamytint 02 Peach Crush 3.6 g,3857.0,36.0,3821.0
03028,Malaysia Emina Creamytint 03 Sunbeam 3.6 g,4900.0,18.0,4882.0
03029,Malaysia Emina Creamytint 04 Wild Berry 3.6 g,1190.0,12.0,1178.0
03030,Malaysia Emina Creamytint 05 Cherry Soda 3.6 g,7297.0,27.0,7270.0
03031,Malaysia Emina Lip Cushion 01. Let It Peach 9 g,1020.0,17.0,1003.0
03032,Malaysia Emina Lip Cushion 02. Be Cherry 9 g,871.0,9.0,862.0
03033,Malaysia Emina Lip Cushion 03. Get Berry 9 g,362.0,17.0,345.0
03034,Malaysia Emina Lip Cushion 04. Say Coral 9 g,893.0,14.0,879.0
03035,Malaysia Emina Lip Cushion 05. Squash It Up 9 g,777.0,17.0,760.0
03037,Malaysia Emina Magic Potion 01 Scarlet 5.5 ml,2465.0,53.0,2412.0
03038,Malaysia Emina Magic Potion 02 Sunglow 5.5 ml,2490.0,32.0,2458.0
03039,Malaysia Emina Magic Potion 03 Smitten 5.5 ml,2097.0,34.0,2063.0
03040,Malaysia Emina Magic Potion 04 Sienna 5.5 ml,1753.0,72.0,1681.0
03041,Malaysia Emina Magic Potion 05 Summer 5.5 ml,822.0,64.0,758.0
03042,Malaysia Emina Magic Potion 06 Sassy 5.5 ml,838.0,72.0,766.0
03043,Malaysia Emina Oh So Kissable Tinted Balm Stick Pink Bonbons 3.4 g,5560.0,27.0,5533.0
03044,Malaysia Emina Oh So Kissable Tinted Balm Stick Plum Candy 3.4 g,6043.0,41.0,6002.0
03046,Malaysia Emina Creamatte 02 Fuzzy Wuzzy 5.5 gr (Pc(s)),1298.0,32.0,1266.0
03047,Malaysia Emina Creamatte 03 Mauvelous 5.5 gr (Pc(s)),1027.0,17.0,1010.0
03048,Malaysia Emina Creamatte 04 Frostbite 5.5 gr (Pc(s)),855.0,10.0,845.0
03049,Malaysia Emina Creamatte 05 Flamingo 5.5 gr (Pc(s)),1127.0,22.0,1105.0
03050,Malaysia Emina Creamatte 06 Jelly Bean 5.5 gr (Pc(s)),2319.0,17.0,2302.0
03051,Malaysia Emina Creamatte 07 Tumbleweed 5.5 gr (Pc(s)),1699.0,17.0,1682.0
