Code,Product,Quantity on Hand,Reserved,Available
02662,Malaysia Wardah Perfect Bright Creamy Foam Brightening + Smoothing 100 ml,1780.0,1750.0,30.0
02663,Malaysia Wardah Perfect Bright Moisturizer SPF 28 20 ml,3888.0,3888.0,0.0
02665,Malaysia Wardah Perfect Bright Moisturizer Normal Skin 20 ml,4.0,0.0,4.0
02666,Malaysia Wardah Perfect Bright Tone Up Micellar Water 100 ml,109.0,0.0,109.0
02669,Malaysia Wardah Renew You Anti Aging Facial Wash 100 ml,27.0,0.0,27.0
02670,Malaysia Wardah Renew You Anti Aging Intensive Serum 17 ml,22.0,0.0,22.0
02672,Malaysia Wardah Renew You HydraFirm Sleeping Mask 30 g,730.0,0.0,730.0
02674,Malaysia Wardah White Secret Brightening Eye Cream 10 ml,6.0,0.0,6.0
02676,"Malaysia Wardah White Secret Day Cream SPF 35, PA+++ 30 g",411.0,0.0,411.0
02677,Malaysia Wardah White Secret Exfoliating Scrub 50 ml,13.0,0.0,13.0
02678,Malaysia Wardah White Secret Facial Wash 100 ml,38.0,0.0,38.0
02679,Malaysia Wardah White Secret Intense Brightening Essence 17 ml,3.0,0.0,3.0
02680,Malaysia Wardah White Secret Night Cream 30 g,250.0,0.0,250.0
02681,Malaysia Wardah White Secret Pure Treatment Essence 100 ml,2970.0,0.0,2970.0
02682,Malaysia Wardah Paket Haji Dan Umroh,997.0,0.0,997.0
02683,Malaysia Wardah Longlasting Lipstick 01 Fabulous Peach 2.3 g,6.0,0.0,6.0
02684,Malaysia Wardah Longlasting Lipstick 02 Pink Sorbet 2.3 g,3.0,0.0,3.0
02685,Malaysia Wardah Longlasting Lipstick 03 Simply Brown 2.3 g,700.0,0.0,700.0
02687,Malaysia Wardah Longlasting Lipstick 05 Fuchsia Fever 2.3 g,5.0,0.0,5.0
02688,Malaysia Wardah Longlasting Lipstick 06 Delicate Pink 2.3 g,1.0,0.0,1.0
02690,Malaysia Wardah Longlasting Lipstick 08 Red Velvet 2.3 g,2.0,0.0,2.0
02691,Malaysia Wardah Longlasting Lipstick 09 Vibrant Red 2.3 g,14.0,0.0,14.0
02692,Malaysia Wardah Longlasting Lipstick 10 Stylish Mocca 2.3 g,398.0,0.0,398.0
02693,Malaysia Wardah Longlasting Lipstick 11 Cherrie Glam 2.3 g,2.0,0.0,2.0
02695,Malaysia Wardah Longlasting Lipstick 13 Classic Brown 2.3 g,352.0,0.0,352.0
02696,Malaysia Wardah Longlasting Lipstick 14 Violet Pink 2.3 g,719.0,0.0,719.0
02697,Malaysia Wardah Longlasting Lipstick 15 Rouge Red 2.3 g,998.0,0.0,998.0
02698,Malaysia Wardah Longlasting Lipstick 16 Smooth Latte 2.3 g,2052.0,0.0,2052.0
02699,Malaysia Wardah Longlasting Lipstick 17 Passionate Red 2.3 g,2195.0,0.0,2195.0
02700,Malaysia Wardah Longlasting Lipstick 18 Sunset Orange 2.3 g,1873.0,0.0,1873.0
02701,Malaysia Wardah Longlasting Lipstick 19 Sunrise Nude 2.3 g,1285.0,0.0,1285.0
02702,Malaysia Wardah EyeXpert Staylast Liquid Eyeliner 3.5 g,1196.0,54.0,1142.0
02703,Malaysia Wardah EyeXpert Eyeshadow Classic 3.3 gr,2436.0,0.0,2436.0
02704,Malaysia Wardah EyeXpert Eyeshadow Passionate 3.3 gr,885.0,0.0,885.0
02705,Malaysia Wardah Exclusive Matte Lip Cream 01 Red-dicted 4 g,3607.0,848.0,2759.0
02706,Malaysia Wardah Exclusive Matte Lip Cream 02 Fuschionately 4 g,35.0,0.0,35.0
02707,Malaysia Wardah Exclusive Matte Lip Cream 03 See You Latte 4 g,24.0,0.0,24.0
02708,Malaysia Wardah Exclusive Matte Lip Cream 04 Pink Me 4 g,62.0,0.0,62.0
02709,Malaysia Wardah Exclusive Matte Lip Cream 05 Speachless 4 g,3547.0,81.0,3466.0
02710,Malaysia Wardah Exclusive Matte Lip Cream 06 Feeling Red 4 g,420.0,420.0,0.0
02711,"Malaysia Wardah Exclusive Matte Lip Cream 07 Hello, Ruby. 4 g",30.0,0.0,30.0
02712,Malaysia Wardah Exclusive Matte Lip Cream 08 Pinkcredible 4 g,172.0,24.0,148.0
02713,Malaysia Wardah Exclusive Matte Lip Cream 09 Mauve On! 4 g,73.0,0.0,73.0
02714,Malaysia Wardah Exclusive Matte Lip Cream 10 Berry Pretty 4 g,342.0,87.0,255.0
02715,Malaysia Wardah Exclusive Matte Lip Cream 11 Oh So Nude! 4 g,50.0,0.0,50.0
02716,Malaysia Wardah Exclusive Matte Lip Cream 12 Plum It Up 4 g,20.0,0.0,20.0
02719,Malaysia Wardah Exclusive Matte Lip Cream 15 Pinky Plumise 4 g,752.0,33.0,719.0
02720,Malaysia Wardah Exclusive Matte Lip Cream 16 Heartbeet 4 g,26.0,0.0,26.0
02722,Malaysia Wardah Exclusive Matte Lip Cream 18 Saturdate Night 4 g,5.0,0.0,5.0
02723,Malaysia Wardah Intense Matte Lipstick 01 Socialite Peach 2.3 g,267.0,0.0,267.0
02724,Malaysia Wardah Intense Matte Lipstick 02 Blushing Nude 2.3 g,127.0,0.0,127.0
02725,Malaysia Wardah Intense Matte Lipstick 03 Peach Perfect 2.3 g,345.0,0.0,345.0
02727,Malaysia Wardah Intense Matte Lipstick 05 Easy Brownie 2.3 g,74.0,0.0,74.0
02728,Malaysia Wardah Intense Matte Lipstick 06 Blooming Pink 2.3 g,356.0,0.0,356.0
02729,Malaysia Wardah Intense Matte Lipstick 07 Passionate Pink 2.3 g,680.0,0.0,680.0
02732,Malaysia Wardah Intense Matte Lipstick 10 Miss Terracotta 2.3 g,10.0,0.0,10.0
02733,Malaysia Wardah Intense Matte Lipstick 11 Choco Town 2.3 g,8.0,0.0,8.0
