product_tmpl_id/default_code,product_tmpl_id/old_koitem,product_tmpl_id/internal_name,product_id/categ_id/display_name,location_id/display_name,lot_id/name,quantity,product_uom_id/name,PUP May,Total Price @PUP,,,Stock 1 Jun 23,Total Price PUP May,"8,231,812,842.00",Qty in pcs,"19,728,415.28"
BOTO-WJKLTSR1-OMG,BOTO-WJKLTSR1-OMG,Bottle+Wiper Juicy Kiss Lip Tint R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-09B2,GBMJTK4/JL142274,28256,Pc(s),982.784,27769544.704,,,,,,,
BOTO-WJKLTSR1-OMG,BOTO-WJKLTSR1-OMG,Bottle+Wiper Juicy Kiss Lip Tint R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-10B2,GBMJTK4/JL142279,50568,Pc(s),982.784,49697421.312,,,,,,,
STIC-VMKLCCOLSPLR0-OMG,STIC-VMKLCCOLSPLR0-OMG,Sticker Varian Matte KLC COL SPL OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JL262363,14,Pc(s),45,630,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KA192559,26,pc(s),2508.24391048484,65214.3416726058,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KA172551,2,pc(s),2508.24391048484,5016.48782096967,,,,,,,
CAPA-MKLCR0-OMG,CAPA-MKLCR0-OMG,Cap+Applicator+Wiper Matte KLC OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KA262618,8,pc(s),1373.85154831625,10990.81238653,,,,,,,
CAPA-MKLCR0-OMG,CAPA-MKLCR0-OMG,Cap+Applicator+Wiper Matte KLC OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KA262624,8,pc(s),1373.85154831625,10990.81238653,,,,,,,
KB-ARGONR0-OMG,KB-ARGONR0-OMG,Karton Box Argon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JK242124,34,Pc(s),2058.53891203382,69990.3230091497,,,,,,,
KB-XENONR0-OMG,KB-XENONR0-OMG,Karton Box Xenon OMG,Packaging Material,JTK 4/Reject/PKG,GPMJT6C/JL21090,62,Pc(s),2094.38260254765,129851.721357954,,,,,,,
STIC-VMKLCCOLSPBR0-OMG,STIC-VMKLCCOLSPBR0-OMG,Sticker Varian Matte KLC COL SPB OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JL262368,27,Pc(s),45,1215,,,,,,,
DUS-MKLCR2-OMG,DUS-MKLCR2-OMG,Dus Matte Kiss Lip Cream R2 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KA272636,13,Pc(s),335,4355,,,,,,,
STIC-BMKLCCE13R1-OMG,STIC-BMKLCCE13R1-OMG,Sticker Bottom Matte KLC Coffee Edition 13 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KA142528,681,Pc(s),26,17706,,,,,,,
STIC-BMKLC07R2-OMG,STIC-BMKLC07R2-OMG,Sticker Bottom Matte KLC 07 R2 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/E1-2,GBMJTK4/IK22865,141,Pc(s),29.8093721044382,4203.12146672579,,,,,,,
IBOX-RRPMKLCR2-OMG,IBOX-RRPMKLCR2-OMG,Inner Box RRP Matte Kiss Lip Cream R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KA192556,11,Pc(s),1037.44740322979,11411.9214355277,,,,,,,
STIC-VMKLC02R2-OMG,STIC-VMKLC02R2-OMG,Sticker Varian Matte Kiss Lip Cream 02 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KA192578,279,Pc(s),36.0167268545967,10048.6667924325,,,,,,,
KB-BERYLR0-OMG,KB-BERYLR0-OMG,Karton Box Beryl OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KA192561,16,Pc(s),2891.23991132187,46259.8385811499,,,,,,,
STIC-VMKLC07R2-OMG,STIC-VMKLC07R2-OMG,Sticker Varian Matte Kiss Lip Cream 07 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JL082214,156,Pc(s),35.0900702503909,5474.05095906098,,,,,,,
STIC-VMKLC09R2-OMG,STIC-VMKLC09R2-OMG,Sticker Varian Matte Kiss Lip Cream 09 R2 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KA262632,5,Pc(s),36.6819164864415,183.409582432208,,,,,,,
STIC-VMKLCCOLSPMR0-OMG,STIC-VMKLCCOLSPMR0-OMG,Sticker Varian Matte KLC COL SPM OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JL262366,8,Pc(s),100,800,,,,,,,
BOTO-CLFR0-OMG,BOTO-CLFR0-OMG,Botol Coverlast Liquid Foundation 25 OMG,Packaging Material,JTK 4/Reject/PKG,GPMJT6C/KA10192,2346,Pc(s),628.057091488557,1473421.93663215,,,,,,,
PLAS-CTWC-OMG,PLAS-CTWC-OMG,Plastik Dalam Mica Container Coverlast Two Way Cake OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/JL292389,3923,Pc(s),82,321686,,,,,,,
STIC-BCLF41WSR0-OMG,STIC-BCLF41WSR0-OMG,Sticker Back Coverlast Liquid Foundation 25 mL 41 W Sand OMG,Packaging Material,JTK 4/Reject/PKG,GPMJT6C/JD18085,82,Pc(s),210.55448476871,17265.4677510342,,,,,,,
STIC-FCLF41WSR0-OMG,STIC-FCLF41WSR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 41 W Sand OMG,Packaging Material,JTK 4/Reject/PKG,GPMJT6C/JD18084,84,Pc(s),122.887814303788,10322.5764015182,,,,,,,
STIC-BMKLC06R2-OMG,STIC-BMKLC06R2-OMG,Sticker Bottom Matte KLC 06 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JJ131875,243,Pc(s),29.1462431208043,7082.53707835545,,,,,,,
STIC-VMKLC06R2-OMG,STIC-VMKLC06R2-OMG,Sticker Varian Matte Kiss Lip Cream 06 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KA142523,213,Pc(s),31.7112149062555,6754.48877503242,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KA112472,1,pc(s),2508.24391048484,2508.24391048484,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-03A2,GBMJTK4/KB012664,0,pc(s),2508.24391048484,0,,,,,,,
STIC-BMKLC03R2-OMG,STIC-BMKLC03R2-OMG,Sticker Bottom Matte KLC 03 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IK22866,286,Pc(s),25.3611291258598,7253.28292999591,,,,,,,
STIC-VMKLC09R2-OMG,STIC-VMKLC09R2-OMG,Sticker Varian Matte Kiss Lip Cream 09 R2 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KA142521,61,Pc(s),36.6819164864415,2237.59690567293,,,,,,,
KB-XENONR0-OMG,KB-XENONR0-OMG,Karton Box Xenon OMG,Packaging Material,JTK 4/Reject/PKG,GPMJT6C/JL22089,16,Pc(s),2094.38260254765,33510.1216407624,,,,,,,
STIC-VMKLC08R2-OMG,STIC-VMKLC08R2-OMG,Sticker Varian Matte Kiss Lip Cream 08 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JL082219,76,Pc(s),34.5311100512976,2624.36436389861,,,,,,,
STIC-VMKLCCE13R0-OMG,STIC-VMKLCCE13R0-OMG,Sticker Varian Matte KLC Coffee Edition 13 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KA062429,80,Pc(s),30.0562883256015,2404.50306604812,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-03A2,GBMJTK4/KA192559,0,pc(s),2508.24391048484,0,,,,,,,
KB-ARGONR0-OMG,KB-ARGONR0-OMG,Karton Box Argon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-10A2,GBMJTK4/KA262626,0,Pc(s),2058.53891203382,0,,,,,,,
BOTO-MKLCKIMR0-OMG,BOTO-MKLCKIMR0-OMG,Bottle Matte KLC KIM OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/IK05813,90,Pc(s),1683,151470,,,,,,,
CAPA-MKLCKIMR0-OMG,CAPA-MKLCKIMR0-OMG,Cap+Applicator+Wiper Matte KLC KIM OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/IK05814,90,Pc(s),1267,114030,,,,,,,
DUS-MKLCR2-OMG,DUS-MKLCR2-OMG,Dus Matte Kiss Lip Cream R2 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/JL132242,103,Pc(s),335,34505,,,,,,,
STIC-BMKLC02R2-OMG,STIC-BMKLC02R2-OMG,Sticker Bottom Matte KLC 02 R2 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/IK08818,69,Pc(s),26.0432918881829,1796.98714028462,,,,,,,
PUFF-CTWCSBRD54R0-OMG,PUFF-CTWCSBRD54R0-OMG,Puff Coverlast Two Way Cake OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-02D1,GBMJTK4/KB012661,72000,Pc(s),593.060538249775,42700358.7539838,,,,,,,
DUS-CTWC32NR0-OMG,DUS-CTWC32NR0-OMG,Dus Coverlast Two Way Cake 32N OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-02B2,GBMJTK4/KA312652,47974,Pc(s),583.5172673863,27993657.3855904,,,,,,,
DUS-CTWC32NR0-OMG,DUS-CTWC32NR0-OMG,Dus Coverlast Two Way Cake 32N OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-02B2,GBMJTK4/KB012662,1984,Pc(s),583.5172673863,1157698.25849442,,,,,,,
KB-RNR0-OMG,KB-RNR0-OMG,Karton Box Rhadon OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KB022683,999,Pc(s),1862.91080500718,1861047.89420217,,,,,,,
STIC-VMKLCCE15R0-OMG,STIC-VMKLCCE15R0-OMG,Sticker Varian Matte KLC Coffee Edition 15 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KA132512,48,Pc(s),31.6151688773473,1517.52810611267,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KA202589,2,pc(s),2508.24391048484,5016.48782096967,,,,,,,
STIC-BMKLC01R1-OMG,STIC-BMKLC01R1-OMG,Sticker Bottom Matte KLC 01 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/II06474,533,Pc(s),28.6792452830189,15286.0377358491,,,,,,,
STIC-BMKLC01R1-OMG,STIC-BMKLC01R1-OMG,Sticker Bottom Matte KLC 01 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IJ04603,899,Pc(s),28.6792452830189,25782.641509434,,,,,,,
STIC-BMKLC01R1-OMG,STIC-BMKLC01R1-OMG,Sticker Bottom Matte KLC 01 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IJ04611,38988,Pc(s),28.6792452830189,1118146.41509434,,,,,,,
STIC-BMKLC02R1-OMG,STIC-BMKLC02R1-OMG,Sticker Bottom Matte KLC 02 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IJ04608,16297,Pc(s),25,407425,,,,,,,
STIC-BMKLC02R2-OMG,STIC-BMKLC02R2-OMG,Sticker Bottom Matte KLC 02 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IK08818,254,Pc(s),26.0432918881829,6614.99613959845,,,,,,,
STIC-BMKLC04R0-OMG,STIC-BMKLC04R0-OMG,Sticker Bottom Matte KLC 04 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IH04322,30,pc(s),23.7923392726413,713.77017817924,,,,,,,
STIC-BMKLC04R1-OMG,STIC-BMKLC04R1-OMG,Sticker Bottom Matte KLC 04 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IH09370,223,Pc(s),33.75,7526.25,,,,,,,
STIC-BMKLC04R1-OMG,STIC-BMKLC04R1-OMG,Sticker Bottom Matte KLC 04 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/II27575,963,Pc(s),33.75,32501.25,,,,,,,
STIC-BMKLC04R1-OMG,STIC-BMKLC04R1-OMG,Sticker Bottom Matte KLC 04 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IJ04612,10305,Pc(s),33.75,347793.75,,,,,,,
DUS-MKLCCOLR0-OMG,DUS-MKLCCOLR0-OMG,Dus Matte KLC COL OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-03B1,GBMJTK4/KA102447,6969,Pc(s),490,3414810,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KB012664,12,pc(s),2508.24391048484,30098.926925818,,,,,,,
STIC-VMKLC08R2-OMG,STIC-VMKLC08R2-OMG,Sticker Varian Matte Kiss Lip Cream 08 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KA192579,58,Pc(s),34.5311100512976,2002.80438297526,,,,,,,
STIC-BMKLC05R1-OMG,STIC-BMKLC05R1-OMG,Sticker Bottom Matte KLC 05 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IH09373,566,Pc(s),33.75,19102.5,,,,,,,
STIC-BMKLC05R1-OMG,STIC-BMKLC05R1-OMG,Sticker Bottom Matte KLC 05 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IJ04599,29299,Pc(s),33.75,988841.25,,,,,,,
STIC-BMKLC05R1-OMG,STIC-BMKLC05R1-OMG,Sticker Bottom Matte KLC 05 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IJ04604,22670,Pc(s),33.75,765112.5,,,,,,,
STIC-BMKLC06R1-OMG,STIC-BMKLC06R1-OMG,Sticker Bottom Matte KLC 06 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/II06473,250,Pc(s),25,6250,,,,,,,
STIC-BMKLC06R1-OMG,STIC-BMKLC06R1-OMG,Sticker Bottom Matte KLC 06 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/II27574,16526,Pc(s),25,413150,,,,,,,
STIC-BMKLC06R1-OMG,STIC-BMKLC06R1-OMG,Sticker Bottom Matte KLC 06 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IJ04607,50000,Pc(s),25,1250000,,,,,,,
STIC-BMKLC07R1-OMG,STIC-BMKLC07R1-OMG,Sticker Bottom Matte KLC 07 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/II27572,13992,Pc(s),27.5,384780,,,,,,,
STIC-BMKLC07R1-OMG,STIC-BMKLC07R1-OMG,Sticker Bottom Matte KLC 07 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IJ04609,50000,Pc(s),27.5,1375000,,,,,,,
STIC-BMKLC08R1-OMG,STIC-BMKLC08R1-OMG,Sticker Bottom Matte KLC 08 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IH09369,233,Pc(s),25,5825,,,,,,,
STIC-BMKLC08R1-OMG,STIC-BMKLC08R1-OMG,Sticker Bottom Matte KLC 08 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IJ04601,3324,Pc(s),25,83100,,,,,,,
STIC-BMKLC09R0-OMG,STIC-BMKLC09R0-OMG,Sticker Bottom Matte KLC 09 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IE19068,55,pc(s),23.8214394998766,1310.17917249321,,,,,,,
STIC-BMKLC09R0-OMG,STIC-BMKLC09R0-OMG,Sticker Bottom Matte KLC 09 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IF30214,54,pc(s),23.8214394998766,1286.35773299334,,,,,,,
STIC-BMKLC09R1-OMG,STIC-BMKLC09R1-OMG,Sticker Bottom Matte KLC 09 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/II27576,7876,Pc(s),25,196900,,,,,,,
STIC-BMKLC09R1-OMG,STIC-BMKLC09R1-OMG,Sticker Bottom Matte KLC 09 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IJ04600,50000,Pc(s),25,1250000,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KA202589,3,pc(s),2508.24391048484,7524.73173145451,,,,,,,
DUS-MKLCCER0-OMG,DUS-MKLCCER0-OMG,Dus Matte KLC Coffee Edition OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KB062721,8,Pc(s),380,3040,,,,,,,
STIC-BMKLC09R2-OMG,STIC-BMKLC09R2-OMG,Sticker Bottom Matte KLC 09 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KA142524,70,Pc(s),25,1750,,,,,,,
BOTO-MKLCKIMR0-OMG,BOTO-MKLCKIMR0-OMG,Bottle Matte KLC KIM OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/IJ29751,200,Pc(s),1683,336600,,,,,,,
STIC-BMKLC08R3-OMG,STIC-BMKLC08R3-OMG,Sticker Bottom Matte KLC 08 R3 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KB022688,29990,Pc(s),30,899700,,,,,,,
STIC-VMKLC03R2-OMG,STIC-VMKLC03R2-OMG,Sticker Varian Matte Kiss Lip Cream 03 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KA192580,34,Pc(s),33.1858267806796,1128.31811054311,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KB012664,2,pc(s),2508.24391048484,5016.48782096967,,,,,,,
CONT-CTWCR0-OMG,CONT-CTWCR0-OMG,Container Coverlast Two Way Cake OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KB092794,8,Pc(s),2978.17463195559,23825.3970556447,,,,,,,
DUS-CTWC32NR0-OMG,DUS-CTWC32NR0-OMG,Dus Coverlast Two Way Cake 32N OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-08B1,GBMJTK4/KB102807,49974,Pc(s),583.5172673863,29160691.920363,,,,,,,
KB-RNR0-OMG,KB-RNR0-OMG,Karton Box Rhadon OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KB082786,1,Pc(s),1862.91080500718,1862.91080500718,,,,,,,
PART-GEDPL-OMG,PART-GEDPL-OMG,Partisi Glam Every Day Package Lebaran OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-03A2,GBMJTK4/KB062726,142,Pc(s),3390,481380,,,,,,,
IBOX-RRPMKLCR2-OMG,IBOX-RRPMKLCR2-OMG,Inner Box RRP Matte Kiss Lip Cream R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KA252606,4,Pc(s),1037.44740322979,4149.78961291917,,,,,,,
BOTO-OMGPGT100R1-OMG,BOTO-OMGPGT100R1-OMG,Botol Oh My Glow PG Toner 100 R1 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KB132836,8,Pc(s),640,5120,,,,,,,
DUS-GTDPL-OMG,DUS-GTDPL-OMG,Dus Glam The Day Package Lebaran OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-03A2,GBMJTK4/KB042719,2,Pc(s),5475,10950,,,,,,,
PART-GTDPL-OMG,PART-GTDPL-OMG,Partisi Glam The Day Package Lebaran OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-03A2,GBMJTK4/KB042718,22,Pc(s),3660,80520,,,,,,,
DUS-MKLCCOLR0-OMG,DUS-MKLCCOLR0-OMG,Dus Matte KLC COL OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-03A1,GBMJTK4/KA102447,2778,Pc(s),490,1361220,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KB092793,6,pc(s),2508.24391048484,15049.463462909,,,,,,,
KB-ARGONR0-OMG,KB-ARGONR0-OMG,Karton Box Argon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KA262626,47,Pc(s),2058.53891203382,96751.3288655893,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KB022670,3,pc(s),2508.24391048484,7524.73173145451,,,,,,,
KB-RNR0-OMG,KB-RNR0-OMG,Karton Box Rhadon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KA282645,6,Pc(s),1862.91080500718,11177.4648300431,,,,,,,
DUS-GEDPL-OMG,DUS-GEDPL-OMG,Dus Glam Every Day Package Lebaran OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KB062725,4,Pc(s),4225,16900,,,,,,,
SACH-PGM75-OMG,SACH-PGM75-OMG,Sachet Peach Glowing Cream 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-08B1,GBMJTK4/KB132841,27992,Pc(s),642.959561415011,17997724.043129,,,,,,,
CAP-SPGM75-OMG,CAP-SPGM75-OMG,Cap Sachet Peach Glowing Cream 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-08B1,GBMJTK4/KB132842,27992,Pc(s),0,0,,,,,,,
KB-ARGONR0-OMG,KB-ARGONR0-OMG,Karton Box Argon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-11A1,GBMJTK4/KA262626,0,Pc(s),2058.53891203382,0,,,,,,,
DUS-CTWC21WR0-OMG,DUS-CTWC21WR0-OMG,Dus Coverlast Two Way Cake 21W OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-13A2,GBMJTK4/KB112832,59824,Pc(s),559.409172165383,33466094.3156219,,,,,,,
DUS-CTWC21WR0-OMG,DUS-CTWC21WR0-OMG,Dus Coverlast Two Way Cake 21W OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-13A2,GBMJTK4/KB112831,3065,Pc(s),559.409172165383,1714589.1126869,,,,,,,
PUFF-CTWCSBRD54R0-OMG,PUFF-CTWCSBRD54R0-OMG,Puff Coverlast Two Way Cake OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-03D1,GBMJTK4/KB082773,72000,Pc(s),593.060538249775,42700358.7539838,,,,,,,
DUS-MKLCCOLR0-OMG,DUS-MKLCCOLR0-OMG,Dus Matte KLC COL OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-03B1,GBMJTK4/KB042717,10284,Pc(s),490,5039160,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KB142853,6,pc(s),2508.24391048484,15049.463462909,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-03B2,GBMJTK4/KB172911,0,pc(s),2508.24391048484,0,,,,,,,
PLAS-CTWC-OMG,PLAS-CTWC-OMG,Plastik Dalam Mica Container Coverlast Two Way Cake OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KB102819,115987,Pc(s),82,9510934,,,,,,,
PLAS-CTWC-OMG,PLAS-CTWC-OMG,Plastik Dalam Mica Container Coverlast Two Way Cake OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KB172912,99987,Pc(s),82,8198934,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KB172911,12,pc(s),2508.24391048484,30098.926925818,,,,,,,
STIC-BMKLC12R2-OMG,STIC-BMKLC12R2-OMG,Sticker Bottom Matte KLC 12 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KA142526,43,Pc(s),25.4167835081282,1092.92169084951,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KB172911,2,pc(s),2508.24391048484,5016.48782096967,,,,,,,
DUS-CTWC32NR0-OMG,DUS-CTWC32NR0-OMG,Dus Coverlast Two Way Cake 32N OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-13A1,GBMJTK4/KA142535,11424,Pc(s),583.5172673863,6666101.26262109,,,,,,,
PLAS-CTWC-OMG,PLAS-CTWC-OMG,Plastik Dalam Mica Container Coverlast Two Way Cake OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/E1-7,GBMJTK4/JL292389,53959,Pc(s),82,4424638,,,,,,,
IBOX-RRPMKLCR2-OMG,IBOX-RRPMKLCR2-OMG,Inner Box RRP Matte Kiss Lip Cream R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KB072761,3,Pc(s),1037.44740322979,3112.34220968938,,,,,,,
CAP-OMGPGT100-OMG,CAP-OMGPGT100-OMG,Cap Oh My Glow PG Toner 100 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KA272640,195,Pc(s),173.642795516501,33860.3451257177,,,,,,,
PART-GTDPL-OMG,PART-GTDPL-OMG,Partisi Glam The Day Package Lebaran OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-02A2,GBMJTK4/KB042718,206,Pc(s),3660,753960,,,,,,,
CAPA-MKLCCEKIMR0-OMG,CAPA-MKLCCEKIMR0-OMG,Cap+Applicator+Wiper Matte KLC KIM Coffee Edition OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KB032709,110,Pc(s),1141.59604876036,125575.565363639,,,,,,,
DUS-JKLTS03R1-OMG,DUS-JKLTS03R1-OMG,Dus Juicy Kiss Lip Tint Serum 03 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-05B2,GBMJTK4/JJ071852,15584,Pc(s),696.149341142021,10848791.3323572,,,,,,,
DUS-JKLTS04R1-OMG,DUS-JKLTS04R1-OMG,Dus Juicy Kiss Lip Tint Serum 04 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-06C1,GBMJTK4/JJ071853,7200,Pc(s),687.319277108434,4948698.79518072,,,,,,,
BOTO-OMGPGT100-OMG,BOTO-OMGPGT100-OMG,Botol Oh My Glow PG Toner 100 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-04A1,JC11101,341,Pc(s),585,199485,,,,,,,
CAPA-JKLTS03R0-OMG,CAPA-JKLTS03R0-OMG,Cap+Applicator+Wiper Juicy Kiss Lip Tint Serum 03 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-07A2,GBMJTK4/JD271261,1108,Pc(s),967.428,1071910.224,,,,,,,
