Kode Item,May 23,Jun 23,Jul 23,Aug 23,Sep 23,Oct 23,Nov 23,Dec 23,Jan 24,Feb 24,Mar 24,Apr 24,May 24,Jun 24,Jul 24,Aug 24,Sep 24
STIC-PNCCN240SH-1652,0,0,868,0,868,868,868,0,868,868,0,868,868,868,868,0,
STIC-PNCCN720HG-1158,0,0,446,446,0,446,0,0,446,446,0,446,0,446,0,446,
STIC-PNCG240CHG-D78S,0,0,868,868,868,868,868,0,868,868,868,868,0,868,868,868,
STIC-PNCG240SHG-1652,0,0,868,868,868,868,868,0,868,868,868,868,0,868,868,868,
STIC-PNCG720HGP-1158,0,0,364,0,364,0,364,0,364,0,0,364,0,364,0,364,
STIC-PNCNO100HG-5070,1099,1099,1099,1099,0,1099,1099,1099,1099,1099,0,1099,1099,1099,1099,1099,
STIC-PPCDSM-WM,0,0,0,0,0,0,0,0,0,3654,0,0,3654,0,0,0,
STIC-PPCMCALHGP-88SV,0,306,306,306,612,306,306,306,612,306,306,306,306,612,306,306,
STIC-PPCMCFLHGP-88SV,0,247,494,494,247,494,494,247,494,494,247,494,494,494,494,247,
STIC-PPCSALHGP-88SV,0,0,752,376,752,376,752,376,376,752,376,752,376,376,752,376,
STIC-PPCSLLHGP-88SV,0,0,669,446,446,669,446,446,669,446,446,669,446,669,446,669,
STIC-PPDM20R1HG-6012,0,0,0,0,580,0,0,0,580,0,0,580,0,0,580,0,
STIC-PPHM72R1HG-1158,0,0,466,466,466,466,0,466,466,466,0,466,466,466,466,466,
STIC-PPNCCN240-PPVG,0,0,868,0,868,868,868,0,868,868,0,868,868,868,868,0,
STIC-PPNS272R1H-1158,1606,3212,6424,4818,4818,4818,4818,4818,4818,4818,4818,6424,4818,3212,6424,4818,
STIC-PPPS172R1H-1158,656,5904,5904,4592,4592,5904,4592,3608,5904,4592,4920,5576,4920,4592,5904,4592,
STIC-PQNAMCH-E,0,0,4617,7060,7444,9341,7492,5595,9341,7444,7492,9341,7492,7444,8765,6916,
STIC-PQRCTWC21WR0-OMG,0,24036,24036,24036,24036,32048,24036,16024,32048,24036,24036,32048,24036,24036,24036,24036,
STIC-PQRCTWC32NR0-OMG,0,40060,48072,40060,40060,48072,40060,32048,48072,40060,40060,48072,40060,40060,48072,40060,
STIC-PQRCTWC41WR0-OMG,0,0,16024,16024,16024,16024,16024,8012,24036,8012,16024,16024,16024,16024,16024,16024,
STIC-PQRHRNG-W,0,7832,5254,7832,2627,10459,2627,10459,2627,10459,2627,10459,10459,0,13086,0,
STIC-PSCLOCR0-CL,0,0,5562,0,5562,0,0,5562,0,5562,0,5562,0,0,5562,0,
STIC-PSHSNANH20-11SV,0,0,1066,1066,533,1066,1066,533,1599,533,1066,1066,1066,1066,1066,1066,
STIC-PSHSNANH45-81SV,0,368,736,552,552,552,552,368,552,552,552,736,368,552,736,552,
STIC-PSHSNASHH2-11SV,0,0,0,1208,604,604,1208,604,604,604,1208,604,604,1208,604,604,
STIC-PSHSNASHH4-81SV,170,170,510,340,340,510,340,340,510,340,340,510,340,510,510,340,
STIC-PSPCH-MO,0,0,232,348,348,464,348,232,464,348,464,348,464,348,464,348,
STIC-PSPGL-MO,0,0,0,116,348,348,232,232,348,348,232,348,348,232,348,348,
STIC-PSSG200HGP-51SV,0,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,
STIC-PSSHMS72HG-1158,0,476,476,0,476,476,476,0,476,476,476,476,0,476,476,476,
STIC-PSSL200HGP-61SV,0,0,0,566,566,1132,0,566,566,566,566,566,566,566,566,566,
STIC-PSSMCKILHG-1191,0,710,1420,1065,1065,1420,1420,710,1420,1065,1420,1420,1065,1065,1775,1065,
STIC-PSSOBS15BH-7814,0,0,927,0,0,927,0,0,927,0,927,0,0,927,0,0,
STIC-PSSOBS15DH-5654,0,0,927,0,0,927,0,0,927,0,927,0,0,927,0,0,
STIC-PSSOBS72HG-1158,0,0,366,366,366,366,366,366,366,366,0,732,0,366,366,366,
STIC-PT1AASGR1-WM,0,4092,10736,7480,7656,9372,7392,5544,9240,7348,7392,9240,7392,7392,4224,2552,
STIC-PT2AASGR0-WM,0,4092,10736,7480,7656,9372,7392,5544,9240,7348,7392,9240,7392,7392,4224,2552,
STIC-QBOS01R0-MO,380,380,760,760,760,1140,760,380,1140,760,760,1140,760,760,760,760,
STIC-QBOS03R0-MO,0,2416,6040,6040,4832,6040,4832,3624,6040,4832,4832,6040,4832,4832,6040,4832,
STIC-QBOS06R0-MO,884,0,2652,2652,1768,3536,1768,1768,3536,1768,2652,2652,2652,2652,2652,2652,
STIC-QBOS07R0-MO,0,500,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,
STIC-QBOS08R0-MO,0,344,1376,1376,1032,1376,1032,688,1376,1032,1376,1032,1376,1032,1376,1032,
STIC-QBOS09R0-MO,500,500,2500,1500,2000,2500,2000,1500,2500,2000,2000,2500,1500,2000,2500,2000,
STIC-QBOS10R0-MO,0,884,1768,2652,1768,2652,1768,1768,2652,1768,1768,2652,2652,1768,2652,1768,
STIC-QCCFCR0-MO,955,955,2865,1910,1910,2865,1910,1910,1910,1910,1910,2865,1910,1910,2865,1910,
STIC-QCEXEKCR0-W,1652,8260,9912,9912,8260,11564,8260,8260,9912,9912,8260,11564,8260,9912,9912,6608,
STIC-QCEXEKPR0-W,1652,8260,9912,9912,8260,11564,8260,8260,9912,9912,8260,11564,8260,9912,9912,6608,
STIC-QEBBCLR0-W,0,46504,46504,46504,78542,46504,0,46504,78542,46504,46504,46504,78542,46504,46504,46504,
STIC-QEBBCNR0-W,57112,57112,57112,57112,146225,57112,57112,89113,114224,57112,57112,146225,57112,57112,146225,57112,
STIC-QECLT02R0-W,0,0,0,0,0,15426,0,0,0,0,15426,0,0,0,0,15426,
STIC-QECLT03R0-W,0,15426,0,0,0,15426,0,0,15426,0,0,15426,0,0,15426,0,
STIC-QESLER0-W,0,24948,0,24948,24948,0,24948,24948,0,24948,24948,24948,0,24948,24948,0,
STIC-QJKLT01R0-OMG,3540,10620,10620,10620,7080,14160,3540,0,0,0,0,0,0,0,0,0,
STIC-QJKLT03R0-OMG,0,7080,7080,7080,7080,10620,7080,7080,7080,7080,0,0,0,0,0,0,
STIC-QRAASTG15-W,0,36422,36422,18211,36422,36422,36422,18211,36422,36422,18211,36422,36422,36422,36422,18211,
STIC-QRADS-W,17150,17150,51450,34300,34300,51450,34300,34300,34300,51450,34300,51450,34300,0,0,0,
STIC-QRBBCSP-W,0,0,0,0,6552,0,877,0,0,0,0,0,0,0,0,0,
STIC-QRCLCBNBR0-E,4903,0,4903,0,4903,4903,0,4903,4903,0,4903,4903,0,4903,0,4903,
STIC-QRCLCBVR0-E,0,0,4975,0,0,4975,0,0,4975,0,0,0,4975,0,0,4975,
STIC-QRCMFM05R0-E,2324,0,2324,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-QRDFS-W,0,16730,16730,16730,16730,33460,16730,0,33460,16730,16730,16730,0,0,0,0,
STIC-QRDWHPMG-W,0,14091,18788,18788,14091,18788,14091,14091,18788,14091,14091,23485,14091,14091,18788,18788,
STIC-QREMUR-W,6235,18470,30459,23306,24459,30459,27459,17306,30459,23306,24459,30459,27459,20306,30459,24459,
STIC-QRERBSAS30-T,0,4107,0,0,0,0,4107,0,0,0,0,4107,0,0,0,0,
STIC-QRLC01R0-E,0,116,464,580,464,696,580,464,696,580,696,812,580,696,696,580,
STIC-QRLC02R0-E,116,0,348,464,348,580,348,348,580,348,580,580,580,348,696,348,
STIC-QRMFMP-E,0,0,0,0,812,10715,8572,6429,10859,9628,9628,12011,9628,9628,11531,9148,
STIC-QRMFMR-E,0,0,0,0,0,30897,25680,19308,32100,25728,25728,32100,25728,25728,31380,25008,
STIC-QRMFTTO-E,0,0,0,0,7441,26075,20860,15645,26075,20860,21436,27323,21868,21820,26747,21340,
STIC-QRNDSCMW-W,9806,39224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-QRNSS-W,0,0,33740,16870,0,33740,16870,0,16870,16870,16870,33740,0,0,0,0,
STIC-QRNZASS30-T,0,0,0,0,0,0,0,0,0,0,0,4436,0,0,0,0,
STIC-QROCR0-CL,0,0,5562,0,5562,0,0,5562,0,5562,0,5562,0,0,5562,0,
STIC-QROOFMR0-W,0,997,2991,2991,2991,2991,2991,1994,3988,1994,2991,2991,2991,2991,2991,2991,
STIC-QROSKTBSPBR0-E,4424,15484,22120,15484,17696,22120,17696,11060,22120,17696,15484,22120,17696,17696,19908,15484,
STIC-QROSKTBSPCR0-E,4424,26544,28756,24332,24332,30968,22120,17696,30968,22120,24332,30968,22120,24332,28756,24332,
STIC-QRPOO50R0-W,0,5234,5234,5234,2617,7851,2617,5234,5234,5234,5234,5234,5234,5234,5234,5234,
STIC-QRPORA20-E,10032,36784,43472,33440,36784,40128,33440,26752,43472,33440,33440,43472,33440,33440,40128,33440,
STIC-QRPPESBLR0-E,398,0,0,0,398,398,0,398,398,398,398,398,398,398,398,0,
STIC-QRPPESGER0-E,902,0,902,1804,1804,1804,902,902,1804,902,1804,1804,902,902,1804,902,
STIC-QRPPESPOR0-E,902,902,3608,1804,2706,2706,2706,902,3608,1804,2706,2706,1804,2706,1804,2706,
STIC-QRRGFHR0-MO,0,1644,3288,2192,2192,2740,2740,1644,2740,2192,2740,2740,2192,2192,3288,2192,
STIC-QRSRLSR0-E,13020,52080,56420,43400,39060,56420,39060,34720,52080,43400,43400,52080,43400,39060,52080,43400,
STIC-QRTSEBAR0-E,1910,0,3820,1910,1910,3820,1910,1910,3820,1910,1910,3820,1910,1910,1910,3820,
STIC-QRTSEBBR0-E,1910,0,3820,1910,1910,3820,1910,1910,3820,1910,1910,3820,1910,1910,1910,3820,
STIC-QTJKLTSR0-OMG,0,0,0,0,0,3539,0,0,0,0,0,3539,0,0,0,0,
STIC-QWLL01R0-W,0,980,1960,1960,1960,1960,1960,980,2940,980,1960,1960,1960,1960,1960,1960,
STIC-QWLL03R0-W,980,980,2940,1960,1960,1960,1960,1960,1960,1960,1960,2940,1960,1960,2940,1960,
STIC-QWLL08R0-W,3920,1960,3920,3920,2940,3920,3920,1960,3920,3920,2940,3920,3920,2940,3920,3920,
STIC-QWLL09R0-W,3920,2940,2940,2940,2940,3920,2940,1960,3920,2940,2940,2940,2940,2940,3920,2940,
STIC-QWLL10R0-W,0,1960,2940,2940,2940,2940,2940,1960,3920,1960,2940,2940,2940,2940,2940,2940,
STIC-QWLL17R0-W,980,1960,1960,1960,1960,1960,1960,1960,1960,1960,1960,2940,1960,1960,1960,1960,
STIC-SAMCMCLR2-EPEW,0,0,0,0,0,5650,0,0,0,0,0,5650,0,0,0,0,
STIC-SAMDLMUR1-EPET,0,2956,0,0,2956,0,0,2956,0,0,2956,0,2956,0,0,2956,
STIC-SAVFMR0-E,0,0,2760,0,2760,2760,2760,2760,2760,2760,2760,5520,2760,2760,2760,2760,
STIC-SBIOR0-BD,0,6965,0,6892,0,6892,3475,3417,3475,3417,3475,3417,10382,0,10382,3475,
STIC-SBMB100R1-W,0,5212,13030,10424,10424,13030,10424,7818,13030,10424,10424,13030,10424,10424,13030,10424,
STIC-SBMJ100R1-W,9430,4575,22875,13725,18300,18300,13725,13725,18300,18300,13725,22875,13725,13725,22875,13725,
STIC-SBMPC100R1-W,0,2606,13030,7818,10424,10424,7818,7818,10424,10424,7818,13030,7818,10424,10424,10424,
STIC-SBMPR100R1-W,0,9481,18300,18300,13725,18300,18300,9150,18300,18300,13725,18300,18300,13725,22875,13725,
STIC-SBMPS100R1-W,0,9551,0,6384,6384,6384,6384,4788,7980,4788,6384,7980,4788,6384,7980,6384,
STIC-SBSFT100BL-E,29556,29556,88668,88668,59112,88668,44528,0,0,0,0,0,0,0,0,0,
STIC-SBSFT50-E,0,20032,4408,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-SBUR1-MSF,12957,8859,33579,41818,25550,44931,25550,23057,43591,34732,31619,35029,37985,34732,35029,28043,
STIC-SCLVMR0-E,0,6896,6896,6896,6896,6896,6896,3448,6896,6896,6896,10344,3448,6896,10344,3448,
STIC-SCPGCR0-W,9391,109886,78511,80094,78592,98245,104358,39121,121067,84940,78224,135037,70304,119596,87331,83802,
STIC-SDGTO1C100-T,0,0,0,0,0,2290,0,0,0,0,2290,0,0,0,2290,0,
STIC-SDMCR0-E,3800,30260,34060,7600,3800,7600,64320,37860,27620,7600,11400,64320,7600,7600,34060,91940,
STIC-SDR0-E,32987,32987,97844,65974,65974,97844,57292,0,31870,0,31870,0,0,31870,0,31870,
STIC-SEALR0-L,6945,35220,11774,7165,14534,20705,13498,4031,19774,19169,9412,28264,8047,11451,15740,21559,
STIC-SEFCCR0-W,4121,27101,11118,27927,48494,31094,43139,20879,49263,24874,38108,32359,44366,25776,46944,22713,
STIC-SEKITR1-W,24352,159795,343279,258472,261179,324211,253169,198147,324211,258472,258472,315342,250462,258472,271044,208012,
STIC-SEPJGR1-L,0,0,3614,4372,0,3614,0,4372,3614,0,7986,0,3614,0,7986,0,
STIC-SEPOD20R0-OMG,0,0,118700,84370,131210,96880,71860,59350,59350,71860,59350,59350,71860,59350,59350,59350,
STIC-SEPOR0-X,2514,34485,13344,9452,20975,20242,11901,8815,22224,20739,16570,23937,10334,17892,17386,23933,
STIC-SHLGCR0-MO,8582,12883,26704,25621,17011,37155,19647,17674,33991,25723,27133,25656,23365,26717,28359,29843,
STIC-SLFM60R1-W,16133,96798,129064,112931,112931,145197,96798,80665,145197,112931,96798,145197,112931,96798,129064,112931,
STIC-SLMOIWR1-W100,0,8652,2884,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-SMPASET100-E,0,0,4965,3310,3310,4965,3310,1655,4965,3310,3310,4965,3310,3310,4965,3310,
STIC-SMPASFT100R1-E,0,9890,19780,9890,9890,19780,19780,9890,9890,19780,9890,19780,9890,19780,9890,19780,
STIC-SMPASFT50-E,0,0,3424,10272,6848,13696,10272,6848,13696,10272,6848,13696,10272,10272,10272,10272,
STIC-SNPTE100R0-E,10108,0,0,1596,4788,4788,3192,3192,6384,3192,4788,4788,4788,4788,4788,3192,
STIC-SPLGMR0-MOMD,0,0,8190,0,0,0,0,0,8190,0,0,0,0,0,8190,0,
STIC-SPWCMR1-MOMD,2068,0,2068,2068,0,4136,0,2068,2068,2068,2068,2068,2068,0,2068,2068,
STIC-SSACR0-IP,0,24986,40772,16568,15108,33984,8590,28926,28756,20948,28926,20948,31846,18028,33306,26006,
STIC-SSBFT100-E,0,2555,7665,7665,7665,10220,5110,7665,7665,7665,7665,7665,7665,7665,7665,7665,
STIC-SSBFT50-E,0,0,0,0,0,0,3254,0,3254,0,3254,0,3254,0,3254,3254,
STIC-TESTER-WPSM,0,0,0,6000,0,0,30240,6000,0,0,0,36240,0,0,0,6000,
STIC-TUBNFPM-MO,2068,1199,12122,4577,1844,7199,1864,4577,12102,4577,4577,5131,4577,1844,12122,5222,
STIC-TWCPALMO-PPT2W1,0,0,564,376,564,564,376,376,564,376,564,564,376,376,564,564,
STIC-UCLMF01R1-MOMSF,6888,0,6069,6069,6069,6069,6069,6069,6069,12138,6069,6069,6069,6069,6069,6069,
STIC-UCLMF02R1-MOMSF,6069,0,6069,6069,6069,6069,0,6069,6069,0,6069,6069,6069,6069,0,6069,
STIC-UCLMF03R1-MOMSF,0,6366,6366,12732,6366,12732,6366,6366,12732,6366,6366,12732,12732,6366,12732,6366,
STIC-UCLMF04R1-MOMSF,0,0,2493,2493,0,4986,0,2493,2493,2493,2493,2493,2493,2493,2493,2493,
STIC-UCLMF05R1-MOMSF,0,0,6069,6069,0,6069,6069,0,6069,6069,6069,0,6069,6069,6069,0,
STIC-UCLMF06R1-MOMSF,0,0,2493,0,2493,0,2493,0,2493,2493,0,2493,0,2493,0,2493,
STIC-UCLMF07R1-MOMSF,0,0,1860,1240,620,1860,620,620,1240,1240,620,1240,620,1240,1240,620,
STIC-UCLMF08R1-MOMSF,0,2493,0,4986,2493,4986,2493,0,4986,2493,2493,2493,2493,2493,4986,2493,
STIC-UCLMF09R1-MOMSF,0,0,2160,2160,1440,2160,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,
STIC-VBCPTCLC01-MO,0,0,0,8158,0,0,0,0,8158,0,0,8158,0,0,0,8158,
STIC-VBCPTCLC02-MO,0,0,8158,0,8158,8158,0,8158,0,8158,0,8158,8158,0,8158,0,
STIC-VBCPTCLC03-MO,0,0,0,0,8158,0,0,8158,0,0,0,8158,0,0,8158,0,
STIC-VBPCCPGR0-MO,3338,0,3338,3338,3338,3338,3338,0,3338,3338,3338,3338,3338,0,3338,3338,
STIC-VBPCCPLR0-MO,3338,0,3338,3338,0,3338,3338,3338,0,3338,3338,3338,0,3338,3338,3338,
STIC-VBPCCPPR0-MO,0,0,3338,3338,0,3338,0,3338,0,3338,0,3338,0,3338,0,3338,
STIC-VBPTMLCB01R0-MO,0,0,6376,9564,6376,9564,6376,6376,9564,9564,6376,9564,6376,9564,9564,6376,
STIC-VBPTMLCB02R0-MO,0,0,3188,3188,6376,3188,6376,0,6376,3188,6376,3188,3188,6376,3188,6376,
STIC-VBPTMLCB03R0-MO,0,0,9564,6376,9564,9564,9564,6376,9564,9564,6376,9564,9564,9564,9564,6376,
STIC-VBPTMLCB04R0-MO,0,0,9564,9564,6376,9564,9564,6376,9564,6376,6376,12752,6376,6376,9564,9564,
STIC-VBPTMLCB05R0-MO,3188,0,12752,9564,9564,12752,9564,9564,12752,9564,9564,12752,9564,9564,12752,9564,
STIC-VBPTMLCB06R0-MO,3188,0,6376,9564,6376,9564,6376,6376,9564,6376,6376,9564,6376,9564,6376,9564,
STIC-VBPTMLCB07R0-MO,6376,0,12752,12752,12752,12752,12752,9564,12752,12752,12752,12752,12752,12752,15940,9564,
STIC-VBPTMLCB08R0-MO,0,3188,12752,12752,12752,15940,9564,9564,15940,12752,9564,15940,12752,12752,12752,12752,
STIC-VBPTMLCB09R0-MO,6376,0,6376,6376,6376,9564,6376,3188,9564,6376,6376,6376,6376,6376,9564,6376,
STIC-VBPTMLCB10R0-MO,3188,0,9564,9564,6376,9564,9564,6376,9564,9564,9564,9564,9564,6376,9564,9564,
STIC-VBPTMLCB11R0-MO,38256,12752,35068,28692,28692,35068,28692,22316,35068,25504,28692,35068,28692,28692,35068,28692,
STIC-VBPTMLCB12R0-MO,0,0,6376,6376,3188,6376,6376,3188,6376,6376,3188,6376,6376,6376,6376,3188,
STIC-VCGRP12R1-W,0,0,0,0,260,260,520,260,260,520,260,260,520,260,260,520,
STIC-VCGRP13R1-W,0,0,0,0,260,260,260,260,260,260,260,260,520,260,260,260,
STIC-VCMP22NR1-W,2344,5860,7032,5860,8204,9376,7032,5860,9376,8204,7032,9376,8204,7032,9376,5860,
STIC-VCMP23WR1-W,1172,7032,9376,9376,8204,10548,9376,5860,10548,8204,8204,10548,8204,8204,10548,7032,
STIC-VCMP32NR1-W,2344,7032,8204,7032,8204,10548,9376,5860,10548,8204,8204,10548,9376,8204,9376,8204,
STIC-VCMP43WR1-W,1500,1500,2500,1500,2500,2500,2500,1500,3000,2000,2500,3000,2000,2500,2500,2000,
STIC-VCPADCC12R0-W,0,0,0,0,0,0,0,0,0,0,1556,0,0,0,0,0,
STIC-VCPGC11CR0-W,0,9660,9660,9660,0,9660,9660,0,9660,9660,9660,9660,9660,9660,9660,0,
STIC-VCPGC22NR0-W,6653,13306,19959,13306,13306,19959,13306,6653,19959,13306,13306,19959,13306,13306,19959,13306,
STIC-VCPGC23WR0-W,0,13368,26736,13368,13368,13368,26736,0,26736,13368,13368,26736,13368,26736,13368,13368,
STIC-VCPGC32NR0-W,0,26736,13368,13368,13368,26736,13368,13368,26736,13368,13368,26736,13368,26736,13368,26736,
STIC-VCPGC33WR0-W,0,6684,0,6684,6684,6684,6684,0,6684,6684,6684,6684,6684,6684,6684,6684,
STIC-VCPGC42NR0-W,2738,5476,2738,5476,2738,5476,5476,2738,8214,5476,5476,8214,5476,5476,5476,5476,
STIC-VCPGC43WR0-W,0,6716,0,0,6716,0,6716,0,6716,6716,0,6716,0,6716,6716,0,
STIC-VCPGC52NR0-W,0,0,0,2392,2392,2392,2392,2392,2392,2392,2392,2392,2392,2392,0,2392,
STIC-VCPRL1R0-W,0,596,0,0,0,0,0,0,0,0,596,0,0,596,0,0,
STIC-VCPRL2R1-W,0,0,0,0,596,0,596,0,596,0,596,596,0,596,0,596,
STIC-VCPRL3R1-W,0,0,0,0,0,0,0,596,0,0,596,0,0,596,0,0,
STIC-VCPRL4R0-W,0,0,0,0,596,0,596,0,596,0,596,0,596,0,596,0,
STIC-VCPRL5R0-W,0,0,0,0,0,0,596,0,0,596,0,0,596,0,0,596,
STIC-VCPSPF11R1-W,0,0,0,0,0,0,0,164,164,164,164,164,0,164,164,164,
STIC-VCPSPF12R1-W,0,0,0,0,328,328,164,328,328,164,328,328,164,328,328,164,
STIC-VCPSPF13R1-W,0,164,0,328,328,492,328,328,492,492,328,492,328,492,492,328,
STIC-VCPSPF14R1-W,0,0,0,0,0,0,0,0,164,0,164,0,164,0,164,164,
STIC-VCVMLM10R1-W,0,13096,19644,19644,19644,19644,19644,13096,19644,19644,19644,26192,13096,19644,19644,19644,
STIC-VCVMLM11R1-W,0,6548,26192,19644,13096,26192,13096,19644,19644,19644,13096,26192,13096,19644,19644,19644,
STIC-VCVMLM12R1-W,6548,26192,39288,32740,32740,39288,32740,26192,39288,32740,26192,45836,26192,32740,39288,32740,
STIC-VCVMLM13R1-W,6548,26192,39288,32740,32740,45836,32740,26192,39288,32740,32740,39288,32740,32740,39288,32740,
STIC-VCVMLM14R1-W,0,13096,26192,19644,19644,32740,19644,19644,26192,19644,26192,26192,19644,26192,26192,19644,
STIC-VCVMLM1R1-W,6548,0,13096,6548,13096,13096,6548,6548,13096,13096,6548,13096,6548,13096,6548,13096,
STIC-VCVMLM2R1-W,0,6548,6548,6548,13096,13096,6548,6548,13096,6548,13096,6548,13096,6548,6548,13096,
STIC-VCVMLM3R1-W,0,6548,6548,6548,6548,6548,13096,0,13096,6548,6548,6548,6548,6548,13096,6548,
STIC-VCVMLM4R1-W,0,13096,13096,13096,6548,19644,13096,6548,13096,13096,13096,13096,13096,13096,13096,13096,
STIC-VCVMLM5R2-W,0,13096,13096,19644,13096,19644,19644,6548,19644,19644,13096,19644,19644,13096,19644,13096,
STIC-VCVMLM6R1-W,6548,6548,6548,6548,6548,13096,6548,6548,13096,6548,6548,13096,6548,6548,13096,6548,
STIC-VCVMLM7R1-W,0,6548,13096,19644,13096,13096,13096,13096,19644,13096,13096,13096,19644,13096,13096,13096,
STIC-VCVMLM8R2-W,6548,19644,39288,32740,32740,39288,32740,19644,39288,32740,32740,39288,26192,32740,32740,26192,
STIC-VCVMLM9R2-W,6548,19644,26192,26192,26192,32740,26192,19644,32740,26192,26192,32740,26192,26192,32740,19644,
STIC-VCVPF11CR0-W,1604,4812,6416,6416,6416,9624,8020,4812,9624,6416,8020,8020,8020,8020,8020,6416,
STIC-VCVPF22NR0-W,1604,6416,9624,8020,9624,14436,9624,8020,12832,11228,11228,12832,9624,11228,11228,9624,
STIC-VCVPF23WR0-W,3188,12752,15940,12752,15940,19128,15940,9564,19128,15940,12752,19128,15940,12752,19128,12752,
STIC-VCVPF32NR0-W,3188,19128,19128,15940,15940,22316,15940,12752,19128,15940,19128,19128,15940,15940,22316,12752,
STIC-VCVPF33WR0-W,1172,4688,5860,5860,4688,5860,5860,4688,8204,5860,5860,8204,5860,5860,8204,4688,
STIC-VCVPF42NR0-W,704,4224,4928,4224,4928,6336,4928,3520,6336,4928,4928,6336,4928,4928,5632,4928,
STIC-VCVPF43WR0-W,704,3520,4224,4224,4224,5632,4224,3520,5632,4224,4224,5632,4224,4928,4928,4224,
STIC-VCVPF52NR0-W,0,904,904,1356,904,1356,1356,1356,1808,1808,1808,1808,1808,1356,1808,1356,
STIC-VDCPFTLBR0-T,1508,0,0,0,0,1508,0,0,1508,0,0,0,1508,0,0,1508,
STIC-VDCPFTMCR0-T,0,0,0,1508,0,0,0,0,1508,0,0,0,1508,0,0,0,
STIC-VDCPFTSBR0-T,0,0,0,1508,0,0,1508,0,0,0,1508,0,0,1508,0,0,
STIC-VDCPFTSLR0-T,0,0,0,1508,0,0,0,0,1508,0,0,0,0,1508,0,0,
STIC-VDCPFTSNR0-T,0,0,1508,0,0,0,1508,0,0,0,0,1508,0,0,0,1508,
STIC-VDCPFTWFR0-T,0,0,0,1508,0,0,1508,0,0,0,0,1508,0,0,1508,0,
STIC-VDMCC01R0-E,0,0,0,0,0,0,0,0,23820,0,0,0,0,0,0,23820,
STIC-VDMCN02R0-E,0,0,30260,0,0,0,30260,0,0,0,0,30260,0,0,0,30260,
STIC-VDMCP01R0-E,3296,19776,23072,19776,16480,23072,19776,16480,23072,19776,16480,26368,16480,19776,23072,19776,
STIC-VDMCP02R0-E,6860,27440,41160,34300,34300,41160,34300,20580,41160,34300,34300,41160,34300,34300,34300,34300,
STIC-VDMCP03R0-E,3296,9888,19776,13184,13184,16480,16480,9888,16480,13184,13184,19776,13184,13184,16480,13184,
STIC-VDMCP04R0-E,704,4224,7040,4928,5632,7040,5632,4224,7040,5632,5632,7040,4928,5632,6336,4928,
STIC-VDMCW01R0-E,0,0,0,0,0,0,0,30260,0,0,0,0,0,0,30260,0,
STIC-VDMCW02R0-E,0,30260,0,0,0,0,30260,0,0,0,0,30260,0,0,0,30260,
STIC-VDMCW03R0-E,0,0,3800,3800,3800,3800,3800,3800,3800,3800,7600,3800,3800,3800,3800,3800,
STIC-VDMCW04R0-E,3800,0,0,3800,0,3800,0,3800,0,3800,3800,0,3800,3800,0,3800,
STIC-VEFCC01R0-W,0,6378,0,12428,6378,6050,12428,6378,6050,6378,12428,6378,6050,6378,12428,0,
STIC-VEFCC02R0-W,2060,7726,0,2060,10762,10762,4120,0,12822,2060,10762,2060,10762,2060,10762,2060,
STIC-VEFCC03R0-W,0,0,0,5090,5834,5834,10924,0,10924,5834,0,10924,5834,5090,5834,5834,
STIC-VEFCC04R0-W,0,4648,8448,0,8448,8448,4648,8448,8448,0,8448,8448,4648,8448,4648,3800,
STIC-VEFCCR01R0-W,0,0,0,0,6053,0,0,6053,0,6053,0,0,6053,0,6053,0,
STIC-VEIML01R0-IP,0,0,0,0,3056,3056,0,3056,0,3056,0,3056,3056,0,3056,3056,
STIC-VEIML02R0-IP,3056,0,3056,3056,3056,3056,3056,0,3056,3056,3056,3056,3056,0,6112,0,
STIC-VEIML03R0-IP,0,0,0,0,3056,0,0,3056,0,0,3056,0,3056,0,0,3056,
STIC-VEIML04R0-IP,0,3056,3056,0,3056,3056,0,0,3056,3056,0,3056,0,3056,0,3056,
STIC-VEIML05R0-IP,0,0,0,3056,0,3056,0,3056,0,3056,0,3056,0,3056,0,3056,
STIC-VEIML06R0-IP,0,3056,0,3056,0,3056,0,3056,3056,0,3056,3056,0,3056,0,3056,
STIC-VEIML07R0-IP,0,0,0,0,0,3056,0,0,3056,0,3056,0,0,3056,0,0,
STIC-VEIML08R0-IP,0,3056,3056,0,3056,0,3056,0,3056,0,3056,0,0,3056,0,3056,
STIC-VELF01R0-W,0,5770,11540,11540,14148,14148,10986,5770,16756,14148,16756,14148,8378,16756,14148,5770,
STIC-VELF02R0-W,0,22178,22178,2290,26758,2290,24468,2290,26758,2290,24468,4580,24468,2290,24468,24468,
STIC-VELF03R0-W,0,25870,0,28160,4580,28160,2290,2290,30450,2290,28160,2290,30450,2290,28160,0,
STIC-VELF04R0-W,6870,0,21544,0,21544,2290,2290,23834,4580,23834,2290,23834,2290,4580,23834,0,
