Kode Item,Nama Internal,Internal Category,Brand,Qty,Total Price,Status,MOQ,Laptrima,Scrap,SMB,"Kategori FG
(NPD, Reguler, NFS, One Shot, Ex Revamp, Minor Change)",Last Incoming,Last SMB
STIC-BMURR3-MO,Sticker Back MUR R3 MO (Pc(s)),,,7989,1334.319805,existing,5000,0,0,No,Reguler,2023,2023
STIC-BMWBS100R1-EVG,Sticker Back Micellar Water DC Bright Stuff Emina R1 ROLL,,,26340,200,inactive,10000,0,0,Yes,Reguler,2021,2021
STIC-BNDAACMR2-W,Sticker Booklet ND Alpine Apple Nutritive Gel CapsMask R2 W,,,22553,2202.702702,existing,10000,0,0,Yes,Reguler,2023,2023
STIC-BNDABCMR1-W,Sticker Booklet ND Amazon Acai Berry Antiox Caps Mask R1 W,,,14808,807.0753038,existing,10000,0,0,Yes,Reguler,2023,2022
STIC-BNDAH250R0-W,Sticker Back NDAH Body Wash 250 W,,,9710,1425,inactive,50000,0,0,Yes,Ex Revamp,2020,2020
STIC-BNDAH250R1-W,Sticker Back NDAH Body Wash 250 R1 W,,,16086,712.5,inactive,,0,0,Yes,Ex Revamp,2021,2021
STIC-BNDAHET100-W,Sticker Back NDAH Essence Toner 100 W,,,80575,853.1301666,existing,25000,0,0,No,Reguler,2023,2023
STIC-BNDAHHW250R0-W,Sticker Back NDAH Hand Wash 250 W,,,792,455,existing,50000,0,0,Yes,Ex Revamp,2020,2020
STIC-BNDAHHW250R1-W,Sticker Back NDAH Hand Wash 250 R1 W,,,62401,393.2258463,existing,,0,0,Yes,Ex Revamp,2021,2021
STIC-BNDASD-W,Sticker Bundling Nature Daily Aloe Series Dandan W,,,28,1350,inactive,0,0,0,Yes,Reguler,< 2019,2021
STIC-BNDASG-W,Sticker Bundling Nature Daily Aloe Series Guardian W,,,30,1350,inactive,0,0,0,Yes,Reguler,< 2019,2021
STIC-BNDMCP01R0-E,Sticker Bottom NFS Daily Matte Compact Powder 01 E,,,7,154,inactive,5000,0,0,Yes,Reguler,2022,2022
STIC-BNDMCP02R0-E,Sticker Bottom NFS Daily Matte Compact Powder 02 E,,,1480,260.1485584,new product,5000,0,0,No,NFS,2023,2023
STIC-BNDMOCMR1-W,Sticker Booklet ND Milky Oat Exfoliat Scrub Caps Mask R1 W,,,24742,2201.001939,existing,10000,0,0,Yes,Reguler,2023,2023
STIC-BNDOPCMR1-W,Sticker Booklet ND Orange Pom Bright WashOff Caps Mask R1 W,,,13803,1246.796214,existing,10000,0,30,Yes,Reguler,2023,2023
STIC-BNDTTCMR1-W,Sticker Booklet ND Tea Tree Oil Control Clay Caps Mask R1 W,,,18946,1650.671248,existing,10000,0,0,Yes,Reguler,2023,2023
STIC-BNEMA09R0-W,Sticker Bottom NFS Exclusive Matte Lipstick 09 W,,,172000,11,inactive,,0,0,Yes,Reguler,2019,< 2019
STIC-BNEMA13R0-W,Sticker Bottom NFS Exclusive Matte Lipstick 13 W,,,172000,11,inactive,,0,0,Yes,Reguler,2019,< 2019
STIC-BNEMA16R0-W,Sticker Bottom NFS Exclusive Matte Lipstick 16 W,,,172000,11,inactive,,0,0,Yes,Reguler,2019,< 2019
STIC-BNEMO26R0-W,Sticker Bottom NFS Exclusive Moist Lipstick 26 W,,,172000,11,inactive,,0,0,Yes,Reguler,2019,< 2019
STIC-BNEMO36R0-W,Sticker Bottom NFS Exclusive Moist Lipstick 36 W,,,172000,22,inactive,,0,0,Yes,Reguler,2019,< 2019
STIC-BNEMO46R0-W,Sticker Bottom NFS Exclusive Moist Lipstick 46 W,,,172000,11,inactive,,0,0,Yes,Reguler,2019,< 2019
STIC-BNFSCBER0-WM,Sticker Barcode NFS Crystallure Booster Essence 6 WM,,,1042,18,new product,,0,0,Yes,Reguler,2020,2020
STIC-BNFSHTS10-W,Sticker Bundling NFS Hairfall Treatment Shampoo 10 W,,,154585,80,inactive,150000,0,0,Yes,Reguler,2022,< 2019
STIC-BNFSHTS10R1-W,Sticker Bundling NFS Hairfall Treatment Shampoo 10 R1 W,,,1004,140,existing,150000,0,0,Yes,NFS,2023,2023
STIC-BNPCT01R0-MO,Sticker Bottom NFS Perfect Cover TWC 01 MO,,,5775,46,inactive,,0,0,Yes,Reguler,2020,2021
STIC-BNPCT02R0-MO,Sticker Bottom NFS Perfect Cover TWC 02 MO,,,5767,46,inactive,,0,0,Yes,Reguler,2020,2021
STIC-BNPCT03R0-MO,Sticker Bottom NFS Perfect Cover TWC 03 MO,,,5720,46,inactive,,0,0,Yes,Reguler,2020,2021
STIC-BNPCT04R0-MO,Sticker Bottom NFS Perfect Cover TWC 04 MO,,,4970,46,inactive,,0,0,Yes,Reguler,2020,2021
STIC-BNPCT08R0-MO,Sticker Bottom NFS Perfect Cover TWC 08 MO,,,5742,46,inactive,,0,0,Yes,Reguler,2020,2021
STIC-BNPMPN30R0-MO,Sticker Bottom NFS Powerstay Matte Powder Foundation N30 MO,,,5475,47.26485603,inactive,,0,0,Yes,Reguler,2020,2021
STIC-BNPMPW30R0-MO,Sticker Bottom NFS Powerstay Matte Powder Foundation W30 MO,,,3487,130,inactive,,0,0,Yes,Reguler,2020,2021
STIC-BNPMPW33R0-MO,Sticker Bottom NFS Powerstay Matte Powder Foundation W33 MO,,,3443,130,inactive,,0,0,Yes,Reguler,2020,2021
STIC-BO1RPMO-PSM1WD2,Sticker Bottom Refill Blush On 01 Pink Fantastist Make over,,,5219,55,inactive,5000,0,0,Yes,Reguler,< 2019,2022
STIC-BO6RPMO-PSM1WD2,Sticker Bottom Refill Blush On 06 Carribean Sunset Make ove,,,2074,26,inactive,5000,0,0,Yes,Reguler,< 2019,2022
STIC-BOCBBLG15-R2PP,Sticker Bottom CBB Lavender 150 ROLL R2 W (Pc(s)),,,39161,2400,inactive,5000,0,0,Yes,Reguler,2020,2022
STIC-BOCBBLG50-R2PP,Sticker Bottom CBB Lavender 50 ROLL R2 W (Pc(s)),,,3653,421.3872995,inactive,5000,0,0,No,Reguler,2021,2023
STIC-BOCBBMP15-R2PP,Sticker Bottom CBB Milk 150 ROLL R2 W (Pc(s)),,,11828,1026.788812,inactive,5000,0,0,Yes,Reguler,2022,2022
STIC-BOCBBMP50-R2PP,Sticker Bottom CBB Milk 50 ROLL R2 W (Pc(s)),,,11708,725.7669344,existing,5000,5000,0,No,Reguler,2023,2023
STIC-BOCBBOL15-R2PP,Sticker Bottom CBB Olive 150 ROLL R2 W (Pc(s)),,,19758,716.6407465,inactive,5000,0,0,Yes,Reguler,2020,2022
STIC-BOCBBOL50-R2PP,Sticker Bottom CBB Olive 50 ROLL R2 W (Pc(s)),,,3159,716.6707617,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOCBBPF15-R2PP,Sticker Bottom CBB Passion 150 ROLL R2 W (Pc(s)),,,14523,677.5600506,inactive,5000,0,0,Yes,Reguler,2020,2022
STIC-BOCBBPF50-R2PP,Sticker Bottom CBB Passion 50 ROLL R2 W (Pc(s)),,,7611,481.5973469,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOCBBR50-R2PP,Sticker Bottom CBB Rose 50 ROLL R2 W (Pc(s)),,,7310,710.5626452,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOCBBST15-R2PP,Sticker Bottom CBB Strawberry 150 ROLL R2 W (Pc(s)),,,24823,1094.241809,inactive,5000,0,0,Yes,Reguler,2022,2021
STIC-BOCBBST50-R2PP,Sticker Bottom CBB Strawberry 50 ROLL R2 W (Pc(s)),,,8115,966.7755189,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOELF01R1-WRL,Sticker Bottom ELF 01 RL R1 W,,,75928,75.36473068,existing,5000,67000,46,No,Reguler,2023,2023
STIC-BOELF02R1-WRL,Sticker Bottom ELF 02 RL R1 W,,,95960,68.5357194,new product,5000,48000,0,Yes,Reguler,2023,2023
STIC-BOELF03R1-WRL,Sticker Bottom ELF 03 RL R1 W,,,114260,110.3811778,new product,5000,47000,0,Yes,Reguler,2023,2023
STIC-BOELF04R1-WRL,Sticker Bottom ELF 04 RL R1 W,,,116345,60.35947339,new product,5000,57000,0,No,Reguler,2023,2023
STIC-BOELF05R1-WRL,Sticker Bottom ELF 05 RL R1 W,,,10032,46,existing,,0,16,No,Reguler,2020,2023
STIC-BOOFM150R1-WPPW,Sticker Stic Booklet Olive Oil For Massage R1 W Wardah,,,1067,333.4558617,inactive,10000,0,0,No,Reguler,2023,2023
STIC-BOOFM150R2-W,Sticker Booklet Olive Oil For Massage R2 W,,,9990,343,existing,10000,0,0,Yes,,2023,< 2019
STIC-BOPALMOPPT-2W15,"Sticker Blush On Pallete, 15,13x8,51cm Make over",,,2861,430,existing,5000,0,10,No,Reguler,2022,2023
STIC-BOTAPBB-WCNF,Sticker Bottom Acnederm Pore Blackhead Balm Wardah,,,20000,43.70385087,to be discontinued,10000,0,0,Yes,Reguler,2022,2022
STIC-BOTAPBBR1-WCNF,Sticker Bottom Acnederm Pore Blackhead Balm R1 W,,,28198,63.19781145,existing,10000,0,0,No,Reguler,2023,2023
STIC-BOTBO10RP-MOPSM,Sticker Bottom BO Refill 10 MO - Passion Pink Make over,,,53,34,inactive,5000,0,0,Yes,Reguler,< 2019,2020
STIC-BOTBO9RP-MOPSM,Sticker Bottom Blush On 09 Refill Pack Make over,,,50,34,inactive,5000,0,0,Yes,Reguler,< 2019,2022
STIC-BOTBOAR0-WPSM,Sticker Bottom Blush On A W,,,63,104.1988781,existing,5000,0,0,Yes,Reguler,2021,2022
STIC-BOTBOAR1-W,Sticker Bottom Blush On A R1 W,,,9166,212,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOTBOBR0-WPSM,Sticker Bottom Blush On B W,,,1122,94,inactive,5000,0,0,Yes,Reguler,2019,2022
STIC-BOTBOCR1-W,Sticker Bottom Blush On C R1 W,,,13983,317.9955979,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOTBODR1-W,Sticker Bottom Blush On D R1 W,,,460,106,inactive,5000,0,0,Yes,Reguler,2021,2022
STIC-BOTCCFCR1-MOPSM,Sticker Sticker Bottom Camouflage Cream R1 MO Make over,,,5069,2268,existing,5000,0,31,No,Reguler,2023,2023
STIC-BOTCMABR1-EOPPT,Sticker Bottom Creamatte Amazeballs R1 E,,,10584,224.5184503,existing,5000,10000,0,No,Reguler,2023,2023
STIC-BOTCMBBR1-EOPPT,Sticker Bottom Creamatte Beet Bites R1 E,,,3480,170.1100148,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOTCMBFR1-EOPPT,Sticker Bottom Creamatte Baby Fox R1 E,,,9940,84.28142237,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOTCMCCR1-EOPP,Sticker Bottom CMCC R1 E,,,8,49.50458358,inactive,1000,0,0,Yes,Reguler,2022,2022
STIC-BOTCMCCR2-EOPP,Sticker Bottom CMCC R2 E,,,24590,324.9767959,existing,5000,30000,0,No,Reguler,2023,2023
STIC-BOTCMCPR0-EOPPT,Sticker Bottom Creamatte Chocopuff E,,,21240,72,to be discontinued,1000,0,0,No,Reguler,< 2019,2023
STIC-BOTCMFBR1-EOPP,Sticker Bottom CMFB R1 E,,,6308,24,inactive,5000,0,0,Yes,Reguler,2020,2022
STIC-BOTCMFMR1-EOPP,Sticker Bottom CMFM R1 E,,,35166,48,to be discontinued,5000,0,0,No,Reguler,< 2019,2023
STIC-BOTCMFWR1-EOPP,Sticker Bottom CMFW R1 E,,,147444,72,to be discontinued,5000,0,0,No,Reguler,2020,2023
STIC-BOTCMGAR0-EOPPT,Sticker Bottom Creamatte Gingerale E,,,246,25.40864911,inactive,1000,0,0,Yes,Reguler,2022,2022
STIC-BOTCMGAR1-EOPPT,Sticker Bottom Creamatte Gingerale R1 E,,,2500,50,existing,5000,0,0,No,Reguler,2022,2023
STIC-BOTCMJBR2-EOPP,Sticker Bottom CMJB R2 E,,,30070,268.2566426,existing,5000,20000,0,No,Reguler,2023,2023
STIC-BOTCMMVR1-EOPP,Sticker Bottom CMMV R1 E,,,13759,24,to be discontinued,5000,0,0,No,Reguler,2020,2023
STIC-BOTCMPPR1-EOPPT,Sticker Bottom Creamatte Perky Plum R1 E,,,12036,266.5749431,existing,5000,10000,0,No,Reguler,2023,2023
STIC-BOTCMPSR1-EOPPT,Sticker Bottom Creamatte Pumpkin Spice R1 E,,,54933,83.8407953,existing,5000,50000,0,No,Reguler,2023,2023
STIC-BOTCMSFR1-EOPPT,Sticker Bottom Creamatte Starfish R1 E,,,10539,92.72508351,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOTCMTWR1-EOPP,Sticker Bottom CMTW R1 E,,,829,35.98404546,to be discontinued,1000,0,0,Yes,Reguler,2022,2022
STIC-BOTCMTWR2-EOPP,Sticker Bottom CMTW R2 E,,,5299,281.3939473,existing,5000,0,0,Yes,Reguler,2023,2023
STIC-BOTCSSL01-WPSMN,Sticker Bottom Crystallure Smooth Satin Lipstick 01 W,,,15989,18,inactive,5000,0,0,Yes,Reguler,< 2019,< 2019
STIC-BOTEDTBR0-WPP,Sticker Bottom EDT Bliss W,,,29132,115.9930232,existing,10000,0,0,No,Reguler,2023,2023
STIC-BOTEDTJR0-WPP,Sticker Bottom EDT Joyful W,,,31270,173.9172711,existing,10000,0,0,Yes,Reguler,2023,2023
STIC-BOTEDTPCR0-WPP,Sticker Bottom EDT Peaceful W,,,40777,345.7027899,existing,10000,0,0,Yes,Reguler,2023,2023
STIC-BOTEDTPRR0-WPP,Sticker Bottom EDT Purity W,,,20762,115.8076798,existing,10000,0,0,No,Reguler,2023,2023
STIC-BOTEDTPSR0-WPP,Sticker Bottom EDT Passion W,,,35005,173.8631754,existing,10000,0,0,Yes,Reguler,2023,2023
STIC-BOTELF03-WRL,Sticker Bottom ELF 03 RL W (Pc(s)),,,12077,88.9700613,inactive,5000,0,0,Yes,Reguler,2019,2022
STIC-BOTELTWC1-WC,Sticker Bottom Everyday Lum TWC 01 Wardah,,,14638,224.4559483,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOTELTWC2-WC,Sticker Bottom Everyday Lum TWC 02 Wardah,,,15663,232.4818447,existing,5000,0,90,No,Reguler,2023,2023
STIC-BOTELTWC3-WC,Sticker Bottom Everyday Lum TWC 03 Wardah,,,28363,159.5047454,existing,5000,0,30,No,Reguler,2023,2023
STIC-BOTELTWC4-WC,Sticker Bottom Everyday Lum TWC 04 Wardah,,,16807,153.4898827,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOTEMLC01R-0WPS,Sticker Sticker Bottom EM Lip Cream 01 W Wardah,,,182,44.98582127,to be discontinued,4000,0,0,Yes,Reguler,2022,2022
STIC-BOTEMLC01R2-W,Sticker Bottom EM Lip Cream 01 R2 W,,,30922,225,existing,8000,0,0,Yes,Reguler,2023,2023
STIC-BOTEMLC02R2-W,Sticker Bottom EM Lip Cream 02 R2 W,,,2135,90,existing,8000,0,0,Yes,Reguler,2023,2023
STIC-BOTEMLC03R-0WPS,Sticker Sticker Bottom EM Lip Cream 03 W Wardah,,,8,43.44902918,to be discontinued,4000,0,0,Yes,Reguler,2022,2022
STIC-BOTEMLC03R2-W,Sticker Bottom EM Lip Cream 03 R2 W,,,30802,129.7361197,existing,8000,0,0,Yes,Reguler,2023,2023
STIC-BOTEMLC04R-0WPS,Sticker Sticker Bottom EM Lip Cream 04 W Wardah,,,38204,36.56351838,new product,4000,0,0,Yes,Reguler,< 2019,2023
STIC-BOTEMLC05R-0WPS,Sticker Sticker Bottom EM Lip Cream 05 W Wardah,,,56284,176.945799,to be discontinued,8000,0,0,Yes,Reguler,2022,2022
STIC-BOTEMLC05R2-W,Sticker Bottom EM Lip Cream 05 R2 W,,,33793,210.0176523,existing,8000,0,0,Yes,Reguler,2023,2023
STIC-BOTEMLC06R2-W,Sticker Bottom EM Lip Cream 06 R2 W,,,15468,179.4846603,existing,8000,0,0,Yes,Reguler,2023,2023
STIC-BOTEMLC07R2-W,Sticker Bottom EM Lip Cream 07 R2 W,,,28095,224.8098933,existing,8000,0,0,Yes,Reguler,2023,2023
STIC-BOTEMLC08R2-W,Sticker Bottom EM Lip Cream 08 R2 W,,,43625,129.6525483,existing,8000,0,0,Yes,Reguler,2023,2023
STIC-BOTEMLC09R-0WPS,Sticker Sticker Bottom EM Lip Cream 09 W Wardah,,,1632,84.69071297,to be discontinued,4000,0,0,Yes,Reguler,2022,2022
STIC-BOTEMLC09R2-W,Sticker Bottom EM Lip Cream 09 R2 W,,,24658,209.829836,existing,8000,0,0,Yes,Reguler,2023,2023
STIC-BOTEMLC10R-0WPS,Sticker Sticker Bottom EM Lip Cream 10 W Wardah,,,3895,44.98366205,to be discontinued,4000,0,0,Yes,Reguler,2022,2022
STIC-BOTEMLC10R2-W,Sticker Bottom EM Lip Cream 10 R2 W,,,3438,135.4042092,existing,8000,0,0,Yes,Reguler,2023,2023
STIC-BOTEMLC11R2-W,Sticker Bottom EM Lip Cream 11 R2 W,,,10916,89.67685743,existing,8000,0,0,Yes,Reguler,2023,2023
STIC-BOTEMLC12R2-W,Sticker Bottom EM Lip Cream 12 R2 W,,,15993,89.98640608,existing,8000,0,0,Yes,Reguler,2023,2023
STIC-BOTEMLC13R-0WPS,Sticker Sticker Bottom EM Lip Cream 13 W Wardah,,,13,41.02208986,to be discontinued,4000,0,0,Yes,Reguler,2022,2022
STIC-BOTEMLC13R2-W,Sticker Bottom EM Lip Cream 13 R2 W,,,36693,180,existing,8000,0,0,Yes,Reguler,2023,2023
STIC-BOTEMLC14R2-W,Sticker Bottom EM Lip Cream 14 R2 W,,,20123,90,existing,8000,0,0,Yes,Reguler,2023,2023
STIC-BOTEMLC15R2-W,Sticker Bottom EM Lip Cream 15 R2 W,,,21764,90,existing,8000,0,0,Yes,Reguler,2023,2023
STIC-BOTEMLC16R-0WPS,Sticker Sticker Bottom EM Lip Cream 16 W Wardah,,,715,45.30764916,to be discontinued,4000,0,0,Yes,Reguler,2022,2022
STIC-BOTEMLC16R2-W,Sticker Bottom EM Lip Cream 16 R2 W,,,1998,45,existing,8000,0,0,Yes,Reguler,2023,2023
STIC-BOTEMLC17R-0WPS,Sticker Sticker Bottom EM Lip Cream 17 W Wardah,,,300,44.57360598,to be discontinued,4000,0,0,Yes,Reguler,2022,2022
STIC-BOTEMLC17R2-W,Sticker Bottom EM Lip Cream 17 R2 W,,,3802,180,existing,8000,0,0,Yes,Reguler,2023,2023
STIC-BOTEMLC18R-0WPS,Sticker Sticker Bottom EM Lip Cream 18 W Wardah,,,104,80.78139192,to be discontinued,4000,0,0,Yes,Reguler,2022,2022
STIC-BOTEMLC18R2-W,Sticker Bottom EM Lip Cream 18 R2 W,,,10204,90,existing,8000,0,0,Yes,Reguler,2023,2023
STIC-BOTESAR0-WPSM,Sticker Bottom ES A W,,,14267,212,existing,5000,5000,0,No,Reguler,2023,2023
STIC-BOTESB-ECNF,Sticker Bottom ESB Pop Rouge Blue Emina,,,4818,60.99833389,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOTESBRR0-ECNF,Sticker Sticker Bottom ESBR Emina - Brick,,,3792,62,existing,1000,0,18,No,Reguler,2023,2023
STIC-BOTESC-ECNF,Sticker Bottom ESC Pop Rouge Colorful Emina,,,4499,91.9734748,existing,5000,0,15,No,Reguler,2023,2023
STIC-BOTESFBBLP-WCNF,Sticker Bottom Everyday Shine Free BB Loose Powder W,,,261037,123.1693153,existing,5000,0,0,No,Reguler,< 2019,2023
STIC-BOTESG-ECNF,Sticker Bottom ESG Pop Rouge Gelato Emina,,,10369,123.5253814,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOTESGR0-WPSM,Sticker Bottom ES G W,,,7608,318,existing,5000,5000,0,No,Reguler,2023,2023
STIC-BOTESIR0-WPSM,Sticker Bottom ES I W,,,27794,212,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOTESJR0-WPSM,Sticker Bottom ES J W,,,133,92.29700241,new product,5000,0,0,Yes,Reguler,< 2019,2021
STIC-BOTESN-ECNF,Sticker Bottom ESN Pop Rouge Nude Emina,,,5849,62,existing,5000,0,24,No,Reguler,2023,2023
STIC-BOTESPNR0-MOPPW,Sticker Sticker Bottom ES Palette Nudes MO Make over,,,13356,417.0767004,to be discontinued,5000,0,0,Yes,Reguler,2021,2022
STIC-BOTESPNR1-MO,Sticker Bottom ES Palette Nudes R1 MO,,,13044,1036.870807,existing,5000,0,0,Yes,Reguler,2023,2023
STIC-BOTESPOR0-ECNF,Sticker Sticker Bottom ESPO Emina - Posh,,,6853,93,existing,1000,0,22,No,Reguler,2023,2023
STIC-BOTESPSR0-MOPPW,Sticker Sticker Bottom ES Palette Smokey MO Make over,,,1746,400,to be discontinued,5000,0,0,Yes,Reguler,< 2019,2022
STIC-BOTESPSR1-MO,Sticker Bottom ES Palette Smokey R1 MO,,,5840,400,existing,5000,0,19,Yes,Reguler,2022,2023
STIC-BOTESR-ECNF,Sticker Bottom ESR Pop Rouge Romantic Emina,,,4167,61.86121698,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOTEXEBK-WPSM,Sticker Bottom EyeXpert Eyebrow Kit Wardah,,,57221,180,existing,5000,0,17,No,Reguler,< 2019,2023
STIC-BOTHSR1-MOMSF,Sticker Bottom Hydration Serum R1 MO,,,28372,344.3698251,existing,5000,10000,0,No,Reguler,2023,2023
STIC-BOTIML01R1-WCNF,Sticker Sticker Bottom Intense Matte Lp 01 R1 W [Netto 2.3g,,,402,9.75,inactive,,0,0,Yes,Reguler,< 2019,2020
STIC-BOTIML06R1-WCNF,Sticker Sticker Bottom Intense Matte Lp 06 R1 W [Netto 2.3g,,,1172,9.75,inactive,,0,0,Yes,Reguler,< 2019,2020
STIC-BOTIML15R0-WCNF,Sticker Bottom Intense Matte Lipstick 15 W [Netto 2.3 g],,,73,9.75,inactive,,0,0,Yes,Reguler,< 2019,2020
STIC-BOTIMLC01R-MO,Sticker Sticker Bottom IM Lip Cream 001 MO Make over,,,894,25,existing,,0,0,Yes,Reguler,< 2019,2020
STIC-BOTLBBCP01-R0WC,Sticker Bottom Lightening BB Cake 01 W,,,83040,79.07254561,inactive,30000,0,0,Yes,Reguler,< 2019,2021
STIC-BOTLBBCP02-R0WC,Sticker Bottom Lightening BB Cake 02 W,,,44121,54.80338158,inactive,30000,0,0,Yes,Reguler,< 2019,2021
STIC-BOTLBBCP03-R0WC,Sticker Bottom Lightening BB Cake 03 W,,,32427,70,inactive,30000,0,0,Yes,Reguler,2021,2021
STIC-BOTLL01R2-WCNF,Sticker Sticker Bottom LL 01 R2 W [Netto 2.3g] Wardah,,,48516,44,inactive,,0,0,Yes,Reguler,< 2019,< 2019
STIC-BOTMMB20PH-K,Sticker Bottom MM Balm 20 Paket Haji K,,,3164,1600,new product,8000,0,0,No,Reguler,2023,2023
STIC-BOTMPSAR0-ECNF,Sticker Bottom Magic Potion Sassy Emina (Pc(s)),,,12226,22.14211314,existing,5000,0,0,No,Reguler,2021,2023
STIC-BOTMPSGR1-E,Sticker Bottom Magic Potion Sunglow R1 Emina (Pc(s)),,,35933,265.0633059,existing,5000,0,0,Yes,Reguler,2023,2023
STIC-BOTMPSIR0-ECNF,Sticker Bottom Magic Potion Sienna E (Pc(s)),,,25301,98.41530723,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOTMPSMR1-E,Sticker Bottom Magic Potion Smitten R1 Emina (Pc(s)),,,13157,65.28800901,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOTMPSRR1-E,Sticker Bottom Magic Potion Scarlet R1 Emina (Pc(s)),,,40800,79.90215312,existing,5000,0,0,No,Reguler,2022,2023
STIC-BOTMPSUR0-ECNF,Sticker Bottom Magic Potion Summer Emina (Pc(s)),,,50313,202.6656285,existing,5000,0,0,Yes,Reguler,2023,2023
STIC-BOTPBBR0-ECNF,Sticker Bottom PBB Emina,,,8645,79.72669795,existing,1000,6000,0,No,Reguler,2023,2023
STIC-BOTPBCBR0-ECNF,Sticker Bottom PBCB Emina,,,5598,156.4298748,existing,1000,1000,0,No,Reguler,2023,2023
STIC-BOTPBCCR0-ECNF,Sticker Bottom PBCC Emina,,,14085,119.9925454,existing,1000,12000,32,No,Reguler,2023,2023
STIC-BOTPBMR0-ECNF,Sticker Bottom PBM Emina,,,15892,239.9987,existing,1000,21000,84,No,Reguler,2023,2023
STIC-BOTPBSR0-ECNF,Sticker Bottom PBS Emina,,,5820,120,existing,1000,8000,0,No,Reguler,2023,2023
STIC-BOTPBVR0-ECNF,Sticker Bottom PBV Emina,,,4131,119.3586637,existing,1000,1000,8,No,Reguler,2023,2023
STIC-BOTPHCPR0-MOPPT,Sticker Sticker Bottom Professional H&C Palette MO Make ove,,,5476,1197.044387,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOTPLC01R0-MO,Sticker Bottom Powerstay TC Liquid Concealer 01 MO (Pc(s),,,11804,86.44330634,existing,4000,0,0,No,Reguler,2023,2023
STIC-BOTPLC02R0-MO,Sticker Bottom Powerstay TC Liquid Concealer 02 MO (Pc(s)),,,20221,133.0935058,existing,4000,0,0,No,Reguler,2023,2023
STIC-BOTPLC03R0-MO,Sticker Bottom Powerstay TC Liquid Concealer 03 MO (Pc(s)),,,8697,86.07275091,existing,4000,0,0,No,Reguler,2023,2023
STIC-BOTSLCR0-ECNF,Sticker Sticker Bottom SLC Emina,,,6587,153.6166309,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOTSLLR0-ECNF,Sticker Sticker Bottom SLL Emina,,,5192,233.469773,existing,5000,0,0,No,Reguler,2022,2023
STIC-BOTSM01R0-ECNF,Sticker Sticker Bottom SM01 Emina,,,27212,66.14442158,inactive,1000,0,0,Yes,Reguler,< 2019,< 2019
STIC-BOTSM02R0-ECNF,Sticker Sticker Bottom SM02 Emina,,,11100,22,inactive,1000,0,0,Yes,Reguler,< 2019,2020
STIC-BOTSM03R0-ECNF,Sticker Sticker Bottom SM03 Emina,,,28884,81,inactive,1000,0,0,Yes,Reguler,< 2019,< 2019
STIC-BOTSM04R0-ECNF,Sticker Sticker Bottom SM04 Emina,,,22763,66,inactive,1000,0,0,Yes,Reguler,< 2019,2020
STIC-BOTSM05R0-ECNF,Sticker Sticker Bottom SM05 Emina,,,18284,44,inactive,1000,0,0,Yes,Reguler,< 2019,2020
STIC-BOTSM06R0-ECNF,Sticker Sticker Bottom SM06 Emina,,,1100,22,inactive,1000,0,0,Yes,Reguler,< 2019,2020
STIC-BOTSPGR1-MOMSF,Sticker Bottom Sparkling Powder Gold R1 MO,,,12249,221.2534464,existing,5000,10000,0,Yes,Reguler,2023,2023
STIC-BOTSPSR1-MOMSF,Sticker Bottom Sparkling Powder Silver R1 MO,,,16532,446.9233322,existing,5000,10000,0,Yes,Reguler,2023,2023
STIC-BOTSRLSR0-ECNF,Sticker Sticker Bottom SRLS Emina,,-,34637,349.07434,existing,5000,0,16,No,Reguler,2023,2023
STIC-BOTTSEBR0-ECNF,Sticker Sticker Bottom TSEB Emina,,,6961,292.2099078,existing,5000,0,0,No,Reguler,2023,2023
STIC-BOTW102R0-ECNF,Sticker Sticker Bottom W102 Emina,,,585,25,inactive,,0,0,Yes,Reguler,< 2019,< 2019
STIC-BOTW106R0-ECNF,Sticker Sticker Bottom W106 Emina,,,3992,50,inactive,3000,0,0,Yes,Reguler,< 2019,< 2019
STIC-BPCFC62R0-MO,Sticker Bottom Powerstay TCM Cream Foundation C62 MO (Pc(s),,,3188,84,existing,3000,0,19,Yes,Reguler,2020,2023
STIC-BPCFN10R0-MO,Sticker Bottom Powerstay TCM Cream Foundation N10 MO (Pc(s),,,2077,187.1454061,existing,3000,0,113,No,Reguler,2023,2023
