KODE ITEM,STATUS 2
STIC-PAER2-EM,existing
STIC-PAFR0-EM,to be discontinued
STIC-PAFR1-EM,existing
STIC-PAFR2-EM,existing
STIC-PAGR0-EM,to be discontinued
STIC-PAGR0-WM,to be discontinued
STIC-PAGR1-EM,inactive
STIC-PAGR1-WM,to be discontinued
STIC-PAGR2-EM,existing
STIC-PAGR2-WM,existing
STIC-PAHR0-EM,to be discontinued
STIC-PAHR1-EM,inactive
STIC-PAHR2-EM,existing
STIC-PAIMLR0-WM,to be discontinued
STIC-PAIMLR1-WM,to be discontinued
STIC-PAIMLR2-WM,existing
STIC-PALCDSM-WM,to be discontinued
STIC-PALCDSMR1-WM,to be discontinued
STIC-PALCDSMR2-WM,existing
STIC-PALFT125-WM,to be discontinued
STIC-PALFT125R1-WM,inactive
STIC-PALFT125R2-WM,existing
STIC-PALGE50R0-WM,0
STIC-PALLCOEM-WM,to be discontinued
STIC-PALLCOEMR1-WM,existing
STIC-PALLCR0-WM,to be discontinued
STIC-PALLCR1-WM,to be discontinued
STIC-PALLCR2-WM,existing
STIC-PALLFR0-WM,to be discontinued
STIC-PALLFR1-WM,to be discontinued
STIC-PALLFR2-WM,existing
STIC-PALLOEM-WM,existing
STIC-PALLR0-WM,inactive
STIC-PALLR1-WM,inactive
STIC-PALOMW100-WM,0
STIC-PALR0-EM,to be discontinued
STIC-PALR1-EM,inactive
STIC-PALR2-EM,existing
STIC-PAMR0-EM,to be discontinued
STIC-PAMR1-EM,inactive
STIC-PAMR2-EM,existing
STIC-PANR0-EM,to be discontinued
STIC-PANR1-EM,inactive
STIC-PANR2-EM,existing
STIC-PAOEMBR0-EM,existing
STIC-PAOEMDR0-EM,existing
STIC-PAOEMFR0-EM,0
STIC-PAOR0-EM,to be discontinued
STIC-PAOR1-EM,to be discontinued
STIC-PAOR2-EM,existing
STIC-PAPBBPOEM-WM,existing
STIC-PAPBBPR0-WM,inactive
STIC-PAPBBPR1-WM,to be discontinued
STIC-PAPBBPR2-WM,existing
STIC-PAPHMPR0-WM,inactive
STIC-PAPHMPR1-WM,to be discontinued
STIC-PAPHMPR2-WM,existing
STIC-PAPHUR0-WM,inactive
STIC-PAPHUR1-WM,existing
STIC-PAPHUR2-WM,existing
STIC-PAPR0-EM,inactive
STIC-PAPR1-EM,existing
STIC-PAQR0-EM,inactive
STIC-PAQR1-EM,existing
STIC-PAWINPSM-1W21P,inactive
STIC-PBBBM01B-WMIP,inactive
STIC-PBBBM02D-WMIP,inactive
STIC-PBBCACSR0-IXCNF,inactive
STIC-PBCAFPR0-WCNF,inactive
STIC-PBCDABK-ECVG,0
STIC-PBCDABW-ECVG,0
STIC-PBCDFM-WCNF,inactive
STIC-PBCDFM55-WMV,inactive
STIC-PBCDULR0-MOCNF,inactive
STIC-PBCEMLC01-WMV,inactive
STIC-PBCEMLC02-WMV,inactive
STIC-PBCEMLC03-WMV,inactive
STIC-PBCEMLC04-WMV,inactive
STIC-PBCEMLC05-WMV,inactive
STIC-PBCEMLC06-WMV,inactive
STIC-PBCEMLC07-WMV,inactive
STIC-PBCEMLC08-WMV,inactive
STIC-PBCEMLC09-WMV,inactive
STIC-PBCEMLC10-WMV,inactive
STIC-PBCEMLC11-WMV,inactive
STIC-PBCEMLC12-WMV,inactive
STIC-PBCEMLC13-WMHF,inactive
STIC-PBCEMLC14-WMHF,inactive
STIC-PBCEMLC15-WMHF,inactive
STIC-PBCEMLC16-WMHF,inactive
STIC-PBCEMLC17-WMHF,inactive
STIC-PBCEMLC18-EMHF,0
STIC-PBCEMLC18-WMHF,inactive
STIC-PBCESLE-WMV,inactive
STIC-PBCIML01-WMV,inactive
STIC-PBCIML02-WMV,inactive
STIC-PBCIML03-WMV,inactive
STIC-PBCIML04-WMV,inactive
STIC-PBCIML05-WMV,inactive
STIC-PBCIML06-WMV,inactive
STIC-PBCIML07-WMV,inactive
STIC-PBCIML08-WMV,inactive
STIC-PBCIML09-WMV,inactive
STIC-PBCIML10-WMV,inactive
STIC-PBCIML11-WMV,inactive
STIC-PBCIML12-WMV,inactive
STIC-PBCLOCR0-CL,existing
STIC-PBDLMP03R0-W,existing
STIC-PBDSBSPF3023-E,new product
STIC-PBEALMR0-WMC,inactive
STIC-PBEBO01-WM,inactive
STIC-PBEBO02-WM,inactive
STIC-PBECLT01-WMC,inactive
STIC-PBECLT02-WMC,inactive
STIC-PBECLT03-WMC,inactive
STIC-PBEEP01-WM,inactive
STIC-PBEEP02-WM,inactive
STIC-PBEFCC01-WM,inactive
STIC-PBEFCC02-WM,inactive
STIC-PBEFCC03-WM,inactive
STIC-PBEFCC04-WM,inactive
STIC-PBELF01-WM,inactive
STIC-PBELF01R1-WM,inactive
STIC-PBELF02-WM,inactive
STIC-PBELF02R1-WM,inactive
STIC-PBELF03-WM,inactive
STIC-PBELF03R1-WM,inactive
STIC-PBELF04-WM,inactive
STIC-PBELF04R1-WM,inactive
STIC-PBELF05-WM,inactive
STIC-PBELF05R1-WM,inactive
STIC-PBEMAL02-WM,inactive
STIC-PBEMAL03-WM,inactive
STIC-PBEMAL04-WM,inactive
STIC-PBEMAL05-WM,inactive
STIC-PBEMAL09-WM,inactive
STIC-PBEMAL16-WM,inactive
STIC-PBEMAL17-WM,inactive
STIC-PBEMAL18-WM,inactive
STIC-PBEMOL21-WM,inactive
STIC-PBEMOL23-WM,inactive
STIC-PBEMOL26-WM,inactive
STIC-PBEMOL30-WM,inactive
STIC-PBEMOL36-WM,inactive
STIC-PBEMOL41-WM,inactive
STIC-PBEMOL43-WM,inactive
STIC-PBEMOL46-WM,inactive
STIC-PBETWC01-WM,inactive
STIC-PBETWC02-WM,inactive
STIC-PBETWC03-WM,inactive
STIC-PBETWC04-WM,inactive
STIC-PBETWC05-WM,inactive
STIC-PBEVEMR0-WM,inactive
STIC-PBIML13-WM,inactive
STIC-PBIML14-WM,inactive
STIC-PBIML15-WM,inactive
STIC-PBIML16-WM,inactive
STIC-PBKEL-VCNF,inactive
STIC-PBLFT-WMC,inactive
STIC-PBLL01R0-WM,inactive
STIC-PBLL02R0-WM,inactive
STIC-PBLL03R0-WM,inactive
STIC-PBLL04R0-WM,inactive
STIC-PBLL05R0-WM,inactive
STIC-PBLL06R0-WM,inactive
STIC-PBLL07R0-WM,inactive
STIC-PBLL08R0-WM,inactive
STIC-PBLL09R0-WM,inactive
STIC-PBLL10R0-WM,inactive
STIC-PBLL11R0-WM,inactive
STIC-PBLL12R0-WM,inactive
STIC-PBLL13R0-WM,inactive
STIC-PBLL14R0-WM,inactive
STIC-PBLL15R0-WM,inactive
STIC-PBLL16R0-WM,inactive
STIC-PBLL17R0-WM,inactive
STIC-PBLL18R0-WM,inactive
STIC-PBLL19R0-WM,inactive
STIC-PBLMC-WMC,inactive
STIC-PBMW100-WMC,inactive
STIC-PBNDSMAV-WM,inactive
STIC-PBNDSMGT-WM,inactive
STIC-PBNDSMRC-WM,inactive
STIC-PBNDSMRS-WM,inactive
STIC-PBNDSMV-WM,inactive
STIC-PBOA-WMV,inactive
STIC-PBOB-WMV,inactive
STIC-PBOC-WMV,inactive
STIC-PBOD-WMV,inactive
STIC-PBOOFM150-WMV,inactive
STIC-PBPBTUMW-WM,inactive
STIC-PBPHPG-W,0
STIC-PBPHUR0-WM,inactive
STIC-PBPOMW200R0-MO,existing
STIC-PBPOO50-WMV,inactive
STIC-PBPROMO-C12NF,inactive
STIC-PBSBC-WMC,inactive
STIC-PBSBT-WMC,inactive
STIC-PBSCMW240-WMC,inactive
STIC-PBSEB-VCNF,0
STIC-PBSPSHB-WMC,inactive
STIC-PBTUMWA-W,existing
STIC-PBTUMWB-W,existing
STIC-PBVMLM01-WM,inactive
STIC-PBVMLM02-WM,inactive
STIC-PBVMLM03-WM,inactive
STIC-PBVMLM04-WM,inactive
STIC-PBVMLM05-WM,inactive
STIC-PBVMLM06-WM,inactive
STIC-PBVMLM07-WM,inactive
STIC-PBVMLM08-WM,inactive
STIC-PCC250-IXCNF,inactive
STIC-PCC500-IXCNF,inactive
STIC-PCCA-IX,inactive
STIC-PCCS-IXCLG,inactive
STIC-PCDDR0-W,new product
STIC-PCDFKR0-WMC,inactive
STIC-PCLPRR0-MO,0
STIC-PCM10RQR0-EMFT,inactive
STIC-PCM10RQR1-EMFT,inactive
STIC-PCM2LQR0-EMFT,inactive
STIC-PCM2LQR1-EMFT,0
STIC-PCM5DQR0-EMFT,inactive
STIC-PCM5DQR1-EMFT,inactive
STIC-PCM6SQR0-EMFT,inactive
STIC-PCM6SQR1-EMFT,0
STIC-PCM7IQR0-EMFT,inactive
STIC-PCM7IQR1-EMFT,inactive
STIC-PCM8SQR0-EMFT,inactive
STIC-PCM8SQR1-EMFT,inactive
STIC-PCM9PQR0-EMFT,inactive
STIC-PCM9PQR1-EMFT,inactive
STIC-PCO190R0-MO,existing
STIC-PCTWCR1R1-MOMSF,to be discontinued
STIC-PCTWCR2R1-MOMSF,inactive
STIC-PCTWCR3R1-MOMSF,inactive
STIC-PCTWCR4R1-MOMSF,inactive
STIC-PCTWCR5R1-MOMSF,inactive
STIC-PCTWCR6R1-MOMSF,inactive
STIC-PCTWCR7R1-MOMSF,inactive
STIC-PCTWCR8R1-MOMSF,to be discontinued
STIC-PDADM-WCNF,inactive
STIC-PDADM-WMC,inactive
STIC-PDAFPR0-WMC,existing
STIC-PDAHS-WMC,inactive
STIC-PDANTM-WMC,inactive
STIC-PDAPBBR0-WMC,existing
STIC-PDAPMGKA-WCVG,inactive
STIC-PDAPMGKI-WCVG,inactive
STIC-PDAPRT-WCNF,inactive
STIC-PDAPRT-WMC,existing
STIC-PDARYNC17-W,0
STIC-PDARYNC30-W,0
STIC-PDASTG-WCNF,inactive
STIC-PDASTG-WMC,inactive
STIC-PDATGKA-WCVG,inactive
STIC-PDATGKI-WCVG,inactive
STIC-PDBBC11-WMIP,inactive
STIC-PDBBC12-WMIP,inactive
STIC-PDBBC13-WMIP,inactive
STIC-PDBBC14-WMIP,inactive
STIC-PDBRYNC17-W,0
STIC-PDBRYNC30-W,0
STIC-PDCBC01-WMIP,inactive
STIC-PDCBC02-WMIP,inactive
STIC-PDCBMU-MOC,inactive
STIC-PDCCCCC-ECVD,0
STIC-PDCDDDCL20-WMV,inactive
STIC-PDCDDDCN20-WMV,inactive
STIC-PDCDS17-WMV,inactive
STIC-PDCSNC15R0-W,existing
STIC-PDCSSL01-WPPSG,inactive
STIC-PDCSSL02-WPPSG,inactive
STIC-PDCSSL03-WPPSG,inactive
STIC-PDCSSL04-WPPSG,inactive
STIC-PDCSSL05-WPPSG,inactive
STIC-PDCSSL06-WPPSG,0
STIC-PDDFKR0-WMC,inactive
STIC-PDDMLR0-WMIP,inactive
STIC-PDEBBCL30-WMV,inactive
STIC-PDEBBCN30-WMV,inactive
STIC-PDECLT01-WMC,inactive
STIC-PDECLT02-WMC,inactive
STIC-PDECLT03-WMC,inactive
STIC-PDEEBKR0-WMC,inactive
STIC-PDEFSLGR0-WMC,inactive
STIC-PDEFSLSR0-WMC,inactive
STIC-PDEL21-WMV,inactive
STIC-PDEL23-WMV,inactive
STIC-PDEL26-WMV,inactive
STIC-PDEL28-WMV,inactive
STIC-PDEL36-WMV,inactive
STIC-PDEL41-WMV,inactive
STIC-PDEL43-WMV,inactive
STIC-PDEL46-WMV,inactive
STIC-PDELF0120-WMV,inactive
STIC-PDELF0220-WMV,inactive
STIC-PDELF0320-WMV,inactive
STIC-PDELF0420-WMV,inactive
STIC-PDELF0520-WMV,inactive
STIC-PDEMCL-WMV,0
STIC-PDEMLC13-WMHF,inactive
STIC-PDEMLC14-WMHF,inactive
STIC-PDEMLC15-WMHF,inactive
STIC-PDEMLC16-WMHF,inactive
STIC-PDEMLC17-WMHF,inactive
STIC-PDEMLC18-WMHF,inactive
STIC-PDEMLCTB-WCNF,inactive
STIC-PDEMLNGR0-WMC,inactive
STIC-PDEMLNHR0-WMC,inactive
STIC-PDESFBPR0-WMC,inactive
STIC-PDETWC01-WMV,inactive
STIC-PDETWC02-WMV,inactive
STIC-PDETWC03-WMV,inactive
STIC-PDETWC04-WMV,inactive
STIC-PDETWC05-WMV,inactive
STIC-PDETWCR01-WMV,inactive
STIC-PDETWCR02-WMV,inactive
STIC-PDETWCR03-WMV,inactive
STIC-PDETWCR04-WMV,inactive
STIC-PDETWCR05-WMV,inactive
STIC-PDGCLC01R-WMIP,inactive
STIC-PDGCLC02C-WMIP,inactive
STIC-PDGCLC03M-WMIP,inactive
STIC-PDGELR0-WPSB,inactive
STIC-PDGELR1-WPPSB,initial
STIC-PDGMCB01B-WMIP,inactive
STIC-PDGMCB02D-WMIP,inactive
STIC-PDHMC40-WMV,inactive
STIC-PDHMCR0-WC,inactive
STIC-PDHPBL-WMIP,inactive
STIC-PDIML-WMV,inactive
STIC-PDLBBCL15-WMC,inactive
STIC-PDLBBCL30-WMV,inactive
STIC-PDLBBCN15-WMC,inactive
STIC-PDLBBCN30-WMV,inactive
STIC-PDLBCP1R0-WMC,inactive
STIC-PDLBCP2R0-WMC,inactive
STIC-PDLBCP3R0-WMC,inactive
STIC-PDLBO-WMV,inactive
STIC-PDLBS-WMV,inactive
STIC-PDLBV-WMV,inactive
STIC-PDLDC20-W,0
STIC-PDLDC20-WMC,inactive
STIC-PDLDC230-WMV,inactive
STIC-PDLDC30-W,inactive
STIC-PDLDC30-WCNF,inactive
STIC-PDLDC30-WMC,inactive
STIC-PDLDCS130-WCVG,inactive
STIC-PDLDCS230-WCVG,inactive
STIC-PDLFS-WMV,inactive
STIC-PDLFSRC-WMC,inactive
STIC-PDLL01-WMV,inactive
STIC-PDLL02-WMHF,inactive
STIC-PDLL03-WMV,inactive
STIC-PDLL04-WMHF,inactive
STIC-PDLL05-WMV,inactive
STIC-PDLL06-WMHF,inactive
STIC-PDLL07-WMV,inactive
STIC-PDLL08-WMV,inactive
STIC-PDLL09-WMHF,inactive
STIC-PDLL10-WMV,inactive
STIC-PDLL11-WMV,inactive
STIC-PDLL12-WMV,inactive
STIC-PDLL13-WMHF,inactive
STIC-PDLL14-WMHF,inactive
STIC-PDLLP01-WM,inactive
STIC-PDLLP02-WM,inactive
STIC-PDLLP03-WM,inactive
STIC-PDLLP04-WM,inactive
STIC-PDLNC20-WMC,inactive
STIC-PDLNC230-WMV,inactive
STIC-PDLNC30-WCNF,inactive
STIC-PDLNC30-WMC,inactive
STIC-PDLNCS120-WCVG,inactive
STIC-PDLNCS130-WCVG,inactive
STIC-PDLNCS230-WCVG,inactive
STIC-PDLTWCLF01-WMV,inactive
STIC-PDLTWCLF02-WMV,inactive
STIC-PDLTWCLF03-WMV,inactive
STIC-PDLTWCLF04-WMV,inactive
STIC-PDMFPF11-WMIP,0
STIC-PDMFPF12-WMIP,0
STIC-PDMFPF13-WMIP,0
STIC-PDMFPF14-WMIP,0
STIC-PDML02-WMV,inactive
STIC-PDML03-WMV,inactive
STIC-PDML04-WMV,inactive
STIC-PDML05-WMV,inactive
STIC-PDML09-WMV,inactive
STIC-PDML16-WMV,inactive
STIC-PDML17-WMV,inactive
STIC-PDML18-WMV,inactive
STIC-PDMLC01P-WMIP,inactive
STIC-PDMLC02M-WMIP,inactive
STIC-PDMLC03H-WMIP,inactive
STIC-PDMLC04J-WMIP,inactive
STIC-PDMLC05S-WMIP,inactive
STIC-PDMLC06S-WMIP,inactive
STIC-PDMLMP01-WMIP,inactive
STIC-PDMLMP02-WMIP,inactive
STIC-PDMLMP03-WMIP,inactive
STIC-PDMLMP04-WMIP,inactive
STIC-PDMLMP05-WMIP,inactive
STIC-PDMLMP06-WMIP,inactive
STIC-PDMLMP07-WMIP,inactive
STIC-PDMLMP08-WMIP,inactive
STIC-PDMLMP09-WMIP,inactive
STIC-PDMMSL01S-WMIP,inactive
STIC-PDMMSL02N-WMIP,inactive
STIC-PDMMSL03F-WMIP,inactive
STIC-PDMMSL04B-WMIP,inactive
STIC-PDMMSL05F-WMIP,inactive
STIC-PDNASINC-WC,inactive
STIC-PDNDSMAV-WM,inactive
STIC-PDNDSMGT-WM,inactive
STIC-PDNDSMRC-WM,inactive
STIC-PDNDSMRS-WM,inactive
STIC-PDNDSMV-WM,inactive
STIC-PDNL01-WMV,inactive
STIC-PDNL02-WMV,inactive
STIC-PDNL03-WMV,inactive
STIC-PDNL04-WMV,inactive
STIC-PDNL05-WMV,inactive
STIC-PDNL06-WMV,inactive
STIC-PDPBLM20-WMV,inactive
STIC-PDPBNS20-WMC,inactive
STIC-PDPBSPF20-WMC,inactive
STIC-PDPBTUCR0-WM,inactive
STIC-PDPESSR0-MOCVG,0
STIC-PDPFMMSS-MO,inactive
STIC-PDPLGM-MO,0
STIC-PDPMFTR0-EMFT,inactive
STIC-PDPMG40-WMV,inactive
STIC-PDPMGR0-WC,inactive
STIC-PDPRTM10L-MO,0
STIC-PDPRTM20LB-MO,0
STIC-PDPRTM30B-MO,0
STIC-PDPRTM40MB-MO,0
STIC-PDPSPR0-WMIP,inactive
STIC-PDQFCCC01-WMIP,inactive
STIC-PDQFCCC02-WMIP,inactive
STIC-PDRYAADC30-WMV,inactive
STIC-PDRYAAIS-WPSB,inactive
STIC-PDRYAAIS17-WMV,existing
STIC-PDRYAAN30-WMV,inactive
STIC-PDRYAANC17-WPPV,inactive
STIC-PDRYAANC17-WPPVG,0
STIC-PDRYAANC30-WPPV,0
STIC-PDRYAANC30-WPPVG,0
STIC-PDRYDC17-WMC,inactive
STIC-PDRYEC-WMC,inactive
STIC-PDRYECA-W,0
STIC-PDRYECB-W,0
STIC-PDRYHSMR0-WM,inactive
STIC-PDRYNC17-WMC,inactive
STIC-PDRYTE-WMHF,inactive
STIC-PDRYTE-WPPVG,inactive
STIC-PDSCEPR0-WMIP,inactive
STIC-PDSG3040-WMV,inactive
STIC-PDSGKAR0-WC,inactive
STIC-PDSGKIR0-WC,inactive
STIC-PDSINC-WMC,existing
STIC-PDWHPS-WMC,inactive
STIC-PDWSBEC-WMC,inactive
STIC-PDWSDC30-WMV,inactive
STIC-PDWSES-WC,inactive
STIC-PDWSES50-WMV,inactive
STIC-PDWSHSMR0-WM,inactive
STIC-PDWSIBE17-WMV,inactive
STIC-PDWSNC30-WMV,inactive
STIC-PDWSPTE-WMHF,inactive
STIC-PEBBK-WMV,inactive
STIC-PEBBR-WMV,inactive
STIC-PEEMUR100-WMV,inactive
STIC-PELBK-WMV,inactive
STIC-PELBR-WMV,0
STIC-PELWH-WMV,inactive
STIC-PEMLC13R0-W,new product
STIC-PEOHBL-WMV,inactive
STIC-PEPCM-WMV,inactive
STIC-PESA-WMV,inactive
STIC-PESAPIMO-PSM1WD,inactive
STIC-PESAPIR1-MOMSF,0
STIC-PESAWMO-PSM1WD2,inactive
STIC-PESAWR1-MOMSF,0
STIC-PESBFMO-PSM1WD2,inactive
STIC-PESBFR1-MOMSF,0
STIC-PESFPMO-PSM1D25,inactive
STIC-PESFPR1-MOMSF,inactive
STIC-PESG-WMV,inactive
STIC-PESGAMO-PSM1D25,inactive
STIC-PESGAR1-MOMSF,inactive
STIC-PESGKMO-PSM1D25,inactive
STIC-PESGKR1-MOMSF,inactive
STIC-PESGLMO-PSM1D25,inactive
STIC-PESGLR1-MOMSF,0
STIC-PESH-WMV,inactive
STIC-PESHIMO-PSM1WD2,inactive
STIC-PESHIR1-MOMSF,inactive
STIC-PESI-WMV,inactive
STIC-PESL-WMV,inactive
STIC-PESM-WM,0
STIC-PESM-WMV,inactive
STIC-PESPBM0-PSM1WD2,inactive
STIC-PESPBR1-MOMSF,0
STIC-PESRBMO-PSM1WD2,inactive
STIC-PESRBR1-MOMSF,0
STIC-PESRSMO-PSM1D25,inactive
STIC-PESS01MO-PSM1WD,inactive
STIC-PESS02MO-PSM1WD,inactive
STIC-PESSBMO-PSM1WD2,inactive
STIC-PESSBR1-MOMSF,0
STIC-PESSDMO-PSM1D25,inactive
STIC-PESSDR1-MOMSF,0
STIC-PESSPMO-PSM1WD2,inactive
STIC-PESSPR1-MOMSF,0
STIC-PHLTHTGLHG-88SV,existing
STIC-PHLTHTGLR1-88SV,0
STIC-PHLTHTHLHG-88SV,inactive
STIC-PHLTHTHLR1-88SV,existing
STIC-PHLTHTKLHG-88SV,inactive
STIC-PHLTHTKLR1-88SV,existing
STIC-PHPLG-W,0
STIC-PHTPH-WCNF,0
STIC-PIBCLJ50-CL,initial
STIC-PIBR0-EM,existing
STIC-PIBSLPR0-E,existing
STIC-PIBWMMLPR0-E,existing
STIC-PICLL0115-MOCNF,inactive
STIC-PICLPFR0-W,existing
STIC-PICMM1R0-E,0
STIC-PICMM2R0-ECNF,inactive
STIC-PICMM3R0-ECNF,inactive
STIC-PICUL01R0-W,existing
STIC-PICUL02R0-W,existing
STIC-PICUL03R0-W,existing
STIC-PICUL04R0-W,existing
STIC-PICUL05R0-W,existing
STIC-PICUL06R0-W,existing
STIC-PICUL07R0-W,existing
STIC-PICUL08R0-W,0
STIC-PICUL09R0-W,existing
STIC-PICUL10R0-W,existing
STIC-PICUL11R0-W,existing
STIC-PICUL12R0-W,existing
STIC-PICUL13R0-W,existing
STIC-PIDABK-ECVG,inactive
STIC-PIDABW-ECVG,inactive
STIC-PIDMLPR0-E,existing
STIC-PIEBDK1R0-MO,inactive
STIC-PIEBDK2R0-MO,inactive
STIC-PIEBDKR0-MO,existing
STIC-PIETWC01R0-W,initial
STIC-PIETWC02R0-W,initial
STIC-PIETWC03R0-W,initial
STIC-PIETWC04R0-W,initial
STIC-PIETWC05R0-W,initial
STIC-PIETWCR0-W,initial
STIC-PIETWCR01R0-W,initial
STIC-PIETWCR02R0-W,initial
STIC-PIETWCR03R0-W,initial
STIC-PIETWCR04R0-W,initial
STIC-PIETWCR05R0-W,initial
STIC-PIETWCRR0-W,initial
STIC-PIHTS170-W,new product
STIC-PIIBBMR0-W,initial
STIC-PIIMCLR0-W,existing
STIC-PIIML01R0-W,0
STIC-PIIML02R0-W,0
STIC-PIIML03R0-W,0
STIC-PIIML04R0-W,0
STIC-PIIML05R0-W,0
STIC-PIIML06R0-W,0
STIC-PIIML07R0-W,0
STIC-PIIML08R0-W,0
STIC-PIIML09R0-W,0
STIC-PIIML10R0-W,0
STIC-PIIML11R0-W,0
STIC-PIIML12R0-W,0
STIC-PIIML13R0-W,0
STIC-PIIML14R0-W,0
STIC-PIIML15R0-W,0
STIC-PIIML16R0-W,0
STIC-PIIPMMSL01R0-W,to be discontinued
STIC-PIIPMMSL01R1-W,existing
STIC-PIIPMMSL01R2-IP,0
STIC-PIIPMMSL02R0-W,to be discontinued
STIC-PIIPMMSL02R1-W,existing
STIC-PIIPMMSL02R2-IP,0
STIC-PIIPMMSL03R0-W,to be discontinued
STIC-PIIPMMSL03R1-W,existing
STIC-PIIPMMSL03R2-IP,0
STIC-PIIPMMSL04R0-W,to be discontinued
STIC-PIIPMMSL04R1-W,existing
STIC-PIIPMMSL04R2-IP,0
STIC-PIIPMMSL05R0-W,to be discontinued
STIC-PIIPMMSL05R1-W,existing
STIC-PIIPMMSL05R2-IP,0
STIC-PIISCEPR0-W,initial
STIC-PILMPR0-W,existing
STIC-PINGDGTO1C100-T,new product
STIC-PINGDRYAADC17-W,0
STIC-PINGDRYAADC30-W,0
STIC-PIPBTUBBPR0-W,inactive
STIC-PIPLGM-MO,existing
STIC-PIPRTM10L-MO,existing
STIC-PIPRTM20LB-MO,existing
STIC-PIPRTM30B-MO,existing
STIC-PIPRTM40MB-MO,existing
STIC-PIPVLSR0-MO,existing
STIC-PKBB-BD,new product
STIC-PKBWINC-D701WP,inactive
STIC-PKLDG20-W,existing
STIC-PKTBSTUC-E,inactive
STIC-PKTUBDBSTUC-E,existing
STIC-PKUBBSTUC-E,existing
STIC-PLPC-WMV,inactive
STIC-PLPPP-WMV,inactive
STIC-PLPPR-WMV,inactive
STIC-PLTWCF1R0-WMC,inactive
STIC-PLTWCF2R0-WMC,inactive
STIC-PLTWCF3R0-WMC,inactive
STIC-PLTWCF4R0-WMC,inactive
STIC-PLTWCRF1R0-WMC,inactive
STIC-PLTWCRF2R0-WMC,inactive
STIC-PLTWCRF3R0-WMC,inactive
STIC-PLTWCRF4R0-WMC,inactive
STIC-PMBE-E,existing
STIC-PMESBBRPMO-PSM1,0
STIC-PMESBBRR1-MOMSF,inactive
STIC-PMESBORPMO-PSM1,inactive
STIC-PMESBORR1-MOMSF,inactive
STIC-PMESCOCRPM-PSM1,inactive
STIC-PMESCORR1-MOMSF,0
STIC-PMESELRMO-PSM1W,inactive
STIC-PMESELRR1-MOMSF,inactive
STIC-PMESEMRMO-PSM1W,inactive
STIC-PMESEMRR1-MOMSF,inactive
STIC-PMESESRR1-MOMSF,inactive
STIC-PMESEXRPMO-PSM1,inactive
STIC-PMESHSRMO-PSM1W,inactive
STIC-PMESHSRR1-MOMSF,inactive
STIC-PMESLIRMO-PSM1W,inactive
STIC-PMESLIRR1-MOMSF,inactive
STIC-PMESNARR1-MOMSF,inactive
STIC-PMESNAVRMO-PSM1,inactive
STIC-PMESNOCRMO-PSM1,inactive
STIC-PMESNORR1-MOMSF,inactive
STIC-PMESOCRR1-MOMSF,inactive
STIC-PMESORARPM-PSM1,inactive
STIC-PMESORCRMO-PSM1,inactive
STIC-PMESORRR1-MOMSF,inactive
STIC-PMESPALMO-PPT2W,inactive
STIC-PMESSANRMO-PSM1,inactive
STIC-PMESSARR1-MOMSF,inactive
STIC-PMESSHERPM-PSM1,inactive
STIC-PMESSHRR1-MOMSF,inactive
STIC-PMESSKRR1-MOMSF,inactive
STIC-PMESSKYRMO-PSM1,inactive
STIC-PMESSNORMO-PSM1,inactive
STIC-PMESSNRR1-MOMSF,inactive
STIC-PMESSPRMO-PSM1W,inactive
STIC-PMESSPRR1-MOMSF,inactive
STIC-PMMOVT-128NF,inactive
STIC-PMUK-WC,inactive
STIC-PMW100-W,existing
STIC-PNACDDDCL-W,0
STIC-PNACDDDCN-W,0
STIC-PNACTWCR0-OMG,0
STIC-PNAHRNG-W,existing
STIC-PNAJKLTR0-OMG,new product
STIC-PNAJKLTR0-OMG,new product
STIC-PNANTMR0-W,0
STIC-PNAOCR0-CL,existing
STIC-PNAPAR0-WCNF,0
STIC-PNAPDNPR0-WCNF,0
STIC-PNASBSPF-WC,inactive
STIC-PNASGESRR0-MO,0
STIC-PNBHO30-K,existing
STIC-PNCA240CHG-D78S,existing
STIC-PNCA240SHG-1652,existing
STIC-PNCA720HGP-1158,existing
STIC-PNCAKILHGP-1408,inactive
STIC-PNCAV240CH-D78S,existing
STIC-PNCAV240SH-1652,existing
STIC-PNCAV720HG-1158,existing
STIC-PNCAVKILHG-1408,inactive
STIC-PNCBMU1R0-MOCNF,0
STIC-PNCBMU2R0-MOCNF,0
STIC-PNCBMUCR0-MO,0
STIC-PNCBMUGR0-MO,0
STIC-PNCC240CHG-D78S,inactive
STIC-PNCC240SHG-1652,inactive
STIC-PNCC720HGP-1158,inactive
STIC-PNCCKILHGP-1408,0
STIC-PNCCN240CH-D78S,existing
STIC-PNCCN240SH-1652,existing
STIC-PNCCN720HG-1158,existing
STIC-PNCCNKILHG-1408,inactive
STIC-PNCESC-WMV,inactive
STIC-PNCESP-WMV,inactive
STIC-PNCG240CHG-D78S,existing
STIC-PNCG240SHG-1652,existing
STIC-PNCG720HGP-1158,existing
STIC-PNCGKILHGP-1408,inactive
STIC-PNCNO100HG-5070,existing
STIC-PNDETWC-WPPSB,inactive
STIC-PNDPCTWC-MOCVG,inactive
STIC-PNDWHPSR0-WCNF,0
STIC-PNESAR0-WPNF,0
STIC-PNESBR0-WPNF,0
STIC-PNESCR0-WCNF,0
STIC-PNESDR0-WCNF,0
STIC-PNESFR0-WPNF,0
STIC-PNESGR0-WPNF,0
