week,year,brand,coitem,product,co_volume,do_volume,co_value,do_value,kr,casefill,loss_pcs,cont_loss_pcs_by_brand,loss_value,cont_loss_value_by_brand,problem,action,estimation_recovery
21,2023,WARDAH,MY-MLDGN1-W,MALAYSIA WARDAH LIGHTENING DAY GEL 30 G,74,74,3046704.32,3046704.32,3769.428128,1,0,0,0,0,,,
21,2023,WARDAH,MY-MLDCN2-W,MALAYSIA WARDAH LIGHTENING DAY CREAM ADVANCED NIACINAMIDE 30 G,160,160,6587468.8,6587468.8,6981.400532,1,0,0,0,0,,,
21,2023,WARDAH,MY-RFRELF03-W,MALAYSIA WARDAH EXCLUSIVE LIQUID FOUNDATION 03 SANDY BEIGE 20 ML,4,4,287372.8,287372.8,,1,0,0,0,0,,,
21,2023,WARDAH,MY-RFSSB-W,MALAYSIA WARDAH NATURE DAILY SEAWEED BALANCING FACIAL SCRUB 60 ML,180,180,2890998,2890998,270.1012477,1,0,0,0,0,,,
21,2023,WARDAH,MY-RFWAH-W,MALAYSIA WARDAH NATURE DAILY ALOE HYDRAMILD FACIAL WASH 100 ML,16,16,434927.68,434927.68,650.4545334,1,0,0,0,0,,,
21,2023,WARDAH,MY-RFWCD-W,MALAYSIA WARDAH C-DEFENSE ENERGIZING CREAMY WASH 100 ML,517,517,15275142.3,15275142.3,3239.871751,1,0,0,0,0,,,
21,2023,WARDAH,MY-RHBLAHMG-W,MALAYSIA WARDAH NATURE DAILY ALOE HYDRAMILD MULTIFUNCTION GEL 100 ML,64,64,2290036.54,2290036.54,319.3461243,1,0,0,0,0,,,
21,2023,WARDAH,MY-RLBEVFSG-W,MALAYSIA WARDAH EVERYDAY FRUITY SHEER LIP BALM GRAPE 4 G,76,76,2186658.32,2186658.32,1415.206381,1,0,0,0,0,,,
21,2023,WARDAH,MY-RLBEVFSS-W,MALAYSIA WARDAH EVERYDAY FRUITY SHEER LIP BALM STRAWBERRY 4 G,575,575,16543796.5,16543796.5,1572.708246,1,0,0,0,0,,,
21,2023,WARDAH,MY-RLBEVLNGT-W,MALAYSIA WARDAH EVERYDAY MOISTURE LIP NUTRITION GREEN TEA 4 G,30,30,863154.6,863154.6,1100.44167,1,0,0,0,0,,,
21,2023,WARDAH,MY-RLBEVLNH-W,MALAYSIA WARDAH EVERYDAY MOISTURE LIP NUTRITION HONEY 4 G,556,556,15997131.92,15997131.92,1781.117382,1,0,0,0,0,,,
21,2023,WARDAH,MY-RLCVM01-W,MALAYSIA WARDAH COLORFIT VELVET MATTE LIP MOUSSE 01 BROWN DREAMER 4 G,5,5,304815.5,304815.5,936.850243,1,0,0,0,0,,,
21,2023,WARDAH,MY-RLCVM02-W,MALAYSIA WARDAH COLORFIT VELVET MATTE LIP MOUSSE 02 JOYFUL ORANGE 4 G,5,5,305333.6,305333.6,936.1040781,1,0,0,0,0,,,
21,2023,WARDAH,MY-RLCVM03-W,MALAYSIA WARDAH COLORFIT VELVET MATTE LIP MOUSSE 03 ROSE BALLERINA 4 G,2,2,122133.44,122133.44,775.2643028,1,0,0,0,0,,,
21,2023,WARDAH,MY-RLCVM04-W,MALAYSIA WARDAH COLORFIT VELVET MATTE LIP MOUSSE 04 PINK SWEETHEART 4 G,7,7,427467.04,427467.04,499.681099,1,0,0,0,0,,,
21,2023,WARDAH,MY-RLCVM05-W,MALAYSIA WARDAH COLORFIT VELVET MATTE LIP MOUSSE 05 ARTISAN MAUVE 4 G,6,6,365882.22,365882.22,945.6383945,1,0,0,0,0,,,
21,2023,WARDAH,MY-RLCVM06-W,MALAYSIA WARDAH COLORFIT VELVET MATTE LIP MOUSSE 06 FUCHSIA LOVER 4 G,9,9,549600.48,549600.48,419.2612096,1,0,0,0,0,,,
21,2023,WARDAH,MY-RLCVM07-W,MALAYSIA WARDAH COLORFIT VELVET MATTE LIP MOUSSE 07 RED PIONEER 4 G,13,13,792831.16,792831.16,417.1885322,1,0,0,0,0,,,
21,2023,WARDAH,MY-RLCVM08-W,MALAYSIA WARDAH COLORFIT VELVET MATTE LIP MOUSSE 08 BROWN CREATOR 4 G,116,116,7077418.7,7077418.7,2199.069402,1,0,0,0,0,,,
21,2023,WARDAH,MY-RLEVCL01-W,"MALAYSIA WARDAH EVERYDAY CHEEK AND LIP TINT 01 RED, SET, GLOW! 5.5 G",25,25,904948,904948,3734.036861,1,0,0,0,0,,,
21,2023,WARDAH,MY-RLEVCL02-W,MALAYSIA WARDAH EVERYDAY CHEEK AND LIP TINT 02 MY BAERRY! 5.5 G,5,5,180989.6,180989.6,1524.987651,1,0,0,0,0,,,
21,2023,WARDAH,MY-RLEVCL03-W,MALAYSIA WARDAH EVERYDAY CHEEK AND LIP TINT 03 PINK ON POINT! 5.5 G,12,12,436447.44,436447.44,662.2384682,1,0,0,0,0,,,
21,2023,WARDAH,MY-RMAHC-W,MALAYSIA WARDAH NATURE DAILY ALOE HYDRAMILD MOISTURIZER CREAM 40 ML,129,129,2553542.2,2553542.2,1326.257768,1,0,0,0,0,,,
21,2023,WARDAH,MY-RMASKEEAL-W,MALAYSIA WARDAH EYEXPERT AQUA LASH MASCARA 6 G,216,216,8609578.56,8609578.56,1132.786509,1,0,0,0,0,,,
21,2023,WARDAH,MY-RMASKEEPC-W,MALAYSIA WARDAH EYEXPERT PERFECTCURL MASCARA 7 G,216,216,12175764.48,12175764.48,566.7517569,1,0,0,0,0,,,
21,2023,WARDAH,MY-RMASKEEVE-W,MALAYSIA WARDAH EYEXPERT THE VOLUME EXPERT MASCARA 7 G,216,216,13369466.88,13369466.88,1115.737752,1,0,0,0,0,,,
21,2023,WARDAH,MY-RMWHPG-W,MALAYSIA WARDAH NATURE DAILY WITCH HAZEL PURIFYING MOISTURIZER GEL 40 ML,170,170,3370413.2,3370413.2,1451.627143,1,0,0,0,0,,,
21,2023,WARDAH,MY-RREMSCMWN1-W,MALAYSIA WARDAH NATURE DAILY SEAWEED CLEANSING MICELLAR WATER 100 ML,96,96,2622829.44,2622829.44,521.8328144,1,0,0,0,0,,,
21,2023,WARDAH,MY-RREMSCMWN2-W,MALAYSIA WARDAH NATURE DAILY SEAWEED CLEANSING MICELLAR WATER 240 ML,58,58,2858668.56,2858668.56,493.9311129,1,0,0,0,0,,,
21,2023,WARDAH,MY-RSRMCD-W,MALAYSIA WARDAH C-DEFENSE SERUM 17 ML,25,25,1928195.5,1928195.5,3957.181079,1,0,0,0,0,,,
21,2023,WARDAH,MY-SRMASRM-W,MALAYSIA WARDAH ACNEDERM ACNE CARE SERUM 15 ML,1008,1008,48742848,48742848,623.252855,1,0,0,0,0,,,
21,2023,WARDAH,MY-MCDMM-W,MALAYSIA WARDAH C-DEFENSE MOUSSE MOISTURIZER 30 G,74,74,3547672.48,3547672.48,1595.274796,1,0,0,0,0,,,
21,2023,WARDAH,F-RRELF04-W,WARDAH EXCLUSIVE LIQUID FOUNDATION 04 NATURAL 20 ML,1533,1533,134082060,134082060,2886.601895,1,0,0,0,0,,,
21,2023,WARDAH,MY-SRMRIH-W,MALAYSIA WARDAH HYDRA ROSE MICRO GEL SERUM 30 ML,39,39,4216297.8,4216297.8,1116.38329,1,0,0,0,0,,,
21,2023,WARDAH,MY-SRMRRYTEN2-W,MALAYSIA WARDAH RENEW YOU TONER ESSENCE 100 ML (PC(S)),20,20,2649908.8,2649908.8,269.8984922,1,0,0,0,0,,,
21,2023,WARDAH,MY-SRMRRYUMS-W,MALAYSIA WARDAH RENEW YOU INTENSIVE SERUM 30 ML (PC(S)),19,19,2848168.4,2848168.4,1847.761469,1,0,0,0,0,,,
21,2023,WARDAH,MY-SRMRWSIBS-W,MALAYSIA WARDAH CRYSTAL SECRET DARK SPOT & BRIGHTENING SERUM 20 ML,159,159,11027965.74,11027965.74,2130.524584,1,0,0,0,0,,,
21,2023,WARDAH,MY-SRMRWSPTEN2-W,MALAYSIA WARDAH CRYSTAL SECRET PURE TREATMENT ESSENCE 100 ML,9,9,1123137.18,1123137.18,653.5648363,1,0,0,0,0,"No issue seharusnya, awal W21 stock pharmacore  4.3K",Parama cek kenapa ada gap CO dan DO,W22
21,2023,WARDAH,MY-SRMRWSPTEN4-W,MALAYSIA WARDAH CRYSTAL SECRET PURE TREATMENT ESSENCE 30 ML,40,40,1818185.6,1818185.6,703.0763503,1,0,0,0,0,,,
21,2023,WARDAH,FW-CD-W60ML,WARDAH C-DEFENSE ENERGIZING CREAMY WASH 60 ML (PC(S)),13641,13641,318491525,318491525,20573.77468,1,0,0,0,0,,,
21,2023,WARDAH,MY-SSUVSLMSN-W,MALAYSIA WARDAH UV SHIELD LIGHT MATTE SUN STICK 22 G,24,24,1851067.68,1851067.68,4442.491457,1,0,0,0,0,,,
21,2023,WARDAH,MY-TCR2E01-W,MALAYSIA WARDAH EXCLUSIVE TWO WAY CAKE 01 SHEER PINK 12 G,272,272,21647599.6,21647599.6,762.8399397,1,0,0,0,0,,,
21,2023,WARDAH,MY-TCR2E03-W,MALAYSIA WARDAH EXCLUSIVE TWO WAY CAKE 03 SANDY BEIGE 12 G,275,275,21886754.56,21886754.56,657.3569644,1,0,0,0,0,,,
21,2023,WARDAH,MY-TCR2E04-W,MALAYSIA WARDAH EXCLUSIVE TWO WAY CAKE 04 NATURAL 12 G,243,243,19343228.96,19343228.96,930.8676522,1,0,0,0,0,,,
21,2023,WARDAH,MY-TCR2E05-W,MALAYSIA WARDAH EXCLUSIVE TWO WAY CAKE 05 COFFEE BEIGE 12 G,205,205,16313932.8,16313932.8,155.4305364,1,0,0,0,0,,,
21,2023,WARDAH,MY-TCR3LLF01-W,MALAYSIA WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 01 LIGHT BEIGE 12 G,5,5,230554.5,230554.5,1635.326583,1,0,0,0,0,,,
21,2023,WARDAH,MY-TCR3LLF02-W,MALAYSIA WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 02 GOLDEN BEIGE 12 G,20,20,922218,922218,1688.145874,1,0,0,0,0,,,
21,2023,WARDAH,FW-LWFN2-W,WARDAH LIGHTENING WHIP FACIAL FOAM 100 ML,24871,24871,833325195,833325195,35783.919,1,0,0,0,0,,,
21,2023,WARDAH,MY-TWCCLFTA-W,MALAYSIA WARDAH COLORFIT VELVET POWDER FOUNDATION 11C PINK FAIR 11 G,79,79,4363127.34,4363127.34,570.9397509,1,0,0,0,0,,,
21,2023,WARDAH,MY-TWCCLFTB-W,MALAYSIA WARDAH COLORFIT VELVET POWDER FOUNDATION 22N LIGHT IVORY 11 G,65,65,3589914.9,3589914.9,770.0411551,1,0,0,0,0,,,
21,2023,WARDAH,MY-TWCCLFTC-W,MALAYSIA WARDAH COLORFIT VELVET POWDER FOUNDATION 23W WARM IVORY 11 G,93,93,5136339.78,5136339.78,780.1972731,1,0,0,0,0,,,
21,2023,WARDAH,MY-TWCCLFTD-W,MALAYSIA WARDAH COLORFIT VELVET POWDER FOUNDATION 32N NEUTRAL BEIGE 11 G,95,95,5246798.7,5246798.7,729.6239427,1,0,0,0,0,,,
21,2023,WARDAH,MY-TWCCLFTE-W,MALAYSIA WARDAH COLORFIT VELVET POWDER FOUNDATION 33W OLIVE BEIGE 11 G,19,19,1049359.74,1049359.74,275.7016433,1,0,0,0,0,,,
21,2023,WARDAH,MY-TWCCLFTF-W,MALAYSIA WARDAH COLORFIT VELVET POWDER FOUNDATION 43W GOLDEN SAND 11 G,7,7,386606.22,386606.22,247.6600923,1,0,0,0,0,,,
21,2023,WARDAH,MY-TWCCLFTG-W,MALAYSIA WARDAH COLORFIT VELVET POWDER FOUNDATION 42N NEUTRAL SAND 11 G,180,180,9941302.8,9941302.8,288.3745839,1,0,0,0,0,,,
21,2023,WARDAH,MY-TWCCLFTH-W,MALAYSIA WARDAH COLORFIT VELVET POWDER FOUNDATION 52N ALMOND 11 G,48,48,2651014.08,2651014.08,173.9390982,1,0,0,0,0,,,
21,2023,WARDAH,MY-UVSAFE-W,MALAYSIA WARDAH UV SHIELD AQUA FRESH ESSENCE SPF 50 30 ML,3185,3185,147193246.2,147193246.2,11226.80922,1,0,0,0,0,,,
21,2023,WARDAH,MY-UVSASP-W,MALAYSIA WARDAH UV SHIELD ACTIVE PROTECTION SERUM SPF 50 35 ML,1322,1322,81552117.68,81552117.68,6665.58977,1,0,0,0,0,,,
21,2023,WARDAH,MY-UVSESG-W,MALAYSIA WARDAH UV SHIELD ESSENTIAL SUNSCREEN GEL SPF 30 40 ML,5316,5316,166722093.1,166722093.1,17557.26231,1,0,0,0,0,,,
21,2023,WARDAH,MZ-W1M2-W150ML,WARDAH OLIVE OIL FOR MASSAGE 150 ML,342,342,16501500,16501500,514.9680792,1,0,0,0,0,,,
21,2023,WARDAH,F-RELF05-W,WARDAH EXCLUSIVE LIQUID FOUNDATION 05 COFFEE BEIGE 20 ML,5,5,446000,446000,,1,0,0,0,0,,,
21,2023,WARDAH,F-RELF04-W,WARDAH EXCLUSIVE LIQUID FOUNDATION 04 NATURAL 20 ML,4,4,359500,359500,,1,0,0,0,0,,,
21,2023,WARDAH,A-NTM-W40ML,WARDAH ACNEDERM NIGHT TREATMENT MOISTURIZER 40 ML (PC(S)),4046,4046,155417137,155417137,7123.52977,1,0,0,0,0,,,
21,2023,WARDAH,F-RELF03-W,WARDAH EXCLUSIVE LIQUID FOUNDATION 03 SANDY BEIGE 20 ML,38,38,3332000,3332000,,1,0,0,0,0,,,
21,2023,WARDAH,P-AHRKBJ-W,WARDAH ACNEDERM HAMPERS RAMADAN UNTUK KULIT BEBAS JERAWAT,7,7,767000,767000,,1,0,0,0,0,,,
21,2023,WARDAH,F-RELF01-W,WARDAH EXCLUSIVE LIQUID FOUNDATION 01 LIGHT BEIGE 20 ML,28,28,2422000,2422000,,1,0,0,0,0,,,
21,2023,WARDAH,P-BMICB-W,WARDAH BUNDLE MEGA ISKANTI'S CHOICE 'BEAUTY',1,1,234000,234000,,1,0,0,0,0,,,
