Kode Item Baru,Nama Item,MPQ Olah,MPQ Kemas,MPQ Supply,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,Sum,MPQ Kemas,MPQ Supply
MY-FRVLPWC62-MO,Malaysia MAKE OVER Powerstay 24H Weightless Liquid Foundation C62 Rich Cocoa 40 ml,packing only,25,25,25,0,0,0,475,0,0,0,150,0,0,0,0,0,0,25,0,25,0,25,50,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,,,900,25,25
MY-FRVLPWFC31-MO,Malaysia MAKE OVER Powerstay 24H Weightless Liquid Foundation C31 Pink Beige 40 ml,packing only,25,25,25,0,0,0,475,0,0,0,150,0,0,0,0,0,0,25,0,25,0,25,50,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,,,900,25,25
MY-FRVLPWN10-MO,Malaysia MAKE OVER Powerstay 24H Weightless Liquid Foundation N10 Marble 40 ml,packing only,25,25,0,0,0,0,475,0,0,0,150,0,0,0,0,0,0,25,0,25,0,50,25,25,25,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,25,0,0,25,0,0,25,0,0,25,0,0,0,0,0,25,0,0,0,0,25,,,1050,25,25
MY-FRVLPWN20-MO,Malaysia MAKE OVER Powerstay 24H Weightless Liquid Foundation N20 Ivory 40 ml,packing only,25,25,0,0,0,0,475,0,0,0,150,0,0,0,0,0,0,25,0,25,0,25,50,25,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,,,925,25,25
MY-FRVLPWN30-MO,Malaysia MAKE OVER Powerstay 24H Weightless Liquid Foundation N30 Natural Beige 40 ml,packing only,25,25,0,0,0,0,550,0,0,0,200,0,0,0,0,0,0,25,0,25,25,25,25,50,25,25,0,25,25,0,0,25,0,0,25,25,0,25,0,25,0,25,0,25,0,25,0,25,25,25,25,25,25,25,25,0,25,50,0,0,0,25,0,25,25,0,25,0,25,,,"1,625",25,25
MY-FRVLPWN40-MO,Malaysia MAKE OVER Powerstay 24H Weightless Liquid Foundation N40 Sand 40 ml,packing only,25,25,0,0,0,0,475,0,0,0,150,0,0,0,0,0,0,25,0,25,0,25,50,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,,,875,25,25
MY-FRVLPWN50-MO,Malaysia MAKE OVER Powerstay 24H Weightless Liquid Foundation N50 Tan 40 ml,packing only,25,25,0,0,0,0,475,0,0,0,150,0,0,0,0,0,0,25,0,25,0,25,50,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,,,875,25,25
MY-FRVLPWW12-MO,Malaysia MAKE OVER Powerstay 24H Weightless Liquid Foundation W12 Warm Marble 40 ml,packing only,25,25,0,0,0,0,475,0,0,0,150,0,0,0,0,0,0,25,0,25,0,25,50,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,,,875,25,25
MY-FRVLPWW21-MO,Malaysia MAKE OVER Powerstay 24H Weightless Liquid Foundation W21 Coral Ivory 40 ml,packing only,25,25,25,0,0,0,475,0,0,0,150,0,0,0,0,0,0,25,0,25,0,25,50,25,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,,,950,25,25
MY-FRVLPWW22-MO,Malaysia MAKE OVER Powerstay 24H Weightless Liquid Foundation W22 Warm Ivory 40 ml,packing only,25,25,0,0,0,0,475,0,0,0,175,0,0,0,0,0,0,0,25,0,25,25,25,25,50,0,0,25,0,0,25,0,0,0,25,0,0,25,0,0,25,0,0,25,0,0,25,0,25,0,25,25,0,25,25,0,0,25,0,0,25,0,0,25,0,25,0,0,25,,,1250,25,25
MY-FRVLPWW30-MO,Malaysia MAKE OVER Powerstay 24H Weightless Liquid Foundation W30 Creme Beige 40 ml,packing only,25,25,0,0,0,0,475,0,0,0,150,0,0,0,0,0,0,25,0,25,0,25,50,25,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,,,925,25,25
MY-FRVLPWW32-MO,Malaysia MAKE OVER Powerstay 24H Weightless Liquid Foundation W32 Warm Beige 40 ml,packing only,25,25,0,0,0,0,475,0,0,0,150,0,0,0,0,0,0,25,0,25,0,25,50,25,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,,,925,25,25
MY-FRVLPWW33-MO,Malaysia MAKE OVER Powerstay 24H Weightless Liquid Foundation W33 Honey Beige 40 ml,packing only,25,25,0,0,0,0,475,0,0,0,150,0,0,0,0,0,0,25,0,25,0,50,25,25,25,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,25,0,0,25,0,0,25,0,0,25,0,0,0,0,0,25,0,0,0,0,25,,,1050,25,25
MY-FRVLPWW41-MO,Malaysia MAKE OVER Powerstay 24H Weightless Liquid Foundation W41 Coral Sand 40 ml,packing only,25,25,0,0,0,0,475,0,0,0,150,0,0,0,0,0,0,25,0,25,0,25,50,25,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,,,925,25,25
MY-FRVLPWW42-MO,Malaysia MAKE OVER Powerstay 24H Weightless Liquid Foundation W42 Warm Sand 40 ml,packing only,25,25,0,0,0,0,475,0,0,0,150,0,0,0,0,0,0,25,0,25,0,25,50,25,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,,,925,25,25
MY-FRVLPWW50-MO,Malaysia MAKE OVER Powerstay 24H Weightless Liquid Foundation W50 Creme Tan 40 ml,packing only,25,25,0,0,0,0,475,0,0,0,150,0,0,0,0,0,0,25,0,25,0,25,50,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,,,875,25,25
MY-FRVLPWW60-MO,Malaysia MAKE OVER Powerstay 24H Weightless Liquid Foundation W60 Creme Cocoa 40 ml,packing only,25,25,25,0,0,0,475,0,0,0,150,0,0,0,0,0,0,25,0,25,0,25,50,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,,,900,25,25
MY-FSAJ-EM,Malaysia Emina Apricot Jam Face Scrub 60 ml (Pc(s)),0,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,36,38
MY-FSBSFS-EM,Malaysia Emina Bright Stuff Face Scrub 50 ml,0,50,52,0,250,550,500,500,550,500,500,550,500,550,500,500,550,500,500,550,500,500,550,500,550,500,500,550,500,500,550,500,500,550,500,500,550,500,550,500,500,550,500,500,550,500,500,550,500,550,500,500,550,500,500,550,500,500,550,500,50,50,450,450,400,350,350,300,250,100,,,31500,50,52
MY-FSRLN2-W,Malaysia Wardah Lightening Gentle Exfoliator 50 ml,1000,18878,19445,0,0,0,0,18878,0,18878,0,0,18878,0,18878,0,0,18878,0,0,18878,0,18878,0,0,18878,0,18878,0,0,18878,0,18878,0,0,18878,0,0,18878,0,18878,0,0,18878,0,18878,0,0,18878,0,18878,0,0,18878,0,0,18878,0,18878,0,0,0,0,18878,0,0,18878,0,0,0,,,434194,18878,19445
MY-FTAN1-EM,Malaysia Emina Natura Pal Toner Essence 100 ml,packing only,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,75,75,75,75,75,50,75,75,75,75,75,75,75,75,75,75,75,75,25,0,75,75,50,50,50,50,50,25,,,1875,25,26
MY-FTBSE-EM,Malaysia Emina Bright Stuff Exfoliating Toner 100 ml,packing only,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,24,24
MY-FTBST-EM,Malaysia Emina Bright Stuff Face Toner 100 ml,0,25,26,1125,725,725,700,725,725,725,700,725,725,725,700,725,725,725,700,725,725,725,725,700,725,725,725,700,725,725,725,700,725,725,725,700,725,725,725,700,725,725,725,700,725,725,725,725,700,725,725,725,700,725,725,725,700,725,725,725,25,0,625,575,550,525,450,400,300,100,,,44950,25,26
MY-FTCHG-W,Malaysia Crystallure Dual Refining Treatment Solution 120 ml,packing only,9,9,1620,18,27,27,18,81,0,0,36,27,27,27,18,27,27,18,27,18,27,27,36,27,27,36,36,27,36,27,36,27,27,36,36,27,36,36,27,27,27,27,27,36,36,45,36,45,45,45,36,36,36,36,36,27,27,90,0,0,36,36,36,36,36,36,36,36,36,,,3681,9,9
MY-FTKFT-KA,Malaysia Kahf All-in-One Power Toning Face Spray 100 ml,packing only,24,24,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,0,24,0,24,0,24,0,24,0,24,0,0,24,24,0,24,24,0,0,24,0,24,0,24,0,24,0,24,24,0,24,0,0,24,0,24,24,0,0,0,24,0,24,0,0,24,0,24,,,768,24,24
MY-FTLFT-W,Malaysia Wardah Lightening Face Toner 125 ml,3000,23640,24822,0,0,0,0,0,0,0,23640,23640,23640,23640,23640,23640,23640,0,23640,23640,23640,23640,23640,23640,23640,0,23640,23640,23640,23640,23640,23640,23640,0,23640,23640,23640,23640,23640,23640,23640,0,23640,23640,23640,23640,23640,23640,23640,0,23640,23640,23640,23640,23640,23640,23640,0,23640,23640,0,0,23640,23640,0,23640,0,23640,0,0,,,1134720,23640,24822
MY-FTNDATE-W,Malaysia Wardah Nature Daily Aloe Hydramild Essence Toner 100 ml,packing only,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,25,25
MY-FTPHASN2-EM,Malaysia Emina Ms. Pimple Acne Solution Face Toner 100 ml,packing only,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,10,10
MY-FTRBST-EM,Malaysia Emina Bright Stuff Face Toner 100 ml,packing only,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,10,10
MY-FTRIHT-W,Malaysia Wardah Hydra Rose Petal Infused Toner 100 ml,1000,9704,9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9704,0,0,0,0,0,0,0,0,0,0,0,0,0,9704,0,0,0,0,0,0,0,0,0,0,0,0,0,9704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9704,0,0,,,38816,9704,9996
MY-FTRWSABHA-W,Malaysia Wardah Crystal Secret Exfoliating Toner with Natural AHA+PHA 125 ml,1000,7613,7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7613,0,0,0,0,0,7613,0,0,0,0,0,7613,0,0,0,0,0,7613,0,0,0,0,0,7613,0,0,0,0,0,7613,0,0,0,0,0,0,7613,0,0,0,0,0,0,0,7613,0,0,0,0,0,,,60904,7613,7842
MY-FTSBFT-EM,Malaysia Emina Skin Buddy Face Toner 100 ml,0,25,26,0,75,100,100,100,100,100,100,100,100,125,100,100,100,100,100,100,100,125,100,100,100,100,100,100,100,125,100,100,100,100,100,100,100,100,125,100,100,100,100,100,100,100,125,100,100,100,100,100,100,100,125,100,100,100,100,100,25,25,100,75,100,75,75,50,75,25,,,6350,25,26
MY-FW3IN1PC-KA,Malaysia Kahf Triple Action Oil and Comedo Defense Face Wash 100 ml,1000,9702,9990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9702,0,0,0,0,0,0,0,0,0,0,0,0,0,9702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9702,0,0,0,0,0,0,0,0,0,9702,0,0,0,0,0,0,0,0,9702,0,0,0,0,,,48510,9702,9990
MY-FWA-W,Malaysia Wardah Acnederm Face Wash 100 ml,packing only,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,10,10
MY-FWAN1-EM,Malaysia Emina Natura Pal Gel Cleanser 100 ml,packing only,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,80,100,80,100,80,80,100,80,100,80,80,100,80,100,80,80,100,80,100,80,80,100,80,20,20,80,80,60,80,60,60,40,40,,,2620,20,21
MY-FWBSACNE-EM,Malaysia Emina Bright Stuff for Acne Prone Skin Face Wash 100 ml,0,20,21,0,0,0,0,0,0,20,260,280,280,280,260,280,280,280,260,280,280,280,260,280,280,280,260,280,280,280,260,280,280,280,260,280,280,280,260,280,280,280,260,280,280,280,260,280,280,280,260,280,280,280,260,280,280,280,260,280,20,40,240,220,220,200,180,160,120,60,,,15220,20,21
MY-FWBSN2-EM,Malaysia Emina Bright Stuff Face Wash 100 ml,1000,9899,10196,0,0,0,0,9899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,29697,9899,10196
MY-FWBSW-EM,Malaysia Emina Bright Stuff Whip Face Wash 50 ml,0,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,300,250,250,300,250,250,250,300,250,250,300,250,250,250,300,250,250,250,300,250,250,300,250,250,250,300,250,250,300,250,250,250,300,250,250,300,250,250,250,300,250,0,50,200,250,200,200,150,200,100,50,,,12750,50,52
MY-FWCDEWN2-W,Malaysia Wardah C-Defense Energizing Whip Foam 100 ml,1000,9765,9975,0,0,0,0,0,9765,0,0,0,0,9765,0,0,0,0,9765,0,0,0,0,0,9765,0,0,0,0,9765,0,0,0,0,9765,0,0,0,0,0,9765,0,0,0,0,9765,0,0,0,0,9765,0,0,0,0,0,9765,0,0,0,0,0,0,9765,0,0,0,0,0,0,,,107415,9765,9975
MY-FWCFW100-W,Malaysia Wardah Crystallure Moisture Rich Cleansing Foam 100 ml,0,20,21,0,40,80,80,100,80,80,100,80,80,100,80,80,100,80,100,80,80,100,80,80,100,80,80,100,80,80,100,80,80,100,80,80,100,80,100,80,80,100,80,80,100,80,80,100,80,80,100,80,80,100,80,80,100,80,100,80,40,20,80,80,80,60,80,60,40,40,,,5400,20,21
MY-FWFW01-KA,Malaysia Kahf Gentle Exfoliating Face Scrub 100 ml,1000,9600,9888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9600,9600,9888
MY-FWLMGWN2-W,Malaysia Wardah Lightening Micellar Gentle Wash 100 ml,1000,9529,9815,0,0,0,0,9529,9529,19058,9529,19058,9529,9529,19058,9529,19058,9529,19058,9529,19058,9529,9529,19058,9529,19058,9529,19058,9529,19058,9529,9529,19058,9529,19058,9529,19058,9529,19058,9529,9529,19058,9529,19058,9529,19058,9529,19058,9529,9529,19058,9529,19058,9529,19058,9529,9529,19058,9529,19058,0,0,9529,9529,9529,9529,9529,9529,0,0,,,781378,9529,9815
MY-FWLWFN2-W,Malaysia Wardah Lightening Whip Facial Foam 100 ml,1000,9470,9755,0,0,0,0,0,0,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,9470,0,0,9470,9470,0,9470,9470,0,9470,0,,,530320,9470,9755
MY-FWPBNW100-W,Malaysia Wardah Perfect Bright Cooling Bright Jelly Facial Foam 100 ml,"3,000","27,090","29,980",0,0,0,0,0,0,"27,090",0,0,0,0,0,0,0,0,"27,090",0,0,0,0,0,0,0,0,"27,090",0,0,0,0,0,0,0,0,"27,090",0,0,0,0,0,0,0,0,"27,090",0,0,0,0,0,0,0,0,"27,090",0,0,0,0,0,0,0,0,0,"27,090",0,0,0,0,0,,,"189,630","27,090","29,980"
MY-FWPCSAC-KA,Malaysia Kahf Oil and Acne Care Face Wash 100 ml,"1,000","9,612","9,901",0,0,0,0,0,0,0,"9,612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,612",0,0,0,0,0,0,0,0,0,0,0,0,0,"9,612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"38,448","9,612","9,901"
MY-FWPCSRB-KA,Malaysia Kahf Skin Energizing and Brightening Face Wash 100 ml,1000,9609,9898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28827,9609,9898
MY-FWPHASN2-EM,Malaysia Emina Ms. Pimple Acne Solution Face Wash 50 ml,0,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,50,52
MY-FWRBSN2-EM,Malaysia Emina Bright Stuff Face Wash 100 ml,packing only,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,10,10
MY-FWRCDEWN2-W,Malaysia Wardah C-Defense Whip Face Wash 100 ml (Revamp),packing only,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,10,10
MY-FWRCDN2-W,Malaysia Wardah C-Defense Face Wash 100 ml (Revamp),packing only,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,10,10
MY-FWRHMF-W,Malaysia Wardah Hydra Rose Gel to Foam Cleanser 100 ml,0,30,31,0,0,0,0,"1,950","5,280","5,310","5,280","5,280","5,310","5,280","5,280","5,310","5,280","5,280","5,310","5,280","5,280","5,310","5,280","5,280","5,310","5,280","5,280","5,310","5,280","5,280","5,310","5,280","5,280","5,310","5,280","5,280","5,310","5,280","5,280","5,310","5,280","5,280","5,310","5,280","5,280","5,310","5,280","5,280","5,310","5,280","5,280","5,310","5,280","5,280","5,310","5,280","5,280","5,310","5,280","5,280",0,0,"3,990","4,200","3,990","3,690","3,330","2,730","1,890",510,,,"301,350",30,31
MY-FWRLMGWN2-W,Malaysia Wardah Lightening Micellar Gentle Wash 100 ml (Revamp),packing only,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,10,10
MY-FWRLN1-W,Malaysia Wardah Lightening Gentle Exfoliator 50 ml (Revamp),packing only,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,10,10
MY-FWRLWFN2-W,Malaysia Wardah Lightening Whip Facial Foam 100 ml (Revamp),packing only,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,10,10
MY-FWRPBCFLO100-W,Malaysia Wardah Perfect Bright Creamy Foam Bright + Oil Control 100 ml,2000,17880,18428,0,0,0,0,0,0,0,0,0,0,17880,0,0,0,17880,0,0,0,17880,0,0,0,17880,0,0,0,17880,0,0,0,17880,0,0,17880,0,0,0,17880,0,0,0,17880,0,0,0,17880,0,0,0,17880,0,0,0,17880,0,0,0,17880,0,0,0,0,0,17880,0,0,0,,,250320,17880,18428
MY-FWRPBCFLO50-W,Malaysia Wardah Perfect Bright Creamy Foam Brightening + Oil Control 50 ml Revamp,packing only,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,36,36
MY-FWRPBCFLS100-W,Malaysia Wardah Perfect Bright Creamy Foam Bright + Smooth Glow 100 ml,3000,27810,29980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27810,0,0,0,0,0,27810,0,0,0,0,0,27810,0,0,0,0,0,27810,0,0,0,0,0,0,27810,0,0,0,0,0,27810,0,0,0,0,0,27810,0,0,0,0,0,0,0,27810,0,0,0,0,0,0,,,222480,27810,29980
MY-FWRPBCFLS50-W,Malaysia Wardah Perfect Bright Creamy Foam Brightening + Smoothing 50 ml Revamp,packing only,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,36,36
MY-FWRPBCFLSN3-W,Malaysia Wardah Perfect Bright Creamy Foam Brightening + Smoothing 20 ml,packing only,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,10,10
MY-FWRPHAS-EM,Malaysia Emina Ms. Pimple Acne Solution Face Wash 50 ml,packing only,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,10,10
MY-FWRRYAG-W,Malaysia Wardah Renew You Facial Wash 100 ml (Pc(s)),"1,000","9,180","9,463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,180",0,0,0,0,0,0,0,"9,180",0,0,0,0,0,0,"9,180",0,0,0,0,0,0,0,"9,180",0,0,0,0,0,0,0,"9,180",0,0,0,0,0,0,"9,180",0,0,0,0,0,0,0,0,0,0,0,"9,180",0,,,"64,260","9,180","9,463"
MY-FWRWSABHA-W,Malaysia Wardah Crystal Secret Foaming Cleanser with Natural AHA+PHA 100 ml,0,30,31,0,0,0,0,0,0,0,0,3960,4230,4260,4260,4260,4230,4260,4260,4260,4230,4260,4260,4260,4230,4260,4260,4230,4260,4260,4260,4230,4260,4260,4260,4230,4260,4260,4260,4230,4260,4260,4230,4260,4260,4260,4230,4260,4260,4260,4230,4260,4260,4260,4230,4260,4260,4230,4260,4260,0,0,3180,3390,3210,2970,2670,2190,1530,420,,,227610,30,31
MY-FWSBRDBL-EM,Malaysia Emina Skin Buddy Bubble Up Face Wash 60 ml,0,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,36,38
MY-FWSBRDBR-EM,Malaysia Emina Skin Buddy Dot Burst Face Wash 60 ml,0,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,36,38
MY-HBLAVG-EM,Malaysia Emina Aloe Vera Gel 60 ml,0,36,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,144,144,144,108,144,144,144,144,108,144,144,144,144,108,144,144,144,144,108,144,144,144,144,108,144,72,36,144,108,108,108,108,108,72,72,,,"4,392",36,37
