Kode Unik,Korporat Code Bulk,Korporat Code Material,Material Type,Quantity
L-CHC03-BULK/FF.RND.M353.04,L-CHC03-BULK,WARN-C196619-R6-K,Raw Material,0.001382
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,AIR-RO--L,Raw Material,0.450386
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,SURF-EC702C-X,Raw Material,0.21
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,SURF-ASCO35-X,Raw Material,0.07
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,RHM-DREAQA-X,Raw Material,0.06
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,SURF-CCAB-X,Raw Material,0.06
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,GLYC--ECOS-K,Raw Material,0.06
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,PARF-AGLD3-X,Raw Material,0.021
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,MERQ-MQ550PP-X,Raw Material,0.01
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,VITA-B3UPPC-X,Raw Material,0.01
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,AJID--NL-K,Raw Material,0.02
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,PENG-NPGEHP-X,Raw Material,0.007
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,PANT--DL-K,Raw Material,0.01
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,SODA-C-ASA,Raw Material,0.0024
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,ALAN-SL--X,Raw Material,0.003
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,ACTI-SDMSP-X,Raw Material,0.002
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,EDT-B--K,Raw Material,0.001
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,STB-TL-X,Raw Material,0.001
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,WARN-TMRSTL-X,Raw Material,0.002
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,ACTI-AICE06-X,Raw Material,0.0001
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,ACTI-GRPLMD-X,Raw Material,0.00001
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,ACTI-IVLNC-X,Raw Material,0.00001
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,LAR-BE-BULK,Intermediate,0.00001
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,LAR-WMHTG-BULK,Intermediate,0.000067
HBW-BBSYHA-BULK/FF.RND.GR011.03,HBW-BBSYHA-BULK,WARN-K-BULK,Intermediate,0.000017
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,AIR-RO--L,Raw Material,0.448448
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,SURF-EC702C-X,Raw Material,0.21
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,SURF-ASCO35-X,Raw Material,0.07
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,RHM-DREAQA-X,Raw Material,0.06
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,SURF-CCAB-X,Raw Material,0.06
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,GLYC--ECOS-K,Raw Material,0.06
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,PARF-GRVYGA-X,Raw Material,0.022
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,AJID--NL-K,Raw Material,0.02
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,MERQ-MQ550PP-X,Raw Material,0.01
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,VITA-B3UPPC-X,Raw Material,0.01
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,PENG-PHC-X,Raw Material,0.008
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,PANT--DL-K,Raw Material,0.01
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,SODA-C-ASA,Raw Material,0.0024
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,ALAN-SL--X,Raw Material,0.003
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,ACTI-SDMSP-X,Raw Material,0.002
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,STB-TL-X,Raw Material,0.001
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,EDT-B--K,Raw Material,0.001
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,WARN-TMRSTL-X,Raw Material,0.0001
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,ACTI-AICE06-X,Raw Material,0.00001
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,ACTI-GRPLMD-X,Raw Material,0.00001
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,ACTI-IVLNC-X,Raw Material,0.00001
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,LAR-BE-BULK,Intermediate,0.002
HBW-BBSYHC-BULK/FF.RND.GR012.03,HBW-BBSYHC-BULK,LAR-WMHTG-BULK,Intermediate,0.000022
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,AIR-RO--L,Raw Material,0.46503
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,EMU-PH-X,Raw Material,0.15
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,EUTA-G-X,Raw Material,0.1337
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,GLYC--ECOS-K,Raw Material,0.1
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,EMUL-NS-X,Raw Material,0.04
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,WAX-ACG-X,Raw Material,0.03
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,FLMR-ELS7P-X,Raw Material,0.0163
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,WAX-EWCM-X,Raw Material,0.015
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,EMU-ACT-X,Raw Material,0.01
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,PEN-PRSVPE-X,Raw Material,0.008
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,PENG-SYM68-X,Raw Material,0.008
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,VITA-DL E-MS,Raw Material,0.005
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,PENG-CLRP-X,Raw Material,0.003
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,ALAN--AK-K,Raw Material,0.001
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,BHT-CRTL-X,Raw Material,0.001
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,PARF-MLPMD-X,Raw Material,0.00075
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,EDT-B--K,Raw Material,0.0005
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,EVOI-APKR-X,Raw Material,0.0001
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,OIL-AVSB-X,Raw Material,0.0001
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,WARN-IOB50-X,Raw Material,0.00455
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,WARN-IOY50-X,Raw Material,0.00405
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,WARN-IOR50-X,Raw Material,0.002
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,WARN-TRTYL-X,Raw Material,0.001
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,WARN--RED227,Raw Material,0.0007
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,WARN-ALRED-X,Raw Material,0.0001
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,WARN-BB--K,Raw Material,0.0001
L-GS08-BULK/FF.RND.T380.02,L-GS08-BULK,WARN-K7008J-X,Raw Material,0.00002
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,AIR-RO--L,Raw Material,0.4717
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,EMU-PH-X,Raw Material,0.15
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,EUTA-G-X,Raw Material,0.1337
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,GLYC--ECOS-K,Raw Material,0.1
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,EMUL-NS-X,Raw Material,0.04
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,WAX-ACG-X,Raw Material,0.03
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,FLMR-ELS7P-X,Raw Material,0.0163
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,WAX-EWCM-X,Raw Material,0.015
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,EMU-ACT-X,Raw Material,0.01
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,PEN-PRSVPE-X,Raw Material,0.008
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,PENG-SYM68-X,Raw Material,0.008
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,VITA-DL E-MS,Raw Material,0.005
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,PENG-CLRP-X,Raw Material,0.003
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,ALAN--AK-K,Raw Material,0.001
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,BHT-CRTL-X,Raw Material,0.001
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,PARF-MLPMD-X,Raw Material,0.00075
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,EDT-B--K,Raw Material,0.0005
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,EVOI-APKR-X,Raw Material,0.0001
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,OIL-AVSB-X,Raw Material,0.0001
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,WARN-IOY50-X,Raw Material,0.0015
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,WARN-ALRED-X,Raw Material,0.00125
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,WARN-IOR50-X,Raw Material,0.0011
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,WARN-TRTYL-X,Raw Material,0.001
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,WARN--RED227,Raw Material,0.0009
L-GS09-BULK/FF.RND.T381.02,L-GS09-BULK,WARN-BB--K,Raw Material,0.0001
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,AIR-RO--L,Raw Material,0.20838
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,BENT-BGISDV-X,Raw Material,0.159067
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,SILI-BEL803-X,Raw Material,0.127253
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,PURO-IDD-X,Raw Material,0.063627
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,POL-U151-X,Raw Material,0.058324
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,WAX-RWSS-II-X,Raw Material,0.058324
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,FLMR-AV2F-X,Raw Material,0.053022
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,WAX-ACG-X,Raw Material,0.053022
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,FLMR-DSTY-X,Raw Material,0.053022
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,EMU-INDOH100-,Raw Material,0.031813
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,MWAX-SP19-X,Raw Material,0.028102
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,WAX-EWCM-X,Raw Material,0.021209
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,FLMR-SYKLCG-X,Raw Material,0.021209
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,PR-ZPRDL-X,Raw Material,0.015907
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,PEN-EUXK900-X,Raw Material,0.010604
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,WAX-CDL204--X,Raw Material,0.005302
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,SEPI-SPMXZ-X,Raw Material,0.005302
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,PEN-SENSC50-X,Raw Material,0.004242
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,EDT-B--K,Raw Material,0.00106
MASK-CLV-BULK/FF.RND.T226.05,MASK-CLV-BULK,WARN-WDCB2-X,Raw Material,0.021209
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,SALA-99--K,Raw Material,0.18774
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,NT---K,Raw Material,0.178
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,EMU-PS-,Raw Material,0.1087
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,WAX-PFRMSW-X,Raw Material,0.065
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,SILD--SI5H52D-K,Raw Material,0.047
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,SERI-S-D-K,Raw Material,0.04297
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,CERE-810-,Raw Material,0.04
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,COSM-222--K,Raw Material,0.04
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,SFT-S649-X,Raw Material,0.03
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,WAX-SBWX--X,Raw Material,0.02
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,COSM-43V--K,Raw Material,0.02
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,PEN-PRSVPE-X,Raw Material,0.008
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,PENG-SYM68-X,Raw Material,0.006
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,PEN-SENSC50-X,Raw Material,0.004
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,VITA-DL E-MS,Raw Material,0.002
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,PARF-VMR-X,Raw Material,0.0005
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,TITA--3328EW-K,Raw Material,0.06213
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,WARN-GZ0075-X,Raw Material,0.050359
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,WARN-C196619-R6-K,Raw Material,0.038987
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,WARN-UNPBRWNL88-X,Raw Material,0.023291
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,WARN-CLOG222--K,Raw Material,0.017453
L-CHC05-BULK/FF.RND.M355.04,L-CHC05-BULK,WARN-C338--K,Raw Material,0.00787
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,BENT-BGVS5PC-X,Raw Material,0.38
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,PURO-IDD-X,Raw Material,0.2407
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,WAX-SBWX--X,Raw Material,0.06
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,COSM-222--K,Raw Material,0.055
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,SILI-DCMQ1600-X,Raw Material,0.05
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,BRB-CPLM-X,Raw Material,0.05
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,BENT-BGISDV-X,Raw Material,0.04
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,DRYF-PC-X,Raw Material,0.04
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,TITA-OTS2CR50-,Raw Material,0.018
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,COVA--,Raw Material,0.01
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,EMO-BRB2835-X,Raw Material,0.01
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,VIT-ATCAT-X,Raw Material,0.005
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,PEN-PRSVPE-X,Raw Material,0.005
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,PARF-VMR-X,Raw Material,0.0001
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,WARN-C19011-R7CL-K,Raw Material,0.013
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,WARN-C335138--K,Raw Material,0.0085
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,WARN-C338--K,Raw Material,0.006
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,WARN-C196619-R6-K,Raw Material,0.0047
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,WARN-C19012-DCR6-K,Raw Material,0.0038
L-R2EMC08-BULK/FF.RND.W1061.01,L-R2EMC08-BULK,WARN-C394--K,Raw Material,0.0002
B-R4L04N-BULK/FF.RND.W1096.00,B-R4L04N-BULK,TALC-OSBRTPD-X,Raw Material,0.7256
B-R4L04N-BULK/FF.RND.W1096.00,B-R4L04N-BULK,CORN---K,Raw Material,0.2
B-R4L04N-BULK/FF.RND.W1096.00,B-R4L04N-BULK,SILC-SP500LS-X,Raw Material,0.015
B-R4L04N-BULK/FF.RND.W1096.00,B-R4L04N-BULK,ZINC-STW-X,Raw Material,0.01
B-R4L04N-BULK/FF.RND.W1096.00,B-R4L04N-BULK,PEN-PRSVPE-X,Raw Material,0.008
B-R4L04N-BULK/FF.RND.W1096.00,B-R4L04N-BULK,VITA-B3UPPC-X,Raw Material,0.005
B-R4L04N-BULK/FF.RND.W1096.00,B-R4L04N-BULK,ACTI-RYKA-X,Raw Material,0.005
B-R4L04N-BULK/FF.RND.W1096.00,B-R4L04N-BULK,LAR-LICODDC-BULK,Intermediate,0.005
B-R4L04N-BULK/FF.RND.W1096.00,B-R4L04N-BULK,PEN-SENSC50-X,Raw Material,0.004
B-R4L04N-BULK/FF.RND.W1096.00,B-R4L04N-BULK,PARF-AMSKLG-X,Raw Material,0.0001
B-R4L04N-BULK/FF.RND.W1096.00,B-R4L04N-BULK,TITA-C-STCR5-K,Raw Material,0.014
B-R4L04N-BULK/FF.RND.W1096.00,B-R4L04N-BULK,WARN-COGO--K,Raw Material,0.004
B-R4L04N-BULK/FF.RND.W1096.00,B-R4L04N-BULK,WARN-CLRG-X,Raw Material,0.0025
B-R4L04N-BULK/FF.RND.W1096.00,B-R4L04N-BULK,WARN-ABIO-X,Raw Material,0.0018
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,POWD-TGDS-X,Raw Material,0.3
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,POWD-GHHDI-X,Raw Material,0.17
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,TIT-CR50HD-X,Raw Material,0.1
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,POWD-GH52-X,Raw Material,0.1455
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,AGF-9051-X,Raw Material,0.05
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,LAR-LICODDC-BULK,Intermediate,0.045
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,NT---K,Raw Material,0.04
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,SILD--SI5H52D-K,Raw Material,0.03
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,POLY-M-MP27-K,Raw Material,0.02
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,AMH-LL-X,Raw Material,0.02
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,ORGA-EXD-ARK,Raw Material,0.02
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,SQUA-AMYR-X,Raw Material,0.02
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,PEN-PRSVPE-X,Raw Material,0.008
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,ACTI-RYKA-X,Raw Material,0.005
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,ACTI-RBN-X,Raw Material,0.005
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,VITA-B3PC-X,Raw Material,0.005
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,PEN-SENSC50-X,Raw Material,0.004
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,PARF-AMSKLG-X,Raw Material,0.0004
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,VITA-DL E-MS,Raw Material,0.0001
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,WARN-A450TDMS-BULK,Intermediate,0.0066
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,WARN-A407-X,Raw Material,0.0042
TC-R4LLF03-BULK/FF.RND.W1107.00,TC-R4LLF03-BULK,WARN-TETDMS-BULK,Intermediate,0.0012
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,OIL-CA-MS,Raw Material,0.3225
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,VASE-V3150-X,Raw Material,0.125
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,CRO1-CRMLAB-X,Raw Material,0.09
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,OIL-ORJVA-X,Raw Material,0.08
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,SFT-S649-X,Raw Material,0.07
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,WAX-PFRMSW-X,Raw Material,0.06
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,UVIN-MC80-BASF,Raw Material,0.05
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,BUTT-EBUSA-SBUR,Raw Material,0.03
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,MWAX-SP19-X,Raw Material,0.03
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,EXTR-DB-,Raw Material,0.03
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,PARS-1789-,Raw Material,0.03
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,WAX-KWK82D-X,Raw Material,0.03
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,CHOL-SSOJP-X,Raw Material,0.01
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,ZINC-10PL-X,Raw Material,0.01
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,PEN-PRSVPE-X,Raw Material,0.008
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,PENG-SYM68-X,Raw Material,0.006
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,EMO-RFNJO-X,Raw Material,0.005
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,ACTI-VEAC-X,Raw Material,0.005
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,PEN-SENSC50-X,Raw Material,0.004
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,ALAN--AK-K,Raw Material,0.002
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,BHT-CRTL-X,Raw Material,0.001
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,EKS-HLE-X,Raw Material,0.001
LB-EVLNH-BULK/FF.RND.W486.04,LB-EVLNH-BULK,PARF-DVHNYE-X,Raw Material,0.0005
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,EMU-PS-,Raw Material,0.212
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,SILI-4515-,Raw Material,0.185
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,WAX-CDL204--X,Raw Material,0.05
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,POWD-9701-,Raw Material,0.05
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,MC3-30-SF,Raw Material,0.05
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,POWD-MDMSP-X,Raw Material,0.05
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,SILI-D9SEB-X,Raw Material,0.05
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,WAX-PFRMSW-X,Raw Material,0.05
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,COSM-43V--K,Raw Material,0.03
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,EMG-S65PSG-X,Raw Material,0.025
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,POWD-H53-X,Raw Material,0.01
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,PEN-PRSVPE-X,Raw Material,0.008
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,STEA-DSP300-X,Raw Material,0.005
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,PEN-SENSC50-X,Raw Material,0.004
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,BHT-CRTL-X,Raw Material,0.001
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,VITA-DL E-MS,Raw Material,0.001
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,TITA-OTS2CR50-,Raw Material,0.162
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,WARN-C338--K,Raw Material,0.031
BO-CLBSPI-BULK/FF.RND.T283.04,BO-CLBSPI-BULK,WARN-TOA403-KF,Raw Material,0.0125
