DC,BRAND,CAT1,CAT4,ODOO CODE,CORPORATE CODE,BARCODE,ITEM NAME,GT PRICE,QOH,RESERVED (QTY),AVAILABLE (QTY),QOH (Rp),RESERVED (Rp),AVAILABLE (Rp),EXPIRED DATE
DC BALI,MAKE OVER,LIP MAKE UP,MAKE OVER LIP CREAM MATTE,02789,L-TSIMLCMV-MO,8993137711418,MAKE OVER TITIES SAPOETRA INTENSE MATTE LIP CREAM MALVA 6.5 G,96396.4,22,0,22,2120720.8,0,2120720.8,
DC BALI,MAKE OVER,LIP MAKE UP,MAKE OVER LIP CREAM MATTE,02790,L-TSIMLCPN-MO,8993137711425,MAKE OVER TITIES SAPOETRA INTENSE MATTE LIP CREAM PEONY 6.5 G,96396.4,23,0,23,2217117.2,0,2217117.2,
DC BALI,MAKE OVER,PACKAGE BEAUTY,MAKE OVER PACKAGE RAMADHAN,02965,P-FRSSMPC-MO,8993137713788,MAKE OVER #STAY BOLD AND AUTHENTIC START BIG BAES,336036.04,4,0,4,1344144.16,0,1344144.16,
DC BALI,MAKE OVER,FACE MAKE UP,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION,01584,F-LPWW42-MO33ML,8993137699686,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION W42 WARM SAND 33 ML,152252.25,1,0,1,152252.25,0,152252.25,
DC BALI,PUTRI,BODY SCRUB,PUTRI SPA BODY SCRUB,00382,LW-P1-P150,8993137683906,PUTRI OLIVE BODY SCRUB 150 ML (PC(S)),21171.17,3,0,3,63513.51,0,63513.51,
DC BALI,WARDAH,FACE MAKE UP,WARDAH BLUSH ON,00119,BO-W1C-W4GR,8993137680028,WARDAH BLUSH ON C 4 GR,41441.44,2,0,2,82882.88,0,82882.88,
DC BALI,WARDAH,BODY SCRUB,WARDAH SPA BODY SCRUB,00286,LW-W3P-W150ML,8993137681506,WARDAH SOFT BODY SCRUB WITH PASSION FRUIT 150 ML (PC(S)),40990.99,2,0,2,81981.98,0,81981.98,
DC BALI,WARDAH,EYE MAKE UP,WARDAH EYEXPERT EYE LINER GEL,01044,"EL-ESG-W2,3GR",8993137690676,"WARDAH EYEXPERT STAYLAST GEL EYELINER 2,3 GR (PC(S))",42342.34,1,0,1,42342.34,0,42342.34,
DC BALI,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL,02524,M-RHOVN1-W,8993137708708,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL 40 G,97297.3,1,0,1,97297.3,0,97297.3,
DC BALI,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIP CREAM,04701,L-EMC02DP-W,8993137693776,WARDAH EXCLUSIVE MATTE LIP CREAM 02 FUSCHIONATELY 4G,57207.21,4,0,4,228828.84,0,228828.84,
DC BALI,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIP CREAM,04703,L-EMC04DP-W,8993137693790,WARDAH EXCLUSIVE MATTE LIP CREAM 04 PINK ME 4G,57207.21,4,0,4,228828.84,0,228828.84,
DC BALI,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIP CREAM,00947,L-EMC06-W4GR,8993137693813,WARDAH EXCLUSIVE MATTE LIP CREAM 06 FEELING RED 4 GR (PC(S)),57207.21,2,0,2,114414.42,0,114414.42,
DC BALI,WARDAH,FACE MOISTURIZER,WARDAH CRYSTAL SECRET DAY CREAM,00289,M-WSDC-W17ML,8993137692526,WARDAH WHITE SECRET DAY CREAM 17 ML (PC(S)),45045.05,18,0,18,810810.9,0,810810.9,
DC BALI,WARDAH,FACE MAKE UP,WARDAH EVERYDAY LOOSE POWDER,00139,B-W3ELFP02-W30G,8993137574532,WARDAH EVD LUM FACE POWDER 02 BEIGE 30 G (PC(S)),39189.19,2,0,2,78378.38,0,78378.38,
DC BALI,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE TWC,02041,TC-RE03-W,8993137679022,WARDAH EXCLUSIVE TWO WAY CAKE 03 SANDY BEIGE 12 G,84504.5,3,0,3,253513.5,0,253513.5,
DC BALI,WARDAH,LIP MAKE UP,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK,02168,L-CUM08-W,8993137705974,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK 08 WOODSY BROWN 3.6 G,40990.99,2,0,2,81981.98,0,81981.98,
DC BALI,WARDAH,FACE MOISTURIZER,WARDAH CRYSTAL SECRET NIGHT CREAM,00296,M-WSNC-W17ML,8993137692533,WARDAH WHITE SECRET NIGHT CREAM 17 ML (PC(S)),46396.4,1,0,1,46396.4,0,46396.4,
DC BALI,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIP CREAM,04707,L-EMC08DP-W,8993137694469,WARDAH EXCLUSIVE MATTE LIP CREAM 08 PINKCREDIBLE 4G,57207.21,2,0,2,114414.42,0,114414.42,
DC BALI,WARDAH,FACE MAKE UP,WARDAH LIGHTENING TWC LIGHT FEEL,02371,TC-R3LLF03-W,8993137685610,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 03 SHEER PINK 12 G,47747.75,4,0,4,190991,0,190991,
DC BALI,WARDAH,FACE MAKE UP,WARDAH LIGHTENING TWC LIGHT FEEL,02370,TC-R3LLF02-W,8993137685603,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 02 GOLDEN BEIGE 12 G,47747.75,3,0,3,143243.25,0,143243.25,
DC BALI,WARDAH,FACE MAKE UP,WARDAH EVERYDAY CREAMY FOUNDATION LIGHT FEEL,00136,F-W3ELCLFB5-W11G,8993137685481,WARDAH EVD LUM CREAMY FOUNDATION LIGHT FEEL 03 BEIGE 11 G (PC(S)),31981.99,1,0,1,31981.99,0,31981.99,
DC BALI,WARDAH,FACE MAKE UP,WARDAH LIGHTENING BB CAKE,01246,TC-LPGBB03-W11GR,8993137693967,WARDAH LIGHTENING BB CAKE POWDER 03 NATURAL 11 GR (PC(S)),50900.91,2,0,2,101801.82,0,101801.82,
DC BALI,WARDAH,EYE MAKE UP,WARDAH EYEXPERT EYE SHADOW,00941,"ES-EPS-W3,3GR",8993137692366,"WARDAH EYEXPERT EYESHADOW PASSIONATE 3,3 GR",44144.14,2,0,2,88288.28,0,88288.28,
DC BALI,WARDAH,LIP MAKE UP,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK,02161,L-CUM01-W,8993137705905,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK 01 PARFAIT PINK 3.6 G,40990.99,1,0,1,40990.99,0,40990.99,
DC BALI,WARDAH,FACE MAKE UP,WARDAH BLUSH ON,00120,BO-W0D-W4GR,8993137680035,WARDAH BLUSH ON D 4 GR,40090.09,2,0,2,80180.18,0,80180.18,
DC BALI,WARDAH,FACE CLEANSER,WARDAH HYDRA ROSE GEL TO FOAM CLEANSER,02526,FW-RHMF-W,8993137708722,WARDAH HYDRA ROSE GEL TO FOAM CLEANSER 100 ML,33783.78,1,0,1,33783.78,0,33783.78,
DC BALI,WARDAH,FACE MAKE UP,WARDAH ACNEDERM LOOSE POWDER,01577,A-FP-W20G,8993137678728,WARDAH ACNEDERM FACE POWDER 20 G (PC(S)),42342.34,2,0,2,84684.68,0,84684.68,
DC BALI,WARDAH,FACE MOISTURIZER,WARDAH PERFECT BRIGHT PEEL OFF MASK,01524,FM-PBPO-W60ML,8993137699556,WARDAH PERFECT BRIGHT PEEL OFF MASK 60 ML,29639.64,1,0,1,29639.64,0,29639.64,
DC BALI,WARDAH,FACE CLEANSER,WARDAH LIGHTENING FACIAL WASH GENTLE,02412,FW-LMGWN1-W,8993137708067,WARDAH LIGHTENING MICELLAR GENTLE WASH 50 ML,19369.37,1,0,1,19369.37,0,19369.37,
DC BALI,WARDAH,FACE CLEANSER,WARDAH LIGHTENING FACIAL SCRUB,02434,FS-RLN2-W,8993137708449,WARDAH LIGHTENING GENTLE EXFOLIATOR 50 ML,17567.57,1,0,1,17567.57,0,17567.57,
DC BALI,WARDAH,FACE MOISTURIZER,WARDAH LIGHTENING DAY CREAM,02416,M-LDCN1-W,8993137688628,WARDAH LIGHTENING DAY CREAM ADVANCED NIACINAMIDE 20 ML,27477.48,2,0,2,54954.96,0,54954.96,
DC BALI,WARDAH,FACE MOISTURIZER,WARDAH LIGHTENING NIGHT CREAM,02417,M-LNCN1-W,8993137688666,WARDAH LIGHTENING NIGHT CREAM ADVANCED NIACINAMIDE 20 ML,28378.38,5,0,5,141891.9,0,141891.9,
DC BALI,WARDAH,FACE MAKE UP,WARDAH EVERYDAY TWC,00148,TC-W3ELI3-W12G,8993137680332,WARDAH EVD LUM TWO WAY CAKE 03 IVORY 12 G (PC(S)),44594.59,1,0,1,44594.59,0,44594.59,
DC BALI,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE TWC,00881,TC-W0EB4C1-W12GR,8993137678902,WARDAH EXCLUSIVE TWO WAY CAKE 01 LIGHT BEIGE 12 GR (PC(S)),84504.5,1,0,1,84504.5,0,84504.5,
DC BALI,WARDAH,LIP MAKE UP,WARDAH COLORFIT LIP MOUSSE,02355,L-CVM010-W,8993137707794,WARDAH COLORFIT VELVET MATTE LIP MOUSSE 10 LIVELY CORAL 4 G,67567.57,2,0,2,135135.14,0,135135.14,
DC BALI,WARDAH,FACE MAKE UP,WARDAH LIGHTENING REFILL TWC LIGHT FEEL,02382,TC-RR3LLF03-W,8993137685719,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 03 SHEER PINK 12 G,32432.43,2,0,2,64864.86,0,64864.86,
DC BANDUNG,CRYSTALLURE,PACKAGE BEAUTY,CRYSTALLURE ESSENTIAL SKIN CARE ROUTINE,02819,P-CTK-W,8993137708500,CRYSTALLURE ESSENTIAL SKIN CARE ROUTINE,225225.23,4,0,4,900900.92,0,900900.92,
DC BANDUNG,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM LONGLASTING,02943,L-IPEI09-W,8993137713382,INSTAPERFECT EVERLAST INTENSE MATTE LIQUID 09 QUE SERA SERA 4.2 G,90090.09,27,0,27,2432432.43,0,2432432.43,
DC BANDUNG,MAKE OVER,FACE MAKE UP,MAKE OVER POWERSTAY UNDER EYE CONCEALER,01959,CON-RPP03-MO,8993137702812,MAKE OVER POWERSTAY UNDER EYE PERFECTING CONCEALER 30 LIGHT-MEDIUM 1.8 ML,117117.12,13,0,13,1522522.56,0,1522522.56,
DC BANDUNG,MAKE OVER,LIP MAKE UP,MAKE OVER HYDRASTAY SMOOTH LIP WHIP,02535,L-HSLWB-MO,8993137709712,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C02 BALLAD 6.5 G,98198.2,7,0,7,687387.4,0,687387.4,
DC BANDUNG,MAKE OVER,FACE MAKE UP,MAKE OVER HYDRASTAY FLUID FOUNDATION,02960,F-HGFW50-MO,8993137708821,MAKE OVER HYDRASTAY GLOW FLUID FOUNDATION N50 TAN 35 ML,153153.15,3,0,3,459459.45,0,459459.45,
DC BANDUNG,MAKE OVER,FACE MAKE UP,MAKE OVER HYDRASTAY GLOW CUSHION,02828,CUS-HLGNN50-MO,8993137708678,MAKE OVER HYDRASTAY LITE GLOW CUSHION N50 TAN 15 G,193693.69,38,0,38,7360360.22,0,7360360.22,
DC BANDUNG,MAKE OVER,FACE MAKE UP,MAKE OVER POWERSTAY UNDER EYE CONCEALER,01958,CON-RPP02-MO,8993137702805,MAKE OVER POWERSTAY UNDER EYE PERFECTING CONCEALER 20 LIGHT 1.8 ML,117117.12,72,0,72,8432432.64,0,8432432.64,
DC BANDUNG,MAKE OVER,FACE MAKE UP,MAKE OVER SHIMMERING POWDER,01919,B-SPC-MO13GR,8993137702225,MAKE OVER SHIMMERING POWDER CHRYSTALIST 13 GR,104504.5,3,0,3,313513.5,0,313513.5,
DC BANDUNG,PUTRI,SHAMPOO,PUTRI SHAMPOO,00366,S-P1L-P450,8993137184052,PUTRI PURE CLEAN SHAMPOO LEMON 450 ML (PC(S)),20270.27,6,0,6,121621.62,0,121621.62,
DC BANDUNG,WARDAH,LIP MAKE UP,WARDAH LIPSTICK INTENSE MATTE,01129,L-IM11-W2.3G,8993137694865,WARDAH INTENSE MATTE LIPSTICK 11 CHOCO TOWN 2.3 G (PC(S)),42792.79,2,0,2,85585.58,0,85585.58,
DC BANDUNG,WARDAH,LIP MAKE UP,WARDAH LIPSTICK INTENSE MATTE,01123,L-IM05-W2.3G,8993137694803,WARDAH INTENSE MATTE LIPSTICK 05 EASY BROWNIE 2.3 G (PC(S)),42792.79,1,0,1,42792.79,0,42792.79,
DC BANGKA,CRYSTALLURE,PACKAGE BEAUTY,CRYSTALLURE PACKAGE,03408,P-CGK-W,8993137715645,CRYSTALLURE ADVANCED GLOW KIT,225225.23,2,0,2,450450.46,0,450450.46,
DC BANGKA,EMINA,LIP MAKE UP,EMINA LIQUID LIP SHINE,00796,L-LSBN-EM4.5ML,8993137692045,EMINA LIQUID LIP SHINE BUTTERY NUDE 4.5 ML (PC(S)),34234.24,9,0,9,308108.16,0,308108.16,
DC BANGKA,EMINA,FACE CLEANSER,EMINA FACE SCRUB,01251,FS-AJ-EM60ML,8993137692816,EMINA APRICOT JAM FACE SCRUB 60 ML (PC(S)),23873.87,135,0,135,3222972.45,0,3222972.45,
DC BANGKA,EMINA,FACE CLEANSER,EMINA BRIGHT STUFF FACE TONER,00963,FT-TBS-EM50ML,8993137692731,EMINA THE BRIGHT STUFF FACE TONER 50 ML (PC(S)),23423.42,138,0,138,3232431.96,0,3232431.96,
DC BANGKA,EMINA,LIP MAKE UP,EMINA SQUEEZE ME UP LIP MATTE,02911,L-SMULMA-EM,8993137709620,EMINA SQUEEZE ME UP LIP MATTE 01 HAVE A PICNIC 6.5 G,50450.45,3,0,3,151351.35,0,151351.35,
DC BANGKA,EMINA,EYE MAKE UP,EMINA SQUEEZE ME UP BROWCARA,02905,EB-SMUEMB-EM,8993137709583,EMINA SQUEEZE ME UP BROWCARA ASHY 8 G,50450.45,2,0,2,100900.9,0,100900.9,
DC BANGKA,EMINA,FACE CLEANSER,EMINA DOUBLE THE MOIST FACE TONER,00826,FT-DTM-EM50ML,8993137692755,EMINA DOUBLE THE MOIST FACE TONER 50 ML (PC(S)),23873.88,2,0,2,47747.76,0,47747.76,
DC BANGKA,EMINA,LIP MAKE UP,EMINA SQUEEZE ME UP LIP GLASS,02916,L-SMULGB-EM,8993137709675,EMINA SQUEEZE ME UP LIP GLASS 02 STARGAZE 6.5 G,50450.45,5,0,5,252252.25,0,252252.25,
DC BANGKA,EMINA,LIP MAKE UP,EMINA SQUEEZE ME UP LIP MATTE,02912,L-SMULMB-EM,8993137709637,EMINA SQUEEZE ME UP LIP MATTE 02 BAKE A COOKIE 6.5 G,50450.45,1,0,1,50450.45,0,50450.45,
DC BANGKA,EMINA,FACE MAKE UP,EMINA SQUEEZE ME UP LIQUID CONCEALER,02908,CON-SMULCA-EM,8993137709590,EMINA SQUEEZE ME UP LIQUID CONCEALER LIGHT 8 G,50450.45,2,0,2,100900.9,0,100900.9,
DC BANGKA,EMINA,LIP MAKE UP,EMINA SQUEEZE ME UP LIP GLASS,02915,L-SMULGA-EM,8993137709668,EMINA SQUEEZE ME UP LIP GLASS 01 SURF N’ SLIDE 6.5 G,50450.45,3,0,3,151351.35,0,151351.35,
DC BANGKA,EMINA,LIP MAKE UP,EMINA SQUEEZE ME UP LIP MATTE,02914,L-SMULMD-EM,8993137709651,EMINA SQUEEZE ME UP LIP MATTE 04 LIL DANCING 6.5 G,50450.45,2,0,2,100900.9,0,100900.9,
DC BANGKA,EMINA,FACE MAKE UP,EMINA SQUEEZE ME UP LIQUID CONCEALER,02910,CON-SMULCC-EM,8993137709613,EMINA SQUEEZE ME UP LIQUID CONCEALER CARAMEL 8 G,50450.45,2,0,2,100900.9,0,100900.9,
DC BANGKA,EMINA,EYE MAKE UP,EMINA SQUEEZE ME UP BROWCARA,02904,EB-SMUEMA-EM,8993137709576,EMINA SQUEEZE ME UP BROWCARA WOODY 8 G,50450.45,4,0,4,201801.8,0,201801.8,
DC BANGKA,EMINA,EYE MAKE UP,EMINA SQUEEZE ME UP BROWCARA,02907,EB-SMUEMC-EM,8993137711586,EMINA SQUEEZE ME UP BROWCARA CLEAR 8 G,50450.45,5,0,5,252252.25,0,252252.25,
DC BANGKA,EMINA,FACE MAKE UP,EMINA CHEEK LIT BLUSH STICK,02876,BO-CLBSPI-EM,8993137708944,EMINA CHEEK LIT BLUSH STICK PINK 7 G,48648.65,1,0,1,48648.65,0,48648.65,
DC BANGKA,EMINA,LIP MAKE UP,EMINA LIQUID LIP SHINE,00793,L-LSCR-EM4.5ML,8993137692014,EMINA LIQUID LIP SHINE CERISE RED 4.5 ML (PC(S)),34234.24,3,0,3,102702.72,0,102702.72,
DC BANGKA,MAKE OVER,EYE MAKE UP,MAKE OVER EYE LINER PENCIL,00641,"EL-PBL-MO1,2G",8993137683067,"MAKE OVER EYE LINER PENCIL BROWN LATTE 1,2 G (PC(S))",77477.48,25,0,25,1936937,0,1936937,
DC BANGKA,MAKE OVER,EYE MAKE UP,MAKE OVER EYE SHADOW POWDER,00621,ES-SPG-MO2G,8993137683517,MAKE OVER SPARKLING POWDER GOLD 2 G (PC(S)),58558.56,10,0,10,585585.6,0,585585.6,
DC BANGKA,MAKE OVER,FACE MAKE UP,MAKE OVER HYDRASTAY GLOW CUSHION,02828,CUS-HLGNN50-MO,8993137708678,MAKE OVER HYDRASTAY LITE GLOW CUSHION N50 TAN 15 G,193693.69,3,0,3,581081.07,0,581081.07,
DC BANGKA,MAKE OVER,EYE MAKE UP,MAKE OVER EYE LINER LIQUID,01219,"EL-LB-MO1,7ML",8993137697309,"MAKE OVER LIQUID EYE LINER BLACK 1,7 ML (PC(S))",77477.48,1,0,1,77477.48,0,77477.48,
DC BANGKA,MAKE OVER,FACE MAKE UP,MAKE OVER HIGHLIGHT & CONTOUR PALETTE,00976,"TC-PPHC-MO8X3,5G",8993137693707,"MAKE OVER PROFESSIONAL HIGHLIGHT & CONTOUR PALETTE 8 X 3,5 G (PC(S))",289189.19,13,0,13,3759459.47,0,3759459.47,
DC BANGKA,PUTRI,CREAMBATH,PUTRI NATURE CREAMBATH,00324,CB-P1K-P720,8993137317207,PUTRI NATURAL CREAMBATH CANDLENUT 720 ML (PC(S)),45045.05,1,0,1,45045.05,0,45045.05,
DC BANGKA,PUTRI,CREAMBATH,PUTRI NATURE CREAMBATH,00323,CB-P1K-P240,8993137312509,PUTRI NATURAL CREAMBATH CANDLENUT 240 ML (PC(S)),22072.07,1,0,1,22072.07,0,22072.07,
DC BANGKA,PUTRI,HAIR TEXTURE,PUTRI PLATINUM NEUTRALIZER,00334,N-P1P3P-P720,8993137683760,PUTRI PLATINUM NEUTRALIZER STEP 2 720 ML (PC(S)),43243.24,12,0,12,518918.88,0,518918.88,
DC BANGKA,PUTRI,HAIR TEXTURE,PUTRI PLATINUM NEUTRALIZER,00333,N-P1P3P-P240,8993137683753,PUTRI PLATINUM NEUTRALIZER STEP 2 240 ML (PC(S)),27027.03,15,0,15,405405.45,0,405405.45,
DC BANGKA,WARDAH,FACE CLEANSER,WARDAH PERFECT BRIGHT CREAMY FOAM BRIGHTENING + SMOOTHING,01519,FW-PBCFLS-W100ML,8993137697002,WARDAH PERFECT BRIGHT CREAMY FOAM BRIGHTENING + SMOOTHING 100 ML (PC(S)),26126.13,2,0,2,52252.26,0,52252.26,
DC BANGKA,WARDAH,HAND CLEANSING,WARDAH NATURE DAILY HAND WASH,02833,HBW-NDAHHWN2-W,8993137711548,WARDAH NATURE DAILY ALOE HYDRAMILD HAND WASH 250 ML,24324.33,23,0,23,559459.59,0,559459.59,
DC BANGKA,WARDAH,HAND CLEANSING,WARDAH NATURE DAILY ALOE HAND SANITIZER,02458,HS-NDAHHGN2-W,8993137710602,WARDAH NATURE DAILY ALOE HYDRAMILD HAND SANITIZER 240 ML,25225.23,252,0,252,6356757.96,0,6356757.96,
DC BANJARMASIN,CRYSTALLURE,PACKAGE BEAUTY,CRYSTALLURE ESSENTIAL SKIN CARE ROUTINE,03101,P-CESR-W,8993137708500,CRYSTALLURE ESSENTIAL SKINCARE ROUTINE,225225.23,35,0,35,7882883.05,0,7882883.05,
DC BANJARMASIN,EMINA,LIP MAKE UP,EMINA SQUEEZE ME UP LIP GLASS,02915,L-SMULGA-EM,8993137709668,EMINA SQUEEZE ME UP LIP GLASS 01 SURF N’ SLIDE 6.5 G,50450.45,72,0,72,3632432.4,0,3632432.4,
DC BANJARMASIN,EMINA,LIP MAKE UP,EMINA SQUEEZE ME UP LIP MATTE,02913,L-SMULMC-EM,8993137709644,EMINA SQUEEZE ME UP LIP MATTE 03 CITY CYCLING 6.5 G,50450.45,150,0,150,7567567.5,0,7567567.5,
DC BANJARMASIN,EMINA,LIP MAKE UP,EMINA SQUEEZE ME UP LIP GLASS,02916,L-SMULGB-EM,8993137709675,EMINA SQUEEZE ME UP LIP GLASS 02 STARGAZE 6.5 G,50450.45,72,0,72,3632432.4,0,3632432.4,
DC BANJARMASIN,EMINA,LIP MAKE UP,EMINA SQUEEZE ME UP LIP MATTE,02914,L-SMULMD-EM,8993137709651,EMINA SQUEEZE ME UP LIP MATTE 04 LIL DANCING 6.5 G,50450.45,663,0,663,33448648.35,0,33448648.35,
DC BANJARMASIN,EMINA,FACE MAKE UP,EMINA BARE WITH ME MINERAL MILD FOUNDATION,02454,F-BWMM04-EM,8993137707879,EMINA BARE WITH ME MINERAL MILD FOUNDATION 04 MOCCA 30 ML,71171.17,48,0,48,3416216.16,0,3416216.16,
DC BANJARMASIN,EMINA,FACE MAKE UP,EMINA BARE WITH ME MINERAL CUSHION,01839,CUS-BWM01-EM,8993137702737,EMINA BARE WITH ME MINERAL CUSHION 01 LIGHT 15 G,110360.37,2,0,2,220720.74,0,220720.74,
DC BANJARMASIN,EMINA,LIP MAKE UP,EMINA SQUEEZE ME UP LIP MATTE,02912,L-SMULMB-EM,8993137709637,EMINA SQUEEZE ME UP LIP MATTE 02 BAKE A COOKIE 6.5 G,50450.45,119,0,119,6003603.55,0,6003603.55,
DC BANJARMASIN,EMINA,FACE MAKE UP,EMINA BARE WITH ME MINERAL CUSHION,01841,CUS-BWM03-EM,8993137702751,EMINA BARE WITH ME MINERAL CUSHION 03 CARAMEL 15 G,110360.37,1,0,1,110360.37,0,110360.37,
DC BANJARMASIN,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM LONGLASTING,02943,L-IPEI09-W,8993137713382,INSTAPERFECT EVERLAST INTENSE MATTE LIQUID 09 QUE SERA SERA 4.2 G,90090.09,2,0,2,180180.18,0,180180.18,
DC BANJARMASIN,MAKE OVER,FACE MAKE UP,MAKE OVER POWERSTAY UNDER EYE CONCEALER,01959,CON-RPP03-MO,8993137702812,MAKE OVER POWERSTAY UNDER EYE PERFECTING CONCEALER 30 LIGHT-MEDIUM 1.8 ML,117117.12,19,0,19,2225225.28,0,2225225.28,
DC BANJARMASIN,MAKE OVER,EYE MAKE UP,MAKE OVER EYE LINER LIQUID,01219,"EL-LB-MO1,7ML",8993137697309,"MAKE OVER LIQUID EYE LINER BLACK 1,7 ML (PC(S))",77477.48,539,0,539,41760361.72,0,41760361.72,
DC BANJARMASIN,MAKE OVER,LIP MAKE UP,MAKE OVER LIQUID LIP COLOR,00704,L-LDP-MO5ML,8993137683302,MAKE OVER LIQUID LIP COLOR DROP-DEAD PINK 5 ML (PC(S)),69369.37,3,0,3,208108.11,0,208108.11,
DC BANJARMASIN,MAKE OVER,FACE MAKE UP,MAKE OVER HYDRASTAY GLOW CUSHION,02826,CUS-HLGNW41-MO,8993137708654,MAKE OVER HYDRASTAY LITE GLOW CUSHION W41 CORAL SAND 15 G,193693.69,21,0,21,4067567.49,0,4067567.49,
DC BANJARMASIN,MAKE OVER,MULTIPURPOSE CLEANSING,MAKE OVER SANITIZER,02455,HS-MHS-MO,8993137710718,MAKE OVER ALL PURPOSE SANITIZER 200 ML,51351.35,6,0,6,308108.1,0,308108.1,
DC BANJARMASIN,MAKE OVER,FACE MAKE UP,MAKE OVER HYDRASTAY GLOW CUSHION,02828,CUS-HLGNN50-MO,8993137708678,MAKE OVER HYDRASTAY LITE GLOW CUSHION N50 TAN 15 G,193693.69,92,0,92,17819819.48,0,17819819.48,
DC BANJARMASIN,MAKE OVER,FACE MAKE UP,MAKE OVER POWERSTAY UNDER EYE CONCEALER,01958,CON-RPP02-MO,8993137702805,MAKE OVER POWERSTAY UNDER EYE PERFECTING CONCEALER 20 LIGHT 1.8 ML,117117.12,59,0,59,6909910.08,0,6909910.08,
DC BANJARMASIN,PUTRI,HAIR STYLING,PUTRI STYLING GLAZE,00398,SGL-P1-P200,8993137222013,PUTRI STYLING GLAZE 200 ML (PC(S)),23423.42,24,0,24,562162.08,0,562162.08,
DC BANJARMASIN,PUTRI,CREAMBATH,PUTRI NATURE CREAMBATH,00316,CB-P1L1-P720,8993137683661,PUTRI NATURAL CREAMBATH ALOE VERA 720 ML (PC(S)),45045.05,6,0,6,270270.3,0,270270.3,
DC BANJARMASIN,PUTRI,HAIR TEXTURE,PUTRI PLATINUM NEUTRALIZER,00333,N-P1P3P-P240,8993137683753,PUTRI PLATINUM NEUTRALIZER STEP 2 240 ML (PC(S)),27027.03,18,0,18,486486.54,0,486486.54,
DC BANJARMASIN,PUTRI,CREAMBATH,PUTRI SPA BOTANICAL GARDEN,00371,CB-P1BG-P240,8993137683791,PUTRI SS BOTANICAL GARDEN SPA WLEO 240 ML (PC(S)),28828.83,12,0,12,345945.96,0,345945.96,
DC BANJARMASIN,PUTRI,CREAMBATH,PUTRI NATURE REFILL CREAMBATH,00325,CB-P1L1-PR1,8993137683944,PUTRI NATURAL CREAMBATH ALOE VERA REFILL 1 KG (PC(S)),35585.59,11,0,11,391441.49,0,391441.49,
DC BANJARMASIN,PUTRI,HAIR MASK,PUTRI PLATINUM HAIR MASK,00331,HM-P1P-P240,8993137683739,PUTRI PLATINUM HAIR MASK 240 ML (PC(S)),22972.97,4,0,4,91891.88,0,91891.88,
DC BANJARMASIN,PUTRI,HAIR MASK,PUTRI SPA HAIR MASK,00387,CB-P1RS-P720,8993137683883,PUTRI SPA SERIES RICH SPA SCALP & HAIR TREATMENT CREAM 720 ML (PC(S)),68468.47,10,0,10,684684.7,0,684684.7,
DC BANJARMASIN,PUTRI,CREAMBATH,PUTRI NATURE REFILL CREAMBATH,00328,CB-P1G-PR1,8993137683920,PUTRI NATURAL CREAMBATH GINSENG REFILL 1 KG (PC(S)),35585.59,8,0,8,284684.72,0,284684.72,
DC BANJARMASIN,PUTRI,CREAMBATH,PUTRI NATURE REFILL CREAMBATH,00326,CB-P1A-PR1,8993137683913,PUTRI NATURAL CREAMBATH AVOCADO REFILL 1 KG (PC(S)),35585.59,8,0,8,284684.72,0,284684.72,
DC BANJARMASIN,PUTRI,CREAMBATH,PUTRI NATURE CREAMBATH,00322,CB-P1G-P720,8993137327206,PUTRI NATURAL CREAMBATH GINSENG 720 ML (PC(S)),45045.05,6,0,6,270270.3,0,270270.3,
DC BANJARMASIN,PUTRI,HAIR TEXTURE,PUTRI PROFESSIONAL PUSTREITE STEP 1,00347,LU-P1-P720,8993137147200,PUTRI PUSTREITE STEP 1 720 ML (PC(S)),56306.31,24,0,24,1351351.44,0,1351351.44,
DC BANJARMASIN,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL,02525,M-RHOVN2-W,8993137708715,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL 17 ML,46396.4,2,0,2,92792.8,0,92792.8,
