Kode Item,May 23,Jun 23,Jul 23,Aug 23,Sep 23,Oct 23,Nov 23,Dec 23,Jan 24,Feb 24,Mar 24,Apr 24,May 24,Jun 24,Jul 24,Aug 24,Sep 24
STIC-VILSLS03R0-W,0,0,0,0,0,0,0,0,2992,0,0,0,0,2992,0,0,
STIC-VILSLS04R0-W,0,0,0,0,0,0,0,2992,0,0,0,0,0,2992,0,0,
STIC-VILSLS05R0-W,0,0,0,0,0,0,0,2992,0,0,0,0,0,2992,0,0,
STIC-VILSLS06R0-W,2992,0,0,0,0,0,0,2992,0,0,0,0,0,2992,0,0,
STIC-VLLF01LB6R0-W,11885,23770,11885,23770,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VLLF02B6R0-W,15045,30090,8670,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VLLF03I6R0-W,0,8504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VLLF04N6R0-W,0,13243,13243,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VMFPFR11R0-IP,0,1788,2384,1192,1788,2384,1788,1192,2384,1788,1192,2384,3152,1788,1788,1192,
STIC-VMFPFR22R0-IP,1838,2980,2980,2980,2980,2980,2980,2384,2980,2980,4344,3576,3748,2980,3576,1788,
STIC-VMFPFR32R0-IP,980,3920,3920,3920,3920,4900,2940,2940,4900,3920,4304,4900,5284,3920,3920,2940,
STIC-VMFPFR33R0-IP,1342,1788,1788,2384,1788,1788,1788,1788,2384,1788,1788,3152,1788,2384,1788,1192,
STIC-VMFPFR43R0-IP,0,0,1068,1424,1068,1424,1068,712,1424,1424,1068,1424,1068,2432,1424,712,
STIC-VMFPFR52R0-IP,0,0,0,0,356,712,712,356,712,712,712,712,712,1720,1068,0,
STIC-VMKLC01R2-OMG,75240,62700,87780,62700,62700,87780,62700,50160,87780,62700,75240,75240,75240,62700,87780,37620,
STIC-VMKLC02R2-OMG,42000,42000,50400,42000,42000,50400,42000,29400,54600,42000,37800,54600,37800,42000,54600,29400,
STIC-VMKLC03R2-OMG,46200,54600,71400,54600,54600,71400,54600,42000,71400,54600,54600,71400,54600,58800,67200,42000,
STIC-VMKLC04R2-OMG,62700,75240,100320,75240,87780,100320,75240,62700,100320,75240,87780,100320,75240,75240,100320,62700,
STIC-VMKLC05R2-OMG,33600,37800,46200,37800,37800,46200,37800,29400,46200,37800,37800,46200,37800,37800,46200,29400,
STIC-VMKLC06R2-OMG,62700,50160,75240,62700,62700,62700,62700,50160,75240,50160,62700,75240,50160,62700,75240,37620,
STIC-VMKLC07R2-OMG,33600,37800,46200,33600,37800,46200,33600,29400,46200,33600,37800,46200,37800,33600,46200,25200,
STIC-VMKLC08R2-OMG,46200,50400,58800,50400,50400,58800,50400,37800,63000,46200,50400,63000,46200,50400,63000,33600,
STIC-VMKLC09R2-OMG,62700,62700,87780,62700,62700,75240,62700,50160,87780,62700,62700,87780,62700,62700,75240,50160,
STIC-VMKLC10R2-OMG,100320,112860,137940,112860,112860,150480,112860,87780,137940,112860,112860,137940,125400,112860,137940,87780,
STIC-VMKLC11R2-OMG,112860,125400,150480,125400,125400,150480,125400,87780,163020,125400,125400,150480,125400,125400,150480,100320,
STIC-VMKLC12R2-OMG,375844,375844,483228,375844,375844,483228,429536,268460,483228,375844,429536,483228,375844,375844,483228,322152,
STIC-VMKLCCE13R0-OMG,268460,322152,429536,322152,322152,429536,322152,268460,429536,322152,322152,429536,322152,375844,375844,268460,
STIC-VMKLCCE14R0-OMG,214768,322152,322152,322152,268460,322152,322152,214768,322152,322152,268460,375844,268460,268460,375844,214768,
STIC-VMKLCCE15R0-OMG,268460,322152,375844,268460,322152,375844,268460,268460,375844,268460,322152,375844,268460,322152,375844,214768,
STIC-VMKLCSE16R0-OMG,53160,212640,106320,106320,106320,106320,159480,24192,0,0,0,0,0,0,0,0,
STIC-VMKLCSE17R0-OMG,0,106320,106320,53160,53160,53160,0,12096,0,0,0,0,0,0,0,0,
STIC-VMKLCSE18R0-OMG,0,106320,106320,53160,53160,53160,0,12096,0,0,0,0,0,0,0,0,
STIC-VMLMP1R0-IP,0,0,0,0,2264,2264,0,2264,2264,0,2264,2264,0,2264,2264,0,
STIC-VMLMP2R0-IP,0,0,2264,2264,2264,4528,2264,2264,2264,2264,2264,2264,4528,2264,2264,0,
STIC-VMLMP3R0-IP,0,0,2264,2264,2264,2264,2264,0,4528,2264,2264,2264,2264,2264,0,2264,
STIC-VMLMP4R0-IP,2264,2264,2264,0,2264,4528,2264,0,4528,2264,2264,2264,2264,2264,2264,0,
STIC-VMLMP5R0-IP,0,0,2264,0,2264,2264,0,2264,2264,2264,0,2264,2264,2264,0,2264,
STIC-VMLMP6R0-IP,0,2264,0,2264,2264,4528,2264,2264,2264,2264,2264,2264,2264,2264,2264,2264,
STIC-VMLMP7R0-IP,0,0,0,0,2264,2264,2264,2264,2264,2264,2264,2264,2264,2264,0,2264,
STIC-VMLMP8R0-IP,0,0,0,0,2264,2264,2264,2264,2264,2264,0,2264,2264,2264,2264,0,
STIC-VMLMP9R0-IP,0,0,0,2264,2264,2264,2264,0,2264,2264,2264,2264,2264,0,2264,2264,
STIC-VPBDM01R1-MO,0,0,3486,0,3486,0,0,3486,0,0,3486,0,0,3486,0,0,
STIC-VPBDM02R1-MO,0,0,3560,0,0,0,3560,0,0,0,3560,0,0,0,3560,0,
STIC-VPBDM03R1-MO,3960,0,0,0,0,0,0,0,3960,0,0,0,0,0,0,0,
STIC-VPCTWC01R1-MO,2968,4452,5936,4452,2968,5936,4452,2968,4452,4452,4452,5936,2968,4452,5936,1484,
STIC-VPCTWC02R1-MO,4452,2968,7420,5936,4452,7420,4452,4452,5936,5936,5936,5936,5936,4452,7420,2968,
STIC-VPCTWC03R1-MO,4292,8584,8584,8584,8584,12876,8584,4292,12876,8584,8584,8584,8584,8584,8584,4292,
STIC-VPCTWC04R1-MO,4316,8632,8632,8632,8632,8632,8632,8632,8632,8632,8632,8632,8632,8632,8632,4316,
STIC-VPCTWC05R1-MO,0,1484,2968,1484,2968,1484,1484,1484,2968,1484,1484,2968,1484,1484,2968,0,
STIC-VPCTWC06R1-MO,0,0,2384,596,596,1192,1192,596,596,1192,596,1192,1192,596,1192,0,
STIC-VPCTWC07R1-MO,0,0,1192,596,596,596,596,596,596,1192,596,596,596,596,596,596,
STIC-VPCTWC08R1-MO,2968,5936,7420,5936,5936,7420,4452,4452,7420,5936,5936,7420,5936,5936,5936,2968,
STIC-VPCTWCR01R1-MO,0,4380,4380,4380,2920,5840,2920,2920,5840,2920,4380,4380,4380,2920,5840,1460,
STIC-VPCTWCR02R1-MO,1460,4380,5840,4380,4380,5840,4380,2920,5840,4380,4380,4380,4380,5840,4380,2920,
STIC-VPCTWCR03R1-MO,4628,4628,9256,9256,4628,9256,9256,4628,9256,9256,4628,9256,9256,4628,9256,4628,
STIC-VPCTWCR04R1-MO,0,9112,9112,9112,4556,13668,4556,4556,13668,4556,9112,9112,9112,9112,9112,4556,
STIC-VPCTWCR05R1-MO,0,1460,1460,1460,2920,1460,1460,1460,2920,1460,2920,1460,1460,2920,1460,1460,
STIC-VPCTWCR08R1-MO,2920,2920,5840,5840,4380,5840,4380,2920,5840,4380,4380,5840,4380,5840,4380,2920,
STIC-VPDCPFTLBR0-T,0,1508,0,0,0,1508,0,0,1508,0,0,0,1508,0,0,0,
STIC-VPDCPFTMCR0-T,0,0,0,1508,0,0,0,0,1508,0,0,0,0,1508,0,0,
STIC-VPDCPFTSBR0-T,1508,0,0,1508,0,0,0,1508,0,0,1508,0,0,0,1508,0,
STIC-VPDCPFTSLR0-T,0,0,0,1508,0,0,0,0,1508,0,0,0,0,1508,0,0,
STIC-VPDCPFTSNR0-T,0,0,1508,0,0,0,0,1508,0,0,0,0,1508,0,0,0,
STIC-VPDCPFTWFR0-T,0,0,0,1508,0,0,0,0,0,1508,0,0,0,0,1508,0,
STIC-VPPFC21R0-MO,1484,2968,2968,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFC31R0-MO,428,1284,428,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFC41R0-MO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFC51R0-MO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFC62R0-MO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFN10R0-MO,2968,5936,3601,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFN20R0-MO,1220,2440,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFN30R0-MO,13452,4484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFN40R0-MO,428,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFN50R0-MO,0,428,428,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFW12R0-MO,856,856,428,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFW21R0-MO,428,1284,428,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFW22R0-MO,8904,5936,8734,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFW30R0-MO,0,2440,318,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFW32R0-MO,2536,2536,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFW33R0-MO,2968,7420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFW41R0-MO,2440,2440,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFW42R0-MO,2536,1268,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFW50R0-MO,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPPFW60R0-MO,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-VPVLS1R0-MO,0,9493,0,0,0,0,0,0,0,0,0,0,0,0,9493,0,
STIC-VPVLS3R0-MO,0,9493,0,0,0,0,9493,0,0,0,0,9493,0,0,0,0,
STIC-VPVLS4R0-MO,0,0,0,0,0,0,0,0,0,0,9493,0,0,0,0,0,
STIC-VPVLS5R1-MO,0,0,0,0,0,0,0,9493,0,0,0,0,0,9493,0,0,
STIC-VPVLS6R1-MO,0,0,0,1846,0,0,1846,0,1846,0,0,1846,0,0,1846,0,
STIC-VPVLS7R0-MO,0,9493,0,0,0,0,0,0,9493,0,0,0,0,0,0,0,
STIC-VPVLS8R1-MO,0,0,2225,0,0,2225,0,0,2225,0,0,2225,0,0,0,2225,
STIC-VPWLF24HC21-MO,0,730,2190,1460,1460,2190,2190,730,2190,2190,1460,2190,1460,2190,2190,730,
STIC-VPWLF24HC31-MO,0,1400,1400,1400,0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,0,
STIC-VPWLF24HC41-MO,0,1740,1160,1160,1740,1160,1740,580,1740,1160,1160,1740,1160,1160,1740,580,
STIC-VPWLF24HC51-MO,0,0,0,0,580,580,580,0,1160,0,580,580,580,580,580,580,
STIC-VPWLF24HC62-MO,197,0,0,1390,0,1390,0,0,1390,0,1390,0,1390,0,0,1390,
STIC-VPWLF24HN10-MO,0,1638,1638,1638,3276,1638,3276,1638,1638,3276,1638,3276,1638,1638,3276,1638,
STIC-VPWLF24HN20-MO,0,730,2190,2190,1460,2920,1460,1460,2190,2190,1460,2190,2190,1460,2190,1460,
STIC-VPWLF24HN30-MO,4869,3246,9738,6492,8115,9738,6492,6492,8115,8115,8115,8115,8115,8115,8115,4869,
STIC-VPWLF24HN40-MO,0,0,580,1160,1160,1740,1160,580,1740,1160,1160,1160,1160,1160,1740,580,
STIC-VPWLF24HN50-MO,0,0,2163,0,0,0,2163,0,0,0,2163,0,0,0,2163,0,
STIC-VPWLF24HW12-MO,0,1400,1400,1400,0,1400,1400,1400,1400,0,1400,1400,1400,1400,1400,0,
STIC-VPWLF24HW21-MO,0,730,1460,730,1460,1460,730,730,1460,730,1460,1460,730,1460,1460,0,
STIC-VPWLF24HW22-MO,2920,1460,5110,3650,3650,4380,4380,2190,5110,3650,3650,4380,4380,3650,4380,2190,
STIC-VPWLF24HW30-MO,0,2320,2900,1740,2320,2900,1740,1740,2900,2320,1740,2900,2320,1740,2900,1160,
STIC-VPWLF24HW32-MO,730,1460,2190,2190,2190,2190,2190,730,2920,1460,2190,2190,2190,2190,2190,1460,
STIC-VPWLF24HW33-MO,0,0,3956,3956,3956,3956,3956,0,3956,3956,3956,0,3956,3956,3956,0,
STIC-VPWLF24HW41-MO,580,580,2320,1740,1740,2320,1740,1160,2320,1740,1740,2320,1740,1740,2320,1160,
STIC-VPWLF24HW42-MO,0,1460,2920,2190,2190,2920,2190,2190,2920,2190,2190,2920,2190,2190,2920,1460,
STIC-VPWLF24HW50-MO,0,580,1160,580,1160,580,580,580,1160,580,1160,580,1160,580,580,580,
STIC-VPWLF24HW60-MO,580,0,580,580,580,1160,580,580,1160,580,1160,580,580,1160,580,580,
STIC-VQLP11R0-IP,539,940,2232,1537,1586,1635,1586,1439,1635,1586,1537,2232,1537,1537,1341,842,
STIC-VQLP22R0-IP,1332,2633,2829,2682,2731,2829,2134,2036,2829,2183,2134,2878,2682,2183,1840,1439,
STIC-VQLP32R0-IP,1929,2633,3377,2682,2731,3377,2682,2036,2829,2731,2134,3426,2134,2731,2388,1439,
STIC-VQLP33R0-IP,294,2134,2829,2183,2134,2330,1586,1488,2330,2134,1635,2281,1635,2183,1341,891,
STIC-VQLP43R0-IP,882,1537,2330,1586,1635,1733,1635,1439,1782,1586,1635,1733,1635,1038,1341,891,
STIC-VQLP52R0-IP,0,1176,842,793,1390,842,49,597,597,49,646,597,597,49,597,49,
STIC-VRCPGC11CR0-W,0,6050,0,0,6050,0,6050,0,0,6050,0,0,6050,0,6050,0,
STIC-VRCPGC22NR0-W,0,7920,0,7920,0,7920,7920,0,7920,0,7920,0,7920,0,7920,0,
STIC-VRCPGC23WR0-W,0,7920,0,7920,0,7920,0,7920,0,7920,0,7920,0,7920,0,0,
STIC-VRCPGC32NR0-W,6050,6050,6050,0,6050,6050,6050,0,6050,6050,0,6050,6050,6050,6050,0,
STIC-VRCVPF11CR0-W,2626,6416,6416,6416,4812,8020,6416,3208,8020,6416,4812,8020,6416,4812,8020,3208,
STIC-VRCVPF22NR0-W,3188,6376,12752,6376,9564,9564,9564,6376,12752,6376,9564,12752,6376,9564,9564,6376,
STIC-VRCVPF23WR0-W,9564,12752,15940,9564,12752,15940,12752,9564,12752,12752,12752,15940,12752,9564,15940,9564,
STIC-VRCVPF32NR0-W,9564,12752,15940,12752,12752,15940,12752,9564,15940,12752,12752,15940,12752,12752,15940,9564,
STIC-VRCVPF33WR0-W,3224,4688,7032,4688,4688,7032,4688,3516,7032,4688,4688,7032,4688,4688,7032,3516,
STIC-VRCVPF42NR0-W,1026,3516,3516,3516,3516,4688,3516,2344,4688,3516,3516,4688,3516,2344,4688,2344,
STIC-VRCVPF43WR0-W,1788,2980,3576,2980,2980,3576,2980,1788,4172,2384,2980,3576,2980,2980,3576,2384,
STIC-VRCVPF52NR0-W,452,904,1356,904,904,904,904,904,1356,904,904,904,904,904,1356,452,
STIC-VRMFPFR11R0-IP,1192,1788,1788,1788,1788,1788,1788,1192,2384,1788,1788,1788,1788,1788,2384,596,
STIC-VRMFPFR22R0-IP,1192,2384,3576,2384,2980,2980,2980,1788,3576,2384,2384,3576,2384,2980,2980,1788,
STIC-VRMFPFR32R0-IP,1766,2868,3824,2868,2868,3824,2868,1912,3824,2868,2868,3824,2868,2868,3824,956,
STIC-VRMFPFR33R0-IP,596,1192,2384,1192,1788,1788,1192,1192,1788,1788,1192,2384,1192,1788,1788,596,
STIC-VRMFPFR43R0-IP,0,760,1140,1140,760,1140,1140,760,1140,760,1140,1140,1140,760,1140,760,
STIC-VRMFPFR52R0-IP,0,0,0,380,380,760,760,380,760,380,760,380,760,380,760,380,
STIC-VSAC11R0-IP,2750,2750,5500,2750,2750,2750,2750,2750,2750,2750,5500,2750,2750,2750,2750,2750,
STIC-VSAC22R0-IP,7978,0,7978,7978,0,7978,0,7978,7978,0,7978,0,7978,0,7978,0,
STIC-VSAC32R0-IP,7978,0,7978,0,7978,0,7978,7978,0,7978,0,7978,7978,0,7978,0,
STIC-VSAC33R0-IP,7978,0,0,7978,0,0,7978,0,0,0,7978,0,0,7978,0,0,
STIC-VSAC43R0-IP,1460,1460,1460,1460,2920,1460,1460,1460,1460,1460,1460,2920,1460,1460,1460,0,
STIC-VSAC52R0-IP,1460,0,0,0,1460,1460,1460,1460,1460,0,1460,1460,1460,1460,0,1460,
STIC-VSFCF11FP30R0-IP,1060,0,2120,1060,1060,2120,1060,1060,1060,1060,2120,1060,1060,1060,1060,1060,
STIC-VSFCF22LI30R0-IP,0,0,2120,1060,2120,2120,1060,1060,2120,2120,1060,2120,1060,2120,1060,1060,
STIC-VSFCF32TB30R0-IP,0,0,2120,2120,2120,2120,2120,1060,2120,1060,2120,2120,2120,1060,2120,1060,
STIC-VSFCF33WO30R0-IP,0,0,1060,2120,1060,1060,2120,0,2120,1060,1060,1060,2120,1060,1060,0,
STIC-VSFCF43CS30R0-IP,0,0,0,1286,1286,1286,1286,1286,1286,643,1286,1286,1286,1286,643,643,
STIC-VSFCF52A30R0-IP,0,0,0,0,756,1512,756,756,1512,756,756,1512,756,756,756,756,
STIC-VTCPFTLBR0-T,0,1508,0,0,0,1508,0,0,1508,0,0,0,1508,0,0,0,
STIC-VTCPFTMCR0-T,0,0,0,1508,0,0,0,0,1508,0,0,0,0,1508,0,0,
STIC-VTCPFTSBR0-T,1508,0,0,1508,0,0,0,1508,0,0,1508,0,0,0,1508,0,
STIC-VTCPFTSLR0-T,0,0,0,1508,0,0,0,0,1508,0,0,0,0,1508,0,0,
STIC-VTCPFTSNR0-T,0,0,1508,0,0,0,0,1508,0,0,0,0,1508,0,0,0,
STIC-VTCPFTWFR0-T,0,0,0,1508,0,0,0,0,0,1508,0,0,0,0,1508,0,
STIC-VTESDCR0-MO,0,236,236,236,0,236,236,236,236,0,236,236,236,236,0,236,
STIC-VTESEBR0-MO,0,2976,3968,2976,1984,3968,2976,1984,2976,2976,2976,2976,2976,2976,2976,992,
STIC-WADS170-W,17150,34300,51450,34300,34300,51450,34300,34300,34300,51450,34300,51450,17150,0,0,0,
STIC-WDFS170R1-W,16730,16730,16730,16730,16730,16730,16730,16730,16730,16730,16730,16730,16730,0,0,0,
STIC-WHTS170-W,33640,134560,185020,151380,151380,168200,151380,117740,185020,134560,151380,185020,67280,0,0,0,
STIC-WNSS170-W,16870,0,16870,16870,16870,16870,16870,16870,16870,16870,16870,16870,16870,0,0,0,
STIC-ZZB100-W,3960,0,0,3960,3960,3960,0,0,3960,0,0,0,0,0,0,0,
TAS-SHCR0-W,3960,0,0,3960,3960,3960,0,0,3960,0,0,0,0,0,0,0,
TISU-SMHNSR0-W,50475,75660,108767,50638,84073,75792,63149,71003,75759,38028,84073,100651,50539,84172,63380,24958,
TISU-SMJELR0-W,0,0,0,0,0,0,0,1060,0,0,0,0,0,0,0,0,
TOBG-BCSP-W,7180,0,6860,0,918,0,0,0,0,0,0,0,0,0,0,0,
TTP-P115-PP-P,0,0,0,927,0,0,0,0,0,927,0,0,0,0,927,0,
TUBE-ADM40R2-W,13627,27254,54581,27254,40954,54581,40954,27327,54581,40954,40954,54581,40954,40954,40881,13627,
TUBE-AHFMR1-E5L,0,1966,0,1966,0,1966,0,1966,0,1966,0,1966,0,1966,0,1966,
TUBE-AHFW100PBL-W,0,57428,57428,57428,28714,57428,57428,28714,57428,57428,28714,57428,57428,28714,57428,28714,
TUBE-AHFW60PBLR2-W,95816,47908,95816,47908,95816,47908,95816,47908,47908,95816,47908,95816,47908,95816,47908,47908,
TUBE-AHMC40R2-W2L,23732,23732,71196,23732,47464,47464,47464,47464,47464,47464,23732,71196,23732,47464,47464,23732,
TUBE-AHMG100RV-W,87822,87822,58548,58548,58548,87822,58548,58548,58548,58548,58548,87822,58548,58548,87822,29274,
TUBE-AJFS60R1-E2L,0,10356,0,10356,0,10356,0,10356,10356,0,10356,0,10356,0,10356,0,
TUBE-ANTM40R1-W,0,23670,23670,47410,23670,47410,23670,23670,47410,23670,23670,47410,23670,23670,23670,47410,
TUBE-APFC60R2-W,160326,128244,160326,128244,112224,176346,160326,64122,176346,160326,128244,160326,128244,160326,144306,64122,
TUBE-ASATG15-W19LN,0,36422,36422,36422,18211,54633,18211,36422,36422,36422,18211,36422,36422,36422,36422,18211,
TUBE-AVGR2-E2L,0,9402,9402,0,9402,9402,0,9402,9402,0,9402,9402,0,9402,9402,0,
TUBE-BPPS10R0-L,2126,2305,2305,0,0,2126,0,2126,0,2126,0,2126,0,0,0,0,
TUBE-BPPS30R0-L,1257,3090,3771,2514,2514,4987,3771,1257,4987,3771,2514,4987,2514,2514,4987,3730,
TUBE-BRBRC10R1-L,4252,0,0,0,0,2126,0,2126,0,2126,0,2126,0,0,0,0,
TUBE-BRER85-L,0,2494,0,1247,1247,1247,1247,0,1247,2494,0,2494,1247,1247,1247,2494,
TUBE-BRERC20-L,10327,15015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TUBE-BSAPFW100-EPBL,0,85122,85122,85122,56748,85122,85122,56748,85122,85122,56748,85122,85122,56748,113496,28374,
TUBE-BSAPFW50R1-EPBL,112068,168102,224136,224136,168102,280170,168102,112068,280170,168102,168102,280170,168102,224136,224136,112068,
TUBE-BSAPMCR0-EO,45964,137892,183856,137892,91928,183856,137892,91928,137892,137892,137892,183856,91928,137892,183856,91928,
TUBE-BSFSC50R1-EPBL,20640,20640,20640,20640,41280,20640,20640,20640,20640,20640,20640,20640,20640,20640,41280,0,
TUBE-BSFW100RPD-E,160440,180861,220605,180495,200550,185670,0,0,0,0,0,0,0,0,0,0,
TUBE-BSFW50R1-EPBL,233880,350820,467760,350820,343554,0,0,0,0,0,0,0,0,0,0,0,
TUBE-BSMC20R0-EPBL,409149,363688,454610,363688,226460,0,0,0,0,0,0,0,0,0,0,0,
TUBE-BSNC20OBR0-EPBL,0,0,132021,0,0,0,0,0,0,0,0,0,0,0,0,0,
TUBE-BSSPINOR0-E,0,72034,108051,72034,108051,108051,36376,0,0,0,0,0,0,0,0,0,
TUBE-BSTUCR2-E,45446,136338,136338,90892,136338,45446,0,0,0,0,0,0,0,0,0,0,
TUBE-BSWFW50R1-EPBL,74148,55611,92685,74148,55611,92685,74148,37074,92685,74148,55611,92685,74148,55611,92685,37074,
TUBE-CBFW100PH-K,3941,1591,3941,2350,1591,3941,1591,0,1591,3941,1591,1591,1591,0,1591,1591,
TUBE-CDDDCL20R2-W2L,23240,46480,46480,46480,46480,46480,46480,23240,46480,46480,46480,46480,46480,46480,23240,46480,
TUBE-CDDDCN20R2-W2L,0,46350,46350,46350,46350,46350,46350,46350,46350,46350,46350,46350,46350,46350,46350,23175,
TUBE-CDECW100R1-W2L,137756,167297,236175,167297,167297,236175,167297,127960,206634,167297,167297,236175,167297,167297,206787,98419,
TUBE-CDECW60R1-W2L,96824,48412,96824,48412,96824,48412,96824,48412,96824,48412,96824,96824,48412,96824,48412,48412,
TUBE-CDEWF100R1-W,10058,10058,20116,10058,30091,10058,30091,10058,20033,20116,20033,30091,10058,20033,20116,10058,
TUBE-CDEWF50R2-W,0,0,19261,0,19261,0,19261,0,19261,0,19261,0,19261,0,19261,0,
TUBE-CJFMR2-E5L,0,0,0,0,0,9108,0,0,0,0,0,0,0,9108,0,0,
TUBE-CLCBNBR0-ELDPE,0,0,4903,4903,0,4903,4903,0,4903,0,4903,0,4903,0,4903,0,
TUBE-CLCBPER0-ELDPE,5192,5192,10384,0,5192,5192,5192,5192,5192,5192,5192,5192,5192,0,5192,5192,
TUBE-CLCBPIR0-ELDPE,0,5192,5192,5192,0,5192,5192,5192,5192,0,5192,5192,5192,0,5192,0,
TUBE-CLCBVR0-ELDPE,0,0,0,4975,0,0,4975,0,0,0,0,4975,0,0,0,4975,
TUBE-CLMRCF100-W,0,0,1715,1715,1715,3430,1715,1715,3430,1715,1715,3430,1715,1715,1715,1715,
TUBE-CMBR1-E,10896,5448,16344,10896,10896,16344,10896,10896,16344,10896,10896,16344,10896,16344,10896,5448,
TUBE-CMF11C-W,3385,6770,3385,3385,6770,3385,3385,3385,6770,3385,3385,3385,3385,6770,0,3385,
TUBE-CMF22N-W,0,3385,10155,6770,6770,10155,6770,6770,6770,6770,6770,10155,6770,6770,6770,3385,
TUBE-CMF23W-W,0,10155,10155,10155,6770,10155,6770,6770,10155,6770,10155,10155,6770,6770,6770,6770,
TUBE-CMF32N-W,3385,10155,13540,10155,10155,13540,10155,6770,13540,10155,10155,13540,10155,10155,10155,3385,
TUBE-CMF33W-W,3385,6770,3385,6770,3385,6770,3385,3385,3385,6770,3385,6770,3385,3385,3385,3385,
TUBE-CMF42N-W,0,3385,3385,0,3385,3385,3385,0,3385,3385,3385,0,3385,3385,3385,0,
TUBE-CMF43W-W,3385,3385,3385,0,3385,3385,3385,0,3385,3385,3385,3385,0,3385,3385,0,
TUBE-CMF52N-W,0,0,3385,0,3385,0,3385,0,0,3385,0,3385,0,3385,0,0,
TUBE-CMRCF15-CL,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TUBE-CMSCR0-E,0,0,6053,0,0,6053,0,6053,0,0,6053,0,6053,0,6053,0,
TUBE-CMSSR0-E,4680,2340,2340,4680,2340,2340,4680,2340,2340,4680,2340,2340,4680,2340,2340,2340,
TUBE-CPFTR0-T,1508,1508,1508,6032,0,1508,0,3016,4524,1508,1508,0,3016,3016,3016,0,
TUBE-CPSM100PH-K,3941,1591,3941,2350,1591,3941,1591,0,1591,3941,1591,1591,1591,0,1591,1591,
TUBE-CSAESR0-W,2872,0,2872,0,0,2872,0,2872,0,0,2872,0,2872,0,2872,0,
TUBE-CSBANCR0-W,0,122024,61012,61012,122024,61012,61012,61012,122024,61012,61012,122024,61012,61012,122024,61012,
TUBE-CSBDCR0-W,61372,122744,122744,122744,122744,184116,122744,61372,184116,122744,122744,122744,122744,122744,184116,61372,
TUBE-CSDSBS5R0-W,12324,6162,6162,12324,6162,6162,6162,6162,6162,12324,6162,6162,6162,6162,12324,0,
TUBE-CSEDCC10R0-W5L,4092,14072,4092,14072,4092,18164,4092,9980,8184,14072,4092,14072,14072,4092,9980,4092,
TUBE-CSFCNAP100R1-W,207865,237560,267255,237560,207865,296950,207865,178170,267255,237560,207865,267255,237560,207865,267255,148475,
TUBE-CSFCNAP20R1-W,12324,6162,6162,12324,6162,6162,6162,6162,6162,12324,6162,6162,6162,6162,12324,0,
TUBE-CSMMC100R2-W,9768,19536,29304,29304,19536,29304,29304,19536,29304,19536,29304,29304,19536,29304,29304,9768,
TUBE-CSRDGR0-W,0,0,11480,0,11480,0,11480,0,11480,0,11480,0,11480,0,11480,0,
TUBE-CTKMG15-W,9384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TUBE-DMBC01R0-E,0,23216,0,23216,0,23216,23216,0,23216,0,23216,23216,0,23216,0,23216,
TUBE-DMBC02R0-E,0,28919,28919,0,28919,28919,28919,0,28919,28919,0,28919,28919,28919,28919,0,
TUBE-DMBC03R0-E,5439,5439,5439,5439,10878,5439,5439,5439,10878,5439,5439,10878,5439,5439,10878,0,
TUBE-EBBCL15-W2580,46504,46504,46504,46504,46504,46504,0,46504,46504,46504,46504,46504,46504,46504,46504,0,
TUBE-EBBCL30R3-W3095,0,0,32038,0,0,0,32038,0,0,0,32038,0,0,0,32038,0,
