kode_item,nama_item,jenis,group,stock_quantity,release_quantity,staging_timbang_quantity,soh,unprocessed_mo,unprocessed_smb,available_stock,git_karantina,git_pending,uom,week,year
BOTO-GEDTHF-K,Bottle Glass EDT HF K,BOTPOT,packaging,18220,14322,0,32542.0,,10638.0,21904.0,0,0,Pc(s),24.0,2023.0
BOTO-GEDTIW-K,Bottle Glass EDT IW K,BOTPOT,packaging,16167,25667,0,41834.0,,5277.0,36557.0,0,0,Pc(s),24.0,2023.0
BOTO-GEDTRO-K,Bottle Glass EDT RO K,BOTPOT,packaging,41582,16,0,41598.0,,16801.0,24797.0,0,0,Pc(s),24.0,2023.0
BOTO-GEDTTB-K,Bottle Glass EDT TB K,BOTPOT,packaging,35623,1284,0,36907.0,,5327.0,31580.0,0,0,Pc(s),24.0,2023.0
BOTO-GELFR1-W,Botol Glass Exclusive Liquid Foundation R1 W,BOTPOT,packaging,67760,64706,0,132466.0,,1036.0,131430.0,0,0,Pc(s),24.0,2023.0
BOTO-GELFRLR0-W,Botol Glass Exclusive Liquid Foundation RL W (Pc(s)),BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-GFSBA15R0-GG,Bottle Glass Face Serum BA 15 GG,BOTPOT,packaging,66661,20,0,66681.0,,,66681.0,30000,0,Pc(s),24.0,2023.0
BOTO-GFSDB15R0-GG,Bottle Glass Face Serum DB 15 GG,BOTPOT,packaging,266360,15,0,266375.0,,,266375.0,0,0,Pc(s),24.0,2023.0
BOTO-GHGFFR0-MO,Bottle Glass Hydrastay GF Foundation MO,BOTPOT,packaging,53807,0,0,53807.0,,4354.0,49453.0,0,0,Pc(s),24.0,2023.0
BOTO-GHLTBR0-MO,Botol Hydrastay Liquid Tint Blush MO,BOTPOT,packaging,23184,998,0,24182.0,,3461.0,20721.0,0,0,Pc(s),24.0,2023.0
BOTO-GLSA30R0-W,Botol Glass Lightening Serum Ampoule 30 ml W,BOTPOT,packaging,240,0,0,240.0,,,240.0,0,0,Pc(s),24.0,2023.0
BOTO-GLSA30R1-W,Botol Glass Lightening Serum Ampoule 30 R1 W,BOTPOT,packaging,86,35711,0,35797.0,,62207.0,-26410.0,0,0,Pc(s),24.0,2023.0
BOTO-GMOF986FTD-P2W,Botol/Pot Liquid Found (Firna Glass) Make over,BOTPOT,packaging,38711,0,0,38711.0,,10242.0,28469.0,0,0,Pc(s),24.0,2023.0
BOTO-GNBHOR0-K,Bottle Glass Nourishing Beard & Hair Oil K,BOTPOT,packaging,6992,0,0,6992.0,,,6992.0,0,0,Pc(s),24.0,2023.0
BOTO-GNBO5-K,Bottle Glass Beard Oil Package K,BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-GNBOR0-K,Bottle Glass Nourishing Beard Oil K,BOTPOT,packaging,872,0,0,872.0,,,872.0,0,0,Pc(s),24.0,2023.0
BOTO-GNSMS30-T,Botol Glass Natural Frosted Matte S 30 T,BOTPOT,packaging,75620,0,0,75620.0,,,75620.0,0,0,Pc(s),24.0,2023.0
BOTO-GPCS20R0-BL,Bottle Glass Pomebright C Serum 20 BL,BOTPOT,packaging,14763,0,0,14763.0,,,14763.0,0,0,Pc(s),24.0,2023.0
BOTO-GPGS20R0-OMG,Botol Glass Peach Glowing Serum 20 OMG,BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-GPGS20R1-OMG,"Botol Glass Serum 20 ml REV-1 OMG, SprayMatte,Natural, NoPrinting + Plug(PE, Natural, NewForm)",Packaging Material,packaging,30086,25983,0,56069.0,,10350.0,45719.0,0,0,Pc(s),24.0,2023.0
BOTO-GPLMR0-MO,Bottle Glass Powerskin Liquid Glow MO,BOTPOT,packaging,19306,0,0,19306.0,,,19306.0,0,0,Pc(s),24.0,2023.0
BOTO-GPRTMR0-MO,Bottle Glass Powerskin Radiant Tinted MO,BOTPOT,packaging,37296,0,0,37296.0,,,37296.0,0,0,Pc(s),24.0,2023.0
BOTO-GPWCMR0-MO,Bottle Glass Powerskin Water Charge M MO,BOTPOT,packaging,256,0,0,256.0,,,256.0,0,0,Pc(s),24.0,2023.0
BOTO-GROEDP100R0-K,Bottle Glass Revered Oud Eau de Parfum 100 K,BOTPOT,packaging,30587,0,0,30587.0,,57.0,30530.0,0,0,Pc(s),24.0,2023.0
BOTO-GRYAASW-GPPP1WH,Botol/Pot Botol Glass Renew You Anti Aging Serum Wardah,BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-GS01ABR0-E,Bottle Glossy Stain 01 E,BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-GS01ABR1-E,Bottle Glossy Stain 01 R1 E,BOTPOT,packaging,137938,0,0,137938.0,,,137938.0,0,0,Pc(s),24.0,2023.0
BOTO-GS02ASR0-E,Bottle Glossy Stain 02 E,BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-GS02ASR1-E,Bottle Glossy Stain 02 R1 E,BOTPOT,packaging,8685,0,0,8685.0,,,8685.0,0,0,Pc(s),24.0,2023.0
BOTO-GS03CRR0-E,Bottle Glossy Stain 03 E,BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-GS03CRR1-E,Bottle Glossy Stain 03 R1 E,BOTPOT,packaging,14655,0,0,14655.0,,,14655.0,0,0,Pc(s),24.0,2023.0
BOTO-GS04PSR0-E,Bottle Glossy Stain 04 E,BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-GS04PSR1-E,Bottle Glossy Stain 04 R1 E,BOTPOT,packaging,23369,13,0,23382.0,,,23382.0,0,0,Pc(s),24.0,2023.0
BOTO-GS05SDR0-E,Bottle Glossy Stain 05 E,BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-GS05SDR1-E,Bottle Glossy Stain 05 R1 E,BOTPOT,packaging,10253,0,0,10253.0,,,10253.0,0,0,Pc(s),24.0,2023.0
BOTO-GSCSFR0-W,Bottle Glass Square Crystallure PRS Foundation W,BOTPOT,packaging,49849,0,0,49849.0,,,49849.0,0,0,Pc(s),24.0,2023.0
BOTO-GSOEDP100R0-K,Bottle Glass Saffron Oud Eau de Parfum 100 K,BOTPOT,packaging,17270,0,0,17270.0,,57.0,17213.0,0,0,Pc(s),24.0,2023.0
BOTO-GWSEW-GPW,Botol/Pot Botol Glass White Secret Essence Wardah,BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-GWSMS30-T,Botol Glass White Opaque Matte S 30 T,BOTPOT,packaging,28860,0,0,28860.0,,4107.0,24753.0,0,0,Pc(s),24.0,2023.0
BOTO-GYPCS20R0-BL,Bottle Glass Youth Power C Serum 20 BL,BOTPOT,packaging,16028,0,0,16028.0,,,16028.0,0,0,Pc(s),24.0,2023.0
BOTO-HFTS1702R0-W,Bottle Hair Fall Treatment Shampoo 170 (2) W (Pc(s)),BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-HFTS1702R3-W,Bottle Hair Fall Treatment Shampoo 170 (2) R3 W,BOTPOT,packaging,43946,45,0,43991.0,,,43991.0,0,0,Pc(s),24.0,2023.0
BOTO-HFTS1702RX-W,Bottle Hair Fall Treatment Shampoo 170 (2) RX W,BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-HFTS170P-W,Bottle Hair Fall Treatment Shampoo 170 Polos (2) W,BOTPOT,packaging,200,0,0,200.0,,,200.0,0,0,Pc(s),24.0,2023.0
BOTO-HFTS170R1-WHDPE,Bottle Hair Fall Treatment Shampoo 170 R1 W (Pc(s)),BOTPOT,packaging,62,0,0,62.0,,,62.0,0,0,Pc(s),24.0,2023.0
BOTO-HFTS170R3-W,Bottle Hair Fall Treatment Shampoo 170 R3 W,BOTPOT,packaging,28,0,0,28.0,,,28.0,0,0,Pc(s),24.0,2023.0
BOTO-HRIT100R0-W,Bottle H Rose PI Toner 100 W,BOTPOT,packaging,2587,0,0,2587.0,,,2587.0,0,0,Pc(s),24.0,2023.0
BOTO-HRIT100R1-WKIM,Bottle H Rose PI Toner 100 R1 KIM W,BOTPOT,packaging,52547,0,0,52547.0,,,52547.0,0,0,Pc(s),24.0,2023.0
BOTO-HRKT30R0-W,Bottle Aster Rose PI Toner 30 W,BOTPOT,packaging,132810,0,0,132810.0,,,132810.0,0,0,Pc(s),24.0,2023.0
BOTO-HSLWR0-MO,Bottle+Ring Hydrastay SLW MO,BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-HSLWR1-MO,Bottle+Ring Hydrastay SLW R1 MO,BOTPOT,packaging,45650,55830,0,101480.0,0.0,12576.0,88904.0,0,0,Pc(s),24.0,2023.0
BOTO-HW100NP-DK12033,Botol/Pot HW Natural Pearliz Putri 100 ml,BOTPOT,packaging,3311,0,0,3311.0,,,3311.0,0,0,Pc(s),24.0,2023.0
BOTO-HWR0-BD,Botol Hand Wash BD,BOTPOT,packaging,19712,0,0,19712.0,,,19712.0,0,0,Pc(s),24.0,2023.0
BOTO-IBBM1R0-WPETG,Bottle IP Browfessional 3D Brow Mascara 01 B W,BOTPOT,packaging,111519,0,0,111519.0,,2112.0,109407.0,0,0,Pc(s),24.0,2023.0
BOTO-IBBM2R0-WPETG,Bottle IP Browfessional 3D Brow Mascara 02 DG W,BOTPOT,packaging,96651,0,0,96651.0,2405.0,704.0,93542.0,0,0,Pc(s),24.0,2023.0
BOTO-ICABER0-W,Bottle Inner Crystallure AB Essence 30 W (Pc(s)),BOTPOT,packaging,26994,0,0,26994.0,,,26994.0,0,0,Pc(s),24.0,2023.0
BOTO-IEIMLR0-W,Bottle Instaperfect EIM Liquid W,BOTPOT,packaging,1011,0,0,1011.0,,,1011.0,0,0,Pc(s),24.0,2023.0
BOTO-IMLMPR0-W,Bottle Instaperfect Mattesetter Lip Matte Paint W,BOTPOT,packaging,83547,0,0,83547.0,,,83547.0,0,0,Pc(s),24.0,2023.0
BOTO-JKLTSR0-OMG,"Bottle Juicy Kiss Lip Tint OMG,LG-897,PETG,NaturalColor,1PassPrinting,NoFinishing",Packaging Material,packaging,0,15,0,15.0,,,15.0,0,0,Pc(s),24.0,2023.0
BOTO-K200PET-X,Botol Kotak 200 PET,BOTPOT,packaging,1427,0,0,1427.0,,,1427.0,0,0,Pc(s),24.0,2023.0
BOTO-L100EEMUR1-WHD,Botol Linear 100 EyeXpert Eye MUR R1 W,BOTPOT,packaging,16130,0,0,16130.0,0.0,2102.0,14028.0,0,0,Pc(s),24.0,2023.0
BOTO-L100GR0-W,Botol Linear 100 Green W,BOTPOT,packaging,64792,5,0,64797.0,,29433.0,35364.0,0,0,Pc(s),24.0,2023.0
BOTO-L100TURR0-WPP,Botol/Pot Botol Linear 100 Turquoise W Wardah,BOTPOT,packaging,6382,0,0,6382.0,,,6382.0,0,0,Pc(s),24.0,2023.0
BOTO-L200BLA-PP,Botol/Pot Botol Linear 200 ml Black Putri,BOTPOT,packaging,26088,0,0,26088.0,,,26088.0,0,0,Pc(s),24.0,2023.0
BOTO-L200NAT-PP,Botol/Pot Botol Linear 200 ml Natural Putri,BOTPOT,packaging,34232,24,0,34256.0,,15996.0,18260.0,180,0,Pc(s),24.0,2023.0
BOTO-L450NAT-PP,Botol/Pot Botol Linear 450 ml Natural Putri,BOTPOT,packaging,20440,0,0,20440.0,,7742.0,12698.0,0,0,Pc(s),24.0,2023.0
BOTO-L450WHI-PP,Botol/Pot Botol Linear 450 ml White Putri,BOTPOT,packaging,24288,16,0,24304.0,,,24304.0,0,0,Pc(s),24.0,2023.0
BOTO-L50EEMURR1-WHD,Botol Linear 50 EyeXpert Eye MUR R1 W,BOTPOT,packaging,17329,2,0,17331.0,,,17331.0,0,0,Pc(s),24.0,2023.0
BOTO-L50NAT-UPP,Botol/Pot Botol Linear 50 ml Natural Umum,BOTPOT,packaging,25336,13,0,25349.0,,15024.0,10325.0,0,0,Pc(s),24.0,2023.0
BOTO-LFT125R0-W,Bottle Lightening Face Toner 125 W,BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-LFT125R1-W,Bottle Lightening Face Toner 125 R1 W,BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-LFT125R2-W,Bottle Lightening Face Toner 125 R2 W,BOTPOT,packaging,178543,1037,0,179580.0,,40370.0,139210.0,0,0,Pc(s),24.0,2023.0
BOTO-LIWMR0-MO,Bottle LIW Mascara MO,BOTPOT,packaging,56462,69995,0,126457.0,,,126457.0,0,0,Pc(s),24.0,2023.0
BOTO-LLC01LR0-W,Bottle Lightening Liquid Concealer 01 L W (Pc(s)),BOTPOT,packaging,76310,0,0,76310.0,,,76310.0,0,0,Pc(s),24.0,2023.0
BOTO-LLC02BR0-W,Bottle Lightening Liquid Concealer 02 B W (Pc(s)),BOTPOT,packaging,61571,33705,0,95276.0,,,95276.0,0,0,Pc(s),24.0,2023.0
BOTO-LLS-EPETG,Case/Container Botol Liquid Lip Shine Emina,BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-LWMR0-OMG,"Bottle Lashtention Waterproof Mascara OMG, SH-R0025, PETG, InjectionColor, 1PassPrinting, NoFinishing",Packaging Material,packaging,105336,55013,0,160349.0,,5.0,160344.0,0,0,Pc(s),24.0,2023.0
BOTO-MF01LR0-E,Botol Mild Foundation 01 Light 30 E,BOTPOT,packaging,24257,0,0,24257.0,,,24257.0,0,0,Pc(s),24.0,2023.0
BOTO-MF02NR0-E,Botol Mild Foundation 02 Natural 30 E,BOTPOT,packaging,20545,0,0,20545.0,,,20545.0,0,0,Pc(s),24.0,2023.0
BOTO-MF03CR0-E,Botol Mild Foundation 03 Caramel 30 E,BOTPOT,packaging,8878,0,0,8878.0,,,8878.0,0,0,Pc(s),24.0,2023.0
BOTO-MF04MR0-E,Botol Mild Foundation 04 Mocca 30 E,BOTPOT,packaging,34541,0,0,34541.0,,,34541.0,0,0,Pc(s),24.0,2023.0
BOTO-MKLCCEKIMR0-OMG,"Bottle Matte KLC Coffee Edition OMG,KIM,8007,AS,Injection Clear,1PassPrinting,NoFinishing",Packaging Material,packaging,70116,11115,0,81231.0,,489121.0,-407890.0,153360,0,Pc(s),24.0,2023.0
BOTO-MKLCKIMR0-OMG,"Bottle Matte KLC OMG,8007,AS,Injection Clear,1PassPrinting,NoFinishing,KIM",Packaging Material,packaging,266020,50387,0,316407.0,,,316407.0,0,0,Pc(s),24.0,2023.0
BOTO-MKLCR0-OMG,"Bottle Matte KLC OMG,LC-002,AS,Injection Clear,1PassPrinting,NoFinishing",Packaging Material,packaging,32704.7,60497,0,93201.7,,525411.0,-432209.3,0,0,pc(s),24.0,2023.0
BOTO-MKLCSER0-OMG,"Bottle Matte KLC Socialite Edition OMG,KIM,8007,AS,Injection Clear,1PassPrinting,NoFinishing, Collar :ABS, Injection Marble (P481C,P479C), NoFinishing",Packaging Material,packaging,345781,0,0,345781.0,,161076.0,184705.0,0,0,Pc(s),24.0,2023.0
BOTO-MPR1-EM,Bottle Magic Potion R1 Emina,BOTPOT,packaging,70315,0,0,70315.0,,32360.0,37955.0,48000,0,Pc(s),24.0,2023.0
BOTO-MUOMGTO-O,"Mock Up Botol PINKY OMG Toner 100, HDPE, No finishing",Packaging Material,packaging,0,0,0,0.0,,,0.0,200,0,Pc(s),24.0,2023.0
BOTO-MUPETRF12-X,Botol Mockup PET RF 12 X,BOTPOT,packaging,99,0,0,99.0,,,99.0,0,0,Pc(s),24.0,2023.0
BOTO-NDAHBW250-W,Botol NDAH Body Wash 250 W,BOTPOT,packaging,0,0,0,0.0,,11520.0,-11520.0,0,0,Pc(s),24.0,2023.0
BOTO-NFSSABE5R0-CL,Bottle NFS Crystallure Supreme Activating Booster Essence 5 R0 CL,BOTPOT,packaging,205,8,0,213.0,,,213.0,0,0,Pc(s),24.0,2023.0
BOTO-NFSSNP5-E,Botol NFS Serum Natura Pal 5 E,BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-NFSSTV5-T,Botol NFS Serum Tavi 5 T,BOTPOT,packaging,1448,8,0,1456.0,,,1456.0,0,0,Pc(s),24.0,2023.0
BOTO-NPBRT100-T,Botol NPB Retexture Toner 100 T,BOTPOT,packaging,13694,0,0,13694.0,,,13694.0,0,0,Pc(s),24.0,2023.0
BOTO-NPM01R0-E,Botol NFS Poppin' Matte 01 E,BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-NPM02R0-E,Botol NFS Poppin' Matte 02 E,BOTPOT,packaging,10,0,0,10.0,,,10.0,0,0,Pc(s),24.0,2023.0
BOTO-NSS1702R1-W,Bottle Nutri Shine Shampoo 170 (2) R1 W (Pc(s)),BOTPOT,packaging,2053,0,0,2053.0,,,2053.0,0,0,Pc(s),24.0,2023.0
BOTO-NSS1702R2-W,Bottle Nutri Shine Shampoo 170 (2) R2 W,BOTPOT,packaging,46400,8,0,46408.0,,150.0,46258.0,0,0,Pc(s),24.0,2023.0
BOTO-NSS170R2-WHDPE,Bottle Nutri Shine Shampoo 170 R2 W,BOTPOT,packaging,10932,0,0,10932.0,,,10932.0,0,0,Pc(s),24.0,2023.0
BOTO-OCABER0-W,Bottle Outer Crystallure AB Essence 30 W (Pc(s)),BOTPOT,packaging,22535,0,0,22535.0,,,22535.0,0,0,Pc(s),24.0,2023.0
BOTO-OMGPGT100-OMG,Botol Oh My Glow PG Toner 100 OMG,Packaging Material,packaging,13889,0,0,13889.0,,44.0,13845.0,0,0,Pc(s),24.0,2023.0
BOTO-OMGPGT100R1-OMG,Botol Oh My Glow PG Toner 100 R1 OMG,Packaging Material,packaging,3167,29,0,3196.0,,50971.0,-47775.0,0,0,Pc(s),24.0,2023.0
BOTO-PBSFS30R0-E,Botol Plastik Bright Stuff Face Serum 30 ml E,BOTPOT,packaging,83246,0,0,83246.0,,32987.0,50259.0,0,0,Pc(s),24.0,2023.0
BOTO-PCMR1-E,Bottle & Plug Creamatte E,BOTPOT,packaging,129004,0,0,129004.0,,38312.0,90692.0,0,0,Pc(s),24.0,2023.0
BOTO-PCMWPSFB-W,Botol/Pot Botol Perfect Curl Mascara Wardah,BOTPOT,packaging,155207,0,0,155207.0,,,155207.0,0,0,Pc(s),24.0,2023.0
BOTO-PEPR0-MO,Bottle Powerstay Eyeshadow Primer MO (Pc(s)),BOTPOT,packaging,16050,0,0,16050.0,,,16050.0,0,0,Pc(s),24.0,2023.0
BOTO-PET100ML39-X,Botol PET RF 100 A,BOTPOT,packaging,2662,0,0,2662.0,,,2662.0,0,0,Pc(s),24.0,2023.0
BOTO-PET100W-WPET,Botol PET 100 Water W,BOTPOT,packaging,111321,0,0,111321.0,0.0,30239.0,81082.0,0,0,Pc(s),24.0,2023.0
BOTO-PET240W-WPET,Botol PET 240 Water W,BOTPOT,packaging,35476,0,0,35476.0,0.0,12393.0,23083.0,0,0,Pc(s),24.0,2023.0
BOTO-PET300R0-WL,Botol PET 300 WL,BOTPOT,packaging,20136,0,0,20136.0,,7040.0,13096.0,0,0,Pc(s),24.0,2023.0
BOTO-PET5024-W,Bottle PET 50 W,BOTPOT,packaging,0,0,0,0.0,,,0.0,0,265,Pc(s),24.0,2023.0
BOTO-PET60TCD18-,Botol/Pot PET 60 Transparant Umum 60 ML,BOTPOT,packaging,2703,0,0,2703.0,,,2703.0,0,0,Pc(s),24.0,2023.0
BOTO-PETCHEERS100-X,Botol PET CHEERS 100 X,BOTPOT,packaging,49666,8,0,49674.0,0.0,82748.0,-33074.0,0,0,Pc(s),24.0,2023.0
BOTO-PETCHEERS55-X,Botol PET CHEERS 55 X,BOTPOT,packaging,115354,0,0,115354.0,,,115354.0,0,0,Pc(s),24.0,2023.0
BOTO-PETE250-ELL,Botol PET Earth 250 ELL,BOTPOT,packaging,92073,0,0,92073.0,,,92073.0,0,0,Pc(s),24.0,2023.0
BOTO-PETE450-ELL,Botol PET Earth 450 ELL,BOTPOT,packaging,14478,0,0,14478.0,,,14478.0,0,0,Pc(s),24.0,2023.0
BOTO-PETHW250-W,Botol PET Hand Wash 250 W,BOTPOT,packaging,36646,0,0,36646.0,,,36646.0,0,0,Pc(s),24.0,2023.0
BOTO-PETRF100B-X,Botol PET RF 100 B,BOTPOT,packaging,25655,8,0,25663.0,,25347.0,316.0,0,0,Pc(s),24.0,2023.0
BOTO-PETRF100C-X,Botol PET RF 100 C,BOTPOT,packaging,48375,16,0,48391.0,200.0,21435.0,26756.0,0,0,Pc(s),24.0,2023.0
BOTO-PETRF12-X,Botol PET RF 12 X,BOTPOT,packaging,176,0,0,176.0,,,176.0,0,0,Pc(s),24.0,2023.0
BOTO-PETRF200-X,Botol PET RF 200,BOTPOT,packaging,21019,0,0,21019.0,0.0,,21019.0,0,0,Pc(s),24.0,2023.0
BOTO-PETRF50-X,Botol PET RF 50,BOTPOT,packaging,43197,0,0,43197.0,,38271.0,4926.0,0,0,Pc(s),24.0,2023.0
BOTO-PETRF60M-W,Botol PET RF 60 Mist W,BOTPOT,packaging,47212,8,0,47220.0,,48399.0,-1179.0,40000,0,Pc(s),24.0,2023.0
BOTO-PFMMSP-MOPET,Bottle Powerstay Fix & Matte Makeup Setting Spray MO,BOTPOT,packaging,25704,8,0,25712.0,,3318.0,22394.0,0,0,Pc(s),24.0,2023.0
BOTO-PIMLCR1-MO,Bottle & Plug Intense Matte Lip Cream MO,BOTPOT,packaging,96692,125987,0,222679.0,0.0,15180.0,207499.0,0,0,Pc(s),24.0,2023.0
BOTO-PLPRR0-MO,Bottle PSM Lip Primer MO (Pc(s)),BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-PLTCR0-MO,Bottle PSG Lip Top Coat MO (Pc(s)),BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-PMPASFS30-E,Botol Plastik Ms Pimple AS Face Serum 30 ml E,BOTPOT,packaging,45448,0,0,45448.0,,,45448.0,0,0,Pc(s),24.0,2023.0
BOTO-PNPSS40R0-E,Botol Plastik Natura Pal Splash Serum 40 E,BOTPOT,packaging,58799,0,0,58799.0,,,58799.0,0,0,Pc(s),24.0,2023.0
BOTO-PPBM10R0-E,Botol PP Body Mist 10 E (Pc(s)),BOTPOT,packaging,15850,0,0,15850.0,,,15850.0,0,0,Pc(s),24.0,2023.0
BOTO-PPLLCBR0-MO,Bottle Powerstay PL Liner Cobalt Blue MO (Pc(s)),BOTPOT,packaging,31324,0,0,31324.0,,,31324.0,0,0,Pc(s),24.0,2023.0
BOTO-PPLLR0-MO,Bottle Powerstay Precision Liquid Liner MO,BOTPOT,packaging,26575,0,0,26575.0,,1760.0,24815.0,0,0,Pc(s),24.0,2023.0
BOTO-PS35WF-P1WG,Botol/Pot BP Scentsation/ EDT Wardah 35 ML,BOTPOT,packaging,87371,8,0,87379.0,,12504.0,74875.0,0,0,Pc(s),24.0,2023.0
BOTO-PSBWGT550-BD,Botol PS Body Wash Green Tea 550 BD,BOTPOT,packaging,0,0,0,0.0,,,0.0,190,0,Pc(s),24.0,2023.0
BOTO-PSBWSS550-BD,Botol PS Body Wash Sea Salt 550 BD,BOTPOT,packaging,0,0,0,0.0,,,0.0,190,0,Pc(s),24.0,2023.0
BOTO-PSBWYZ550-BD,Botol PS Body Wash Yuzu 550 BD,BOTPOT,packaging,0,0,0,0.0,,,0.0,190,0,Pc(s),24.0,2023.0
BOTO-PSDEOKW-K,Botol PS Deo Kahf White K,BOTPOT,packaging,200,0,0,200.0,,300.0,-100.0,0,0,Pc(s),24.0,2023.0
BOTO-PSEBSAP-WL,Botol PS Exfoliating Body SAP Mode WL,BOTPOT,packaging,0,200,0,200.0,,,200.0,0,0,Pc(s),24.0,2023.0
BOTO-PSFCLVMR0-E,PS Final Bottle Cosmic Lash Volume Mascara E,BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-PSFPSSTMR0-MO,PS Final Bottle Powerskin Super Soothing Toner Mist MO,BOTPOT,packaging,163,0,0,163.0,,,163.0,0,0,Pc(s),24.0,2023.0
BOTO-PSFSUAR0-IP,PS Final Bottle Step Up Anna IP,BOTPOT,packaging,0,200,0,200.0,,,200.0,0,0,Pc(s),24.0,2023.0
BOTO-PSFSWMR0-OMG,"PS Final Bottle Superfiller Waterproof Mascara OMG, SH-R0025, PETG, InjectionColor, 1PassPrinting, NoFinishing",Packaging Material,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-PSGELF01L-MO,PS Bottle Glass Expert Liquid Foundation 01 L MO,BOTPOT,packaging,5,0,0,5.0,,,5.0,0,0,Pc(s),24.0,2023.0
BOTO-PSGELF01YT-MO,PS Bottle Glass Expert Liquid Foundation 01 YT MO,BOTPOT,packaging,400,0,0,400.0,,,400.0,0,0,Pc(s),24.0,2023.0
BOTO-PSHVWMR0-IP,PS Bottle High Volumizer Waterproof Mascara IP,BOTPOT,packaging,0,370,0,370.0,,,370.0,0,0,Pc(s),24.0,2023.0
BOTO-PSIPSSR0-MO,PS Inner Bottle Powerskin Serum MO,BOTPOT,packaging,684,588,0,1272.0,,,1272.0,0,0,Pc(s),24.0,2023.0
BOTO-PSLTR0-MO,Bottle PS Lip Topper MO,BOTPOT,packaging,7264,12000,0,19264.0,,2132.0,17132.0,0,0,Pc(s),24.0,2023.0
BOTO-PSLTSR0-OMG,"PS Bottle Lip Tint Serum OMG,IMS,PETG, Blown Botlle, Natural Color,No finishing",Packaging Material,packaging,0,0,0,0.0,,,0.0,200,0,Pc(s),24.0,2023.0
BOTO-PSMUS20-OMG,"PS Bottle Mock Up Serum 20 ml OMG, Glass bottle+Plug, ClearFrosted, DRP 20ml",Packaging Material,packaging,31,0,0,31.0,200.0,200.0,-369.0,0,0,Pc(s),24.0,2023.0
BOTO-PSNFSBW30-BD,Botol PS NFS Body Wash 30 BD,BOTPOT,packaging,74,0,0,74.0,,,74.0,0,0,Pc(s),24.0,2023.0
BOTO-PSPBVMR0-MO,PS Bottle Powerstay Brow Volumizer Mascara,BOTPOT,packaging,0,0,0,0.0,,,0.0,200,0,Pc(s),24.0,2023.0
BOTO-PSPEHBFR0-MO,PS Bottle Powerstay 24H Extreme Hold Brow Freeze MO,BOTPOT,packaging,100,0,0,100.0,,,100.0,0,0,Pc(s),24.0,2023.0
BOTO-PSPSSR0-MO,PS Outer Bottle Powerskin Serum MO,BOTPOT,packaging,646,576,0,1222.0,,,1222.0,0,0,Pc(s),24.0,2023.0
BOTO-PSSR0-B,PS Bottle Supplement Beyondly,BOTPOT,packaging,700,0,0,700.0,,,700.0,0,0,Pc(s),24.0,2023.0
BOTO-PSSWMR0-OMG,"PS Bottle Superfiller Waterproof Mascara OMG, SH-R0025, PETG, InjectionColor, NoFinishing",Packaging Material,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
BOTO-PTCLCR0-MO,Bottle & Plug Powerstay TC Liquid Concealer MO (Pc(s)),BOTPOT,packaging,29597,0,0,29597.0,,,29597.0,25000,0,Pc(s),24.0,2023.0
BOTO-PTMLCR0-MO,Bottle Powerstay TM Lip Cream MO (Pc(s)),BOTPOT,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
