"Korporat Code","Component FG/Korporat Code","Component REFILL/Korporat Code"
"MY-LREMA05-W","L-REMA05-W",""
"","L-REMA05-BULK",""
"MY-RLREMA05-W","L-REMA05-W",""
"","L-REMA05-BULK",""
"MY-RLREMA09-W","L-REMA09-W",""
"","L-REMA09-BULK",""
"MY-LREMA09-W","L-REMA09-W",""
"","L-REMA09-BULK",""
"MY-RLREMA16-W","L-REMA16-W",""
"","L-REMA16-BULK",""
"MY-LREMA16-W","L-REMA16-W",""
"","L-REMA16-BULK",""
"MY-RLREMA17-W","L-REMA17-W",""
"","L-REMA17-BULK",""
"MY-LREMA17-W","L-REMA17-W",""
"","L-REMA17-BULK",""
"MY-LREMA18-W","L-REMA18-W",""
"","L-REMA18-BULK",""
"MY-RLREMA18-W","L-REMA18-W",""
"","L-REMA18-BULK",""
"MY-RLREMO21-W","L-REMO21-W",""
"","L-REMO21-BULK",""
"MY-LREMO21-W","L-REMO21-W",""
"","L-REMO21-BULK",""
"MY-RLREMO23-W","L-REMO23-W",""
"","L-REMO23-BULK",""
"MY-LREMO23-W","L-REMO23-W",""
"","L-REMO23-BULK",""
"MY-RLREMO26-W","L-REMO26-W",""
"","L-REMO26-BULK",""
"MY-LREMO26-W","L-REMO26-W",""
"","L-REMO26-BULK",""
"MY-LREMO30-W","L-REMO30-W",""
"","L-REMO30-BULK",""
"MY-RLREMO30-W","L-REMO30-W",""
"","L-REMO30-BULK",""
"MY-RLREMO36-W","L-REMO36-W",""
"","L-REMO36-BULK",""
"MY-LREMO36-W","L-REMO36-W",""
"","L-REMO36-BULK",""
"MY-LREMO41-W","L-REMO41-W",""
"","L-REMO41-BULK",""
"MY-RLREMO41-W","L-REMO41-W",""
"","L-REMO41-BULK",""
"MY-RLREMO43-W","L-REMO43-W",""
"","L-REMO43-BULK",""
"MY-LREMO43-W","L-REMO43-W",""
"","L-REMO43-BULK",""
"MY-LREMO46-W","L-REMO46-W",""
"","L-REMO46-BULK",""
"MY-RLREMO46-W","L-REMO46-W",""
"","L-REMO46-BULK",""
"MY-PRME-W","PRM-E-W",""
"","PRM-E-BULK",""
"MY-ESREP01-W","",""
"MY-ESREP02-W","",""
"MY-FARE-W","",""
"MY-FAE-W","FA-E-W",""
"","FA-E-BULK",""
"MY-TCRE01-W","TC-RE01-W",""
"","TC-PC02-BULK",""
"MY-RTCRE01-W","TC-PC02-BULK",""
"MY-TCR2E01-W","TC-RE01-W",""
"","TC-PC02-BULK",""
"MY-TCRE02-W","TC-RE02-W",""
"","TC-PC08-BULK",""
"MY-TCR2E02-W","TC-R2E02-W",""
"","TC-PC08-BULK",""
"MY-RTCRE02-W","TC-PC08-BULK",""
"MY-TCE02SP-W12G","TC-W0ESPC2-W12GR",""
"MY-TCR2E03-W","TC-R2E03-W",""
"","TC-PC03-BULK",""
"MY-TCRE03-W","TC-RE03-W",""
"","TC-PC03-BULK",""
"MY-RTCRE03-W","TC-PC03-BULK",""
"MY-TCE03SB-W12G","TC-W0ESBC3-W12GR",""
"MY-TCR2E04-W","TC-R2E04-W",""
"","TC-PC04-BULK",""
"MY-TCRE04-W","TC-RE04-W",""
"","TC-PC04-BULK",""
"MY-RTCRE04-W","TC-PC04-BULK",""
"MY-RTCRE05-W","TC-PC05-BULK",""
"MY-TCRE05-W","TC-RE05-W",""
"","TC-PC05-BULK",""
"MY-TCR2E05-W","TC-R2E05-W",""
"","TC-PC05-BULK",""
"MY-TCE06-W","",""
"MY-TCE07-W","",""
"MY-TCE08-W","",""
"MY-TCE09-W","",""
"MY-TCE10-W","",""
"MY-LEMM01-W","L-EMM01-W",""
"","L-EMM01-BULK",""
"MY-LEMM02-W","L-EMM02-W",""
"","L-EMM02-BULK",""
"MY-LEMM03-W","L-EMM03-W",""
"","L-EMM03-BULK",""
"MY-LEMM04-W","L-EMM04-W",""
"","L-EMM04-BULK",""
"MY-LEMM05-W","L-EMM05-W",""
"","L-EMM05-BULK",""
"MY-LEMM06-W","L-EMM06-W",""
"","L-EMM06-BULK",""
"MY-LEMM07-W","L-EMM07-W",""
"","L-EMM07-BULK",""
"MY-LEMM08-W","L-EMM08-W",""
"","L-EMM08-BULK",""
"MY-LEMM09-W","L-EMM09-W",""
"","L-EMM09-BULK",""
"MY-LEMM10-W","L-EMM10-W",""
"","L-EMM10-BULK",""
"MY-LEMM11-W","L-EMM11-W",""
"","L-EMM11-BULK",""
"MY-LEMM12-W","L-EMM12-W",""
"","L-EMM12-BULK",""
"MY-EBBL-W1.14G","EB-W1BL-W",""
"","EBP-BLR1W-WCS",""
"MY-EBBR-W1.14G","EB-W1BR-W",""
"","EBP-BRR1W-WCS",""
"MY-REBBL-W","EB-W1BL-W",""
"","EBP-BLR1W-WCS",""
"MY-REBBR-W","EB-W1BR-W",""
"","EBP-BRR1W-WCS",""
"MY-ELBL-W1.14G","EL-W1B-WTA",""
"","ELP-BLR2W-SCS",""
"MY-ELBR-W1.14G","",""
"MY-ELWH-W1.14G","EL-W1W-WTA",""
"","ELP-WHR2W-TCS",""
"MY-ESA-W3.3G","ES-W1A-W3,3GR",""
"MY-RESA-W","ES-W1A-W3,3GR",""
"","ES-W1A-01-RP-W1,1GR",""
"","ES-W1A-02-RP-W1,1GR",""
"","ES-W1A-03-RP-W1,1GR",""
"MY-ESG-W3.3G","ES-W1G-W3,3GR",""
"MY-RESG-W","ES-W1G-W3,3GR",""
"","ES-W1G-01-RP-W1,1GR",""
"","ES-W1G-02-RP-W1,1GR",""
"","ES-W1G-03-RP-W1,1GR",""
"MY-ESH-W3.3G","ES-W0H-W3,3GR",""
"MY-ESI-W3.3G","ES-W0I-W3,3GR",""
"MY-RESI-W","ES-W0I-W3,3GR",""
"","ES-W0I-01-RP-W1,1GR",""
"","ES-W0I-02-RP-W1,1GR",""
"","ES-W0I-03-RP-W1,1GR",""
"MY-ESL-W3.3G","ES-W0L-W3,3GR",""
"MY-RESL-W","ES-W0L-W3,3GR",""
"","ES-W0L-01-RP-W1,1GR",""
"","ES-W0L-02-RP-W1,1GR",""
"","ES-W0L-03-RP-W1,1GR",""
"MY-ESM-W3.3G","ES-W0M-W3,3GR",""
"MY-RESM-W","ES-W0M-W3,3GR",""
"","ES-W0M-01-RP-W1,1GR",""
"","ES-W0M-02-RP-W1,1GR",""
"","ES-W0M-03-RP-W1,1GR",""
"MY-RMASKEEAL-W","MASK-EEAL-W6GR",""
"","MASK-EEAL-BULK",""
"MY-MASKEEAL-W6G","MASK-EEAL-W6GR",""
"","MASK-EEAL-BULK",""
"MY-RREMEEM-W","REM-EEM-W100ML",""
"","REM-EEMA-BULK",""
"MY-REBEK-W","EB-EK-W3G",""
"","EB-DK-DB-BULK",""
"","EB-DK-LB-BULK",""
"","EB-EK-DB-RP-W1.1GR",""
"","EB-EK-LB-RP-W1GR",""
"","EB-EKC-BULK",""
"MY-EBEK-W3G","EB-EK-W3G",""
"MY-EBREPBL-W","EB-REPBL-W",""
"MY-EBREPBR-W","EB-REPBR-W",""
"MY-RESNCCL-W","ES-ECL-W3,3GR",""
"","ES-W0K-03-RP-W1,1GR",""
"","ES-W1F-01-RP-W1,1GR",""
"","ES-W1F-02-RP-W1,1GR",""
"MY-RESNCPS-W","ES-EPS-W3,3GR",""
"","ES-CP-RP-W1,1GR",""
"","ES-EPS-01-RP-W1,1GR",""
"","ES-W1G-03-RP-W1,1GR",""
"MY-EBEXPMBD02-W","EB-EXPMBD02-W",""
"MY-EBEXPMBD03-W","EB-EXPMBD03-W",""
"MY-RELEOHB-W","EL-EOHB-W1GR",""
"","ELL-EOHBLR1-WPP",""
"MY-ELEOHB-W1G","EL-EOHB-W1GR",""
"","ELL-EOHBLR1-WPP",""
"MY-RMASKEEPC-W","MASK-EEPC-W7GR",""
"","MASK-EEPC-BULK",""
"MY-MASKEEPC-W7G","MASK-EEPC-W7GR",""
"","MASK-EEPC-BULK",""
"MY-RELESL-W","EL-ESL-W3,5GR",""
"","EL-W2ESL-BULK",""
"MY-RMASKEEVE-W","MASK-EEVE-W7GR",""
"","MASK-TVE-BULK",""
"MY-MASKEEVE-W","MASK-EEVE-W7GR",""
"","MASK-TVE-BULK",""
"MY-RELBL-W","EL-W1B-WTA",""
"","ELP-BLR2W-SCS",""
"MY-RELWH-W","EL-W1W-WTA",""
"MY-SRMELB-W","SRM-ELB-W",""
"","SRM-ELB-BULK",""
"MY-REMEEM-W100ML","REM-EEM-W100ML",""
"","REM-EEMA-BULK",""
"MY-EBEXPMBD01-W","EB-EXPMBD01-W",""
"MY-ELESL-W3.5G","EL-ESL-W3,5GR",""
"","EL-W2ESL-BULK",""
"MY-GWPEFSG-W","",""
"MY-GWPEFSS-W","",""
"MY-GWPEMLNGT-W","",""
"MY-GWPEMLNH-W","",""
"MY-MRHDGN1-W","M-RHDGN1-W",""
"","M-RHDG-BULK",""
"MY-PRHDSSK-W","M-RHDGN3-W",""
"","FW-RHMFN2-W",""
"","FT-RIHTN3-W",""
"","FT-RIHTN3-BULK",""
"","FW-RHMF-BULK",""
"","M-RHDG-BULK",""
"MY-FWRHMF-W","FW-RHMF-W",""
"","FW-RHMF-BULK",""
"MY-SRMRIH-W","SRM-RIH-W",""
"","SRM-RIH-BULK",""
"MY-MRHOVN1-W","M-RHOVN1-W",""
"","M-RHOVN-BULK",""
"MY-FTRIHT-W","FT-RIHT-W",""
"","FT-RIHT-BULK",""
"MY-FTRIHTN3-W","",""
"MY-HBLHAVG-W100ML","HBL-AHMG-W100ML",""
"MY-MHC-W40ML","M-AHC-W40ML",""
"MY-TCIPMFPF11-W","TC-IPMFPF11-W13G",""
"","TC-IPMFPF11-BULK",""
"MY-TCIPMFPF12-W","TC-IPMFPF12-W13G",""
"","TC-IPMFPF12-BULK",""
"MY-TCIPMFPF13-W","TC-IPMFPF13-W13G",""
"","TC-IPMFPF13-BULK",""
"MY-TCIPMFPF14-W","TC-IPMFPF14-W13G",""
"","TC-IPMFPF14-BULK",""
"MY-RLIPMLMP04-W","L-IPMLMP04-W5.5G",""
"","L-IPMLMP04-BULK",""
"MY-RLIPMLMP05-W","L-IPMLMP05-W5.5G",""
"","L-IPMLMP05-BULK",""
"MY-RLIM01-W","L-IM01-W2.3G",""
"MY-LIM01-W2.3G","L-IM01-W2.3G",""
"MY-RLIM02-W","L-IM02-W2.3G",""
"","L-UM02-BULK",""
"MY-LIM02-W2.3G","L-IM02-W2.3G",""
"MY-RLIM03-W","L-IM03-W2.3G",""
"","L-UM03-BULK",""
"MY-LIM03-W2.3G","L-IM03-W2.3G",""
"MY-RLIM04-W","L-IM04-W2.3G",""
"MY-LIM04-W2.3G","L-IM04-W2.3G",""
"MY-RLIM05-W","L-IM05-W2.3G",""
"","L-UM05-BULK",""
"MY-LIM05-W2.3G","L-IM05-W2.3G",""
"MY-RLIM06-W","L-IM06-W2.3G",""
"","L-UM06-BULK",""
"MY-LIM06-W2.3G","L-IM06-W2.3G",""
"MY-RLIM07-W","L-IM07-W2.3G",""
"MY-LIM07-W2.3G","L-IM07-W2.3G",""
"MY-RLIM08-W","L-IM08-W2.3G",""
"MY-LIM08-W2.3G","L-IM08-W2.3G",""
"MY-RLIM09-W","L-IM09-W2.3G",""
"MY-LIM09-W2.3G","L-IM09-W2.3G",""
"MY-RLIM10-W","L-IM10-W2.3G",""
"MY-LIM10-W2.3G","L-IM10-W2.3G",""
"MY-RLIM11-W","L-IM11-W2.3G",""
"MY-LIM11-W2.3G","L-IM11-W2.3G",""
"MY-RLIM12-W","L-IM12-W2.3G",""
"MY-LIM12-W2.3G","L-IM12-W2.3G",""
"MY-RLIM13-W","L-IM13-W2.3G",""
"MY-LIM13-W2.3G","L-IM13-W2.3G",""
"MY-LIM14-W2.3G","L-IM14-W2.3G",""
"MY-RLIM14-W","L-IM14-W2.3G",""
"MY-LIM15-W2.3G","L-IM15-W2.3G",""
"MY-RLIM15-W","L-IM15-W2.3G",""
"","L-IM15-BULK",""
"MY-RLIM16-W","L-IM16-W2.3G",""
"","L-IM16-BULK",""
"MY-LIM16-W2.3G","L-IM16-W2.3G",""
"MY-RTCLBB01-W","TC-LPGBB01-W11GR",""
"","TC-LPGBB01-BULK",""
"MY-TCLBB01-W11G","TC-LPGBB01-W11GR",""
"MY-RTCLBB02-W","TC-LPGBB02-W11GR",""
"","TC-LPGBB02-BULK",""
"MY-TCLBB02-W11G","TC-LPGBB02-W11GR",""
"MY-RTCLBB03-W","TC-LPGBB03-W11GR",""
"","TC-LPGBB03-BULK",""
"MY-TCLBB03-W11G","TC-LPGBB03-W11GR",""
"MY-BBCRL01N2-W","",""
"MY-BBCRL01N1-W","",""
"MY-BBCRL02N2-W","",""
"MY-BBCRL02N1-W","",""
"MY-BBCL03N1-W","",""
"MY-BBCL04N1-W","",""
"MY-RBBCLLN2-W","BBC-LL-W15ML",""
"","BBC-LL-BULK",""
"MY-BBCLL-W15ML","BBC-LL-W15ML",""
"","BBC-LL-BULK",""
"MY-RBBCLLN1-W","BBC-LL-W30ML",""
"","BBC-LL-BULK",""
"MY-BBCLL-W30ML","BBC-LL-W30ML",""
"","BBC-LL-BULK",""
"MY-RBBCLNN2-W","BBC-LN-W15ML",""
"","BBC-LN-BULK",""
"MY-BBCLN-W15ML","BBC-LN-W15ML",""
"","BBC-LN-BULK",""
"MY-RBBCLNN1-W","BBC-LN-W30ML",""
"","BBC-LN-BULK",""
"MY-BBCLN-W30ML","BBC-LN-W30ML",""
"","BBC-LN-BULK",""
"MY-FMRLN2-W","FM-RLN2-W",""
"","FM-RLN2-BULK",""
"MY-FWLCF-W60ML","FW-W3LCF-W60ML",""
"MY-MRLDC-W20ML","M-RLDC-W20ML",""
"MY-MRLDC-W30G","M-RLDC-W30G",""
"MY-MLDCN1-W","M-LDCN1-W",""
"","M-LDCN-BULK",""
"MY-MLDCN2-W","M-LDCN2-W",""
"","M-LDCN-BULK",""
"MY-MLDC2-W30G","M-C1LS2W1-W30GR",""
"MY-MLDGN1-W","M-LDGN1-W",""
"","M-LDGN-BULK",""
"MY-MALESM-W","MA-LESM-W",""
"","MA-LESM-BULK",""
"MY-FMILGT-W","FMI-LGT-W",""
"","FMI-LGT-BULK",""
"MY-FTLFT-W","FT-LFT-W",""
"","FT-LFT-BULK",""
"MY-FTRL-W150ML","FT-RL-W150ML",""
"MY-FMRL-W60ML","FM-RL-W60ML",""
"MY-FSRL-W60ML","FS-RL-W60ML",""
"MY-FSL-W60ML","FS-W1L1-W60GR",""
"MY-SRML-W5X5ML","SRM-W0L1-W5X5ML",""
"MY-SRMRL-W","SRM-RL-W5X5ML",""
"MY-FSRLN2-W","FS-RLN2-W",""
"","FS-RLN2-BULK",""
"MY-FWRLN1-W","",""
"MY-FWRLGW-W100ML","FW-RLGW-W100ML",""
"MY-FWRLGW-W60ML","FW-RLGW-W60ML",""
"MY-FWLGW-W60ML","FW-W0LGW-W60ML",""
"MY-PLHRM-W","MY-FSRLN2-W",""
"","MY-FMILGT-W",""
"","MY-SRMRLSAN2-W",""
"","MY-MLDCN1-W",""
"","MY-FWLMGWN1-W",""
"MY-CONLBBL01-W","CON-LBBL01-W",""
"","CON-LBBL01-BULK",""
"MY-CONRLBBL01-W","",""
"MY-CONLBBL02-W","CON-LBBL02-W",""
"","CON-LBBL02-BULK",""
"MY-CONRLBBL02-W","",""
"MY-CONLBBL03-W","",""
"MY-FRLLF01-W","",""
"MY-FLLF01-W","F-LLF01-W",""
"","F-LLF01-BULK",""
"MY-FLLFM-W","",""
"MY-FRLLF02-W","",""
"MY-FLLF02-W","F-LLF02-W",""
"","F-LLF02-BULK",""
"MY-FLLFM2-W","",""
"MY-FRLLF03-W","",""
"MY-FLLF03-W","F-LLF03-W",""
"","F-LLF03-BULK",""
"MY-FLLFM3-W","",""
"MY-FRLLF04-W","",""
"MY-FLLF04-W","F-LLF04-W",""
"","F-LLF04-BULK",""
"MY-FLLFM4-W","",""
"MY-FLLF05-W","",""
"MY-FLLF06-W","",""
"MY-BL01LB-W","",""
"MY-BL02B-W","",""
"MY-BL03I-W","",""
"MY-BL04N-W","",""
"MY-BR4L01LB-W","",""
"MY-BR4L02B-W","",""
"MY-BR4L03I-W","",""
"MY-BR4L04N-W","",""
"MY-FWLMGWN2-W","FW-LMGWN2-W",""
"","FW-LMGW-BULK",""
"MY-FWRLMGWN2-W","",""
"MY-FWLMGWN1-W","FW-LMGWN1-W",""
"","FW-LMGW-BULK",""
"MY-CMRL-W150ML","CM-RL-W150ML",""
"MY-MRLNC-W20ML","M-RLNC-W20ML",""
"MY-MRLNC-W30G","M-RLNC-W30G",""
"MY-MLNCN2-W","M-LNCN2-W",""
"","M-LNCN-BULK",""
"MY-MLNC2-W30G","M-C2LS2W1-W30GR",""
"MY-REMLOIMWN2-W","REM-LOIMWN2-W",""
"MY-REMRLOIMWN2-W","",""
"MY-TCR4LLF01-W","",""
"MY-TCR3LLF01-W","TC-R3LLF01-W",""
"","TC-R3LLF01-BULK",""
"MY-TCR3LLF02-W","TC-R3LLF02-BULK",""
"MY-TCR4LLF02-W","",""
"MY-TCR4LLF03-W","",""
"MY-TCR3LLF03-W","TC-R3LLF03-BULK",""
"MY-TCR3LLF04-W","TC-R3LLF04-W",""
"","TC-R3LLF04-BULK",""
"MY-TCR4LLF04-W","",""
"MY-TCR3LLF05-W","TC-R3LLF05-W",""
"","TC-R3LLF05-BULK",""
"MY-TCR4LLF05-W","",""
"MY-TCR3LLF06-W","TC-R3LLF06-W",""
"","TC-R3LLF06-BULK",""
"MY-TCR4LLF06-W","",""
"MY-TCR4LLF07-W","",""
"MY-TCR3LLF07-W","TC-R3LLF07-W",""
"","TC-R3LLF07-BULK",""
"MY-SRMRLSAN1-W","SRM-RLSAN1-W",""
"","SRM-RLSAN1-BULK",""
"MY-SRMLSA-W","SRM-LSA-W",""
"","SRM-LSA-BULK",""
"MY-SRMRLSAN2-W","SRM-RLSAN2-W",""
"","SRM-LSA-BULK",""
"MY-MAMSL-W","",""
"MY-TCR2LLF01-W","TC-R2LLF01-W",""
"MY-TCLLF01-W12G","TC-W1LB4C1-W12GR",""
"MY-TCRLLF02-W12G","TC-RLLF02-W12G",""
"MY-TCR2LLF02-W","TC-R2LLF02-W",""
"MY-TCLLF02-W12G","TC-W1LB5C2-W12GR",""
"MY-TCRLLF03-W12G","TC-RLLF03-W12G",""
"MY-TCR2LLF03-W","TC-R2LLF03-W",""
"MY-TCLLF03-W12G","TC-W1LSPC3-W12GR",""
"MY-TCR2LLF04-W","TC-R2LLF04-W",""
"MY-TCRLLF04-W12G","TC-RLLF04-W12G",""
"MY-TCLLF04-W12G","TC-W1LNC4-W12GR",""
"MY-FWLWFN2-W","FW-LWFN2-W",""
"","FW-LWF-BULK",""
"MY-FWRLWFN2-W","",""
"MY-LBV-W6.5G","L-W0BV-W6,5GR",""
"MY-RRLLL01-W","L-LL01-W2.3G",""
"MY-RLLL01-W","L-LL01-W2.3G",""
"MY-LLL01-W2.3G","",""
"MY-RRLLL02-W","L-LL02-W2.3G",""
"MY-LLL02-W2.3G","",""
"MY-RLLL02-W","L-LL02-W2.3G",""
"MY-RRLLL03-W","L-LL03-W2.3G",""
"","L-LLW0C3-BULK",""
"MY-RLLL03-W","L-LL03-W2.3G",""
"MY-LLL03-W2.3G","",""
"MY-RRLLL04-W","L-LL04-W2.3G",""
"MY-RLLL04-W","L-LL04-W2.3G",""
"MY-LLL04-W2.3G","",""
"MY-RRLLL05-W","L-LL05-W2.3G",""
"MY-RLLL05-W","L-LL05-W2.3G",""
"MY-LLL05-W2.3G","",""
"MY-RRLLL06-W","L-LL06-W2.3G",""
"MY-RLLL06-W","L-LL06-W2.3G",""
"MY-LLL06-W2.3G","",""
"MY-RRLLL07-W","L-LL07-W2.3G",""
"MY-LLL07-W2.3G","",""
"MY-RLLL07-W","L-LL07-W2.3G",""
"MY-RRLLL08-W","L-LL08-W2.3G",""
"MY-LLL08-W2.3G","",""
"MY-RLLL08-W","L-LL08-W2.3G",""
"MY-RRLLL09-W","L-LL09-W2.3G",""
"MY-LLL09-W2.3G","",""
"MY-RLLL09-W","L-LL09-W2.3G",""
"MY-RRLLL10-W","L-LL10-W2.3G",""
"MY-RLLL10-W","L-LL10-W2.3G",""
"MY-LLL10-W2.3G","",""
"MY-RRLLL11-W","L-LL11-W2.3G",""
"MY-RLLL11-W","L-LL11-W2.3G",""
"MY-RRLLL12-W","L-LL12-W2.3G",""
"","L-LLW0C12-BULK",""
"MY-LLL12-W2.3G","",""
"MY-RLLL12-W","L-LL12-W2.3G",""
"MY-RRLLL13-W","L-LL13-W2.3G",""
"","L-LLW0C13-BULK",""
"MY-RLLL13-W","L-LL13-W2.3G",""
"MY-LLL13-W2.3G","",""
"MY-RRLLL14-W","L-LL14-W2.3G",""
"MY-LLL14-W2.3G","",""
"MY-RLLL14-W","L-LL14-W2.3G",""
"MY-RLLL15-W","L-LL15-W2.3G",""
"MY-LLL15-W2.3G","L-LL15-W2.3G",""
"MY-RLLL16-W","L-LL16-W2.3G",""
"MY-LLL16-W2.3G","L-LL16-W2.3G",""
"MY-RLLL17-W","L-LL17-W2.3G",""
"MY-LLL17-W2.3G","L-LL17-W2.3G",""
"MY-RLLL18-W","L-LL18-W2.3G",""
"MY-LLL18-W2.3G","L-LL18-W2.3G",""
"MY-RLLL19-W","L-LL19-W2.3G",""
"MY-LLL19-W2.3G","L-LL19-W2.3G",""
"MY-LM02-W3.8G","L-NWP1N2-W3,8G",""
"MY-LM05-W3.8G","L-NWP5N5-W3,8G",""
"MY-PNFSBHRFWSRM-W","",""
"MY-NFSSRMCAB-W","SRM-NFSCABE-W",""
"","SRM-CAB-BULK",""
"MY-REMNDACN1-W","",""
"MY-REMNDACN2-W","",""
"MY-FTNDATE-W","FT-NDATE-W",""
"","FT-NDATE-BULK",""
"MY-RFWAH-W","FW-AH-W100ML",""
"","FW-AH-BULK",""
"MY-FWAH-W100ML","FW-AH-W100ML",""
"","FW-AH-BULK",""
"MY-HSAHHGEL-W","HS-AHHGEL-W",""
"","HS-AHHGEL-BULK",""
"MY-MAHC-W40ML","M-AHC-W40ML",""
"MY-RMAHC-W","M-AHC-W40ML",""
"","M-AHC-BULK",""
"MY-RHBLAHMG-W","HBL-AHMG-W100ML",""
"","HBL-AHMG-BULK",""
"MY-HBLAHMG-W100ML","HBL-AHMG-W100ML",""
"","HBL-AHMG-BULK",""
"MY-SRMAH-W5X5ML","SRM-AH-W5X5ML",""
"MY-HBLRAHMG-W","",""
"MY-CMSB-W150ML","CM-SB-W150ML",""
"MY-FMSB-W60ML","FM-SB-W60ML",""
"MY-FSSB-W100ML","FS-SB-W100ML",""
"MY-RFSSB-W","FS-SB-W60ML",""
"","FS-SB-BULK",""
"MY-FSSB-W60ML","FS-SB-W60ML",""
"MY-FWSB-W100ML","FW-SB-W100ML",""
"MY-RFWSB-W","FW-SB-W60ML",""
"","FW-SB-BULK",""
"MY-FTSB-W150ML","FT-SB-W150ML",""
"MY-RREMSCMWN1-W","REM-SBMW-W100ML",""
"","REM-SBMW-BULK",""
"MY-REMSCMW-W100ML","REM-SBMW-W100ML",""
"","REM-SBMW-BULK",""
"MY-RREMSCMWN2-W","REM-SBMW-W240ML",""
"","REM-SBMW-BULK",""
"MY-REMSCMW-W240ML","REM-SBMW-W240ML",""
"MY-INSC-W30G","IN-SC-W30G",""
"MY-RINSC-W","IN-SC-W30G",""
"MY-RSRMPSHB-W","SRM-ESE-W100ML",""
"","SRM-ESE-BULK",""
"MY-SRMPSHB-W100ML","SRM-ESE-W100ML",""
"MY-RMANDSAV-W","MA-NDSAV-W",""
"MY-MANDSAV-W","MA-NDSAV-W",""
"MY-MANDSGT-W","MA-NDSGT-W",""
"MY-RMANDSGT-W","MA-NDSGT-W",""
"MY-RMANDSRI-W","MA-NDSRI-W",""
"MY-MANDSRI-W","MA-NDSRI-W",""
"MY-MANDSRO-W","MA-NDSRO-W",""
"MY-RMANDSRO-W","MA-NDSRO-W",""
"MY-MANDSVC-W","MA-NDSVC-W",""
"MY-RMANDSVC-W","MA-NDSVC-W",""
"MY-MAMSND-W","",""
"MY-MWHPG-W40ML","M-WHPG-W40ML",""
"MY-RMWHPG-W","M-WHPG-W40ML",""
"","M-WHPG-BULK",""
"MY-SRMWHP-W5X5ML","SRM-WHP-W5X5ML",""
"MY-ESNCCL-W3.3G","ES-ECL-W3,3GR",""
"MY-ESNCPS-W3.3G","ES-EPS-W3,3GR",""
"MY-LN01-W3.9G","L-NSN01-W3.9GR",""
"MY-LN02-W3.9G","L-NCR02-W3.9GR",""
"MY-LN03-W3.9G","L-NPH03-W3.9GR",""
"MY-LN04-W3.9G","L-NPC04-W3.9GR",""
"MY-LN05-W3.9G","L-NCB05-W3.9GR",""
"MY-LN06-W3.9G","L-NMP06-W3.9GR",""
"MY-MZOM-W150ML","MZ-W1M2-W150ML",""
"MY-RPHHU-W","PH-HU-W",""
"MY-PHHU-W","PH-HU-W",""
"MY-BPBBB-W","B-PBTUBB-W",""
"","B-PBTUBB-BULK",""
"MY-MPBNC20-W","M-PBNC20-W",""
"","M-PBNC-BULK",""
"MY-REMRPBTUMW-W","REM-RPBTUMW-W",""
"","REM-RPBTUMW-BULK",""
"MY-FWPBNW100-W","FW-PBNW100-W",""
"","FW-PBNW-BULK",""
"MY-FWRPBCFLO100-W","FW-RPBCFLO100-W",""
"","FW-RPBCFLO-BULK",""
"MY-FWRPBCFLS100-W","FW-RPBCFLS100-W",""
"","FW-RPBCFLS-BULK",""
"MY-FWPBCFBO-W100ML","FW-PBCFLO-W100ML",""
"","FW-PBCFLO-BULK",""
"MY-RFWPBCFBO-W","FW-PBCFLO-W100ML",""
"","FW-PBCFLO-BULK",""
"MY-FWPBCFBO-W60ML","FW-PBCFLO-W60ML",""
"MY-RFWPBCFBS-W","FW-PBCFLS-W100ML",""
"","FW-PBCFLS-BULK",""
"MY-FWPBCFBS-W100ML","FW-PBCFLS-W100ML",""
"","FW-PBCFLS-BULK",""
"MY-FWPBCFBS-W60ML","FW-PBCFLS-W60ML",""
"MY-MRPBSPF30-W","M-RPBSPF30-W",""
"","M-RPBSPF30-BULK",""
"MY-MRPBNS20-W","M-RPBNS20-W",""
"","M-RRPBNS-BULK",""
"MY-RMPBNS-W","M-RPBNS-W20ML",""
"","M-RPBNS-BULK",""
"MY-MRPBNS-W20ML","M-RPBNS-W20ML",""
"","M-RPBNS-BULK",""
"MY-RMPBSPF-W","M-RPBSPF-W20ML",""
"","M-RPBS25-BULK",""
"MY-MRPBSPF-W20ML","M-RPBSPF-W20ML",""
"","M-RPBS25-BULK",""
"MY-RFMPBPO-W","FM-PBPO-W60ML",""
"","FM-PBPO-BULK",""
"MY-FMPBPO-W","FM-PBPO-W60ML",""
"","FM-PBPO-BULK",""
"MY-MAMSPB-W","",""
"MY-RREMPBTUMW-W","REM-PBTUMW-W",""
"","REM-PBTUMW-BULK",""
"MY-REMPBTUMW-W","REM-PBTUMW-W",""
"","REM-PBTUMW-BULK",""
"MY-RLPPR-W","L-W0PPR-W10G",""
"MY-LPPR-W10G","L-W0PPR-W10G",""
"MY-RLPPP-W","L-W0PPP-W10G",""
"MY-LPPP-W10G","L-W0PPP-W10G",""
"MY-MZPO-W50ML","MZ-W1M1-W50ML",""
"MY-MPG-W40ML","M-WHPG-W40ML",""
"MY-CUSRREFC01-W","",""
"MY-CUSRREFC02-W","",""
"MY-CUSRREFC03-W","",""
"MY-CUSRREFC04-W","",""
"MY-TCR2RE01-W","",""
"MY-TCR2RE02-W","",""
"MY-TCR2RE03-W","",""
"MY-TCR2RE04-W","",""
"MY-TCR2RE05-W","",""
"MY-TCRR4LLF01-W","",""
"MY-TCRR4LLF02-W","",""
"MY-TCRR4LLF03-W","",""
